日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/1/9,臺南市,東　區,大同里,住宅,53,0,14,13,27,0,0,0,0,0,0,0,120.2130451,22.9839645
2019/1/11,臺南市,東　區,大福里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2159306,22.9739636
2019/1/11,臺南市,東　區,大德里,住宅,52,0,13,12,25,0,0,0,0,0,0,0,120.2148485,22.9778817
2019/1/10,臺南市,東　區,大學里,住宅,50,0,12,13,25,0,0,0,0,0,0,0,120.2209801,22.9963981
2019/1/10,臺南市,東　區,小東里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.227472,22.9970514
2019/1/7,臺南市,東　區,仁和里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2357667,22.9701464
2019/1/10,臺南市,東　區,文聖里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/1/10,臺南市,東　區,自強里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2332423,22.9824198
2019/1/11,臺南市,東　區,和平里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2354061,22.9745842
2019/1/11,臺南市,東　區,忠孝里,住宅,50,0,13,24,37,0,0,0,0,0,0,0,120.218816,22.9773869
2019/1/11,臺南市,東　區,東光里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2303571,22.99242
2019/1/11,臺南市,東　區,東安里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2213407,22.9872616
2019/1/8,臺南市,東　區,東門里,住宅,51,1,7,8,15,1,0,1,2,1,7,3,120.2144878,22.9890322
2019/1/7,臺南市,東　區,東智里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,120.2267506,22.9629737
2019/1/12,臺南市,東　區,東聖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2346848,22.9861443
2019/1/10,臺南市,東　區,虎尾里,住宅,75,2,15,11,26,0,2,2,3,1,8,3,120.2361273,22.9791309
2019/1/7,臺南市,東　區,泉南里,住宅,64,0,0,23,23,0,0,0,0,0,0,0,120.2159306,22.9847029
2019/1/7,臺南市,東　區,崇文里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2296358,22.9677389
2019/1/7,臺南市,東　區,崇德里,住宅,51,0,2,7,9,0,0,0,0,0,0,0,120.2260293,22.9745344
2019/1/7,臺南市,東　區,崇學里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/1/7,臺南市,東　區,裕聖里,住宅,50,2,4,14,18,1,1,2,4,1,11,4,120.2469457,22.9802195
2019/1/8,臺南市,東　區,路東里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.2134058,22.9801973
2019/1/9,臺南市,東　區,龍山里,住宅,50,1,15,22,37,0,1,1,2,1,3,2,120.2217014,22.9834946
2019/1/9,臺南市,東　區,關聖里,住宅,52,0,2,4,6,0,0,0,0,0,0,0,120.2418972,22.985975
2019/1/11,臺南市,南　區,大成里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/1/11,臺南市,南　區,大忠里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2101595,22.9698014
2019/1/10,臺南市,南　區,大林里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/1/7,臺南市,南　區,大恩里,住宅,50,0,11,4,15,0,0,0,0,0,0,0,120.2079953,22.9548154
2019/1/10,臺南市,南　區,文南里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.1870727,22.9840282
2019/1/7,臺南市,南　區,田寮里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.1957308,22.976847
2019/1/8,臺南市,南　區,再興里,住宅,50,0,10,7,17,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/1/10,臺南市,南　區,佛壇里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.1776926,22.9195212
2019/1/9,臺南市,南　區,府南里,住宅,50,0,9,3,12,0,0,0,0,0,0,0,120.1950093,22.9722988
2019/1/11,臺南市,南　區,明德里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,120.200781,22.9710918
2019/1/9,臺南市,南　區,明興里,住宅,50,0,13,10,23,0,0,0,0,0,0,0,120.1914018,22.9629831
2019/1/11,臺南市,南　區,金華里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,120.1885158,22.9796984
2019/1/10,臺南市,南　區,建南里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.1964522,22.9572284
2019/1/11,臺南市,南　區,郡南里,住宅,50,0,15,2,17,0,0,0,0,0,0,0,120.1950093,22.964243
2019/1/7,臺南市,南　區,國宅里,住宅,50,2,8,8,16,1,1,2,4,1,13,4,120.1870727,22.9759721
2019/1/10,臺南市,南　區,喜東里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.1906803,22.9423225
2019/1/7,臺南市,南　區,新生里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2116023,22.9775543
2019/1/10,臺南市,南　區,新昌里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.1957308,22.9835601
2019/1/7,臺南市,南　區,新興里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.19537,22.9799434
2019/1/7,臺南市,南　區,廣州里,住宅,50,0,11,3,14,0,0,0,0,0,0,0,120.1928448,22.9841637
2019/1/8,臺南市,南　區,鹽埕里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1946714,22.9671814
2019/1/11,臺南市,南　區,鹽埕里,住宅,50,0,11,12,23,0,0,0,0,0,0,0,120.1946714,22.9671814
2019/1/10,臺南市,北　區,大光里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.41961,23.051697
2019/1/7,臺南市,北　區,大興里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1878641,23.0122966
2019/1/10,臺南市,北　區,大興里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1878641,23.0122966
2019/1/10,臺南市,北　區,中樓里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2159306,23.0034966
2019/1/10,臺南市,北　區,仁愛里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,120.2202587,23.0025898
2019/1/11,臺南市,北　區,仁愛里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.2202587,23.0025898
2019/1/7,臺南市,北　區,元美里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2079953,23.008515
2019/1/7,臺南市,北　區,元寶里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.224226,23.0114904
2019/1/8,臺南市,北　區,元寶里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.224226,23.0114904
2019/1/8,臺南市,北　區,元寶里,住宅,50,0,14,10,24,0,0,0,0,0,0,0,120.224226,23.0114904
2019/1/9,臺南市,北　區,元寶里,住宅,50,1,8,13,21,1,0,1,2,1,5,2,120.224226,23.0114904
2019/1/10,臺南市,北　區,元寶里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.224226,23.0114904
2019/1/10,臺南市,北　區,元寶里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.224226,23.0114904
2019/1/7,臺南市,北　區,公園里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2101595,23.0006781
2019/1/7,臺南市,北　區,文元里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.1978952,23.0146579
2019/1/11,臺南市,北　區,文成里,住宅,50,2,6,7,13,1,1,2,4,1,15,5,120.1971737,23.0074248
2019/1/11,臺南市,北　區,北門里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.125729,23.2661521
2019/1/7,臺南市,北　區,北華里,住宅,50,0,10,29,39,0,0,0,0,0,0,0,120.2063979,23.000992
2019/1/11,臺南市,北　區,永祥里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2202587,23.0160134
2019/1/11,臺南市,北　區,成功里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2094381,23.0202949
2019/1/10,臺南市,北　區,成德里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2036668,23.0134491
2019/1/10,臺南市,北　區,和順里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,120.2015025,23.0051759
2019/1/11,臺南市,北　區,長勝里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2235605,23.0103628
2019/1/6,臺南市,北　區,振興里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2217014,23.0063146
2019/1/11,臺南市,北　區,福德里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2832609,23.0248667
2019/1/7,臺南市,北　區,賢北里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1813004,23.006719
2019/1/7,臺南市,北　區,雙安里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,120.2079953,23.008515
2019/1/10,臺南市,中西區,大涼里,住宅,51,0,2,4,6,0,0,0,0,0,0,0,120.1892373,22.9923029
2019/1/10,臺南市,中西區,小西門里,住宅,50,1,7,3,10,1,0,1,2,1,10,4,120.1987768,22.9873119
2019/1/8,臺南市,中西區,五條港里,住宅,50,0,15,3,18,0,0,0,0,0,0,0,120.196948,22.9978341
2019/1/7,臺南市,中西區,永華里,住宅,50,0,17,7,24,0,0,0,0,0,0,0,120.2043882,22.9911465
2019/1/6,臺南市,中西區,光賢里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1885158,23.0038665
2019/1/11,臺南市,中西區,光賢里,住宅,50,1,7,9,16,1,0,1,2,1,6,3,120.1885158,23.0038665
2019/1/11,臺南市,中西區,西和里,住宅,75,1,14,7,21,0,1,1,1,1,5,2,120.1719199,23.0039814
