日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/12/3,臺南市,東　區,大智里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2332423,22.962286
2018/12/6,臺南市,東　區,大福里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2159306,22.9739636
2018/12/4,臺南市,東　區,大學里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,120.2209801,22.9963981
2018/12/3,臺南市,東　區,小東里,住宅,50,1,7,10,17,1,0,1,2,1,6,3,120.227472,22.9970514
2018/12/4,臺南市,東　區,成大里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2152092,22.9976069
2018/12/5,臺南市,東　區,和平里,住宅,53,0,1,9,10,0,0,0,0,0,0,0,120.2354061,22.9745842
2018/12/7,臺南市,東　區,忠孝里,住宅,75,0,7,12,19,0,0,0,0,0,0,0,120.218816,22.9773869
2018/12/3,臺南市,東　區,後甲里,住宅,59,5,8,11,19,2,3,5,8,2,26,6,120.2382911,22.9927707
2018/12/5,臺南市,東　區,崇明里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2195374,22.9685104
2018/12/6,臺南市,東　區,崇誨里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2256687,22.989711
2018/12/5,臺南市,東　區,崇學里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2231441,22.9778231
2018/12/6,臺南市,東　區,莊敬里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.232521,22.9966645
2018/12/7,臺南市,東　區,富強里,住宅,75,1,1,15,16,0,1,1,1,1,6,3,120.2317997,22.9867487
2018/12/6,臺南市,東　區,富裕里,住宅,75,1,3,16,19,0,1,1,1,1,5,2,120.227472,22.9849708
2018/12/5,臺南市,東　區,復興里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.2375698,22.9815131
2018/12/3,臺南市,東　區,裕農里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2289146,22.9886954
2018/12/6,臺南市,東　區,德光里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2202587,22.981112
2018/12/4,臺南市,東　區,德高里,住宅,75,0,7,19,26,0,0,0,0,0,0,0,120.2354061,22.9665308
2018/12/6,臺南市,東　區,衛國里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.2245867,22.9882597
2018/12/3,臺南市,東　區,關聖里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.2418972,22.985975
2018/12/7,臺南市,南　區,大成里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,120.1986166,22.9802712
2018/12/5,臺南市,南　區,大忠里,住宅,50,1,6,6,12,0,1,1,2,1,8,3,120.2101595,22.9698014
2018/12/6,臺南市,南　區,大林里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,120.2058311,22.9733919
2018/12/4,臺南市,南　區,文南里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1870727,22.9840282
2018/12/6,臺南市,南　區,文南里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1870727,22.9840282
2018/12/3,臺南市,南　區,文華里,住宅,50,1,11,8,19,1,0,1,2,1,5,2,120.1899588,22.98611
2018/12/4,臺南市,南　區,永寧里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,120.1798573,22.9291405
2018/12/3,臺南市,南　區,田寮里,住宅,50,1,4,10,14,0,1,1,2,1,7,3,120.1957308,22.976847
2018/12/6,臺南市,南　區,田寮里,地區,50,4,12,1,13,4,0,4,8,2,31,7,120.1957308,22.976847
2018/12/7,臺南市,南　區,白雪里,住宅,50,0,10,9,19,0,0,0,0,0,0,0,120.1885158,22.9676143
2018/12/7,臺南市,南　區,再興里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,120.1928448,22.9801358
2018/12/6,臺南市,南　區,同安里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1892373,22.9224836
2018/12/6,臺南市,南　區,佛壇里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,120.1776926,22.9195212
2018/12/3,臺南市,南　區,明亮里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.1928448,22.9693947
2018/12/3,臺南市,南　區,明興里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.1914018,22.9629831
2018/12/7,臺南市,南　區,金華里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,120.1885158,22.9796984
2018/12/5,臺南市,南　區,南華里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.1885158,22.9622436
2018/12/6,臺南市,南　區,建南里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,120.1964522,22.9572284
2018/12/6,臺南市,南　區,郡南里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.1950093,22.964243
2018/12/5,臺南市,南　區,國宅里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,120.1870727,22.9759721
2018/12/6,臺南市,南　區,喜東里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,120.1906803,22.9423225
