日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/12/20,臺南市,東　區,大福里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2159306,22.9739636
2019/12/19,臺南市,東　區,仁和里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2357667,22.9701464
2019/12/16,臺南市,東　區,自強里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2352021,22.9838731
2019/12/20,臺南市,東　區,忠孝里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.218816,22.9773869
2019/12/19,臺南市,東　區,東光里,住宅,51,0,3,10,13,0,0,0,0,0,0,0,120.2303571,22.99242
2019/12/20,臺南市,東　區,東智里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2267506,22.9629737
2019/12/18,臺南市,東　區,東聖里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.3291365,23.2727983
2019/12/16,臺南市,東　區,南聖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2462245,22.9890944
2019/12/17,臺南市,東　區,崇文里,住宅,50,1,10,3,13,1,0,1,2,1,8,3,120.2296358,22.9677389
2019/12/19,臺南市,東　區,崇成里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2289146,22.9712457
2019/12/19,臺南市,東　區,崇信里,住宅,75,0,2,8,10,0,0,0,0,0,0,0,120.227472,22.9809439
2019/12/20,臺南市,東　區,崇善里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/12/16,臺南市,東　區,崇德里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.228078,22.9755064
2019/12/16,臺南市,東　區,崇學里,住宅,50,0,8,12,20,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/12/16,臺南市,東　區,富強里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2317997,22.9867487
2019/12/16,臺南市,東　區,富裕里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.227472,22.9849708
2019/12/17,臺南市,東　區,復興里,住宅,50,0,5,15,20,0,0,0,0,0,0,0,120.2375698,22.9815131
2019/12/18,臺南市,東　區,裕農里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2304395,22.9876042
2019/12/16,臺南市,東　區,路東里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,120.2134058,22.9801973
2019/12/19,臺南市,東　區,德高里,住宅,50,0,1,25,26,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/12/19,臺南市,東　區,衛國里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2245867,22.9882597
2019/12/19,臺南市,東　區,龍山里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,120.2217014,22.9834946
2019/12/16,臺南市,南　區,大成里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/12/17,臺南市,南　區,大林里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/12/19,臺南市,南　區,文南里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1870727,22.9840282
2019/12/19,臺南市,南　區,文華里,住宅,75,0,3,15,18,0,0,0,0,0,0,0,120.1899588,22.98611
2019/12/18,臺南市,南　區,光明里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1870727,22.971944
2019/12/20,臺南市,南　區,再興里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/12/20,臺南市,南　區,府南里,住宅,50,1,2,5,7,1,0,1,2,1,14,4,120.1950093,22.9722988
2019/12/19,臺南市,南　區,明興里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,120.1914018,22.9629831
2019/12/20,臺南市,南　區,南都里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.1841866,22.9550918
2019/12/16,臺南市,南　區,南華里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,120.1885158,22.9622436
2019/12/18,臺南市,南　區,建南里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,120.1964522,22.9572284
2019/12/20,臺南市,南　區,郡南里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,120.1950093,22.964243
2019/12/15,臺南市,南　區,喜南里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1776926,22.9383204
2019/12/20,臺南市,南　區,新生里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,120.2116023,22.9775543
2019/12/17,臺南市,南　區,新昌里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.1957308,22.9835601
2019/12/19,臺南市,南　區,新興里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.19537,22.9799434
2019/12/16,臺南市,南　區,廣州里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,120.1928448,22.9841637
2019/12/18,臺南市,南　區,鹽埕里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.189112,22.972299
2019/12/20,臺南市,南　區,鹽埕里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.189112,22.972299
2019/12/19,臺南市,北　區,力行里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2292752,23.0084185
2019/12/16,臺南市,北　區,大光里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.216478,23.0119858
2019/12/20,臺南市,北　區,大光里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.216478,23.0119858
2019/12/20,臺南市,北　區,大光里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.216478,23.0119858
2019/12/20,臺南市,北　區,大光里,學校,50,0,0,6,6,0,0,0,0,0,0,0,120.216478,23.0119858
2019/12/17,臺南市,北　區,大港里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.1827435,23.0104452
2019/12/17,臺南市,北　區,大港里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1827435,23.0104452
2019/12/16,臺南市,北　區,大興里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.193712,23.0119176
2019/12/20,臺南市,北　區,小北里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.2124298,23.0079508
2019/12/19,臺南市,北　區,仁愛里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2202587,23.0025898
2019/12/20,臺南市,北　區,元美里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2079953,23.008515
2019/12/16,臺南市,北　區,元寶里,住宅,50,1,6,8,14,0,1,1,2,1,7,3,120.224226,23.0114904
2019/12/16,臺南市,北　區,公園里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2101595,23.0006781
2019/12/19,臺南市,北　區,文成里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1971737,23.0074248
2019/12/16,臺南市,北　區,北門里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.125729,23.2661521
2019/12/16,臺南市,北　區,北華里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2040991,23.0008064
2019/12/18,臺南市,北　區,正覺里,住宅,50,0,11,2,13,0,0,0,0,0,0,0,120.2116023,23.0151428
2019/12/17,臺南市,北　區,永祥里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,120.2202587,23.0160134
2019/12/16,臺南市,北　區,合興里,住宅,75,0,2,3,5,0,0,0,0,0,0,0,120.2260293,23.0094345
2019/12/18,臺南市,北　區,成功里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2094381,23.0202949
2019/12/19,臺南市,北　區,成德里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2036668,23.0134491
2019/12/20,臺南市,北　區,和順里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2015025,23.0051759
2019/12/19,臺南市,北　區,東興里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.2260293,23.0013807
2019/12/17,臺南市,北　區,長勝里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2182975,23.0105726
2019/12/19,臺南市,北　區,振興里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2217014,23.0063146
2019/12/19,臺南市,北　區,開元里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2217014,23.0130263
2019/12/20,臺南市,北　區,福德里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2036668,23.0134491
2019/12/16,臺南市,中西區,大涼里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.1892373,22.9923029
2019/12/19,臺南市,中西區,大涼里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1892373,22.9923029
2019/12/19,臺南市,中西區,大涼里,地區,50,0,6,5,11,0,0,0,0,0,0,0,120.1892373,22.9923029
2019/12/16,臺南市,中西區,小西門里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,120.1987929,22.9874057
2019/12/20,臺南市,中西區,小西門里,空屋,50,0,1,6,7,0,0,0,0,0,0,0,120.1987929,22.9874057
2019/12/20,臺南市,中西區,五條港里,住宅,50,0,12,1,13,0,0,0,0,0,0,0,120.196948,22.9978341
2019/12/20,臺南市,中西區,永華里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2043882,22.9911465
2019/12/17,臺南市,中西區,光賢里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.1885158,23.0038665
2019/12/17,臺南市,中西區,西和里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.1719199,23.0039814
2019/12/19,臺南市,中西區,西湖里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.1834651,23.0015666
2019/12/18,臺南市,中西區,兌悅里,住宅,50,0,9,11,20,0,0,0,0,0,0,0,120.1943685,23.0007006
2019/12/20,臺南市,中西區,府前里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.2010486,22.9896681
2019/12/19,臺南市,中西區,法華里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,120.2097988,22.9822947
2019/12/16,臺南市,中西區,南門里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.203492,22.9869736
2019/12/18,臺南市,中西區,南美里,住宅,50,0,24,11,35,0,0,0,0,0,0,0,120.2006558,22.9901453
2019/12/19,臺南市,中西區,南廠里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1957156,22.9906648
2019/12/20,臺南市,中西區,城隍里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.2056571,22.9922364
2019/12/16,臺南市,中西區,郡王里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2072739,22.986515
2019/12/16,臺南市,中西區,淺草里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,120.2056571,22.9922364
2019/12/16,臺南市,中西區,淺草里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2056571,22.9922364
2019/12/19,臺南市,中西區,開山里,住宅,50,0,17,6,23,0,0,0,0,0,0,0,120.2097988,22.9876646
2019/12/16,臺南市,中西區,藥王里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1914018,22.9992346
2019/12/16,臺南市,安南區,大安里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1950093,23.0313733
2019/12/16,臺南市,安南區,公塭里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1632603,23.0702508
2019/12/16,臺南市,安南區,四草里,住宅,50,0,4,23,27,0,0,0,0,0,0,0,120.1271727,23.0146755
2019/12/16,臺南市,安南區,安西里,住宅,50,1,1,8,9,1,0,1,2,1,11,4,120.2094381,23.0310345
2019/12/17,臺南市,安南區,安東里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.2180947,23.0372738
2019/12/19,臺南市,安南區,安富里,住宅,51,0,4,4,8,0,0,0,0,0,0,0,120.1957308,23.0251806
2019/12/17,臺南市,安南區,安慶里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2094381,23.0390892
2019/12/19,臺南市,安南區,州北里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2152092,23.0674114
2019/12/20,臺南市,安南區,幸福里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1899588,23.0210189
2019/12/19,臺南市,安南區,東和里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2368486,23.0615247
2019/12/20,臺南市,安南區,海佃里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1892373,23.0245267
2019/12/18,臺南市,安南區,海東里,住宅,75,1,3,11,14,0,1,1,1,1,7,3,120.1863512,23.0412431
2019/12/17,臺南市,安南區,海南里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,120.1675902,23.0116011
2019/12/18,臺南市,安南區,海南里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1675902,23.0116011
2019/12/17,臺南市,安南區,國安里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,120.1805789,23.0236541
2019/12/20,臺南市,安南區,梅花里,住宅,50,2,0,23,23,0,6,6,12,3,26,6,120.1978952,23.038824
2019/12/20,臺南市,安南區,淵中里,住宅,75,2,12,21,33,0,2,2,3,1,6,3,120.1675902,23.0438296
2019/12/16,臺南市,安南區,淵西里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.1661469,23.0562175
2019/12/18,臺南市,安南區,理想里,住宅,75,0,6,6,12,0,0,0,0,0,0,0,120.1914018,23.0368283
2019/12/16,臺南市,安南區,鹿耳里,住宅,50,0,1,25,26,0,0,0,0,0,0,0,120.1329474,23.0295877
2019/12/19,臺南市,安南區,溪心里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.1849082,23.0509441
2019/12/19,臺南市,安南區,溪頂里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2072739,23.0254471
2019/12/19,臺南市,安南區,溪墘里,住宅,55,0,0,9,9,0,0,0,0,0,0,0,120.1928448,23.0244424
2019/12/20,臺南市,安南區,鳳凰里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2000596,23.0417267
2019/12/18,臺南市,安平區,天妃里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1606244,23.0015093
2019/12/16,臺南市,安平區,文平里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,120.1805789,22.9860574
2019/12/20,臺南市,安平區,文平里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1805789,22.9860574
2019/12/18,臺南市,安平區,王城里,住宅,50,1,4,1,5,1,0,1,2,1,20,5,120.1606244,23.0015093
2019/12/19,臺南市,安平區,平安里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1726415,22.9991307
2019/12/17,臺南市,安平區,平通里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1690334,22.9938422
2019/12/19,臺南市,安平區,平通里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.1690334,22.9938422
2019/12/20,臺南市,安平區,育平里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.1661469,22.989074
2019/12/19,臺南市,安平區,怡平里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,120.176971,22.994197
2019/12/17,臺南市,安平區,金城里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.1488264,22.9953785
2019/12/17,臺南市,安平區,建平里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1834651,22.9935103
2019/12/16,臺南市,安平區,國平里,住宅,50,2,8,13,21,0,2,2,4,1,10,4,120.1675902,22.9793723
2019/12/20,臺南市,安平區,國平里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.1675902,22.9793723
2019/12/20,臺南市,安平區,華平里,住宅,50,0,6,14,20,0,0,0,0,0,0,0,120.1740847,22.9948005
2019/12/16,臺南市,安平區,億載里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1603737,22.9902803
2019/12/16,臺南市,仁德區,一甲里,住宅,50,0,2,16,18,0,0,0,0,0,0,0,120.2613689,22.9771958
2019/12/16,臺南市,仁德區,二行里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2209801,22.9212251
2019/12/17,臺南市,仁德區,上崙里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.2599266,22.9385802
2019/12/18,臺南市,仁德區,土庫里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2656955,22.9856821
2019/12/20,臺南市,仁德區,大甲里,住宅,52,0,8,15,23,0,0,0,0,0,0,0,120.2079953,22.9225952
2019/12/16,臺南市,仁德區,中洲里,住宅,51,0,0,2,2,0,0,0,0,0,0,0,120.2599266,22.9063718
2019/12/20,臺南市,仁德區,中洲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2599266,22.9063718
2019/12/20,臺南市,仁德區,仁和里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.224226,22.9591394
2019/12/19,臺南市,仁德區,仁愛里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2209801,22.9534423
