日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/7/27,台南市,中西區,協進里,住宅,52,0,6,7,13,0,0,0,0,0,0,0,22.9976318,120.1910411
2017/7/28,台南市,中西區,五妃里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.984132,120.2058311
2017/7/28,台南市,中西區,小西里,住宅,50,0,6,17,23,1,2,3,6,2,13,4,22.9883267,120.1986166
2017/7/28,台南市,中西區,公正里,住宅,50,0,15,20,35,8,0,8,16,3,23,6,22.9939658,120.2101595
2017/7/24,台南市,安南區,淵西里,住宅,52,5,12,48,60,1,4,5,10,3,8,3,23.0562175,120.1661469
2017/7/24,台南市,安南區,淵東里,住宅,50,4,6,36,42,0,4,4,8,2,10,4,23.0564843,120.1776926
2017/7/25,台南市,安南區,淵中里,住宅,51,2,6,34,40,0,2,2,4,1,5,2,23.0438296,120.1675902
2017/7/25,台南市,安南區,海西里,住宅,50,1,7,16,23,0,1,1,2,1,4,2,23.0306699,120.1791357
2017/7/26,台南市,安南區,頂安里,住宅,51,1,5,14,19,0,1,1,2,1,5,2,23.0394768,120.2043882
2017/7/26,台南市,安南區,安慶里,住宅,50,0,5,23,28,0,0,0,0,0,0,0,23.0390892,120.2094381
2017/7/27,台南市,安南區,原佃里,住宅,75,5,11,40,51,1,4,5,7,2,10,4,23.0538947,120.1964522
2017/7/27,台南市,安南區,砂崙里,住宅,50,2,2,27,29,0,2,2,4,1,7,3,23.0803589,120.1213978
2017/7/28,台南市,安南區,布袋里,住宅,51,1,2,19,21,0,1,1,2,1,5,2,23.0638587,120.2065525
2017/7/28,台南市,安南區,長安里,住宅,51,5,1,41,42,0,10,10,20,4,24,6,23.0646352,120.1964522
2017/7/28,台南市,安南區,塭南里,住宅,51,2,2,9,11,0,2,2,4,1,18,5,23.0715691,120.2209801
2017/7/28,台南市,安南區,州北里,住宅,56,1,3,11,14,0,1,1,2,1,7,3,23.0674114,120.2152092
2017/7/24,台南市,安平區,海頭里,住宅,50,1,3,15,18,0,1,1,2,1,6,3,23.0025857,120.1625386
2017/7/24,台南市,安平區,育平里,住宅,50,3,4,8,12,0,3,3,6,2,25,6,22.989074,120.1661469
2017/7/25,台南市,安平區,西門里,住宅,50,3,6,10,16,0,3,3,6,2,19,5,23.0022304,120.1546002
2017/7/25,台南市,安平區,億載里,住宅,50,2,2,19,21,0,2,2,4,1,10,4,22.9902803,120.1603737
2017/7/26,台南市,安平區,港仔里,住宅,50,1,4,6,10,2,0,2,4,1,20,5,22.999187,120.1643428
2017/7/26,台南市,安平區,育平里,住宅,50,4,4,21,25,0,4,4,8,2,16,5,22.989074,120.1661469
2017/7/27,台南市,安平區,怡平里,住宅,50,3,0,6,6,0,3,3,6,2,50,9,22.994197,120.176971
2017/7/27,台南市,安平區,平安里,住宅,50,1,12,9,21,0,1,1,2,1,5,2,22.9991307,120.1726415
2017/7/28,台南市,安平區,國平里,住宅,50,1,4,10,14,0,3,3,6,2,21,6,22.9793723,120.1675902
2017/7/28,台南市,安平區,平安里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,22.9991307,120.1726415
2017/7/28,台南市,安平區,金城里,住宅,50,1,0,18,18,0,2,2,4,1,11,4,22.9953785,120.1488264
2017/7/24,台南市,仁德區,上崙里,住宅,50,5,1,14,15,0,8,8,16,3,53,9,22.9385802,120.2599266
2017/7/24,台南市,仁德區,後壁里,住宅,50,4,0,15,15,0,6,6,12,3,40,8,22.9475722,120.2426185
2017/7/25,台南市,仁德區,大甲里,住宅,50,3,0,13,13,0,4,4,8,2,31,7,22.9225952,120.2079953
2017/7/25,台南市,仁德區,保安里,住宅,50,5,0,12,12,0,5,5,10,3,42,9,22.9231415,120.2310784
2017/7/26,台南市,仁德區,一甲里,住宅,50,3,0,5,5,0,3,3,6,2,60,9,22.9765425,120.2548436
2017/7/26,台南市,仁德區,保安里,住宅,50,3,1,13,14,0,7,7,14,3,50,9,22.9231415,120.2310784
2017/7/27,台南市,仁德區,成功里,公園,50,1,0,49,49,0,1,1,2,1,2,1,22.9404559,120.225308
2017/7/27,台南市,仁德區,仁德里,住宅,50,8,0,21,21,0,11,11,22,4,52,9,22.9657583,120.2455033
2017/7/27,台南市,仁德區,一甲里,住宅,51,4,1,9,10,0,6,6,12,3,60,9,22.9765425,120.2548436
2017/7/28,台南市,仁德區,成功里,住宅,50,2,6,6,12,0,2,2,4,1,17,5,22.9404559,120.225308
2017/7/24,台南市,永康區,崑山里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,22.9988384,120.2541575
2017/7/24,台南市,永康區,東橋里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0243778,120.241176
2017/7/24,台南市,永康區,西勢里,住宅,50,0,2,19,21,0,0,0,0,0,0,0,23.0154649,120.2772325
2017/7/24,台南市,永康區,永康里,住宅,50,3,2,47,49,0,4,4,8,2,8,3,23.0234285,120.2584844
2017/7/25,台南市,永康區,大橋里,住宅,53,1,3,9,12,0,1,1,2,1,8,3,23.0187454,120.2296358
2017/7/25,台南市,永康區,三合里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.010739,120.2390123
2017/7/25,台南市,永康區,烏竹里,住宅,50,1,1,27,28,0,1,1,2,1,4,2,23.0410039,120.2642533
2017/7/25,台南市,永康區,王行里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.042301,120.2772325
2017/7/26,台南市,永康區,五王里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,23.0116465,120.2346848
2017/7/26,台南市,永康區,二王里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,23.0177985,120.2469457
2017/7/26,台南市,永康區,西橋里,住宅,50,0,4,0,4,0,0,0,0,0,0,0,23.0134614,120.2260293
2017/7/26,台南市,永康區,安康里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0158435,120.227472
2017/7/27,台南市,永康區,中興里,住宅,50,2,0,13,13,0,2,2,4,1,15,5,23.0061926,120.2382911
2017/7/27,台南市,永康區,尚頂里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0263645,120.225308
2017/7/27,台南市,永康區,尚頂里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,23.0263645,120.225308
2017/7/28,台南市,永康區,西灣里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0120871,120.2613689
2017/7/28,台南市,永康區,崑山里,住宅,50,1,4,21,25,0,3,3,6,2,12,4,22.9988384,120.2541575
2017/7/28,台南市,永康區,永康里,住宅,150,3,0,16,16,0,3,3,2,1,19,5,23.0234285,120.2584844
2017/7/28,台南市,永康區,復國里,地區,50,0,1,12,13,0,0,0,0,0,0,0,23.0059794,120.2473063
2017/7/26,台南市,將軍區,保源里,住宅,50,1,2,15,17,0,1,1,2,1,6,3,23.2091205,120.1733631
2017/7/27,台南市,將軍區,保源里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,23.2091205,120.1733631
