日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/7/9,臺南市,東　區,崇善里,住宅,51,1,6,16,22,0,1,1,2,1,5,2,22.9736282,120.2303571
2018/7/9,臺南市,東　區,大智里,住宅,50,2,4,15,19,1,2,3,6,2,16,5,22.962286,120.2332423
2018/7/9,臺南市,東　區,崇學里,住宅,51,2,10,17,27,0,3,3,6,2,11,4,22.9778231,120.2231441
2018/7/9,臺南市,東　區,龍山里,住宅,51,3,0,7,7,0,3,3,6,2,43,9,22.9834946,120.2217014
2018/7/9,臺南市,東　區,忠孝里,住宅,52,4,6,14,20,0,4,4,8,2,20,5,22.9773869,120.218816
2018/7/10,臺南市,東　區,後甲里,住宅,50,1,5,15,20,0,1,1,2,1,5,2,22.9927707,120.2382911
2018/7/10,臺南市,東　區,德光里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,22.981112,120.2202587
2018/7/10,臺南市,東　區,東明里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,22.9916823,120.227472
2018/7/10,臺南市,東　區,南聖里,住宅,50,4,4,10,14,1,3,4,8,2,29,7,22.9890944,120.2462245
2018/7/11,臺南市,東　區,莊敬里,住宅,53,3,5,23,28,0,4,4,8,2,14,4,22.9966645,120.232521
2018/7/11,臺南市,東　區,衛國里,住宅,50,4,1,20,21,1,3,4,8,2,19,5,22.9882597,120.2245867
2018/7/11,臺南市,東　區,大學里,住宅,50,2,4,11,15,0,3,3,6,2,20,5,22.9963981,120.2209801
2018/7/11,臺南市,東　區,小東里,住宅,75,2,2,15,17,0,2,2,3,1,12,4,22.9970514,120.227472
2018/7/12,臺南市,東　區,文聖里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,22.9840282,120.2447821
2018/7/12,臺南市,東　區,裕聖里,住宅,50,4,3,16,19,0,4,4,8,2,21,6,22.9802195,120.2469457
2018/7/12,臺南市,東　區,關聖里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,22.985975,120.2418972
2018/7/12,臺南市,東　區,和平里,地區,75,2,6,35,41,0,2,2,3,1,5,2,22.9745842,120.2354061
2018/7/12,臺南市,東　區,崇明里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,22.969188,120.22063
2018/7/13,臺南市,東　區,新東里,住宅,50,4,8,22,30,0,4,4,8,2,13,4,22.9865063,120.2249474
2018/7/13,臺南市,東　區,路東里,住宅,50,1,0,22,22,0,1,1,2,1,5,2,22.9801973,120.2134058
2018/7/13,臺南市,東　區,富強里,住宅,50,4,2,58,60,0,4,4,8,2,7,3,22.9867487,120.2317997
2018/7/13,臺南市,東　區,大同里,住宅,52,4,4,53,57,0,5,5,10,3,9,3,22.9839645,120.2130451
2018/7/14,臺南市,東　區,中西里,住宅,50,2,2,23,25,1,1,2,4,1,8,3,22.9905086,120.2202587
2018/7/9,臺南市,南　區,興農里,住宅,50,0,6,19,25,0,0,0,0,0,0,0,22.9299372,120.1921233
2018/7/9,臺南市,南　區,明德里,住宅,50,2,6,9,15,0,2,2,4,1,13,4,22.9710918,120.200781
2018/7/9,臺南市,南　區,松安里,住宅,50,4,7,31,38,0,4,4,8,2,11,4,22.9248924,120.1776926
2018/7/9,臺南市,南　區,開南里,住宅,50,3,6,24,30,1,3,4,8,2,13,4,22.9668748,120.1856297
2018/7/10,臺南市,南　區,光明里,住宅,50,0,8,13,21,0,0,0,0,0,0,0,22.971944,120.1870727
2018/7/10,臺南市,南　區,南華里,住宅,50,3,3,24,27,0,3,3,6,2,11,4,22.9622436,120.1885158
2018/7/10,臺南市,南　區,鯤鯓里,住宅,50,4,3,33,36,0,4,4,8,2,11,4,22.9566809,120.1733631
2018/7/10,臺南市,南　區,永寧里,住宅,51,0,11,15,26,0,0,0,0,0,0,0,22.9291405,120.1798573
2018/7/11,臺南市,南　區,新昌里,住宅,50,1,5,12,17,0,1,1,2,1,6,3,22.9835601,120.1957308
2018/7/11,臺南市,南　區,建南里,住宅,50,3,5,33,38,0,4,4,8,2,11,4,22.9572284,120.1964522
2018/7/11,臺南市,南　區,新生里,住宅,50,2,1,13,14,0,2,2,4,1,14,4,22.9775543,120.2116023
2018/7/11,臺南市,南　區,喜南里,住宅,51,3,9,14,23,0,4,4,8,2,17,5,22.9383204,120.1776926
2018/7/12,臺南市,南　區,白雪里,住宅,75,1,11,16,27,0,1,1,1,1,4,2,22.9676143,120.1885158
2018/7/12,臺南市,南　區,國宅里,住宅,75,1,4,18,22,0,1,1,1,1,5,2,22.9759721,120.1870727
