日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/5/28,臺南市,東　區,文聖里,住宅,50,2,10,6,16,0,2,2,4,1,13,4,22.9840282,120.2447821
2018/5/28,臺南市,東　區,德光里,住宅,52,1,3,4,7,0,1,1,2,1,14,4,22.981112,120.2202587
2018/5/28,臺南市,東　區,裕聖里,住宅,50,1,0,13,13,0,2,2,4,1,15,5,22.9802195,120.2469457
2018/5/28,臺南市,東　區,復興里,住宅,54,0,1,5,6,0,0,0,0,0,0,0,22.982061,120.238356
2018/5/29,臺南市,東　區,小東里,住宅,51,1,3,6,9,0,1,1,2,1,11,4,22.9970514,120.227472
2018/5/29,臺南市,東　區,關聖里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.985975,120.2418972
2018/5/29,臺南市,東　區,南聖里,住宅,50,1,11,20,31,2,0,2,4,1,6,3,22.9890944,120.2462245
2018/5/29,臺南市,東　區,大學里,住宅,50,1,2,18,20,0,1,1,2,1,5,2,22.9963981,120.2209801
2018/5/30,臺南市,東　區,崇德里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,22.9745344,120.2260293
2018/5/30,臺南市,東　區,泉南里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,22.9847029,120.2159306
2018/5/30,臺南市,東　區,和平里,住宅,51,2,18,18,36,1,1,2,4,1,6,3,22.9745842,120.2354061
2018/5/30,臺南市,東　區,龍山里,住宅,51,3,14,11,25,1,2,3,6,2,12,4,22.9834946,120.2217014
2018/5/31,臺南市,東　區,崇善里,住宅,75,0,20,9,29,0,0,0,0,0,0,0,22.9736282,120.2303571
2018/5/31,臺南市,東　區,大智里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.962286,120.2332423
2018/5/31,臺南市,東　區,和平里,住宅,75,1,1,14,15,0,1,1,1,1,7,3,22.9745842,120.2354061
2018/5/31,臺南市,東　區,和平里,住宅,50,2,4,17,21,0,5,5,10,3,24,6,22.9745842,120.2354061
2018/6/1,臺南市,東　區,崇誨里,住宅,74,1,2,11,13,0,1,1,1,1,8,3,22.989711,120.2256687
2018/6/1,臺南市,東　區,新東里,住宅,50,1,3,5,8,0,2,2,4,1,25,6,22.9865063,120.2249474
2018/6/1,臺南市,東　區,德高里,住宅,75,1,1,8,9,0,1,1,1,1,11,4,22.9665308,120.2354061
2018/6/1,臺南市,東　區,崇明里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,22.9685104,120.2195374
2018/6/1,臺南市,東　區,東門里,住宅,75,1,1,14,15,0,1,1,1,1,7,3,22.9890322,120.2144878
2018/5/28,臺南市,南　區,喜北里,住宅,50,0,10,9,19,0,0,0,0,0,0,0,22.9490628,120.1776926
2018/5/28,臺南市,南　區,新生里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,22.9775543,120.2116023
2018/5/28,臺南市,南　區,松安里,住宅,50,1,5,17,22,0,2,2,4,1,9,3,22.9248924,120.1776926
2018/5/28,臺南市,南　區,光明里,住宅,50,1,10,9,19,0,1,1,2,1,5,2,22.971944,120.1870727
2018/5/29,臺南市,南　區,興農里,住宅,50,0,8,15,23,0,0,0,0,0,0,0,22.9299372,120.1921233
2018/5/29,臺南市,南　區,明興里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,22.9629831,120.1914018
2018/5/29,臺南市,南　區,同安里,住宅,50,1,11,15,26,0,1,1,2,1,4,2,22.9224836,120.1892373
2018/5/29,臺南市,南　區,文華里,住宅,50,1,6,5,11,1,0,1,2,1,9,3,22.98611,120.1899588
2018/5/30,臺南市,南　區,南華里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,22.9622436,120.1885158
2018/5/30,臺南市,南　區,再興里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,22.9801358,120.1928448
2018/5/30,臺南市,南　區,新昌里,住宅,50,1,3,7,10,1,0,1,2,1,10,4,22.9835601,120.1957308
2018/5/30,臺南市,南　區,開南里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,22.9668748,120.1856297
2018/5/31,臺南市,南　區,廣州里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,22.9841637,120.1928448
2018/5/31,臺南市,南　區,文南里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,22.9840282,120.1870727
2018/5/31,臺南市,南　區,郡南里,住宅,50,2,5,13,18,0,2,2,4,1,11,4,22.964243,120.1950093
2018/5/31,臺南市,南　區,國宅里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,22.9759721,120.1870727
2018/5/31,臺南市,南　區,金華里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,22.9796984,120.1885158
2018/5/31,臺南市,南　區,白雪里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,22.9676143,120.1885158
2018/6/1,臺南市,南　區,鯤鯓里,住宅,50,5,2,19,21,0,5,5,10,3,24,6,22.9566809,120.1733631
2018/6/1,臺南市,南　區,府南里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,22.9722988,120.1950093
2018/6/1,臺南市,南　區,永寧里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,22.9291405,120.1798573
2018/6/1,臺南市,南　區,大成里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,22.9802712,120.1986166
2018/6/1,臺南市,南　區,明德里,住宅,50,0,4,13,17,0,0,0,0,0,0,0,22.9710918,120.200781
2018/6/1,臺南市,南　區,竹溪里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,22.9779397,120.2065525
2018/6/1,臺南市,南　區,竹溪里,公園,50,0,0,0,0,0,0,0,0,0,0,0,22.9779397,120.2065525
2018/5/27,臺南市,北　區,大港里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,23.0104452,120.1827435
2018/5/28,臺南市,北　區,文元里,住宅,52,0,9,8,17,0,0,0,0,0,0,0,23.0146579,120.1978952
2018/5/28,臺南市,北　區,長德里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.002927,120.2058311
2018/5/28,臺南市,北　區,興北里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/5/28,臺南市,北　區,大道里,住宅,50,2,4,5,9,1,1,2,4,1,22,6,23.0099486,120.2155699
2018/5/29,臺南市,北　區,光武里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,23.0124822,120.2162913
2018/5/29,臺南市,北　區,中樓里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,23.0034966,120.2159306
2018/5/29,臺南市,北　區,永祥里,住宅,50,2,5,7,12,1,1,2,4,1,17,5,23.0160134,120.2202587
2018/5/29,臺南市,北　區,小康里,住宅,50,0,7,17,24,0,0,0,0,0,0,0,23.0152758,120.2173733
2018/5/30,臺南市,北　區,大港里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,23.0104452,120.1827435
2018/5/30,臺南市,北　區,長榮里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,23.0091928,120.2191767
