日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/7/24,臺南市,東　區,大同里,住宅,50,0,3 ,6 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2019/7/26,臺南市,東　區,大同里,住宅,51,1,2,9,11,0,1,1,2,1,9,3,120.2130451,22.9839645
2019/7/24,臺南市,東　區,小東里,住宅,50,0,3 ,9 ,12 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2019/7/23,臺南市,東　區,中西里,住宅,54,0,1 ,4 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2202587,22.9905086
2019/7/26,臺南市,東　區,成大里,機關,54,0,2 ,26 ,28 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2152092,22.9976069
2019/7/24,臺南市,東　區,自強里,住宅,50,2,16 ,5 ,21 ,1 ,1 ,2 ,4 ,1,10 ,4,120.2332423,22.9824198
2019/7/25,臺南市,東　區,自強里,住宅,50,3,6,10,16,0,4,4,8,2,25,6,120.2332423,22.9824198
2019/7/21,臺南市,東　區,和平里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.2354061,22.9745842
2019/7/22,臺南市,東　區,和平里,住宅,75,3,2,14,16,0,3,3,4,1,19,5,120.2354061,22.9745842
2019/7/23,臺南市,東　區,和平里,住宅,80,0,9,1,10,0,0,0,0,0,0,0,120.2354061,22.9745842
2019/7/25,臺南市,東　區,忠孝里,住宅,53,1,8,26,34,0,1,1,2,1,3,2,120.218816,22.9773869
2019/7/22,臺南市,東　區,東光里,住宅,50,3,5,22,27,0,6,6,12,3,22,6,120.2303571,22.99242
2019/7/23,臺南市,東　區,東光里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2303571,22.99242
2019/7/26,臺南市,東　區,東光里,住宅,51,1,2,58,60,0,3,3,6,2,5,2,120.2303571,22.99242
2019/7/23,臺南市,東　區,東安里,住宅,50,3,3,15,18,1,2,3,6,2,17,5,120.2213407,22.9872616
2019/7/26,臺南市,東　區,東門里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/7/25,臺南市,東　區,東聖里,住宅,50,1,6,4,10,0,1,1,2,1,10,4,120.2346848,22.9861443
2019/7/22,臺南市,東　區,虎尾里,住宅,50,1,1,11,12,0,1,1,2,1,8,3,120.2361273,22.9791309
2019/7/27,臺南市,東　區,虎尾里,住宅,50,2,5,7,12,0,2,2,4,1,17,5,120.2361273,22.9791309
2019/7/25,臺南市,東　區,南聖里,住宅,50,2,1,7,8,0,2,2,4,1,25,6,120.2462245,22.9890944
2019/7/25,臺南市,東　區,泉南里,住宅,52,1,2,9,11,0,1,1,2,1,9,3,120.2159306,22.9847029
2019/7/25,臺南市,東　區,崇成里,住宅,51,1,8,13,21,0,1,1,2,1,5,2,120.2289146,22.9712457
2019/7/21,臺南市,東　區,崇明里,住宅,50,5,5,15,20,0,6,6,12,3,30,7,120.2195374,22.9685104
2019/7/21,臺南市,東　區,崇明里,住宅,50,1,4,12,16,1,0,1,2,1,6,3,120.2195374,22.9685104
2019/7/23,臺南市,東　區,崇明里,住宅,211,4,75,43,118,2,4,6,3,1,5,2,120.2195374,22.9685104
2019/7/24,臺南市,東　區,崇明里,住宅,50,3,4,9,13,1,2,3,6,2,23,6,120.2195374,22.9685104
2019/7/26,臺南市,東　區,崇明里,住宅,51,0,11,12,23,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/7/23,臺南市,東　區,崇善里,住宅,50,2,14,10,24,1,1,2,4,1,8,3,120.2303571,22.9736282
2019/7/22,臺南市,東　區,崇德里,住宅,50,1,32,12,44,0,1,1,2,1,2,1,120.2260293,22.9745344
2019/7/26,臺南市,東　區,崇德里,住宅,50,0,13,6,19,0,0,0,0,0,0,0,120.2260293,22.9745344
2019/7/27,臺南市,東　區,圍下里,住宅,50,1,6,14,20,0,2,2,4,1,10,4,120.2148485,22.9919771
2019/7/23,臺南市,東　區,富強里,住宅,50,2,5,7,12,0,2,2,4,1,17,5,120.2317997,22.9867487
2019/7/25,臺南市,東　區,富強里,住宅,50,2,1,15,16,0,2,2,4,1,13,4,120.2317997,22.9867487
