日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/3/26,臺南市,中西區,普濟里,住宅,50,2,16,20,36,2,1,3,6,2,8,3,22.9991764,120.1996988
2018/3/27,臺南市,中西區,三民里,住宅,50,1,14,6,20,1,0,1,2,1,5,2,22.994872,120.2058311
2018/3/27,臺南市,中西區,赤嵌里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,22.9972549,120.2072739
2018/3/27,臺南市,中西區,永福里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,22.9933532,120.2018632
2018/3/27,臺南市,中西區,進學里,住宅,50,0,1,34,35,0,0,0,0,0,0,0,22.9877228,120.2015025
2018/3/28,臺南市,中西區,光賢里,住宅,50,0,8,16,24,0,0,0,0,0,0,0,23.0038665,120.1885158
2018/3/28,臺南市,中西區,光賢里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,23.0038665,120.1885158
2018/3/28,臺南市,中西區,民權里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,22.9969861,120.1957308
2018/3/28,臺南市,中西區,水仙里,住宅,50,1,17,16,33,1,0,1,2,1,3,2,22.9963821,120.1986166
2018/3/29,臺南市,中西區,大南里,住宅,50,1,4,3,7,0,1,1,2,1,14,4,22.9847358,120.2029453
2018/3/29,臺南市,中西區,仙草里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.984299,120.1986166
2018/3/29,臺南市,中西區,五妃里,住宅,53,0,1,4,5,0,0,0,0,0,0,0,22.984132,120.2058311
2018/3/29,臺南市,中西區,郡王里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,22.986515,120.2072739
2018/3/29,臺南市,中西區,中正里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,22.993999,120.1971737
2018/3/29,臺南市,中西區,萬昌里,住宅,50,1,15,9,24,0,1,1,2,1,4,2,22.9899384,120.2101595
2018/3/30,臺南市,中西區,建國里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,22.993395,120.2000596
2018/3/30,臺南市,中西區,青年里,住宅,51,0,2,17,19,0,0,0,0,0,0,0,22.9925143,120.2090774
2018/3/30,臺南市,中西區,天后里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.9975318,120.2011417
2018/3/30,臺南市,中西區,文賢里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,23.003892,120.1932056
2018/3/30,臺南市,中西區,西賢里,住宅,50,0,7,21,28,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/3/30,臺南市,中西區,西湖里,住宅,50,1,9,13,22,0,1,1,2,1,5,2,23.0015666,120.1834651
2018/3/31,臺南市,中西區,開山里,住宅,50,0,19,11,30,0,0,0,0,0,0,0,22.9876646,120.2097988
2018/3/31,臺南市,中西區,進學里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,22.9877228,120.2015025
2018/3/31,臺南市,中西區,大涼里,住宅,50,1,20,5,25,2,0,2,4,1,8,3,22.9923029,120.1892373
2018/3/31,臺南市,中西區,法華里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/3/26,臺南市,安南區,佃西里,住宅,50,1,1,39,40,0,1,1,2,1,3,2,23.0717267,120.1690334
2018/3/26,臺南市,安南區,東和里,住宅,50,1,2,17,19,0,1,1,2,1,5,2,23.0615247,120.2368486
2018/3/26,臺南市,安南區,塭南里,住宅,75,0,4,10,14,0,0,0,0,0,0,0,23.0715691,120.2209801
2018/3/27,臺南市,安南區,海西里,住宅,51,2,10,17,27,0,2,2,4,1,7,3,23.0306699,120.1791357
2018/3/27,臺南市,安南區,海東里,住宅,50,1,4,19,23,0,1,1,2,1,4,2,23.0412431,120.1863512
2018/3/27,臺南市,安南區,大安里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,23.0313733,120.1950093
2018/3/27,臺南市,安南區,安西里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0310345,120.2094381
2018/3/28,臺南市,安南區,梅花里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.038824,120.1978952
2018/3/28,臺南市,安南區,鳳凰里,住宅,50,1,8,14,22,1,0,1,2,1,5,2,23.0417267,120.2000596
2018/3/28,臺南市,安南區,國安里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.0236541,120.1805789
2018/3/28,臺南市,安南區,幸福里,住宅,50,1,3,7,10,0,1,1,2,1,10,4,23.0210189,120.1899588
2018/3/29,臺南市,安南區,淵西里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,23.0562175,120.1661469
2018/3/29,臺南市,安南區,溪心里,住宅,50,1,0,22,22,0,1,1,2,1,5,2,23.0509441,120.1849082
2018/3/29,臺南市,安南區,總頭里,住宅,50,1,1,38,39,0,3,3,6,2,8,3,23.050434,120.2065525
2018/3/29,臺南市,安南區,淵東里,住宅,50,1,6,11,17,0,1,1,2,1,6,3,23.0564843,120.1776926
2018/3/29,臺南市,安南區,安富里,住宅,75,0,0,9,9,0,0,0,0,0,0,0,23.0251806,120.1957308
2018/3/29,臺南市,安南區,佃東里,住宅,75,2,1,34,35,0,2,2,3,1,6,3,23.0724268,120.1849082
2018/3/30,臺南市,安南區,海佃里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.0245267,120.1892373
2018/3/30,臺南市,安南區,溪墘里,住宅,51,0,2,16,18,0,0,0,0,0,0,0,23.0244424,120.1928448
2018/3/30,臺南市,安南區,溪東里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,23.0253139,120.2015025
2018/3/30,臺南市,安南區,長安里,住宅,75,1,2,14,16,0,1,1,1,1,6,3,23.0646352,120.1964522
2018/3/30,臺南市,安南區,布袋里,住宅,75,0,1,18,19,0,0,0,0,0,0,0,23.0638587,120.2065525
2018/3/30,臺南市,安南區,安富里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,23.0251806,120.1957308
2018/3/31,臺南市,安南區,溪北里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,23.0255799,120.2130451
2018/3/31,臺南市,安南區,溪頂里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,23.0254471,120.2072739
2018/3/31,臺南市,安南區,安和里,住宅,50,1,3,8,11,0,1,1,2,1,9,3,23.0310818,120.218816
2018/3/31,臺南市,安南區,安東里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,23.0372738,120.2180947
2018/3/26,臺南市,安平區,平安里,住宅,50,0,10,10,20,0,0,0,0,0,0,0,22.9991307,120.1726415
2018/3/26,臺南市,安平區,金城里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,22.9953785,120.1488264
2018/3/27,臺南市,安平區,億載里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,22.9902803,120.1603737
2018/3/27,臺南市,安平區,海頭里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,23.0025857,120.1625386
2018/3/28,臺南市,安平區,平通里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/3/28,臺南市,安平區,港仔里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,22.999187,120.1643428
2018/3/29,臺南市,安平區,文平里,住宅,50,0,14,5,19,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/3/29,臺南市,安平區,西門里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0022304,120.1546002
2018/3/29,臺南市,安平區,怡平里,住宅,50,0,7,9,16,0,0,0,0,0,0,0,22.994197,120.176971
2018/3/29,臺南市,安平區,建平里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/3/30,臺南市,安平區,華平里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,22.9948005,120.1740847
2018/3/30,臺南市,安平區,育平里,住宅,50,0,3,20,23,0,0,0,0,0,0,0,22.989074,120.1661469
2018/3/30,臺南市,安平區,石門里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,23.0006394,120.1654252
2018/3/30,臺南市,安平區,平安里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,22.9991307,120.1726415
2018/3/31,臺南市,安平區,漁光里,住宅,50,1,12,7,19,0,1,1,2,1,5,2,22.9801396,120.1574869
2018/3/31,臺南市,安平區,金城里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,22.9953785,120.1488264
2018/3/26,臺南市,仁德區,大甲里,住宅,50,3,2,19,21,0,3,3,6,2,14,4,22.9225952,120.2079953
2018/3/26,臺南市,仁德區,後壁里,住宅,50,4,2,22,24,0,5,5,10,3,21,6,22.9475722,120.2426185
2018/3/27,臺南市,仁德區,保安里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,22.9231415,120.2310784
2018/3/27,臺南市,仁德區,田厝里,住宅,50,4,1,28,29,0,11,11,22,4,38,8,22.9384788,120.241176
2018/3/28,臺南市,仁德區,三甲里,住宅,50,4,3,11,14,0,4,4,8,2,29,7,22.9326731,120.2368486
2018/3/28,臺南市,仁德區,新田里,住宅,50,2,1,11,12,0,2,2,4,1,17,5,22.9546843,120.2599266
2018/3/29,臺南市,仁德區,後壁里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,22.9475722,120.2426185
2018/3/29,臺南市,仁德區,成功里,住宅,50,4,4,15,19,0,4,4,8,2,21,6,22.9404559,120.225308
2018/3/29,臺南市,仁德區,仁義里,住宅,50,3,3,5,8,0,5,5,10,3,63,9,22.9695788,120.2656955
2018/3/29,臺南市,仁德區,仁德里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9657583,120.2455033
2018/3/30,臺南市,仁德區,太子里,住宅,50,1,2,15,17,0,1,1,2,1,6,3,22.9912207,120.2584844
2018/3/30,臺南市,仁德區,土庫里,住宅,50,2,2,11,13,0,2,2,4,1,15,5,22.9856821,120.2656955
2018/3/30,臺南市,仁德區,中生里,住宅,50,2,1,6,7,0,2,2,4,1,29,7,22.9099912,120.2426185
2018/3/30,臺南市,仁德區,中洲里,住宅,50,3,0,17,17,0,6,6,12,3,35,8,22.9063718,120.2599266
2018/3/31,臺南市,仁德區,二行里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,22.9212251,120.2209801
2018/3/31,臺南市,仁德區,大甲里,住宅,50,1,0,7,7,0,2,2,4,1,29,7,22.9225952,120.2079953
2018/3/26,臺南市,永康區,蔦松里,住宅,75,0,1,29,30,0,0,0,0,0,0,0,23.0455063,120.2555998
2018/3/26,臺南市,永康區,二王里,住宅,75,1,5,5,10,0,1,1,1,1,10,4,23.0177985,120.2469457
2018/3/27,臺南市,永康區,復華里,住宅,75,0,3,7,10,0,0,0,0,0,0,0,23.0103511,120.2440609
2018/3/27,臺南市,永康區,大灣里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0067641,120.2707431
2018/3/27,臺南市,永康區,甲頂里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0217702,120.2152092
2018/3/28,臺南市,永康區,復興里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,22.9969297,120.2440609
2018/3/28,臺南市,永康區,埔園里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,23.0341644,120.2584844
2018/3/28,臺南市,永康區,三民里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.0537318,120.2483881
2018/3/28,臺南市,永康區,鹽洲里,其他,50,2,1,19,20,0,2,2,4,1,10,4,23.041356,120.2368389
2018/3/29,臺南市,永康區,中興里,住宅,51,0,4,2,6,0,0,0,0,0,0,0,23.0061926,120.2382911
2018/3/29,臺南市,永康區,五王里,住宅,51,0,1,12,13,0,0,0,0,0,0,0,23.0116465,120.2346848
2018/3/29,臺南市,永康區,神洲里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,23.0046566,120.2408154
2018/3/29,臺南市,永康區,成功里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,23.0032483,120.2379305
2018/3/29,臺南市,永康區,勝利里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,23.004718,120.232521
2018/3/29,臺南市,永康區,西橋里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,23.0134614,120.2260293
2018/3/29,臺南市,永康區,三合里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,23.010739,120.2390123
2018/3/29,臺南市,永康區,六合里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0112118,120.2303571
2018/3/30,臺南市,永康區,中華里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,23.0001126,120.2379557
2018/3/30,臺南市,永康區,南灣里,住宅,51,1,2,22,24,0,1,1,2,1,4,2,22.9986674,120.2613689
2018/3/30,臺南市,永康區,建國里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,22.9978842,120.2491093
2018/3/30,臺南市,永康區,崑山里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,22.9988384,120.2541575
2018/3/30,臺南市,永康區,安康里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,23.0158435,120.227472
2018/3/30,臺南市,永康區,大橋里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,23.0187454,120.2296358
2018/3/30,臺南市,永康區,王行里,住宅,50,0,2,28,30,0,0,0,0,0,0,0,23.042301,120.2772325
2018/3/30,臺南市,永康區,正強里,住宅,51,0,2,8,10,0,0,0,0,0,0,0,23.0294884,120.251994
2018/3/31,臺南市,永康區,新樹里,住宅,50,1,4,22,26,0,1,1,2,1,4,2,23.0278443,120.2757905
2018/3/31,臺南市,永康區,西勢里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,23.0154649,120.2772325
2018/3/31,臺南市,永康區,北灣里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.012954,120.270022
2018/3/31,臺南市,永康區,南灣里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9986674,120.2613689
2018/3/28,臺南市,山上區,明和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1147826,120.3406679
2018/3/26,臺南市,左鎮區,草山里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9888965,120.4415242
2018/3/27,臺南市,左鎮區,岡林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0259348,120.4184782
2018/3/27,臺南市,下營區,甲中里,住宅,50,0,0,165,165,0,0,0,0,0,0,0,23.2528323,120.2714642
2018/3/29,臺南市,官田區,大崎里,住宅,51,0,0,0,0,0,0,0,0,0,0,0,23.191679,120.3954282
2018/3/27,臺南市,西港區,檨林里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.1325315,120.2310784
