日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/8/28,臺南市,東　區,大同里,住宅,50,0,0 ,8 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2019/8/29,臺南市,東　區,大同里,住宅,52,2,0,9,9,0,2,2,4,1,22,6,120.2130451,22.9839645
2019/8/26,臺南市,東　區,大智里,住宅,50,2,3 ,21 ,24 ,0 ,13 ,13 ,26 ,4,54 ,9,120.2332423,22.962286
2019/8/27,臺南市,東　區,大智里,住宅,52,1,8 ,23 ,31 ,0 ,1 ,1 ,2 ,1,3 ,2,120.2332423,22.962286
2019/8/30,臺南市,東　區,大德里,住宅,50,0,0 ,9 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2148485,22.9778817
2019/8/27,臺南市,東　區,大學里,住宅,50,1,8 ,27 ,35 ,1 ,0 ,1 ,2 ,1,3 ,2,120.2209801,22.9963981
2019/8/26,臺南市,東　區,文聖里,住宅,50,2,5,17,22,0,3,3,6,2,14,4,120.2447821,22.9840282
2019/8/29,臺南市,東　區,成大里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/8/30,臺南市,東　區,自強里,住宅,51,2,11,19,30,1,1,2,4,1,7,3,120.2352021,22.9838731
2019/8/25,臺南市,東　區,東光里,住宅,52,0,11,46,57,0,0,0,0,0,0,0,120.2303571,22.99242
2019/8/27,臺南市,東　區,東安里,住宅,50,3,7,22,29,0,3,3,6,2,10,4,120.2213407,22.9872616
2019/8/29,臺南市,東　區,東門里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/8/30,臺南市,東　區,東智里,住宅,75,2,0,8,8,0,2,2,3,1,25,6,120.2267506,22.9629737
2019/8/26,臺南市,東　區,南聖里,地區,50,0,0,22,22,0,0,0,0,0,0,0,120.2462245,22.9890944
2019/8/25,臺南市,東　區,後甲里,住宅,51,1,3,50,53,0,1,1,2,1,2,1,120.2382911,22.9927707
