日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/3/30,台南市,安南區,溪心里,機關,50,0,8,4,12,0,0,0,0,0,0,0,120.1849082,23.0509441
106/3/31,台南市,安南區,淵西里,住宅,51,1,0,16,16,0,1,1,2,1,6,3,120.1661469,23.0562175
106/3/31,台南市,安南區,淵東里,機關,52,1,4,12,16,0,1,1,2,1,6,3,120.1776926,23.0564843
106/3/27,台南市,安平區,西門里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1546002,23.0022304
106/3/27,台南市,安平區,建平里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.185801,22.993724
106/3/28,台南市,安平區,育平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1661469,22.989074
106/3/28,台南市,安平區,國平里,機關,50,0,4,1,5,0,0,0,0,0,0,0,120.1675902,22.9793723
106/3/29,台南市,安平區,金城里,住宅,50,3,10,11,21,5,1,6,12,3,29,7,120.1488264,22.9953785
106/3/29,台南市,安平區,國平里,住宅,50,0,31,0,31,0,0,0,0,0,0,0,120.1675902,22.9793723
106/3/30,台南市,安平區,文平里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1805789,22.9860574
106/3/31,台南市,安平區,海頭里,住宅,52,0,8,5,13,0,0,0,0,0,0,0,120.1625386,23.0025857
106/3/31,台南市,安平區,建平里,機關,55,0,2,2,4,0,0,0,0,0,0,0,120.185801,22.993724
106/3/1,台南市,安平區,石門里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1654252,23.0006394
106/3/8,台南市,安平區,建平里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.185801,22.993724
106/3/11,台南市,安平區,金城里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.1488264,22.9953785
106/3/17,台南市,安平區,漁光里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1574869,22.9801396
106/3/21,台南市,安平區,國平里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1675902,22.9793723
106/3/27,台南市,安平區,億載里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1603737,22.9902803
106/3/5,台南市,仁德區,大甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2079953,22.9225952
106/3/6,台南市,仁德區,仁義里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2656955,22.9695788
106/3/6,台南市,仁德區,成功里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,120.225308,22.9404559
106/3/7,台南市,仁德區,後壁里,住宅,58,0,0,0,0,0,0,0,0,0,0,0,120.2426185,22.9475722
106/3/14,台南市,仁德區,土庫里,住宅,51,0,1,4,5,0,0,0,0,0,0,0,120.2604839,22.9888712
106/3/15,台南市,仁德區,中洲里,住宅,51,0,0,0,0,0,0,0,0,0,0,0,120.2599266,22.9063718
106/3/16,台南市,仁德區,仁德里,學校,50,0,0,5,5,0,0,0,0,0,0,0,120.2455033,22.9657583
106/3/23,台南市,仁德區,一甲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2613689,22.9771958
106/3/31,台南市,仁德區,保安里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2310784,22.9231415
106/3/27,台南市,永康區,北灣里,住宅,50,1,10,22,32,0,3,3,6,2,9,3,120.270022,23.012954
106/3/27,台南市,永康區,西灣里,住宅,50,1,10,10,20,0,1,1,2,1,5,2,120.2613689,23.0120871
106/3/27,台南市,永康區,東灣里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.270022,22.9995352
106/3/27,台南市,永康區,大灣里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2707431,23.0067641
106/3/28,台南市,永康區,神洲里,住宅,50,1,9,8,17,0,1,1,2,1,6,3,120.2408154,23.0046566
106/3/28,台南市,永康區,永康里,住宅,50,2,4,21,25,0,2,2,4,1,8,3,120.2584844,23.0234285
106/3/28,台南市,永康區,鹽洲里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2368389,23.041356
106/3/28,台南市,永康區,正強里,住宅,50,2,0,5,5,0,2,2,4,1,40,8,120.251994,23.0294884
106/3/30,台南市,永康區,尚頂里,住宅,63,1,2,15,17,0,1,1,2,1,6,3,120.225308,23.0263645
106/3/30,台南市,永康區,崑山里,住宅,57,1,7,8,15,1,0,1,2,1,7,3,120.2541575,22.9988384
106/3/31,台南市,永康區,三合里,住宅,50,1,6,11,17,0,1,1,2,1,6,3,120.2390123,23.010739
106/3/31,台南市,永康區,大橋里,學校,106,1,10,43,53,0,1,1,1,1,2,1,120.2296358,23.0187454
106/3/31,台南市,永康區,復國里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2473063,23.0059794
106/3/7,台南市,新化區,豐榮里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3017453,23.0277534
106/3/7,台南市,新化區,觀音里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3064311,23.0385058
106/3/11,台南市,新化區,山腳里,住宅,60,0,0,16,16,0,0,0,0,0,0,0,120.3349024,23.0087025
106/3/13,台南市,新化區,協興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2988617,23.0390927
106/3/20,台南市,新化區,豐榮里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3017453,23.0277534
106/3/20,台南市,新化區,觀音里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3064311,23.0385058
106/3/14,台南市,左鎮區,草山里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4415242,22.9888965
106/3/16,台南市,左鎮區,光和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3752561,23.0645624
106/3/21,台南市,左鎮區,岡林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4184782,23.0259348
106/3/16,台南市,左鎮區,左鎮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3897852,23.0642434
106/3/21,台南市,左鎮區,榮和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.408708,23.0567783
106/3/23,台南市,左鎮區,內庄里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.4227997,23.0451274
106/3/22,台南市,學甲區,大灣里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1863512,23.2157828
106/3/10,台南市,柳營區,士林里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3103958,23.2754352
106/3/13,台南市,柳營區,重溪里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3579632,23.2934914
106/3/14,台南市,柳營區,太康里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3349024,23.2876668
106/3/16,台南市,柳營區,八翁里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2945362,23.2694095
106/3/17,台南市,柳營區,果毅里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3752561,23.2522719
106/3/21,台南市,柳營區,大農里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3579632,23.2774011
