日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/2/21,台南市,永康區,大橋里,住宅,50,1,4,3,7,2,0,2,4,1,29,7,23.0187454,120.2296358
2018/2/21,台南市,中西區,永福里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,22.9933532,120.2018632
2018/2/21,台南市,南化區,中坑里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0540775,120.4501653
2018/2/21,台南市,新市區,新市里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0807704,120.2952571
2018/2/21,台南市,中西區,光賢里,住宅,50,1,10,13,23,0,1,1,2,1,4,2,23.0038665,120.1885158
2018/2/21,台南市,佳里區,龍安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1297701,120.1675902
2018/2/21,台南市,南　區,新昌里,住宅,50,0,16,13,29,0,0,0,0,0,0,0,22.9835601,120.1957308
2018/2/21,台南市,關廟區,山西里,學校,1,0,0,1,1,0,0,0,0,0,0,0,22.9671673,120.3219289
2018/2/21,台南市,關廟區,新光里,學校,1,0,0,2,2,0,0,0,0,0,0,0,22.9836025,120.3521983
2018/2/21,台南市,關廟區,山西里,學校,1,0,0,0,0,0,0,0,0,0,0,0,22.9671673,120.3219289
2018/2/21,台南市,關廟區,五甲里,學校,1,0,0,0,0,0,0,0,0,0,0,0,22.9465711,120.330578
2018/2/21,台南市,關廟區,深坑里,學校,1,0,0,1,1,0,0,0,0,0,0,0,22.933591,120.3349024
2018/2/21,台南市,關廟區,埤頭里,學校,1,0,0,1,1,0,0,0,0,0,0,0,23.0049012,120.3147208
2018/2/21,台南市,西港區,慶安里,住宅,60,0,0,9,9,0,0,0,0,0,0,0,23.129077,120.1964522
2018/2/21,台南市,安平區,文平里,學校,1,0,10,9,19,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/2/21,台南市,六甲區,水林里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2423046,120.3464333
2018/2/21,台南市,歸仁區,後市里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.9684618,120.2902105
2018/2/22,台南市,後壁區,侯伯里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.3731288,120.368051
2018/2/22,台南市,永康區,五王里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,23.0116465,120.2346848
2018/2/22,台南市,學甲區,大灣里,住宅,55,0,0,10,10,0,0,0,0,0,0,0,23.2157828,120.1863512
2018/2/22,台南市,關廟區,山西里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,22.9671673,120.3219289
2018/2/22,台南市,鹽水區,下中里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.3179826,120.2426185
2018/2/22,台南市,鹽水區,中境里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.3222701,120.2635322
2018/2/22,台南市,東　區,東智里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,22.9629737,120.2267506
2018/2/22,台南市,南　區,廣州里,住宅,50,1,7,6,13,0,2,2,4,1,15,5,22.9841637,120.1928448
2018/2/22,台南市,南　區,光明里,住宅,50,0,7,21,28,0,0,0,0,0,0,0,22.971944,120.1870727
2018/2/22,台南市,東　區,崇德里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/2/22,台南市,東　區,仁和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9701464,120.2357667
2018/2/22,台南市,中西區,郡西里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,22.9889722,120.1939271
2018/2/22,台南市,中西區,西湖里,住宅,50,0,6,33,39,0,0,0,0,0,0,0,23.0015666,120.1834651
2018/2/22,台南市,仁德區,一甲里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,22.9771958,120.2613689
2018/2/22,台南市,安南區,淵中里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0438296,120.1675902
2018/2/22,台南市,仁德區,後壁里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,22.9475722,120.2426185
2018/2/22,台南市,永康區,中興里,住宅,50,1,7,6,13,0,1,1,2,1,8,3,23.0061926,120.2382911
2018/2/22,台南市,南　區,府南里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,22.9722988,120.1950093
2018/2/22,台南市,安南區,理想里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,23.0368283,120.1914018
2018/2/22,台南市,永康區,成功里,住宅,27,0,0,14,14,0,0,0,0,0,0,0,23.0032483,120.2379305
2018/2/22,台南市,安南區,大安里,住宅,51,0,7,6,13,0,0,0,0,0,0,0,23.0313733,120.1950093
2018/2/22,台南市,南　區,大恩里,住宅,50,1,9,10,19,0,1,1,2,1,5,2,22.9548154,120.2079953
2018/2/22,台南市,中西區,大涼里,住宅,50,0,15,19,34,0,0,0,0,0,0,0,22.9923029,120.1892373
2018/2/22,台南市,中西區,普濟里,住宅,50,0,15,7,22,0,0,0,0,0,0,0,22.9991764,120.1996988
2018/2/22,台南市,佳里區,建南里,住宅,116,0,0,13,13,0,0,0,0,0,0,0,23.1500415,120.1733631
2018/2/22,台南市,永康區,三合里,住宅,51,1,11,7,18,0,1,1,2,1,6,3,23.010739,120.2390123
2018/2/22,台南市,東　區,泉南里,住宅,50,0,2,24,26,0,0,0,0,0,0,0,22.9847029,120.2159306
2018/2/22,台南市,歸仁區,後市里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,22.9684618,120.2902105
2018/2/22,台南市,安定區,港尾里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,23.1044738,120.2368486
2018/2/22,台南市,將軍區,北埔里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.2259399,120.144496
2018/2/22,台南市,安南區,海西里,住宅,53,0,1,17,18,0,0,0,0,0,0,0,23.0306699,120.1791357
2018/2/22,台南市,安平區,漁光里,住宅,50,2,1,32,33,0,2,2,4,1,6,3,22.9801396,120.1574869
2018/2/22,台南市,北　區,大豐里,住宅,50,0,19,13,32,0,0,0,0,0,0,0,23.0078107,120.1921233
2018/2/22,台南市,善化區,東關里,住宅,63,0,0,11,11,0,0,0,0,0,0,0,23.1363841,120.2923733
2018/2/22,台南市,安平區,石門里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0006394,120.1654252
2018/2/22,台南市,北　區,興北里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/2/22,台南市,北　區,大道里,住宅,50,2,5,35,40,0,3,3,6,2,8,3,23.0099486,120.2155699
2018/2/22,台南市,北　區,仁愛里,住宅,50,1,19,8,27,0,3,3,6,2,11,4,23.0025898,120.2202587
2018/2/22,台南市,永康區,網寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0139035,120.2527152
2018/2/22,台南市,安定區,管寮里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.1081147,120.2195374
2018/2/23,台南市,中西區,永福里,其他,50,1,50,0,50,1,0,1,2,1,2,1,22.9933532,120.2018632
2018/2/23,台南市,永康區,龍潭里,住宅,50,0,4,23,27,0,0,0,0,0,0,0,23.0286236,120.2656955
2018/2/23,台南市,東　區,南聖里,住宅,50,0,2,42,44,0,0,0,0,0,0,0,22.9890944,120.2462245
2018/2/23,台南市,北　區,興南里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,23.0036652,120.2087167
2018/2/23,台南市,安平區,港仔里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,22.999187,120.1643428
2018/2/23,台南市,東　區,德高里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,22.9665308,120.2354061
2018/2/23,台南市,北　區,勝安里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,23.0074816,120.217734
2018/2/23,台南市,北　區,和順里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,23.0051759,120.2015025
2018/2/23,台南市,北　區,國興里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,23.0094345,120.2260293
2018/2/23,台南市,柳營區,大農里,住宅,50,0,0,50,50,0,0,0,0,0,0,0,23.2774011,120.3579632
2018/2/23,台南市,將軍區,將富里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,23.221351,120.134391
2018/2/23,台南市,東　區,大學里,住宅,50,0,4,21,25,0,0,0,0,0,0,0,22.9963981,120.2209801
2018/2/23,台南市,永康區,永康里,住宅,51,0,4,20,24,0,0,0,0,0,0,0,23.0234285,120.2584844
2018/2/23,台南市,安南區,城南里,住宅,50,1,0,39,39,0,1,1,2,1,3,2,23.0567837,120.1185102
2018/2/23,台南市,仁德區,田厝里,住宅,50,1,1,20,21,0,3,3,6,2,14,4,22.9384788,120.241176
2018/2/23,台南市,安南區,城中里,住宅,50,1,2,35,37,0,2,2,4,1,5,2,23.058919,120.1307819
2018/2/23,台南市,東　區,大同里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,22.9839645,120.2130451
2018/2/23,台南市,南　區,郡南里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,22.964243,120.1950093
2018/2/23,台南市,永康區,烏竹里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,23.0410039,120.2642533
2018/2/23,台南市,南　區,大忠里,住宅,50,0,9,17,26,0,0,0,0,0,0,0,22.9698014,120.2101595
2018/2/23,台南市,中西區,赤嵌里,住宅,50,0,10,14,24,0,0,0,0,0,0,0,22.9972549,120.2072739
2018/2/23,台南市,安南區,城東里,住宅,50,0,2,32,34,0,0,0,0,0,0,0,23.0661555,120.1315037
2018/2/23,台南市,仁德區,仁德里,學校,100,1,1,28,29,0,2,2,2,1,7,3,22.9657583,120.2455033
2018/2/23,台南市,永康區,西勢里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,23.0154649,120.2772325
2018/2/23,台南市,中西區,保安里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,22.9917249,120.196813
2018/2/23,台南市,安南區,城北里,住宅,50,0,13,29,42,0,0,0,0,0,0,0,23.0595747,120.1372782
2018/2/23,台南市,安定區,保西里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.1228326,120.232521
2018/2/23,台南市,安平區,建平里,住宅,50,0,1,23,24,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/2/23,台南市,南　區,再興里,住宅,51,1,5,10,15,0,1,1,2,1,7,3,22.9801358,120.1928448
2018/2/23,台南市,中西區,萬昌里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,22.9899384,120.2101595
2018/2/23,台南市,南　區,文南里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,22.9840282,120.1870727
2018/2/23,台南市,中西區,建國里,住宅,50,1,6,20,26,0,1,1,2,1,4,2,22.993395,120.2000596
2018/2/23,台南市,中西區,中正里,住宅,51,0,36,30,66,0,0,0,0,0,0,0,22.993999,120.1971737
2018/2/23,台南市,永康區,大橋里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0187454,120.2296358
2018/2/23,台南市,關廟區,香洋里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,22.9594651,120.3298573
2018/2/23,台南市,安平區,建平里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/2/23,台南市,六甲區,中社里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.2385397,120.3262535
