日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/8/14,臺南市,東　區,大同里,住宅,20,0,8 ,12 ,20 ,0 ,0 ,0 ,0 ,0,0 ,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,30,0,5,5,10,0,0,0,0,0,0,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,31,0,6 ,7 ,13 ,0 ,0 ,0 ,0 ,0,0 ,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,40,0,0 ,8 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,30,0,3 ,9 ,12 ,0 ,0 ,0 ,0 ,0,0 ,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,24,0,2 ,5 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,20,0,11,6,17,0,0,0,0,0,0,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,32,0,13,3,16,0,0,0,0,0,0,0,120.223527,23.08378
2019/8/14,臺南市,東　區,大同里,住宅,39,0,2,9,11,0,0,0,0,0,0,0,120.223527,23.08378
2019/8/16,臺南市,東　區,大同里,住宅,50,1,6,24,30,0,1,1,2,1,3,2,120.223527,23.08378
2019/8/17,臺南市,東　區,大學里,學校,50,1,10,5,15,2,0,2,4,1,13,4,120.2209801,22.9963981
2019/8/12,臺南市,東　區,文聖里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/8/12,臺南市,東　區,文聖里,學校,50,0,1,2,3,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/8/12,臺南市,東　區,東安里,住宅,54,0,10,3,13,0,0,0,0,0,0,0,120.2213407,22.9872616
2019/8/14,臺南市,東　區,東門里,住宅,22,0,10,15,25,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/8/15,臺南市,東　區,東門里,住宅,50,1,7,44,51,0,1,1,2,1,2,1,120.2144878,22.9890322
2019/8/16,臺南市,東　區,東門里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/8/17,臺南市,東　區,東門里,住宅,50,2,1,18,19,0,3,3,6,2,16,5,120.2144878,22.9890322
2019/8/17,臺南市,東　區,虎尾里,住宅,50,1,25,26,51,0,2,2,4,1,4,2,120.2361273,22.9791309
2019/8/12,臺南市,東　區,南聖里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2462245,22.9890944
2019/8/12,臺南市,東　區,泉南里,住宅,53,1,0,8,8,0,1,1,2,1,13,4,120.2159306,22.9847029
