日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/6/23,台南市,南　區,廣州里,住宅,50,3,4,12,16,0,4,4,8,2,25,6,120.1928448,22.9841637
106/6/23,台南市,南　區,再興里,住宅,50,2,4,30,34,0,7,7,14,3,21,6,120.1928448,22.9801358
106/6/23,台南市,南　區,竹溪里,住宅,50,2,5,14,19,0,3,3,6,2,16,5,120.2065525,22.9779397
106/6/23,台南市,南　區,明興里,住宅,50,1,6,13,19,0,1,1,2,1,5,2,120.1914018,22.9629831
106/6/19,台南市,北　區,大仁里,其他,50,4,4,27,31,0,4,4,8,2,13,4,120.2148485,23.0074149
106/6/19,台南市,北　區,正覺里,其他,50,1,1,19,20,0,1,1,2,1,5,2,120.2116023,23.0151428
106/6/19,台南市,北　區,成德里,菜園,50,3,2,14,16,1,2,3,6,2,19,5,120.2036668,23.0134491
106/6/19,台南市,北　區,光武里,其他,50,2,2,11,13,0,2,2,4,1,15,5,120.2162913,23.0124822
106/6/20,台南市,北　區,永祥里,其他,50,2,5,6,11,1,1,2,4,1,18,5,120.2202587,23.0160134
106/6/20,台南市,北　區,興北里,其他,50,1,3,6,9,0,1,1,2,1,11,4,120.2116023,23.0057457
106/6/20,台南市,北　區,中樓里,其他,50,2,4,14,18,0,2,2,4,1,11,4,120.2159306,23.0034966
106/6/20,台南市,北　區,玉皇里,其他,50,2,5,17,22,0,2,2,4,1,9,3,120.2069132,22.9996798
106/6/21,台南市,北　區,力行里,其他,50,1,5,15,20,0,4,4,8,2,20,5,120.2292752,23.0084185
106/6/21,台南市,北　區,大港里,其他,50,2,3,20,23,0,3,3,6,2,13,4,120.1827435,23.0104452
106/6/21,台南市,北　區,興南里,其他,50,1,2,9,11,0,1,1,2,1,9,3,120.2087167,23.0036652
106/6/21,台南市,北　區,勝安里,其他,50,1,2,7,9,0,1,1,2,1,11,4,120.217734,23.0074816
106/6/22,台南市,北　區,六甲里,住宅,75,3,6,13,19,1,2,3,4,1,16,5,120.2101595,23.0127602
106/6/22,台南市,北　區,公園里,公園,100,3,0,10,10,0,4,4,4,1,40,8,120.2101595,23.0006781
106/6/23,台南市,北　區,興南里,空地,100,5,0,14,14,0,8,8,8,2,57,9,120.2087167,23.0036652
106/6/23,台南市,北　區,振興里,其他,75,2,6,16,22,0,2,2,3,1,9,3,120.2217014,23.0063146
106/6/19,台南市,中西區,水仙里,住宅,50,3,8,10,18,1,2,3,6,2,17,5,120.1986166,22.9963821
106/6/19,台南市,中西區,水仙里,住宅,50,6,10,28,38,1,6,7,14,3,18,5,120.1986166,22.9963821
106/6/20,台南市,中西區,法華里,住宅,50,2,5,9,14,0,2,2,4,1,14,4,120.2097988,22.9822947
106/6/20,台南市,中西區,保安里,住宅,51,0,5,6,11,0,0,0,0,0,0,0,120.196813,22.9917249
106/6/21,台南市,中西區,郡西里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.1939271,22.9889722
106/6/21,台南市,中西區,安海里,住宅,50,4,3,10,13,0,5,5,10,3,38,8,120.1924841,22.9959872
106/6/22,台南市,中西區,民主里,住宅,50,1,7,16,23,0,2,2,4,1,9,3,120.1939271,22.9923288
106/6/22,台南市,中西區,民生里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.1917626,22.989425
106/6/23,台南市,中西區,中正里,住宅,50,3,22,13,35,1,5,6,12,3,17,5,120.1971737,22.993999
106/6/23,台南市,中西區,西湖里,住宅,50,3,3,18,21,0,8,8,16,3,38,8,120.1834651,23.0015666
106/6/23,台南市,中西區,大涼里,住宅,50,,3,5,8,0,0,0,0,0,0,0,120.1892373,22.9923029
106/6/19,台南市,安南區,砂崙里,住宅,50,15,4,102,106,0,21,21,42,5,20,5,120.1213978,23.0803589
106/6/19,台南市,安南區,青草里,住宅,50,9,2,46,48,0,14,14,28,4,29,7,120.1040715,23.0732357
106/6/20,台南市,安南區,顯宮里,住宅,50,11,2,73,75,0,22,22,44,5,29,7,120.144496,23.0432907
106/6/20,台南市,安南區,鹿耳里,住宅,51,11,2,55,57,0,21,21,41,5,37,8,120.1329474,23.0295877
106/6/21,台南市,安南區,海南里,住宅,50,2,0,30,30,0,5,5,10,3,17,5,120.1675902,23.0116011
106/6/21,台南市,安南區,幸福里,住宅,50,1,4,16,20,0,1,1,2,1,5,2,120.1899588,23.0210189
106/6/22,台南市,安南區,溪墘里,住宅,53,1,1,19,20,0,3,3,6,2,15,5,120.1928448,23.0244424
106/6/22,台南市,安南區,新順里,住宅,51,3,0,16,16,0,6,6,12,3,38,8,120.2195374,23.0436829
106/6/23,台南市,安南區,國安里,住宅,51,2,1,17,18,0,2,2,4,1,11,4,120.1805789,23.0236541
106/6/23,台南市,安南區,海佃里,住宅,50,8,6,29,35,0,12,12,24,4,34,8,120.1892373,23.0245267
106/6/24,台南市,安南區,淵西里,住宅,50,7,4,70,74,0,24,24,48,5,32,8,120.1661469,23.0562175
106/6/19,台南市,安平區,港仔里,住宅,50,7,9,21,30,3,6,9,18,3,30,7,120.1643428,22.999187
106/6/19,台南市,安平區,西門里,其他,50,1,1,6,7,0,2,2,4,1,29,7,120.1546002,23.0022304
106/6/20,台南市,安平區,華平里,住宅,50,4,6,13,19,1,5,6,12,3,32,8,120.1740847,22.9948005
106/6/20,台南市,安平區,國平里,其他,50,0,15,0,15,0,0,0,0,0,0,0,120.1675902,22.9793723
106/6/21,台南市,安平區,漁光里,住宅,50,9,0,49,49,0,16,16,32,4,33,8,120.1574869,22.9801396
106/6/21,台南市,安平區,文平里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,120.1805789,22.9860574
106/6/22,台南市,安平區,億載里,住宅,50,4,0,12,12,0,6,6,12,3,50,9,120.1603737,22.9902803
106/6/22,台南市,安平區,怡平里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.176971,22.994197
106/6/23,台南市,安平區,文平里,住宅,50,,8,3,11,0,0,0,0,0,0,0,120.1805789,22.9860574
106/6/23,台南市,安平區,建平里,住宅,50,2,11,20,31,0,2,2,4,1,6,3,120.1834651,22.9935103
106/6/19,台南市,仁德區,後壁里,住宅,50,5,0,24,24,0,11,11,22,4,46,9,120.2426185,22.9475722
106/6/19,台南市,仁德區,後壁里,住宅,50,9,0,47,47,0,24,24,48,5,51,9,120.2426185,22.9475722
106/6/20,台南市,仁德區,後壁里,住宅,50,1,1,13,14,0,2,2,4,1,14,4,120.2426185,22.9475722
106/6/20,台南市,仁德區,後壁里,住宅,50,5,0,14,14,0,7,7,14,3,50,9,120.2426185,22.9475722
106/6/21,台南市,仁德區,太子里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2584844,22.9912207
106/6/21,台南市,仁德區,太子里,住宅,50,1,4,5,9,0,1,1,2,1,11,4,120.2584844,22.9912207
106/6/22,台南市,仁德區,仁愛里,住宅,50,7,0,19,19,0,13,13,26,4,68,9,120.2209801,22.9534423
106/6/22,台南市,仁德區,仁愛里,住宅,50,2,2,10,12,0,2,2,4,1,17,5,120.2209801,22.9534423
106/6/23,台南市,仁德區,三甲里,住宅,50,8,0,21,21,0,12,12,24,4,57,9,120.2368486,22.9326731
106/6/23,台南市,仁德區,保安里,住宅,50,1,2,4,6,0,2,2,4,1,33,8,120.2310784,22.9231415
106/6/20,台南市,歸仁區,大潭里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2945362,22.9098618
106/6/21,台南市,歸仁區,六甲里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2801166,22.9477691
106/6/22,台南市,歸仁區,看東里,住宅,53,4,0,20,20,0,7,7,13,3,35,8,120.3118375,22.9545308
106/6/22,台南市,歸仁區,歸南里,住宅,51,0,0,2,2,0,0,0,0,0,0,0,120.2772325,22.9617921
106/6/18,台南市,關廟區,山西里,住宅,71,0,0,25,25,0,0,0,0,0,0,0,120.3219289,22.9671673
106/6/19,台南市,關廟區,香洋里,住宅,75,0,0,7,7,0,0,0,0,0,0,0,120.3298573,22.9594651
106/6/23,台南市,關廟區,香洋里,住宅,91,0,1,12,13,0,0,0,0,0,0,0,120.3298573,22.9594651
106/6/21,台南市,龍崎區,中坑里,住宅,50,1,0,8,8,0,2,2,4,1,25,6,120.3608455,22.9522795
106/6/21,台南市,龍崎區,楠坑里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.3637277,22.9275349
106/6/21,台南市,龍崎區,牛埔里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.409835,22.9285606
106/6/21,台南市,龍崎區,龍船里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.4213592,22.9475806
106/6/19,台南市,永康區,尚頂里,住宅,50,2,1,15,16,0,6,6,12,3,38,8,120.225308,23.0263645
106/6/19,台南市,永康區,鹽行里,其他,53,8,9,53,62,0,12,12,23,4,19,5,120.2368389,23.041356
106/6/19,台南市,永康區,安康里,住宅,76,3,1,29,30,0,3,3,4,1,10,4,120.227472,23.0158435
106/6/20,台南市,永康區,大橋里,住宅,50,2,7,11,18,0,2,2,4,1,11,4,120.2296358,23.0187454
106/6/20,台南市,永康區,正強里,住宅,50,4,2,40,42,0,4,4,8,2,10,4,120.251994,23.0294884
106/6/20,台南市,永康區,埔園里,住宅,51,13,7,55,62,1,12,13,25,4,21,6,120.2584844,23.0341644
106/6/20,台南市,永康區,永康里,住宅,50,3,0,50,50,0,5,5,10,3,10,4,120.2584844,23.0234285
106/6/21,台南市,永康區,復華里,住宅,50,6,2,28,30,0,7,7,14,3,23,6,120.2440609,23.0103511
106/6/21,台南市,永康區,網寮里,住宅,50,5,0,18,18,0,5,5,10,3,28,7,120.2527152,23.0139035
106/6/21,台南市,永康區,烏竹里,住宅,50,4,0,59,59,0,15,15,30,4,25,6,120.2642533,23.0410039
106/6/21,台南市,永康區,二王里,住宅,50,3,1,39,40,0,8,8,16,3,20,5,120.2469457,23.0177985
106/6/22,台南市,永康區,復國里,住宅,50,1,3,7,10,0,2,2,4,1,20,5,120.2473063,23.0059794
106/6/22,台南市,永康區,北灣里,住宅,50,6,2,63,65,0,23,23,46,5,35,8,120.270022,23.012954
106/6/22,台南市,永康區,埔園里,住宅,50,3,5,13,18,0,3,3,6,2,17,5,120.2584844,23.0341644
106/6/22,台南市,永康區,大灣里,住宅,52,2,2,25,27,0,2,2,4,1,7,3,120.2707431,23.0067641
106/6/23,台南市,永康區,西橋里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.2260293,23.0134614
106/6/23,台南市,永康區,成功里,住宅,50,4,2,13,15,0,5,5,10,3,33,8,120.2379305,23.0032483
106/6/23,台南市,永康區,中華里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,120.236499,22.999965
106/6/23,台南市,永康區,東橋里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,120.241176,23.0243778
106/6/21,台南市,新化區,武安里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3067915,23.0327285
106/6/23,台南市,新化區,礁坑里,住宅,50,2,0,6,6,0,3,3,6,2,50,9,120.3608455,23.0381044
106/6/19,台南市,安定區,安加里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2382911,23.1135653
106/6/19,台南市,安定區,管寮里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,120.2195374,23.1081147
106/6/19,台南市,山上區,南洲里,住宅,79,0,0,14,14,0,0,0,0,0,0,0,120.3478746,23.0958254
106/6/21,台南市,山上區,新莊里,住宅,74,0,0,47,47,0,6,6,8,2,13,4,120.3579632,23.0896707
106/6/21,台南市,山上區,山上里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3594043,23.101435
106/6/22,台南市,山上區,南洲里,住宅,52,0,0,11,11,0,0,0,0,0,0,0,120.3478746,23.0958254
106/6/22,台南市,山上區,明和里,住宅,50,0,0,49,49,0,0,0,0,0,0,0,120.3406679,23.1147826
106/6/23,台南市,山上區,豐德里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3637277,23.0777251
106/6/23,台南市,山上區,玉峰里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3954282,23.0951559
106/6/20,台南市,南化區,北平里,住宅,57,1,0,11,11,0,1,1,2,1,9,3,120.4530456,23.0722287
106/6/22,台南市,南化區,北寮里,住宅,105,0,0,17,17,0,0,0,0,0,0,0,120.4962417,23.0764623
106/6/19,台南市,左鎮區,中正里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.409835,23.0679769
106/6/19,台南市,左鎮區,岡林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4184782,23.0259348
106/6/20,台南市,左鎮區,左鎮里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4040725,23.047747
106/6/21,台南市,左鎮區,光和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3752561,23.0645624
106/6/20,台南市,麻豆區,中興里,住宅,75,3,0,25,25,0,3,3,4,1,12,4,120.2462245,23.1796679
106/6/20,台南市,麻豆區,巷口里,住宅,68,5,0,15,15,0,5,5,7,2,33,8,120.2498305,23.1782361
106/6/21,台南市,六甲區,甲東里,住宅,60,2,0,8,8,0,2,2,3,1,25,6,120.3637277,23.2279056
106/6/21,台南市,六甲區,七甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3478746,23.2192017
106/6/19,台南市,大內區,石林里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.368051,23.1344698
106/6/21,台南市,大內區,內郭里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3723741,23.121487
106/6/21,台南市,佳里區,蚶寮里,住宅,50,0,0,15,15,0,3,3,6,2,20,5,120.1546002,23.1284683
106/6/22,台南市,佳里區,鎮山里,住宅,52,2,0,5,5,0,2,2,4,1,40,8,120.1863512,23.1513391
106/6/22,台南市,佳里區,六安里,住宅,50,2,1,19,20,1,2,3,6,2,15,5,120.1791357,23.1703108
106/6/22,台南市,西港區,竹林里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1849082,23.1207622
106/6/23,台南市,西港區,南海里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1964522,23.1075966
106/6/20,台南市,將軍區,西和里,地區,50,0,10,19,29,0,0,0,0,0,0,0,120.144496,23.193709
106/6/21,台南市,將軍區,忠興里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1632603,23.2018481
106/6/19,台南市,學甲區,仁得里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.1791357,23.2240163
106/6/19,台南市,學甲區,秀昌里,住宅,60,0,0,56,56,0,0,0,0,0,0,0,120.1762494,23.2487919
106/6/20,台南市,學甲區,大灣里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1863512,23.2157828
106/6/20,台南市,新營區,新北里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.3046289,23.3142169
106/6/21,台南市,鹽水區,下中里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2426185,23.3179826
106/6/21,台南市,鹽水區,中境里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2635322,23.3222701
106/6/21,台南市,鹽水區,武廟里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2660561,23.322741
106/6/20,台南市,白河區,河東里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.427121,23.3430904
106/6/20,台南市,後壁區,侯伯里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.368051,23.3731288
106/6/20,台南市,後壁區,菁寮里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3176041,23.382543
106/6/20,台南市,後壁區,崁頂里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3579632,23.3953924
106/6/20,台南市,東山區,大客里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4213592,23.3121563
106/6/22,台南市,東山區,東河里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3810199,23.293947
