日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/9/9,臺南市,東　區,大學里,住宅,50,1,14 ,1 ,15 ,1 ,0 ,1 ,2 ,1,7 ,3,120.2209801,22.9963981
2020/9/10,臺南市,東　區,大學里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2209801,22.9963981
2020/9/8,臺南市,東　區,中西里,住宅,50,1,1 ,11 ,12 ,0 ,1 ,1 ,2 ,1,8 ,3,120.2202587,22.9905086
2020/9/11,臺南市,東　區,仁和里,住宅,50,0,4 ,4 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2020/9/11,臺南市,東　區,成大里,住宅,50,0,11 ,8 ,19 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2152092,22.9976069
2020/9/11,臺南市,東　區,忠孝里,機關,52,0,9 ,4 ,13 ,0 ,0 ,0 ,0 ,0,0 ,0,120.218816,22.9773869
2020/9/11,臺南市,東　區,東光里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2303571,22.99242
2020/9/10,臺南市,東　區,東聖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2346848,22.9861443
2020/9/10,臺南市,東　區,後甲里,住宅,52,0,1,7,8,0,0,0,0,0,0,0,120.2382911,22.9927707
2020/9/10,臺南市,東　區,崇明里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2195374,22.9685104
2020/9/11,臺南市,東　區,崇明里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2195374,22.9685104
2020/9/11,臺南市,東　區,崇明里,學校,51,0,0,2,2,0,0,0,0,0,0,0,120.2195374,22.9685104
2020/9/7,臺南市,東　區,圍下里,學校,50,0,1,6,7,0,0,0,0,0,0,0,120.2148485,22.9919771
2020/9/7,臺南市,東　區,復興里,學校,50,0,2,7,9,0,0,0,0,0,0,0,120.2375698,22.9815131
2020/9/7,臺南市,東　區,龍山里,學校,50,0,4,3,7,0,0,0,0,0,0,0,120.2217014,22.9834946
2020/9/7,臺南市,南　區,大成里,住宅,50,1,2,14,16,0,1,1,2,1,6,3,120.1986166,22.9802712
2020/9/8,臺南市,南　區,大忠里,住宅,50,2,1,10,11,0,2,2,4,1,18,5,120.2101595,22.9698014
2020/9/11,臺南市,南　區,大恩里,住宅,50,0,3,0,3,0,0,0,0,0,0,0,120.2079953,22.9548154
2020/9/7,臺南市,南　區,文華里,地區,50,0,2,7,9,0,0,0,0,0,0,0,120.1899588,22.98611
2020/9/10,臺南市,南　區,永寧里,住宅,50,3,0,9,9,0,3,3,6,2,33,8,120.1798573,22.9291405
2020/9/7,臺南市,南　區,再興里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1928448,22.9801358
2020/9/11,臺南市,南　區,同安里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.1892373,22.9224836
2020/9/7,臺南市,南　區,竹溪里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,120.2065525,22.9779397
2020/9/11,臺南市,南　區,府南里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.1950093,22.9722988
2020/9/9,臺南市,南　區,明德里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.200781,22.9710918
2020/9/11,臺南市,南　區,明德里,學校,75,0,0,9,9,0,0,0,0,0,0,0,120.200781,22.9710918
2020/9/7,臺南市,南　區,明興里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1914018,22.9629831
2020/9/11,臺南市,南　區,松安里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1776926,22.9248924
2020/9/10,臺南市,南　區,金華里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,120.1885158,22.9796984
2020/9/9,臺南市,南　區,南都里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.1841866,22.9550918
2020/9/10,臺南市,南　區,南華里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1885158,22.9622436
2020/9/7,臺南市,南　區,省躬里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1863512,22.9338276
2020/9/11,臺南市,南　區,省躬里,其他,60,0,0,4,4,0,0,0,0,0,0,0,120.1863512,22.9338276
2020/9/11,臺南市,南　區,國宅里,住宅,50,2,3,10,13,0,2,2,4,1,15,5,120.1870727,22.9759721
2020/9/10,臺南市,南　區,新生里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2116023,22.9775543
2020/9/10,臺南市,南　區,新興里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.19537,22.9799434
2020/9/11,臺南市,南　區,興農里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.1921233,22.9299372
2020/9/10,臺南市,南　區,鯤鯓里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,120.1733631,22.9566809
2020/9/8,臺南市,南　區,鹽埕里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1892739,22.9693716
2020/9/8,臺南市,北　區,大港里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.1827435,23.0104452
2020/9/12,臺南市,北　區,大港里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1827435,23.0104452
2020/9/12,臺南市,北　區,大港里,住宅,50,2,0,12,12,0,3,3,6,2,25,6,120.1827435,23.0104452
2020/9/7,臺南市,北　區,大興里,學校,50,0,1,4,5,0,0,0,0,0,0,0,120.1878641,23.0122966
2020/9/10,臺南市,北　區,大豐里,住宅,50,1,7,2,9,0,1,1,2,1,11,4,120.1921233,23.0078107
2020/9/10,臺南市,北　區,小北里,住宅,50,2,3,2,5,2,0,2,4,1,40,8,120.2124298,23.0079508
2020/9/7,臺南市,北　區,中樓里,住宅,50,1,4,4,8,1,0,1,2,1,13,4,120.2159306,23.0034966
2020/9/10,臺南市,北　區,中樓里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2159306,23.0034966
2020/9/7,臺南市,北　區,仁愛里,住宅,75,2,5,12,17,0,2,2,3,1,12,4,120.2202587,23.0025898
2020/9/11,臺南市,北　區,仁愛里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2202587,23.0025898
2020/9/8,臺南市,北　區,元美里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2079953,23.008515
2020/9/11,臺南市,北　區,文成里,住宅,50,1,3,7,10,0,1,1,2,1,10,4,120.1971737,23.0074248
2020/9/11,臺南市,北　區,北門里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2164659,23.0121178
2020/9/10,臺南市,北　區,北華里,住宅,50,2,3,6,9,0,2,2,4,1,22,6,120.2062194,22.9902594
2020/9/11,臺南市,北　區,正覺里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2116023,23.0151428
2020/9/11,臺南市,北　區,立人里,住宅,75,0,7,5,12,0,0,0,0,0,0,0,120.20171,23.00053
2020/9/7,臺南市,北　區,成功里,住宅,75,5,2,12,14,2,8,10,13,3,71,9,120.2094381,23.0202949
2020/9/10,臺南市,北　區,和順里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2015025,23.0051759
2020/9/10,臺南市,北　區,東興里,住宅,50,1,6,8,14,0,1,1,2,1,7,3,120.2260293,23.0013807
2020/9/9,臺南市,北　區,長勝里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.2182975,23.0105726
2020/9/9,臺南市,北　區,長興里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.205964,23.0039478
