日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/8/24,臺南市,東　區,大智里,住宅,50,0,1 ,11 ,12 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2332423,22.962286
2020/8/24,臺南市,東　區,大學里,公園,50,2,0,19,19,0,3,3,6,2,16,5,120.2209801,22.9963981
2020/8/28,臺南市,東　區,小東里,住宅,75,2,5 ,12 ,17 ,0 ,2 ,2 ,3 ,1,12 ,4,120.227472,22.9970514
2020/8/27,臺南市,東　區,仁和里,住宅,50,0,1 ,14 ,15 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2020/8/24,臺南市,東　區,和平里,住宅,50,0,1 ,7 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2354061,22.9745842
2020/8/26,臺南市,東　區,東光里,住宅,50,0,2 ,10 ,12 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2303571,22.99242
2020/8/28,臺南市,東　區,東智里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,120.2267506,22.9629737
2020/8/24,臺南市,東　區,東聖里,住宅,50,2,0,20,20,0,2,2,4,1,10,4,120.2346848,22.9861443
2020/8/28,臺南市,東　區,虎尾里,住宅,51,0,6,18,24,0,0,0,0,0,0,0,120.2361273,22.9791309
2020/8/28,臺南市,東　區,泉南里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2159306,22.9847029
2020/8/27,臺南市,東　區,崇善里,住宅,50,3,0,28,28,0,3,3,6,2,11,4,120.2303571,22.9736282
2020/8/25,臺南市,東　區,圍下里,住宅,51,0,3,11,14,0,0,0,0,0,0,0,120.2148485,22.9919771
2020/8/26,臺南市,東　區,富強里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2317997,22.9867487
2020/8/24,臺南市,東　區,復興里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2375698,22.9815131
2020/8/24,臺南市,東　區,裕聖里,住宅,50,2,3,13,16,0,2,2,4,1,13,4,120.2469457,22.9802195
