日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/7/15,臺南市,東　區,大同里,住宅,55,0,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2020/7/13,臺南市,東　區,大智里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2332423,22.962286
2020/7/14,臺南市,東　區,大福里,住宅,50,0,2 ,5 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2159306,22.9739636
2020/7/15,臺南市,東　區,大德里,住宅,50,1,6 ,10 ,16 ,0 ,1 ,1 ,2 ,1,6 ,3,120.2148485,22.9778817
2020/7/13,臺南市,東　區,小東里,住宅,52,0,1 ,5 ,6 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2020/7/17,臺南市,東　區,中西里,住宅,75,2,7 ,46 ,53 ,0 ,2 ,2 ,3 ,1,4 ,2,120.2202587,22.9905086
2020/7/14,臺南市,東　區,仁和里,住宅,53,0,0,5,5,0,0,0,0,0,0,0,120.2357667,22.9701464
2020/7/13,臺南市,東　區,文聖里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,120.2447821,22.9840282
2020/7/16,臺南市,東　區,成大里,住宅,50,1,7,13,20,0,1,1,2,1,5,2,120.2152092,22.9976069
2020/7/14,臺南市,東　區,自強里,住宅,54,0,0,7,7,0,0,0,0,0,0,0,120.2332423,22.9824198
2020/7/13,臺南市,東　區,和平里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2354061,22.9745842
2020/7/17,臺南市,東　區,忠孝里,住宅,75,2,0,27,27,0,2,2,3,1,7,3,120.218816,22.9773869
2020/7/17,臺南市,東　區,東光里,住宅,50,1,1,10,11,1,0,1,2,1,9,3,120.2303571,22.99242
2020/7/13,臺南市,東　區,東門里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2144878,22.9890322
2020/7/13,臺南市,東　區,東智里,住宅,50,2,0,4,4,0,2,2,4,1,50,9,120.2267506,22.9629737
2020/7/14,臺南市,東　區,東聖里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2346848,22.9861443
2020/7/17,臺南市,東　區,虎尾里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.2361273,22.9791309
2020/7/16,臺南市,東　區,南聖里,住宅,51,0,1,12,13,0,0,0,0,0,0,0,120.2462245,22.9890944
2020/7/15,臺南市,東　區,後甲里,住宅,50,1,0,15,15,0,1,1,2,1,7,3,120.2382911,22.9927707
2020/7/16,臺南市,東　區,泉南里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2159306,22.9847029
2020/7/15,臺南市,東　區,崇文里,住宅,57,0,0,6,6,0,0,0,0,0,0,0,120.2296358,22.9677389
2020/7/13,臺南市,東　區,崇信里,住宅,51,0,2,9,11,0,0,0,0,0,0,0,120.227472,22.9809439
2020/7/13,臺南市,東　區,崇善里,住宅,50,2,5,14,19,0,2,2,4,1,11,4,120.2303571,22.9736282
