日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/6/29,臺南市,東　區,大同里,住宅,50,0,2 ,7 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2020/7/2,臺南市,東　區,大同里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2130451,22.9839645
2020/7/2,臺南市,東　區,大智里,住宅,50,0,4 ,7 ,11 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2332423,22.962286
2020/7/1,臺南市,東　區,大福里,住宅,54,0,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2159306,22.9739636
2020/7/3,臺南市,東　區,大學里,住宅,50,0,0 ,5 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2020/7/2,臺南市,東　區,小東里,住宅,50,0,1 ,4 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2020/7/2,臺南市,東　區,中西里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2202587,22.9905086
2020/7/2,臺南市,東　區,仁和里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2357667,22.9701464
2020/6/30,臺南市,東　區,自強里,住宅,50,2,4,10,14,0,2,2,4,1,14,4,120.2332423,22.9824198
2020/6/29,臺南市,東　區,和平里,住宅,53,0,2,1,3,0,0,0,0,0,0,0,120.2354061,22.9745842
2020/7/3,臺南市,東　區,和平里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2354061,22.9745842
2020/7/2,臺南市,東　區,忠孝里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.218816,22.9773869
2020/7/3,臺南市,東　區,東光里,住宅,51,0,1,11,12,0,0,0,0,0,0,0,120.2303571,22.99242
2020/7/3,臺南市,東　區,東安里,住宅,51,0,5,1,6,0,0,0,0,0,0,0,120.2213407,22.9872616
2020/7/3,臺南市,東　區,東明里,地區,51,0,0,11,11,0,0,0,0,0,0,0,120.227472,22.9916823
2020/6/30,臺南市,東　區,東智里,住宅,58,1,0,7,7,0,1,1,2,1,14,4,120.2267506,22.9629737
2020/6/30,臺南市,東　區,虎尾里,住宅,50,1,2,14,16,0,1,1,2,1,6,3,120.2361273,22.9791309
2020/7/2,臺南市,東　區,後甲里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2382911,22.9927707
2020/7/2,臺南市,東　區,崇文里,住宅,50,1,9,6,15,1,0,1,2,1,7,3,120.2296358,22.9677389
2020/7/2,臺南市,東　區,崇成里,住宅,59,0,2,2,4,0,0,0,0,0,0,0,120.2289146,22.9712457
2020/6/29,臺南市,東　區,崇明里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,120.2195374,22.9685104
2020/7/1,臺南市,東　區,崇信里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,120.227472,22.9809439
2020/7/2,臺南市,東　區,崇德里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2260293,22.9745344
2020/7/1,臺南市,東　區,崇學里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2231441,22.9778231
2020/7/3,臺南市,東　區,富強里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2317997,22.9867487
2020/6/30,臺南市,東　區,富裕里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.227472,22.9849708
2020/6/29,臺南市,東　區,復興里,住宅,75,1,0,12,12,0,1,1,1,1,8,3,120.238356,22.982061
2020/6/29,臺南市,東　區,復興里,住宅,75,1,0,13,13,0,1,1,1,1,8,3,120.238356,22.982061
2020/7/3,臺南市,東　區,新東里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,120.2249474,22.9865063
2020/6/29,臺南市,東　區,裕聖里,住宅,50,2,0,13,13,0,2,2,4,1,15,5,120.2469457,22.9802195
2020/7/1,臺南市,東　區,德光里,住宅,50,1,7,12,19,0,1,1,2,1,5,2,120.2202587,22.981112
2020/7/3,臺南市,東　區,德高里,住宅,50,2,10,44,54,0,4,4,8,2,7,3,120.2354061,22.9665308
2020/7/3,臺南市,東　區,衛國里,住宅,50,1,7,3,10,7,0,7,14,3,70,9,120.2245867,22.9882597
2020/7/3,臺南市,東　區,龍山里,住宅,50,1,9,11,20,1,0,1,2,1,5,2,120.2217014,22.9834946
2020/7/3,臺南市,東　區,關聖里,住宅,50,1,6,9,15,0,1,1,2,1,7,3,120.2418972,22.985975
2020/7/2,臺南市,南　區,大成里,住宅,50,1,7,4,11,1,0,1,2,1,9,3,120.1986166,22.9802712
2020/7/3,臺南市,南　區,大成里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1986166,22.9802712
