日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/10/30,臺南市,東　區,大同里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2130451,22.9839645
2018/10/30,臺南市,東　區,大福里,住宅,50,2,11,19,30,0,2,2,4,1,7,3,120.2159306,22.9739636
2018/10/31,臺南市,東　區,大德里,住宅,50,1,2,5,7,1,0,1,2,1,14,4,120.2148485,22.9778817
2018/11/2,臺南市,東　區,大學里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2209801,22.9963981
2018/10/31,臺南市,東　區,中西里,住宅,52,1,10,1,11,1,0,1,2,1,9,3,120.2202587,22.9905086
2018/11/1,臺南市,東　區,文聖里,住宅,50,0,1,26,27,0,0,0,0,0,0,0,120.2447821,22.9840282
2018/10/30,臺南市,東　區,成大里,住宅,51,0,1,7,8,0,0,0,0,0,0,0,120.2152092,22.9976069
2018/11/1,臺南市,東　區,自強里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2332423,22.9824198
2018/11/1,臺南市,東　區,和平里,住宅,75,0,0,15,15,0,0,0,0,0,0,0,120.2354061,22.9745842
2018/10/29,臺南市,東　區,忠孝里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.218816,22.9773869
2018/11/2,臺南市,東　區,忠孝里,住宅,75,0,4,5,9,0,0,0,0,0,0,0,120.218816,22.9773869
2018/11/2,臺南市,東　區,東安里,住宅,75,0,0,12,12,0,0,0,0,0,0,0,120.2213407,22.9872616
2018/10/29,臺南市,東　區,泉南里,住宅,52,2,2,10,12,1,1,2,4,1,17,5,120.2159306,22.9847029
2018/10/29,臺南市,東　區,崇明里,住宅,51,0,0,14,14,0,0,0,0,0,0,0,120.2195374,22.9685104
2018/10/29,臺南市,東　區,崇信里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.227472,22.9809439
2018/11/1,臺南市,東　區,崇學里,住宅,76,1,12,26,38,0,1,1,1,1,3,2,120.2231441,22.9778231
2018/11/2,臺南市,東　區,新東里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2249474,22.9865063
2018/10/30,臺南市,東　區,路東里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2134058,22.9801973
2018/10/31,臺南市,東　區,德高里,住宅,50,2,13,12,25,0,2,2,4,1,8,3,120.2354061,22.9665308
2018/10/31,臺南市,東　區,龍山里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2217014,22.9834946
2018/10/29,臺南市,南　區,大成里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,120.1986166,22.9802712
2018/10/30,臺南市,南　區,大忠里,住宅,50,1,10,3,13,0,1,1,2,1,8,3,120.2101595,22.9698014
2018/11/2,臺南市,南　區,文南里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,120.1870727,22.9840282
2018/11/2,臺南市,南　區,文華里,住宅,75,0,9,9,18,0,0,0,0,0,0,0,120.1899588,22.98611
2018/11/1,臺南市,南　區,日新里,住宅,51,0,12,8,20,0,0,0,0,0,0,0,120.1899588,22.974026
2018/11/1,臺南市,南　區,白雪里,住宅,75,0,4,28,32,0,0,0,0,0,0,0,120.1885158,22.9676143
2018/10/30,臺南市,南　區,再興里,住宅,50,0,12,5,17,0,0,0,0,0,0,0,120.1928448,22.9801358
2018/10/31,臺南市,南　區,明亮里,住宅,50,0,12,9,21,0,0,0,0,0,0,0,120.1928448,22.9693947
2018/11/2,臺南市,南　區,明興里,住宅,75,0,2,10,12,0,0,0,0,0,0,0,120.1914018,22.9629831
2018/10/31,臺南市,南　區,松安里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,120.1776926,22.9248924
2018/11/1,臺南市,南　區,金華里,住宅,75,2,7,15,22,0,2,2,3,1,9,3,120.1885158,22.9796984
2018/10/30,臺南市,南　區,南華里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1885158,22.9622436
2018/10/29,臺南市,南　區,省躬里,住宅,50,2,3,21,24,0,4,4,8,2,17,5,120.1863512,22.9338276
2018/10/29,臺南市,南　區,荔宅里,住宅,50,1,7,5,12,0,1,1,2,1,8,3,120.1986166,22.9749009
2018/11/2,臺南市,南　區,郡南里,住宅,50,0,10,12,22,0,0,0,0,0,0,0,120.1950093,22.964243
2018/11/1,臺南市,南　區,國宅里,住宅,50,0,9,11,20,0,0,0,0,0,0,0,120.1870727,22.9759721
2018/10/29,臺南市,南　區,喜東里,住宅,50,1,6,17,23,0,1,1,2,1,4,2,120.1906803,22.9423225
2018/10/31,臺南市,南　區,開南里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1856297,22.9668748
2018/10/31,臺南市,南　區,新昌里,住宅,50,1,8,11,19,0,1,1,2,1,5,2,120.1957308,22.9835601
2018/10/30,臺南市,南　區,興農里,住宅,50,1,6,17,23,0,1,1,2,1,4,2,120.1921233,22.9299372
2018/10/30,臺南市,南　區,鯤鯓里,住宅,50,0,17,12,29,0,0,0,0,0,0,0,120.1733631,22.9566809
2018/10/28,臺南市,北　區,大和里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.1914018,23.0153463
2018/10/30,臺南市,北　區,大港里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1827435,23.0104452
2018/10/31,臺南市,北　區,中樓里,住宅,75,0,5,10,15,0,0,0,0,0,0,0,120.2159306,23.0034966
2018/10/29,臺南市,北　區,仁愛里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2202587,23.0025898
2018/11/1,臺南市,北　區,元寶里,住宅,75,0,3,12,15,0,0,0,0,0,0,0,120.224226,23.0114904
2018/11/1,臺南市,北　區,六甲里,住宅,119,0,5,7,12,0,0,0,0,0,0,0,120.2101595,23.0127602
2018/10/30,臺南市,北　區,玉皇里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2069132,22.9996798
2018/11/2,臺南市,北　區,玉皇里,住宅,50,1,24,5,29,1,0,1,2,1,3,2,120.2069132,22.9996798
2018/10/29,臺南市,北　區,成功里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2094381,23.0202949
2018/10/29,臺南市,北　區,成德里,住宅,50,0,7,14,21,0,0,0,0,0,0,0,120.2036668,23.0134491
2018/10/29,臺南市,北　區,成德里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2036668,23.0134491
2018/10/30,臺南市,北　區,重興里,住宅,75,0,3,11,14,0,0,0,0,0,0,0,120.2260293,23.0040653
2018/11/2,臺南市,北　區,勝安里,住宅,50,3,0,14,14,0,3,3,6,2,21,6,120.217734,23.0074816
2018/10/31,臺南市,北　區,開元里,住宅,75,0,9,19,28,0,0,0,0,0,0,0,120.2217014,23.0130263
2018/10/30,臺南市,中西區,三合里,住宅,75,2,6,12,18,0,3,3,4,1,17,5,120.1960915,22.9999315
2018/11/2,臺南市,中西區,大涼里,住宅,50,1,12,8,20,0,2,2,4,1,10,4,120.1892373,22.9923029
2018/10/30,臺南市,中西區,小西里,住宅,75,1,13,8,21,0,1,1,1,1,5,2,120.1986166,22.9883267
2018/10/29,臺南市,中西區,天后里,住宅,75,4,47,17,64,2,4,6,8,2,9,3,120.2011417,22.9975318
2018/11/1,臺南市,中西區,文賢里,住宅,50,2,5,8,13,1,1,2,4,1,15,5,120.1932056,23.003892
2018/10/29,臺南市,中西區,水仙里,住宅,75,1,15,15,30,0,1,1,1,1,3,2,120.1986166,22.9963821
2018/11/2,臺南市,中西區,仙草里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.1986166,22.984299
2018/11/1,臺南市,中西區,民生里,住宅,75,0,3,13,16,0,0,0,0,0,0,0,120.1917626,22.989425
2018/10/31,臺南市,中西區,西賢里,住宅,75,4,3,23,26,0,4,4,5,2,15,5,120.1719199,23.0039814
2018/10/31,臺南市,中西區,協和里,住宅,75,1,12,9,21,0,1,1,1,1,5,2,120.1928448,23.0016179
2018/11/1,臺南市,中西區,開山里,住宅,75,0,5,14,19,0,0,0,0,0,0,0,120.2097988,22.9876646
2018/11/2,臺南市,中西區,萬昌里,住宅,50,0,11,12,23,0,0,0,0,0,0,0,120.2101595,22.9899384
2018/11/1,臺南市,中西區,福安里,住宅,50,1,8,6,14,0,1,1,2,1,7,3,120.1996988,22.991121
2018/11/2,臺南市,中西區,藥王里,住宅,50,0,7,16,23,0,0,0,0,0,0,0,120.1914018,22.9992346
2018/10/29,臺南市,安南區,四草里,住宅,50,2,1,12,13,0,3,3,6,2,23,6,120.1271727,23.0146755
2018/10/29,臺南市,安南區,佃西里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,120.1690334,23.0717267
2018/11/2,臺南市,安南區,佃東里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.1849082,23.0724268
2018/11/1,臺南市,安南區,幸福里,住宅,50,0,15,2,17,0,0,0,0,0,0,0,120.1899588,23.0210189
2018/10/31,臺南市,安南區,東和里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2368486,23.0615247
2018/10/29,臺南市,安南區,長安里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1964522,23.0646352
2018/11/2,臺南市,安南區,青草里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1040715,23.0732357
2018/11/2,臺南市,安南區,南興里,地區,50,0,1,15,16,0,0,0,0,0,0,0,120.1502699,23.0743149
2018/10/30,臺南市,安南區,城中里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.1307819,23.058919
