日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/5/23,臺南市,東　區,大同里,住宅,50,3,0 ,12 ,12 ,0 ,3 ,3 ,6 ,2,25 ,6,120.2130451,22.9839645
2019/5/21,臺南市,東　區,大智里,住宅,51,2,3,35,38,0,5,5,10,3,13,4,120.2332423,22.962286
2019/5/24,臺南市,東　區,大福里,住宅,51,0,0 ,5 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2159306,22.9739636
2019/5/24,臺南市,東　區,大學里,住宅,50,0,1 ,2 ,3 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2019/5/23,臺南市,東　區,中西里,住宅,50,2,4 ,62 ,66 ,1 ,1 ,2 ,4 ,1,3 ,2,120.2202587,22.9905086
2019/5/21,臺南市,東　區,仁和里,住宅,55,6,9 ,52 ,61 ,0 ,7 ,7 ,13 ,3,11 ,4,120.2357667,22.9701464
2019/5/20,臺南市,東　區,文聖里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.2447821,22.9840282
2019/5/20,臺南市,東　區,成大里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/5/23,臺南市,東　區,成大里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/5/20,臺南市,東　區,自強里,住宅,51,3,2,20,22,0,4,4,8,2,18,5,120.2332423,22.9824198
2019/5/22,臺南市,東　區,和平里,住宅,51,5,9,39,48,0,6,6,12,3,13,4,120.2326083,22.9769421
2019/5/22,臺南市,東　區,忠孝里,住宅,50,5,1,35,36,0,7,7,14,3,19,5,120.218816,22.9773869
2019/5/23,臺南市,東　區,東聖里,住宅,51,0,4,14,18,0,0,0,0,0,0,0,120.2346848,22.9861443
2019/5/20,臺南市,東　區,南聖里,住宅,50,4,0,17,17,0,5,5,10,3,29,7,120.2462245,22.9890944
2019/5/23,臺南市,東　區,後甲里,住宅,50,1,24,10,34,0,3,3,6,2,9,3,120.2382911,22.9927707
2019/5/24,臺南市,東　區,泉南里,住宅,50,1,1,3,4,0,1,1,2,1,25,6,120.2159306,22.9847029
2019/5/23,臺南市,東　區,崇明里,住宅,51,3,1,23,24,0,3,3,6,2,13,4,120.2195374,22.9685104
2019/5/23,臺南市,東　區,崇善里,住宅,53,0,4,9,13,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/5/20,臺南市,東　區,崇德里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2260293,22.9745344
2019/5/20,臺南市,東　區,崇學里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/5/23,臺南市,東　區,莊敬里,住宅,51,3,1,11,12,1,3,4,8,2,33,8,120.232521,22.9966645
2019/5/24,臺南市,東　區,圍下里,住宅,50,1,1,8,9,0,3,3,6,2,33,8,120.2148485,22.9919771
2019/5/24,臺南市,東　區,富強里,住宅,50,0,8,19,27,0,0,0,0,0,0,0,120.2317997,22.9867487
2019/5/24,臺南市,東　區,富裕里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,120.227472,22.9849708
2019/5/20,臺南市,東　區,裕聖里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2469457,22.9802195
2019/5/24,臺南市,東　區,裕農里,住宅,51,2,2,25,27,0,4,4,8,2,15,5,120.2289146,22.9886954
2019/5/20,臺南市,東　區,德高里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/5/24,臺南市,東　區,衛國里,住宅,51,6,2,46,48,0,7,7,14,3,15,5,120.2245867,22.9882597
2019/5/20,臺南市,南　區,大忠里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2101595,22.9698014
2019/5/23,臺南市,南　區,大忠里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2101595,22.9698014
2019/5/23,臺南市,南　區,大林里,住宅,50,2,1,8,9,0,2,2,4,1,22,6,120.2058311,22.9733919
2019/5/21,臺南市,南　區,大恩里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.2079953,22.9548154
2019/5/22,臺南市,南　區,文南里,住宅,50,3,1,10,11,0,3,3,6,2,27,6,120.1870727,22.9840282
2019/5/20,臺南市,南　區,永寧里,住宅,50,0,15,7,22,0,0,0,0,0,0,0,120.1798573,22.9291405
2019/5/23,臺南市,南　區,田寮里,住宅,50,2,0,21,21,0,2,2,4,1,10,4,120.1957308,22.976847
2019/5/24,臺南市,南　區,光明里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.1870727,22.971944
2019/5/23,臺南市,南　區,再興里,住宅,50,0,8,17,25,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/5/24,臺南市,南　區,竹溪里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.2065525,22.9779397
2019/5/20,臺南市,南　區,佛壇里,住宅,50,2,4,17,21,0,2,2,4,1,10,4,120.1776926,22.9195212
2019/5/20,臺南市,南　區,府南里,住宅,50,1,1,11,12,0,1,1,2,1,8,3,120.1950093,22.9722988
2019/5/21,臺南市,南　區,明亮里,住宅,50,1,2,21,23,0,1,1,2,1,4,2,120.1928448,22.9693947
2019/5/24,臺南市,南　區,南都里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.1841866,22.9550918
2019/5/20,臺南市,南　區,國宅里,住宅,50,0,9,12,21,0,0,0,0,0,0,0,120.1870727,22.9759721
2019/5/23,臺南市,南　區,喜北里,住宅,50,3,9,6,15,0,3,3,6,2,20,5,120.1776926,22.9490628
2019/5/20,臺南市,南　區,喜東里,住宅,50,1,5,19,24,0,1,1,2,1,4,2,120.1906803,22.9423225
2019/5/24,臺南市,南　區,新生里,住宅,50,2,2,7,9,0,2,2,4,1,22,6,120.2116023,22.9775543
2019/5/23,臺南市,南　區,新昌里,住宅,50,2,12,8,20,1,1,2,4,1,10,4,120.1957308,22.9835601
