日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/9/20,台南市,東　區,大學里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,22.9963981,120.2209801
2017/9/20,台南市,東　區,成大里,住宅,70,0,3,12,15,0,0,0,0,0,0,0,22.9976069,120.2152092
2017/9/21,台南市,東　區,大同里,地區,50,0,2,2,4,0,0,0,0,0,0,0,22.9839645,120.2130451
2017/9/21,台南市,東　區,龍山里,地區,75,1,2,21,23,0,1,1,1,1,4,2,22.9834946,120.2217014
2017/9/21,台南市,東　區,東安里,住宅,50,1,4,9,13,1,0,1,2,1,8,3,22.9872616,120.2213407
2017/9/21,台南市,東　區,裕聖里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,22.9802195,120.2469457
2017/9/21,台南市,東　區,小東里,住宅,50,1,5,12,17,0,1,1,2,1,6,3,22.9970514,120.227472
2017/9/21,台南市,東　區,忠孝里,住宅,50,6,6,8,14,1,6,7,14,3,50,9,22.9773869,120.218816
2017/9/21,台南市,東　區,德高里,住宅,50,3,4,11,15,1,2,3,6,2,20,5,22.965884,120.235589
2017/9/22,台南市,東　區,東明里,住宅,75,0,16,13,29,0,0,0,0,0,0,0,22.9916823,120.227472
2017/9/22,台南市,東　區,圍下里,地區,50,0,0,2,2,0,0,0,0,0,0,0,22.9919771,120.2148485
2017/9/22,台南市,東　區,東光里,住宅,50,1,5,16,21,1,0,1,2,1,5,2,22.99242,120.2303571
2017/9/22,台南市,東　區,東門里,住宅,75,3,8,12,20,2,2,4,5,2,20,5,22.9890322,120.2144878
2017/9/22,台南市,東　區,裕農里,地區,50,0,0,10,10,0,0,0,0,0,0,0,22.9886954,120.2289146
2017/9/22,台南市,東　區,泉南里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,22.9847029,120.2159306
2017/9/18,台南市,南　區,大成里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,22.9802712,120.1986166
2017/9/18,台南市,南　區,荔宅里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,22.9749009,120.1986166
2017/9/19,台南市,南　區,國宅里,住宅,50,2,4,8,12,1,1,2,4,1,17,5,22.9759721,120.1870727
2017/9/19,台南市,南　區,開南里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,22.9668748,120.1856297
2017/9/20,台南市,南　區,喜東里,住宅,50,1,9,14,23,0,1,1,2,1,4,2,22.9423225,120.1906803
2017/9/20,台南市,南　區,喜東里,住宅,50,1,4,12,16,0,2,2,4,1,13,4,22.9423225,120.1906803
2017/9/21,台南市,南　區,建南里,住宅,51,2,10,9,19,0,2,2,4,1,11,4,22.9572284,120.1964522
2017/9/21,台南市,南　區,文華里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,22.98611,120.1899588
2017/9/21,台南市,南　區,金華里,住宅,50,1,2,12,14,1,0,1,2,1,7,3,22.9796984,120.1885158
2017/9/22,台南市,南　區,文南里,住宅,52,2,2,10,12,1,1,2,4,1,17,5,22.9840282,120.1870727
2017/9/22,台南市,南　區,明興里,住宅,54,1,16,5,21,2,0,2,4,1,10,4,22.9629831,120.1914018
2017/9/22,台南市,南　區,彰南里,其他,50,2,5,14,19,0,2,2,4,1,11,4,22.9715887,120.1791357
2017/9/22,台南市,南　區,佛壇里,住宅,52,3,14,15,29,0,3,3,6,2,10,4,22.9195212,120.1776926
2017/9/22,台南市,南　區,府南里,住宅,50,1,4,4,8,0,1,1,2,1,13,4,22.9722988,120.1950093
2017/9/18,台南市,北　區,大山里,其他,50,3,3,10,13,0,4,4,8,2,31,7,23.0090596,120.2134058
2017/9/18,台南市,北　區,大和里,其他,50,1,2,8,10,0,1,1,2,1,10,4,23.0153463,120.1914018
2017/9/18,台南市,北　區,文元里,其他,50,0,1,14,15,0,0,0,0,0,0,0,23.0146579,120.1978952
2017/9/18,台南市,北　區,大仁里,其他,50,1,6,12,18,0,1,1,2,1,6,3,23.0074149,120.2148485
2017/9/19,台南市,北　區,光武里,其他,50,0,7,8,15,0,0,0,0,0,0,0,23.011904,120.2165437
2017/9/19,台南市,北　區,振興里,其他,75,0,5,25,30,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/9/19,台南市,北　區,勝安里,其他,50,2,7,8,15,0,2,2,4,1,13,4,23.0074816,120.217734
2017/9/19,台南市,北　區,小康里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0152758,120.2173733
2017/9/19,台南市,北　區,和順里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0051759,120.2015025
2017/9/19,台南市,北　區,正風里,學校,50,0,1,3,4,0,0,0,0,0,0,0,23.0154694,120.2148485
2017/9/20,台南市,北　區,中樓里,住宅,55,1,18,9,27,0,1,1,2,1,4,2,23.0034966,120.2159306
2017/9/20,台南市,北　區,中樓里,住宅,50,2,5,18,23,0,2,2,4,1,9,3,23.0034966,120.2159306
2017/9/21,台南市,北　區,仁愛里,其他,50,0,5,10,15,0,0,0,0,0,0,0,23.0025898,120.2202587
2017/9/21,台南市,北　區,中樓里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/9/21,台南市,北　區,中樓里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/9/21,台南市,北　區,中樓里,住宅,69,2,28,3,31,1,1,2,3,1,6,3,23.0034966,120.2159306
2017/9/21,台南市,北　區,振興里,其他,50,0,3,13,16,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/9/22,台南市,北　區,中樓里,住宅,68,0,7,9,16,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/9/22,台南市,北　區,中樓里,住宅,56,1,11,9,20,1,0,1,2,1,5,2,23.0034966,120.2159306
2017/9/22,台南市,北　區,中樓里,住宅,65,2,6,13,19,0,2,2,3,1,11,4,23.0034966,120.2159306
2017/9/18,台南市,中西區,福安里,住宅,50,1,17,13,30,1,0,1,2,1,3,2,22.991121,120.1996988
2017/9/18,台南市,中西區,保安里,住宅,50,1,10,10,20,0,1,1,2,1,5,2,22.9917249,120.196813
2017/9/19,台南市,中西區,三合里,住宅,50,0,11,15,26,0,0,0,0,0,0,0,22.9999315,120.1960915
2017/9/19,台南市,中西區,文賢里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,23.003892,120.1932056
2017/9/20,台南市,中西區,藥王里,住宅,50,1,9,12,21,1,0,1,2,1,5,2,22.9992346,120.1914018
2017/9/20,台南市,中西區,福安里,市場,50,1,1,0,1,1,0,1,2,1,100,9,22.991121,120.1996988
2017/9/20,台南市,中西區,安海里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,22.9959872,120.1924841
2017/9/21,台南市,中西區,小西里,住宅,52,0,12,5,17,0,0,0,0,0,0,0,22.9883267,120.1986166
2017/9/21,台南市,中西區,進學里,住宅,54,0,0,7,7,0,0,0,0,0,0,0,22.9877228,120.2015025
2017/9/21,台南市,中西區,西湖里,住宅,50,0,10,3,13,0,0,0,0,0,0,0,23.0015666,120.1834651
2017/9/21,台南市,中西區,銀同里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.9909536,120.2069132
2017/9/22,台南市,中西區,天后里,住宅,50,1,15,16,31,0,1,1,2,1,3,2,22.9975318,120.2011417
2017/9/22,台南市,中西區,藥王里,住宅,50,0,15,9,24,0,0,0,0,0,0,0,22.9992346,120.1914018
2017/9/22,台南市,中西區,元安里,住宅,51,0,2,5,7,0,0,0,0,0,0,0,22.9885194,120.1960915
2017/9/22,台南市,中西區,仙草里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.984299,120.1986166
2017/9/22,台南市,中西區,銀同里,其他,50,1,0,6,6,0,2,2,4,1,33,8,22.9909536,120.2069132
2017/9/18,台南市,安南區,東和里,住宅,50,1,5,16,21,0,1,1,2,1,5,2,23.0615247,120.2368486
2017/9/18,台南市,安南區,塭南里,住宅,50,1,5,32,37,0,2,2,4,1,5,2,23.0715691,120.2209801
2017/9/18,台南市,安南區,州南里,住宅,51,4,5,29,34,0,4,4,8,2,12,4,23.059791,120.2195374
2017/9/18,台南市,安南區,州北里,住宅,51,0,3,20,23,0,0,0,0,0,0,0,23.0674114,120.2152092
2017/9/18,台南市,安南區,溪心里,住宅,50,1,4,14,18,0,1,1,2,1,5,3,23.0509441,120.1849082
2017/9/19,台南市,安南區,城北里,住宅,50,3,2,25,27,0,3,3,6,2,11,4,23.0595747,120.1372782
2017/9/19,台南市,安南區,學東里,住宅,50,4,0,38,38,0,4,4,8,2,11,4,23.0821055,120.1387218
2017/9/19,台南市,安南區,城中里,住宅,51,1,1,24,25,0,1,1,2,1,4,2,23.058919,120.1307819
2017/9/19,台南市,安南區,城東里,住宅,52,1,0,25,25,0,1,1,2,1,4,2,23.0661555,120.1315037
2017/9/20,台南市,安南區,砂崙里,住宅,50,0,1,33,34,0,0,0,0,0,0,0,23.0803589,120.1213978
2017/9/20,台南市,安南區,城南里,住宅,50,3,3,16,19,0,4,4,8,2,21,6,23.0567837,120.1185102
2017/9/20,台南市,安南區,城西里,住宅,50,3,0,26,26,0,4,4,8,2,15,5,23.0508632,120.0954076
2017/9/21,台南市,安南區,理想里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,23.0368283,120.1914018
2017/9/21,台南市,安南區,總頭里,住宅,50,1,2,24,26,0,1,1,2,1,4,2,23.050434,120.2065525
2017/9/21,台南市,安南區,原佃里,住宅,50,6,0,22,22,0,8,8,16,3,36,8,23.0538947,120.1964522
2017/9/21,台南市,安南區,國安里,住宅,52,0,3,6,9,0,0,0,0,0,0,0,23.0236541,120.1805789
2017/9/21,台南市,安南區,幸福里,住宅,52,0,3,13,16,0,0,0,0,0,0,0,23.0210189,120.1899588
2017/9/21,台南市,安南區,海佃里,住宅,53,0,2,18,20,0,0,0,0,0,0,0,23.0245267,120.1892373
2017/9/22,台南市,安南區,溪北里,住宅,76,0,10,22,32,0,0,0,0,0,0,0,23.0255799,120.2130451
2017/9/22,台南市,安南區,溪頂里,住宅,75,0,4,18,22,0,0,0,0,0,0,0,23.0254471,120.2072739
2017/9/22,台南市,安南區,布袋里,住宅,50,1,0,21,21,0,3,3,6,2,14,4,23.0638587,120.2065525
2017/9/22,台南市,安南區,四草里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.0146755,120.1271727
2017/9/22,台南市,安南區,長安里,住宅,50,3,4,18,22,0,4,4,8,2,18,5,23.0646352,120.1964522
2017/9/22,台南市,安南區,鹿耳里,住宅,50,2,2,16,18,0,2,2,4,1,11,4,23.0295877,120.1329474
2017/9/23,台南市,安南區,理想里,住宅,52,1,5,26,31,0,1,1,2,1,3,2,23.0368283,120.1914018
2017/9/18,台南市,安平區,華平里,住宅,50,3,7,8,15,1,2,3,6,2,20,5,22.9948005,120.1740847
2017/9/18,台南市,安平區,國平里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,22.9793723,120.1675902
2017/9/19,台南市,安平區,育平里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,22.989074,120.1661469
2017/9/19,台南市,安平區,平安里,地區,50,0,3,6,9,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/9/20,台南市,安平區,西門里,住宅,50,3,4,15,19,0,4,4,8,2,21,6,23.0022304,120.1546002
2017/9/20,台南市,安平區,海頭里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,23.0025857,120.1625386
2017/9/21,台南市,安平區,漁光里,住宅,50,2,0,14,14,0,2,2,4,1,14,4,22.9801396,120.1574869
2017/9/21,台南市,安平區,港仔里,住宅,75,1,6,8,14,0,1,1,1,1,7,3,22.999187,120.1643428
2017/9/22,台南市,安平區,平通里,住宅,75,1,0,6,6,0,1,1,1,1,17,5,22.9938422,120.1690334
2017/9/22,台南市,安平區,平安里,住宅,75,2,12,18,30,0,5,5,7,2,17,5,22.9991307,120.1726415
2017/9/18,台南市,仁德區,大甲里,住宅,51,2,1,8,9,0,2,2,4,1,22,6,22.9225952,120.2079953
2017/9/18,台南市,仁德區,二行里,住宅,53,0,4,11,15,0,0,0,0,0,0,0,22.9212251,120.2209801
2017/9/19,台南市,仁德區,保安里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,22.9231415,120.2310784
2017/9/19,台南市,仁德區,三甲里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,22.9326731,120.2368486
2017/9/19,台南市,仁德區,仁義里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9695788,120.2656955
2017/9/20,台南市,仁德區,土庫里,地區,50,1,0,15,15,0,1,1,2,1,7,3,22.9888712,120.2604839
2017/9/20,台南市,仁德區,太子里,住宅,50,2,1,10,11,0,3,3,6,2,27,6,22.9912207,120.2584844
2017/9/21,台南市,仁德區,上崙里,住宅,50,2,0,9,9,0,2,2,4,1,22,6,22.9385802,120.2599266
2017/9/21,台南市,仁德區,成功里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9404559,120.225308
2017/9/21,台南市,仁德區,仁德里,住宅,50,3,1,17,18,0,5,5,10,3,28,7,22.9657583,120.2455033
2017/9/21,台南市,仁德區,新田里,住宅,50,1,7,10,17,0,2,2,4,1,12,4,22.9546843,120.2599266
2017/9/22,台南市,仁德區,上崙里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9385802,120.2599266
2017/9/22,台南市,仁德區,後壁里,住宅,52,1,0,8,8,0,1,1,2,1,13,4,22.9475722,120.2426185
2017/9/22,台南市,仁德區,一甲里,住宅,51,1,1,17,18,0,1,1,2,1,6,3,22.9771958,120.2613689
2017/9/22,台南市,仁德區,仁和里,住宅,50,1,1,1,2,0,1,1,2,1,50,9,22.9591394,120.224226
2017/9/22,台南市,仁德區,中洲里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,22.9063718,120.2599266
2017/9/19,台南市,歸仁區,西埔里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,23.0076741,120.2887685
2017/9/18,台南市,永康區,三民里,其他,50,0,0,6,6,0,0,0,0,0,0,0,23.0537318,120.2483881
2017/9/18,台南市,永康區,崑山里,其他,50,1,8,8,16,1,0,1,2,1,6,3,22.9988384,120.2541575
2017/9/18,台南市,永康區,王行里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/18,台南市,永康區,王行里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/19,台南市,永康區,埔園里,其他,50,1,1,13,14,0,2,2,4,1,14,4,23.0341644,120.2584844
2017/9/19,台南市,永康區,埔園里,其他,50,2,0,13,13,0,2,2,4,1,15,5,23.0341644,120.2584844
2017/9/19,台南市,永康區,新樹里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,23.0278443,120.2757905
2017/9/19,台南市,永康區,烏竹里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0410039,120.2642533
2017/9/20,台南市,永康區,五王里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,23.0116465,120.2346848
2017/9/20,台南市,永康區,鹽行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.041356,120.2368389
2017/9/20,台南市,永康區,鹽洲里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,23.041356,120.2368389
2017/9/21,台南市,永康區,復華里,住宅,50,1,2,7,9,0,2,2,4,1,22,6,23.0103511,120.2440609
2017/9/21,台南市,永康區,復國里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.0059794,120.2473063
2017/9/21,台南市,永康區,埔園里,其他,50,0,2,7,9,0,0,0,0,0,0,0,23.0341644,120.2584844
2017/9/21,台南市,永康區,成功里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0032483,120.2379305
2017/9/21,台南市,永康區,建國里,住宅,50,1,7,12,19,0,1,1,2,1,5,2,22.9978842,120.2491093
2017/9/21,台南市,永康區,神洲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0046566,120.2408154
2017/9/21,台南市,永康區,安康里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0158435,120.227472
2017/9/21,台南市,永康區,六合里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0112118,120.2303571
2017/9/22,台南市,永康區,二王里,住宅,75,4,3,20,23,0,4,4,5,2,17,5,23.0177985,120.2469457
2017/9/22,台南市,永康區,光復里,住宅,75,0,4,10,14,0,0,0,0,0,0,0,22.9998739,120.2444215
2017/9/22,台南市,永康區,復興里,住宅,50,2,7,11,18,1,2,3,6,2,17,5,22.9969297,120.2440609
2017/9/22,台南市,永康區,南灣里,住宅,50,1,7,13,20,0,1,1,2,1,5,2,22.9986674,120.2613689
2017/9/19,台南市,新市區,新市里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0807704,120.2952571
2017/9/19,台南市,新市區,港墘里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.0791623,120.3060706
2017/9/19,台南市,新市區,新和里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0757963,120.2902105
2017/9/18,台南市,安定區,中榮里,住宅,58,0,0,13,13,0,0,0,0,0,0,0,23.095735,120.2432822
2017/9/20,台南市,安定區,六嘉里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.079623,120.2209801
2017/9/20,台南市,山上區,新莊里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,23.0896707,120.3579632
2017/9/20,台南市,山上區,明和里,住宅,52,1,0,8,8,0,1,1,1,1,12,4,23.1147826,120.3406679
2017/9/20,台南市,山上區,明和里,住宅,70,3,3,29,32,0,5,5,7,2,16,5,23.1147826,120.3406679
2017/9/18,台南市,南化區,南化里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,23.043524,120.476989
2017/9/18,台南市,左鎮區,中正里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0679769,120.409835
2017/9/18,台南市,左鎮區,榮和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0716338,120.3925467
2017/9/18,台南市,麻豆區,中民里,住宅,54,2,0,5,5,0,2,2,4,1,40,8,23.1486377,120.2310784
2017/9/19,台南市,六甲區,甲東里,住宅,52,1,0,4,4,0,1,1,2,1,25,6,23.2279056,120.3637277
2017/9/21,台南市,官田區,二鎮里,住宅,50,1,17,13,30,0,1,1,2,1,3,2,23.2063507,120.3262535
2017/9/20,台南市,佳里區,建南里,住宅,107,0,0,2,2,0,0,0,0,0,0,0,23.1500415,120.1733631
2017/9/20,台南市,佳里區,建南里,住宅,55,0,0,0,0,0,0,0,0,0,0,0,23.1500415,120.1733631
2017/9/22,台南市,佳里區,溪州里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.2050423,120.1863512
2017/9/18,台南市,將軍區,仁和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2272339,120.1574869
2017/9/19,台南市,將軍區,玉山里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2093084,120.1213978
2017/9/21,台南市,北門區,慈安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.2439737,120.1098472
2017/9/21,台南市,北門區,三光里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2332276,120.1098472
2017/9/19,台南市,學甲區,光華里,住宅,54,0,0,12,12,0,0,0,0,0,0,0,23.2664795,120.1560436
2017/9/19,台南市,學甲區,慈福里,地區,50,0,0,16,16,0,1,1,2,1,6,3,23.2327168,120.1856297
2017/9/22,台南市,新營區,太北里,機關,50,0,0,1,1,0,0,0,0,0,0,0,23.2968024,120.2729063
2017/9/21,台南市,白河區,虎山里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.3530109,120.4559258
2017/9/21,台南市,白河區,白河里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.3439043,120.4170377
2017/9/19,台南市,柳營區,重溪里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.2934914,120.3579632
2017/9/19,台南市,柳營區,大農里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.2774011,120.3579632
2017/9/20,台南市,柳營區,神農里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.2613107,120.3579632
2017/9/21,台南市,柳營區,人和里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.2896492,120.3003035
2017/9/22,台南市,柳營區,東昇里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.2727983,120.3291365
2017/9/18,台南市,後壁區,後壁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.3632139,120.3579632
2017/9/18,台南市,後壁區,頂安里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.3429894,120.3521983
2017/9/18,台南市,後壁區,嘉苳里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.3553925,120.369492
2017/9/19,台南市,後壁區,竹新里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.3433044,120.3003035
2017/9/19,台南市,後壁區,新東里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.3371718,120.3291365
