日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/6/11,臺南市,東　區,崇善里,住宅,50,0,7,13,20,0,0,0,0,0,0,0,22.9736282,120.2303571
2018/6/11,臺南市,東　區,崇學里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,22.9778231,120.2231441
2018/6/11,臺南市,東　區,崇德里,住宅,52,0,12,10,22,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/6/11,臺南市,東　區,忠孝里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,22.9773869,120.218816
2018/6/11,臺南市,東　區,東智里,住宅,50,0,7,17,24,0,0,0,0,0,0,0,22.9629737,120.2267506
2018/6/12,臺南市,東　區,文聖里,住宅,51,2,3,10,13,0,2,2,4,1,15,5,22.9840282,120.2447821
2018/6/12,臺南市,東　區,裕聖里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9802195,120.2469457
2018/6/12,臺南市,東　區,和平里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,22.9745842,120.2354061
2018/6/12,臺南市,東　區,龍山里,住宅,50,1,6,4,10,0,1,1,2,1,10,4,22.9834946,120.2217014
2018/6/13,臺南市,東　區,東安里,住宅,50,1,31,9,40,0,1,1,2,1,3,2,22.9872616,120.2213407
2018/6/13,臺南市,東　區,大學里,住宅,50,2,1,19,20,0,2,2,4,1,10,4,22.9963981,120.2209801
2018/6/13,臺南市,東　區,復興里,住宅,51,0,10,2,12,0,0,0,0,0,0,0,22.982061,120.238356
2018/6/13,臺南市,東　區,大智里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,22.962286,120.2332423
2018/6/13,臺南市,東　區,崇文里,住宅,50,2,14,5,19,0,2,2,4,1,11,4,22.9677389,120.2296358
2018/6/14,臺南市,東　區,大德里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,22.9778817,120.2148485
2018/6/14,臺南市,東　區,德高里,住宅,52,0,0,21,21,0,0,0,0,0,0,0,22.9665308,120.2354061
2018/6/14,臺南市,東　區,大同里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,22.9839645,120.2130451
2018/6/14,臺南市,東　區,南聖里,住宅,30,1,2,13,15,0,1,1,3,1,7,3,22.9890944,120.2462245
2018/6/14,臺南市,東　區,圍下里,住宅,21,1,6,12,18,0,1,1,5,2,6,3,22.9919771,120.2148485
2018/6/14,臺南市,東　區,後甲里,住宅,10,0,20,0,20,0,0,0,0,0,0,0,22.9927707,120.2382911
2018/6/15,臺南市,東　區,泉南里,住宅,50,0,5,29,34,0,0,0,0,0,0,0,22.9847029,120.2159306
2018/6/15,臺南市,東　區,虎尾里,住宅,52,1,4,14,18,1,0,1,2,1,6,3,22.9791309,120.2361273
2018/6/15,臺南市,東　區,小東里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,22.9970514,120.227472
2018/6/15,臺南市,東　區,裕農里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,22.9886954,120.2289146
2018/6/15,臺南市,東　區,成大里,住宅,50,0,3,32,35,0,0,0,0,0,0,0,22.9976069,120.2152092
2018/6/10,臺南市,南　區,同安里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,22.9224836,120.1892373
2018/6/11,臺南市,南　區,松安里,住宅,50,0,4,13,17,0,0,0,0,0,0,0,22.9248924,120.1776926
2018/6/11,臺南市,南　區,建南里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,22.9572284,120.1964522
2018/6/11,臺南市,南　區,同安里,住宅,50,1,9,24,33,0,1,1,2,1,3,2,22.9224836,120.1892373
2018/6/11,臺南市,南　區,廣州里,住宅,50,3,4,11,15,1,2,3,6,2,20,5,22.9841637,120.1928448
2018/6/12,臺南市,南　區,興農里,住宅,50,0,8,18,26,0,0,0,0,0,0,0,22.9299372,120.1921233
2018/6/12,臺南市,南　區,明興里,住宅,50,1,7,10,17,1,0,1,2,1,6,3,22.9629831,120.1914018
2018/6/12,臺南市,南　區,省躬里,住宅,50,1,4,16,20,0,1,1,2,1,5,2,22.9338276,120.1863512
2018/6/12,臺南市,南　區,再興里,住宅,50,1,7,10,17,1,0,1,2,1,6,3,22.9801358,120.1928448
2018/6/13,臺南市,南　區,文南里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,22.9840282,120.1870727
2018/6/13,臺南市,南　區,光明里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,22.971944,120.1870727
2018/6/13,臺南市,南　區,開南里,住宅,50,1,4,18,22,0,1,1,2,1,5,2,22.9668748,120.1856297
2018/6/13,臺南市,南　區,文華里,住宅,50,4,5,7,12,2,2,4,8,2,33,8,22.98611,120.1899588
2018/6/13,臺南市,南　區,國宅里,住宅,75,2,1,8,9,0,3,3,4,1,33,8,22.9759721,120.1870727
2018/6/14,臺南市,南　區,郡南里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,22.964243,120.1950093
2018/6/14,臺南市,南　區,明德里,其他,20,0,8,7,15,0,0,0,0,0,0,0,22.9710918,120.200781
2018/6/14,臺南市,南　區,白雪里,住宅,50,0,10,13,23,0,0,0,0,0,0,0,22.9676143,120.1885158
2018/6/14,臺南市,南　區,竹溪里,其他,20,0,2,4,6,0,0,0,0,0,0,0,22.9779397,120.2065525
2018/6/14,臺南市,南　區,大成里,其他,14,0,6,2,8,0,0,0,0,0,0,0,22.9802712,120.1986166
2018/6/14,臺南市,南　區,金華里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,22.9796984,120.1885158
2018/6/15,臺南市,南　區,鯤鯓里,住宅,50,1,8,18,26,0,2,2,4,1,8,3,22.9566809,120.1733631
2018/6/15,臺南市,南　區,田寮里,住宅,55,0,8,25,33,0,0,0,0,0,0,0,22.976847,120.1957308
2018/6/15,臺南市,南　區,永寧里,住宅,50,0,12,15,27,0,0,0,0,0,0,0,22.9291405,120.1798573
2018/6/15,臺南市,南　區,日新里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,22.974026,120.1899588
2018/6/15,臺南市,南　區,喜北里,住宅,51,1,6,24,30,0,1,1,2,1,3,2,22.9490628,120.1776926
2018/6/15,臺南市,南　區,南都里,住宅,50,0,5,40,45,0,0,0,0,0,0,0,22.9550918,120.1841866
2018/6/11,臺南市,北　區,正覺里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/6/11,臺南市,北　區,長德里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,23.002927,120.2058311
2018/6/11,臺南市,北　區,永祥里,住宅,50,2,2,20,22,0,2,2,4,1,9,3,23.0160134,120.2202587
