日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/4/28,臺南市,東　區,大同里,住宅,51,0,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2020/5/1,臺南市,東　區,大智里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.2332423,22.962286
2020/4/30,臺南市,東　區,大學里,住宅,50,0,2 ,4 ,6 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2020/4/28,臺南市,東　區,小東里,住宅,50,1,6 ,3 ,9 ,0 ,1 ,1 ,2 ,1,11 ,4,120.227472,22.9970514
2020/4/30,臺南市,東　區,仁和里,住宅,51,0,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2020/4/29,臺南市,東　區,自強里,住宅,50,0,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2332423,22.9824198
2020/4/27,臺南市,東　區,和平里,住宅,53,0,0,4,4,0,0,0,0,0,0,0,120.2326083,22.9769421
2020/4/29,臺南市,東　區,東門里,住宅,56,0,5,4,9,0,0,0,0,0,0,0,120.2144878,22.9890322
2020/4/30,臺南市,東　區,東智里,住宅,51,0,3,4,7,0,0,0,0,0,0,0,120.2267506,22.9629737
2020/4/27,臺南市,東　區,東聖里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.3291365,23.2727983
2020/4/27,臺南市,東　區,虎尾里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2352752,22.9814154
2020/4/29,臺南市,東　區,南聖里,住宅,52,0,1,14,15,0,0,0,0,0,0,0,120.2462245,22.9890944
2020/4/29,臺南市,東　區,後甲里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2382911,22.9927707
2020/4/27,臺南市,東　區,泉南里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2159306,22.9847029
2020/4/30,臺南市,東　區,崇文里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,120.2296358,22.9677389
2020/4/30,臺南市,東　區,崇成里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2289146,22.9712457
