日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/12/21,臺南市,東　區,大福里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2159306,22.9739636
2018/12/17,臺南市,東　區,仁和里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2357667,22.9701464
2018/12/18,臺南市,東　區,文聖里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2447821,22.9840282
2018/12/18,臺南市,東　區,成大里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2152092,22.9976069
2018/12/20,臺南市,東　區,成大里,住宅,75,0,0,11,11,0,0,0,0,0,0,0,120.2152092,22.9976069
2018/12/21,臺南市,東　區,和平里,住宅,51,0,2,5,7,0,0,0,0,0,0,0,120.2354061,22.9745842
2018/12/19,臺南市,東　區,東門里,住宅,75,1,1,13,14,0,1,1,1,1,7,3,120.2144878,22.9890322
2018/12/17,臺南市,東　區,東智里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2267506,22.9629737
2018/12/22,臺南市,東　區,虎尾里,住宅,51,0,2,12,14,0,0,0,0,0,0,0,120.2361273,22.9791309
2018/12/20,臺南市,東　區,南聖里,住宅,50,1,1,13,14,0,1,1,2,1,7,3,120.2462245,22.9890944
2018/12/21,臺南市,東　區,後甲里,住宅,50,0,0,6,6,0,1,1,2,1,17,5,120.2382911,22.9927707
2018/12/17,臺南市,東　區,泉南里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2159306,22.9847029
2018/12/20,臺南市,東　區,崇成里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,120.2289146,22.9712457
2018/12/22,臺南市,東　區,崇善里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.2303571,22.9736282
2018/12/20,臺南市,東　區,崇誨里,住宅,75,0,0,15,15,0,0,0,0,0,0,0,120.2256687,22.989711
2018/12/17,臺南市,東　區,崇德里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2260293,22.9745344
2018/12/16,臺南市,東　區,新東里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,120.2249474,22.9865063
2018/12/19,臺南市,東　區,新東里,住宅,75,0,2,13,15,0,0,0,0,0,0,0,120.2249474,22.9865063
2018/12/21,臺南市,東　區,裕聖里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2469457,22.9802195
2018/12/18,臺南市,東　區,德高里,住宅,50,2,1,15,16,0,2,2,4,1,13,4,120.2354061,22.9665308
2018/12/17,臺南市,南　區,大忠里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2101595,22.9698014
2018/12/18,臺南市,南　區,大林里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.2058311,22.9733919
2018/12/18,臺南市,南　區,大林里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.2058311,22.9733919
2018/12/20,臺南市,南　區,大恩里,住宅,50,1,5,8,13,0,1,1,2,1,8,3,120.2079953,22.9548154
2018/12/19,臺南市,南　區,文南里,住宅,50,1,7,10,17,0,2,2,4,1,12,4,120.1870727,22.9840282
2018/12/19,臺南市,南　區,文華里,住宅,50,1,6,9,15,1,0,1,2,1,7,3,120.1899588,22.98611
2018/12/21,臺南市,南　區,日新里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,120.1899588,22.974026
