日期,台南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/7/7,台南市,北　區,中樓里,地區,50,0,0 ,10 ,10 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0034966,120.2159306
2017/7/7,台南市,北　區,興北里,住宅,50,0,8 ,7 ,15 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0057457,120.2116023
2017/7/7,台南市,北　區,大港里,住宅,50,0,12 ,13 ,25 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0104452,120.1827435
2017/7/7,台南市,北　區,六甲里,住宅,50,2,1 ,6 ,7 ,0 ,2 ,2 ,4 ,1,29 ,7,23.0127602,120.2101595
2017/7/7,台南市,北　區,國姓里,住宅,50,1,1 ,13 ,14 ,0 ,2 ,2 ,4 ,1,14 ,4,23.0076926,120.2087167
2017/7/7,台南市,北　區,正風里,住宅,50,0,3 ,13 ,16 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0154694,120.2148485
2017/7/3,台南市,中西區,小西里,住宅,50,2,2 ,25 ,27 ,0 ,2 ,2 ,4 ,1,7 ,3,22.9883267,120.1986166
2017/7/3,台南市,中西區,永華里,住宅,50,1,12 ,11 ,23 ,0 ,1 ,1 ,2 ,1,4 ,2,22.9911465,120.2043882
2017/7/3,台南市,中西區,元安里,住宅,50,0,1 ,6 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,22.9885194,120.1960915
2017/7/3,台南市,中西區,元安里,住宅,51,1,8 ,12 ,20 ,0 ,1 ,1 ,2 ,1,5 ,2,22.9885194,120.1960915
2017/7/4,台南市,中西區,民主里,住宅,50,3,1 ,19 ,20 ,0 ,3 ,3 ,6 ,2,15 ,5,22.9923288,120.1939271
2017/7/4,台南市,中西區,五妃里,住宅,50,1,6 ,4 ,10 ,0 ,2 ,2 ,4 ,1,20 ,5,22.984132,120.2058311
2017/7/5,台南市,中西區,安海里,住宅,50,4,0 ,10 ,10 ,0 ,5 ,5 ,10 ,3,50 ,9,22.9959872,120.1924841
2017/7/5,台南市,中西區,郡西里,住宅,50,3,12 ,18 ,30 ,0 ,3 ,3 ,6 ,2,10 ,4,22.9889722,120.1939271
2017/7/6,台南市,中西區,永福里,住宅,50,3,16 ,10 ,26 ,1 ,3 ,4 ,8 ,2,15 ,5,22.9933532,120.2018632
2017/7/6,台南市,中西區,法華里,住宅,50,4,7 ,9 ,16 ,2 ,2 ,4 ,8 ,2,25 ,6,22.9822947,120.2097988
2017/7/6,台南市,中西區,五妃里,住宅,50,1,1 ,12 ,13 ,0 ,4 ,4 ,8 ,2,31 ,7,22.984132,120.2058311
2017/7/6,台南市,中西區,民主里,住宅,50,1,19 ,10 ,29 ,0 ,1 ,1 ,2 ,1,3 ,2,22.9923288,120.1939271
2017/7/7,台南市,中西區,赤嵌里,住宅,50,1,2 ,5 ,7 ,0 ,1 ,1 ,2 ,1,14 ,4,22.9972549,120.2072739
2017/7/7,台南市,中西區,郡王里,住宅,50,0,10 ,6 ,16 ,0 ,0 ,0 ,0 ,0,0 ,0,22.986515,120.2072739
2017/7/7,台南市,中西區,普濟里,住宅,50,5,18 ,21 ,39 ,0 ,6 ,6 ,12 ,3,15 ,5,22.9991764,120.1996988
2017/7/7,台南市,中西區,天后里,住宅,50,3,2 ,8 ,10 ,0 ,3 ,3 ,6 ,2,30 ,7,22.9975318,120.2011417
2017/7/8,台南市,中西區,三民里,住宅,50,2,0 ,4 ,4 ,0 ,2 ,2 ,4 ,1,50 ,9,22.994872,120.2058311
2017/7/3,台南市,安南區,溪墘里,住宅,51,2,1 ,24 ,25 ,0 ,2 ,2 ,4 ,1,8 ,3,23.0244424,120.1928448
2017/7/3,台南市,安南區,城東里,其他,26,0,3 ,7 ,10 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0661555,120.1315037
2017/7/4,台南市,安南區,溪東里,住宅,50,1,2 ,23 ,25 ,0 ,1 ,1 ,2 ,1,4 ,2,23.0253139,120.2015025
2017/7/5,台南市,安南區,大安里,住宅,50,1,5 ,21 ,26 ,0 ,1 ,1 ,2 ,1,4 ,2,23.0313733,120.1950093
2017/7/5,台南市,安南區,梅花里,住宅,50,6,0 ,22 ,22 ,0 ,6 ,6 ,12 ,3,27 ,6,23.038824,120.1978952
2017/7/6,台南市,安南區,鳳凰里,住宅,50,1,3 ,13 ,16 ,0 ,1 ,1 ,2 ,1,6 ,3,23.0417267,120.2000596
2017/7/6,台南市,安南區,溪心里,住宅,50,3,3 ,40 ,43 ,0 ,10 ,10 ,20 ,4,23 ,6,23.0509441,120.1849082
2017/7/6,台南市,安南區,鳳凰里,住宅,50,4,0 ,40 ,40 ,0 ,7 ,7 ,14 ,3,18 ,5,23.0417267,120.2000596
2017/7/6,台南市,安南區,新順里,住宅,50,1,0 ,6 ,6 ,0 ,1 ,1 ,2 ,1,17 ,5,23.0436829,120.2195374
2017/7/7,台南市,安南區,安慶里,住宅,50,4,3 ,29 ,32 ,0 ,5 ,5 ,10 ,3,16 ,5,23.0390892,120.2094381
2017/7/7,台南市,安南區,海佃里,住宅,52,0,4 ,20 ,24 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0245267,120.1892373
2017/7/3,台南市,安平區,怡平里,住宅,50,1,7 ,15 ,22 ,0 ,1 ,1 ,2 ,1,5 ,2,22.994197,120.176971
2017/7/3,台南市,安平區,億載里,其他,50,1,1 ,10 ,11 ,0 ,1 ,1 ,2 ,1,9 ,3,22.9902803,120.1603737
2017/7/4,台南市,安平區,金城里,住宅,50,7,9 ,23 ,32 ,1 ,6 ,7 ,14 ,3,22 ,6,22.9953785,120.1488264
2017/7/5,台南市,安平區,怡平里,住宅,50,2,0 ,9 ,9 ,0 ,2 ,2 ,4 ,1,22 ,6,22.994197,120.176971
2017/7/5,台南市,安平區,建平里,住宅,50,4,3 ,20 ,23 ,0 ,4 ,4 ,8 ,2,17 ,5,22.9935103,120.1834651
2017/7/6,台南市,安平區,石門里,住宅,50,2,10 ,12 ,22 ,0 ,2 ,2 ,4 ,1,9 ,3,23.0006394,120.1654252
2017/7/6,台南市,安平區,育平里,住宅,50,2,2 ,4 ,6 ,1 ,1 ,2 ,4 ,1,33 ,8,22.989074,120.1661469
2017/7/6,台南市,安平區,金城里,住宅,50,1,6 ,5 ,11 ,1 ,0 ,1 ,2 ,1,9 ,3,22.9953785,120.1488264
2017/7/7,台南市,安平區,建平里,住宅,75,0,4 ,18 ,22 ,0 ,0 ,0 ,0 ,0,0 ,0,22.9935103,120.1834651
2017/7/7,台南市,安平區,億載里,住宅,50,1,0 ,11 ,11 ,0 ,1 ,1 ,2 ,1,9 ,3,22.9902803,120.1603737
2017/7/3,台南市,仁德區,仁德里,住宅,53,7,12 ,25 ,37 ,0 ,13 ,13 ,25 ,4,35 ,8,22.9657583,120.2455033
2017/7/4,台南市,仁德區,二行里,住宅,50,5,0 ,14 ,14 ,0 ,6 ,6 ,12 ,3,43 ,9,22.9212251,120.2209801
2017/7/4,台南市,仁德區,土庫里,住宅,50,3,1 ,13 ,14 ,1 ,2 ,3 ,6 ,2,21 ,6,22.9888712,120.2604839
2017/7/4,台南市,仁德區,大甲里,住宅,50,1,1 ,10 ,11 ,0 ,1 ,1 ,2 ,1,9 ,3,22.9225952,120.2079953
2017/7/5,台南市,仁德區,仁德里,住宅,50,3,2 ,18 ,20 ,0 ,5 ,5 ,10 ,3,25 ,6,22.9657583,120.2455033
2017/7/5,台南市,仁德區,仁德里,住宅,50,4,0 ,13 ,13 ,0 ,4 ,4 ,8 ,2,31 ,7,22.9657583,120.2455033
2017/7/6,台南市,仁德區,成功里,住宅,50,7,9 ,21 ,30 ,1 ,11 ,12 ,24 ,4,40 ,8,22.9404559,120.225308
2017/7/6,台南市,仁德區,成功里,住宅,50,0,1 ,10 ,11 ,0 ,0 ,0 ,0 ,0,0 ,0,22.9404559,120.225308
2017/7/6,台南市,仁德區,成功里,住宅,50,5,0 ,25 ,25 ,0 ,8 ,8 ,16 ,3,32 ,8,22.9404559,120.225308
2017/7/6,台南市,仁德區,成功里,住宅,50,0,1 ,10 ,11 ,0 ,0 ,0 ,0 ,0,0 ,0,22.9404559,120.225308
2017/7/7,台南市,仁德區,後壁里,住宅,50,0,0 ,7 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,22.9475722,120.2426185
2017/7/7,台南市,仁德區,後壁里,住宅,50,4,0 ,8 ,8 ,0 ,4 ,4 ,8 ,2,50 ,9,22.9475722,120.2426185
2017/7/3,台南市,永康區,復興里,住宅,50,2,5 ,5 ,10 ,2 ,0 ,2 ,4 ,1,20 ,5,22.9969297,120.2440609
2017/7/3,台南市,永康區,鹽行里,住宅,50,2,0 ,28 ,28 ,0 ,2 ,2 ,4 ,1,7 ,3,23.041356,120.2368389
2017/7/3,台南市,永康區,東橋里,住宅,50,1,1 ,15 ,16 ,0 ,1 ,1 ,2 ,1,6 ,3,23.0243778,120.241176
2017/7/4,台南市,永康區,鹽洲里,住宅,50,2,4 ,10 ,14 ,0 ,4 ,4 ,8 ,2,29 ,7,23.041356,120.2368389
2017/7/4,台南市,永康區,新樹里,住宅,50,2,2 ,27 ,29 ,0 ,2 ,2 ,4 ,1,7 ,3,23.0278443,120.2757905
2017/7/4,台南市,永康區,六合里,住宅,50,2,2 ,18 ,20 ,0 ,2 ,2 ,4 ,1,10 ,4,23.0112118,120.2303571
2017/7/4,台南市,永康區,中華里,住宅,21,0,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0001126,120.2379557
2017/7/5,台南市,永康區,西勢里,住宅,50,2,5 ,28 ,33 ,0 ,2 ,2 ,4 ,1,6 ,3,23.0154649,120.2772325
2017/7/5,台南市,永康區,北灣里,住宅,50,2,2 ,33 ,35 ,0 ,2 ,2 ,4 ,1,6 ,3,23.012954,120.270022
2017/7/5,台南市,永康區,中興里,住宅,50,1,4 ,11 ,15 ,0 ,1 ,1 ,2 ,1,7 ,3,23.0061926,120.2382911
2017/7/5,台南市,永康區,復華里,住宅,50,0,7 ,11 ,18 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0103511,120.2440609
2017/7/6,台南市,永康區,西勢里,住宅,50,2,7 ,13 ,20 ,0 ,2 ,2 ,4 ,1,10 ,4,23.0154649,120.2772325
2017/7/6,台南市,永康區,勝利里,住宅,51,0,2 ,12 ,14 ,0 ,0 ,0 ,0 ,0,0 ,0,23.004718,120.232521
2017/7/6,台南市,永康區,大灣里,住宅,50,1,3 ,6 ,9 ,0 ,1 ,1 ,2 ,1,11 ,4,23.0067641,120.2707431
2017/7/6,台南市,永康區,南灣里,住宅,50,0,2 ,14 ,16 ,0 ,0 ,0 ,0 ,0,0 ,0,22.9986674,120.2613689
2017/7/6,台南市,永康區,鹽行里,住宅,51,1,1 ,17 ,18 ,0 ,1 ,1 ,2 ,1,6 ,3,23.041356,120.2368389
2017/7/7,台南市,永康區,復華里,住宅,50,1,0 ,16 ,16 ,0 ,1 ,1 ,2 ,1,6 ,3,23.0103511,120.2440609
2017/7/7,台南市,永康區,復國里,住宅,50,0,0 ,13 ,13 ,0 ,0 ,0 ,0 ,0,0 ,0,23.0059794,120.2473063
2017/7/7,台南市,永康區,埔園里,住宅,51,2,19 ,29 ,48 ,0 ,2 ,2 ,4 ,1,4 ,2,23.0341644,120.2584844
2017/7/7,台南市,永康區,正強里,住宅,51,1,9 ,30 ,39 ,0 ,1 ,1 ,2 ,1,3 ,2,23.0294884,120.251994
2017/7/7,台南市,永康區,二王里,住宅,50,1,0 ,7 ,7 ,0 ,1 ,1 ,2 ,1,14 ,4,23.0177985,120.2469457
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
