日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/4/9,臺南市,東　區,大同里,住宅,50,0,12 ,6 ,18 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2020/4/8,臺南市,東　區,大智里,住宅,52,0,1,10,11,0,0,0,0,0,0,0,120.2332423,22.962286
2020/4/10,臺南市,東　區,大福里,住宅,50,0,3 ,2 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2159306,22.9739636
2020/4/6,臺南市,東　區,大德里,住宅,50,0,0 ,6 ,6 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2148485,22.9778817
2020/4/10,臺南市,東　區,大學里,住宅,50,1,16 ,2 ,18 ,0 ,2 ,2 ,4 ,1,11 ,4,120.2209801,22.9963981
2020/4/10,臺南市,東　區,小東里,住宅,52,0,0 ,15 ,15 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2020/4/9,臺南市,東　區,中西里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2202587,22.9905086
2020/4/8,臺南市,東　區,成大里,住宅,51,0,11,5,16,0,0,0,0,0,0,0,120.2152092,22.9976069
2020/4/6,臺南市,東　區,和平里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2326083,22.9769421
2020/4/8,臺南市,東　區,和平里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2326083,22.9769421
2020/4/6,臺南市,東　區,忠孝里,住宅,75,0,4,3,7,0,0,0,0,0,0,0,120.218816,22.9773869
2020/4/9,臺南市,東　區,東安里,住宅,50,0,13,11,24,0,0,0,0,0,0,0,120.2189847,22.9874911
2020/4/9,臺南市,東　區,東明里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.227472,22.9916823
2020/4/10,臺南市,東　區,東智里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,120.2267506,22.9629737
