日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/7/16,臺南市,東　區,大同里,住宅,75,4,14,19,33,0,4,4,5,2,12,4,22.9839645,120.2130451
2018/7/16,臺南市,東　區,忠孝里,住宅,75,3,4,24,28,0,3,3,4,1,11,4,22.9773869,120.218816
2018/7/16,臺南市,東　區,崇德里,住宅,55,0,7,13,20,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/7/17,臺南市,東　區,忠孝里,住宅,50,2,7,7,14,1,1,2,4,1,14,4,22.9773869,120.218816
2018/7/17,臺南市,東　區,裕聖里,住宅,50,2,17,21,38,1,1,2,4,1,5,2,22.9802195,120.2469457
2018/7/17,臺南市,東　區,德光里,住宅,51,0,9,10,19,0,0,0,0,0,0,0,22.981112,120.2202587
2018/7/18,臺南市,東　區,文聖里,住宅,50,4,6,16,22,0,4,4,8,2,18,5,22.9840282,120.2447821
2018/7/18,臺南市,東　區,關聖里,住宅,50,2,1,33,34,0,2,2,4,1,6,3,22.985975,120.2418972
2018/7/18,臺南市,東　區,東安里,住宅,50,2,0,5,5,0,2,2,4,1,40,8,22.9872616,120.2213407
2018/7/19,臺南市,東　區,和平里,住宅,50,2,3,7,10,1,1,2,4,1,20,5,22.9745842,120.2354061
2018/7/19,臺南市,東　區,南聖里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9890944,120.2462245
2018/7/19,臺南市,東　區,東聖里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,22.9861443,120.2346848
2018/7/19,臺南市,東　區,崇善里,住宅,76,3,5,15,20,0,6,6,8,2,30,7,22.9736282,120.2303571
2018/7/19,臺南市,東　區,中西里,住宅,50,1,12,8,20,0,2,2,4,1,10,4,22.9905086,120.2202587
2018/7/19,臺南市,東　區,崇誨里,住宅,52,2,20,8,28,3,0,3,6,2,11,4,22.989711,120.2256687
2018/7/20,臺南市,東　區,龍山里,住宅,50,2,6,18,24,0,2,2,4,1,8,3,22.9834946,120.2217014
2018/7/20,臺南市,東　區,後甲里,住宅,50,0,3,15,18,0,0,0,0,0,0,0,22.9927707,120.2382911
2018/7/20,臺南市,東　區,大學里,住宅,50,4,8,14,22,1,3,4,8,2,18,5,22.9963981,120.2209801
2018/7/20,臺南市,東　區,衛國里,住宅,50,2,2,34,36,0,2,2,4,1,6,3,22.9882597,120.2245867
2018/7/15,臺南市,南　區,新生里,住宅,50,0,0,35,35,0,0,0,0,0,0,0,22.9775543,120.2116023
2018/7/16,臺南市,南　區,南華里,住宅,50,2,9,11,20,0,2,2,4,1,10,4,22.9622436,120.1885158
2018/7/16,臺南市,南　區,喜北里,住宅,50,1,14,13,27,0,1,1,2,1,4,2,22.9490628,120.1776926
2018/7/16,臺南市,南　區,光明里,住宅,50,3,4,22,26,0,4,4,8,2,15,5,22.971944,120.1870727
2018/7/16,臺南市,南　區,喜東里,住宅,50,2,5,21,26,0,2,2,4,1,8,3,22.9423225,120.1906803
2018/7/17,臺南市,南　區,省躬里,住宅,51,6,12,15,27,1,5,6,12,3,22,6,22.9338276,120.1863512
2018/7/17,臺南市,南　區,松安里,住宅,50,0,7,18,25,0,0,0,0,0,0,0,22.9248924,120.1776926
2018/7/17,臺南市,南　區,明亮里,住宅,50,0,13,11,24,0,0,0,0,0,0,0,22.9693947,120.1928448
2018/7/17,臺南市,南　區,明德里,住宅,50,3,1,17,18,0,3,3,6,2,17,5,22.9710918,120.200781
2018/7/18,臺南市,南　區,南都里,住宅,50,3,2,20,22,0,3,3,6,2,14,4,22.9550918,120.1841866
2018/7/18,臺南市,南　區,鯤鯓里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,22.9566809,120.1733631
2018/7/18,臺南市,南　區,新昌里,住宅,50,4,10,19,29,0,4,4,8,2,14,4,22.9835601,120.1957308
2018/7/18,臺南市,南　區,興農里,住宅,50,3,3,22,25,0,3,3,6,2,12,4,22.9299372,120.1921233
2018/7/19,臺南市,南　區,大恩里,住宅,50,1,5,23,28,0,2,2,4,1,7,3,22.9548154,120.2079953
2018/7/19,臺南市,南　區,國宅里,住宅,50,1,7,8,15,0,2,2,4,1,13,4,22.9759721,120.1870727
2018/7/19,臺南市,南　區,郡南里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,22.964243,120.1950093
2018/7/19,臺南市,南　區,廣州里,住宅,50,0,10,4,14,0,0,0,0,0,0,0,22.9841637,120.1928448
2018/7/19,臺南市,南　區,白雪里,住宅,50,1,5,12,17,0,1,1,2,1,6,3,22.9676143,120.1885158
2018/7/19,臺南市,南　區,金華里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,22.9796984,120.1885158
2018/7/20,臺南市,南　區,府南里,住宅,50,0,4,17,21,0,0,0,0,0,0,0,22.9722988,120.1950093
2018/7/20,臺南市,南　區,大林里,住宅,50,2,9,14,23,1,1,2,4,1,9,3,22.9733919,120.2058311
2018/7/20,臺南市,南　區,再興里,住宅,50,3,5,21,26,0,3,3,6,2,12,4,22.9801358,120.1928448
2018/7/21,臺南市,南　區,省躬里,住宅,50,2,5,19,24,0,2,2,4,1,8,3,22.9338276,120.1863512
2018/7/16,臺南市,北　區,長德里,住宅,50,1,11,19,30,0,1,1,2,1,3,2,23.0134491,120.2036668
2018/7/16,臺南市,北　區,玉皇里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/7/16,臺南市,北　區,永祥里,住宅,50,2,3,23,26,0,3,3,6,2,12,4,23.0160134,120.2202587
2018/7/16,臺南市,北　區,勝安里,住宅,50,3,1,6,7,0,3,3,6,2,43,9,23.0074816,120.217734
2018/7/17,臺南市,北　區,成德里,住宅,50,2,3,16,19,0,3,3,6,2,16,5,23.0134491,120.2036668
2018/7/17,臺南市,北　區,和順里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,23.0051759,120.2015025
2018/7/17,臺南市,北　區,興北里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/7/17,臺南市,北　區,大仁里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,23.0074149,120.2148485
2018/7/18,臺南市,北　區,東興里,住宅,50,1,6,13,19,0,1,1,2,1,5,2,23.0013807,120.2260293
2018/7/18,臺南市,北　區,正覺里,住宅,50,1,4,2,6,0,1,1,2,1,17,5,23.0151428,120.2116023
2018/7/18,臺南市,北　區,公園里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,23.0006781,120.2101595
2018/7/18,臺南市,北　區,元寶里,住宅,50,2,0,16,16,0,3,3,6,2,19,5,23.0114904,120.224226
2018/7/19,臺南市,北　區,成功里,住宅,75,3,4,13,17,0,3,3,4,1,18,5,23.0202949,120.2094381
2018/7/19,臺南市,北　區,力行里,住宅,50,2,4,5,9,1,1,2,4,1,22,6,23.0084185,120.2292752
2018/7/19,臺南市,北　區,三德里,住宅,75,0,5,7,12,0,0,0,0,0,0,0,23.000133,120.2047489
2018/7/19,臺南市,北　區,實踐里,住宅,50,0,8,13,21,0,0,0,0,0,0,0,23.0136734,120.2170126
2018/7/20,臺南市,北　區,延平里,住宅,75,0,13,16,29,0,0,0,0,0,0,0,23.0107043,120.211963
2018/7/20,臺南市,北　區,文成里,住宅,75,0,8,17,25,0,0,0,0,0,0,0,23.0074248,120.1971737
2018/7/20,臺南市,北　區,賢北里,住宅,50,1,5,18,23,0,3,3,6,2,13,4,23.006719,120.1813004
2018/7/20,臺南市,北　區,華興里,住宅,50,2,2,14,16,0,2,2,4,1,13,4,23.0073122,120.2249474
2018/7/16,臺南市,中西區,西賢里,住宅,50,1,17,12,29,0,1,1,2,1,3,2,23.0039814,120.1719199
2018/7/16,臺南市,中西區,協和里,住宅,50,2,6,13,19,0,2,2,4,1,11,4,23.0016179,120.1928448
2018/7/17,臺南市,中西區,普濟里,住宅,50,2,3,22,25,0,4,4,8,2,16,5,22.9991764,120.1996988
2018/7/17,臺南市,中西區,萬昌里,住宅,50,1,14,24,38,0,1,1,2,1,3,2,22.9899384,120.2101595
2018/7/17,臺南市,中西區,藥王里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9992346,120.1914018
2018/7/18,臺南市,中西區,水仙里,住宅,50,5,19,8,27,3,5,8,16,3,30,7,22.9963821,120.1986166
2018/7/18,臺南市,中西區,元安里,住宅,50,1,6,17,23,0,1,1,2,1,4,2,22.9885194,120.1960915
2018/7/18,臺南市,中西區,郡王里,住宅,50,2,18,18,36,0,2,2,4,1,6,3,22.986515,120.2072739
2018/7/19,臺南市,中西區,永福里,住宅,50,0,6,2,8,0,0,0,0,0,0,0,22.9933532,120.2018632
2018/7/19,臺南市,中西區,大南里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.9847358,120.2029453
2018/7/19,臺南市,中西區,西賢里,住宅,50,0,0,38,38,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/7/19,臺南市,中西區,民生里,住宅,50,2,13,14,27,0,2,2,4,1,7,3,22.989425,120.1917626
2018/7/19,臺南市,中西區,法華里,住宅,50,1,7,13,20,0,3,3,6,2,15,5,22.9822947,120.2097988
2018/7/19,臺南市,中西區,青年里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,22.9925143,120.2090774
2018/7/20,臺南市,中西區,永福里,學校,50,1,0,3,3,0,1,1,2,1,33,8,22.9933532,120.2018632
