日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/1/30,臺南市,東　區,大福里,住宅,52,0,6,2,8,0,0,0,0,0,0,0,120.2159306,22.9739636
2019/2/1,臺南市,東　區,大德里,住宅,55,0,13,11,24,0,0,0,0,0,0,0,120.2148485,22.9778817
2019/1/30,臺南市,東　區,小東里,住宅,52,0,7,5,12,0,0,0,0,0,0,0,120.227472,22.9970514
2019/1/31,臺南市,東　區,小東里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.227472,22.9970514
2019/1/29,臺南市,東　區,仁和里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2357667,22.9701464
2019/1/31,臺南市,東　區,成大里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/1/28,臺南市,東　區,東光里,住宅,54,1,6,10,16,0,1,1,2,1,6,3,120.2303571,22.99242
2019/1/29,臺南市,東　區,東安里,住宅,53,0,3,8,11,0,0,0,0,0,0,0,120.2213407,22.9872616
2019/1/29,臺南市,東　區,東明里,住宅,54,1,10,7,17,1,0,1,2,1,6,3,120.227472,22.9916823
2019/1/30,臺南市,東　區,東聖里,住宅,54,1,9,11,20,1,0,1,2,1,5,2,120.2346848,22.9861443
2019/1/28,臺南市,東　區,南聖里,住宅,51,0,0,4,4,0,0,0,0,0,0,0,120.2462245,22.9890944
2019/1/28,臺南市,東　區,崇文里,住宅,53,0,7,10,17,0,0,0,0,0,0,0,120.2296358,22.9677389
2019/2/1,臺南市,東　區,崇成里,住宅,51,0,3,4,7,0,0,0,0,0,0,0,120.2289146,22.9712457
2019/1/29,臺南市,東　區,崇明里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/1/29,臺南市,東　區,崇信里,住宅,60,0,3,9,12,0,0,0,0,0,0,0,120.227472,22.9809439
2019/1/28,臺南市,東　區,崇善里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/1/28,臺南市,東　區,崇誨里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2256687,22.989711
2019/2/2,臺南市,東　區,崇學里,住宅,60,0,0,14,14,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/1/30,臺南市,東　區,圍下里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2148485,22.9919771
2019/1/30,臺南市,東　區,富裕里,住宅,75,0,9,5,14,0,0,0,0,0,0,0,120.227472,22.9849708
2019/1/29,臺南市,東　區,復興里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2375698,22.9815131
2019/1/28,臺南市,東　區,新東里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2249474,22.9865063
2019/1/30,臺南市,南　區,大成里,住宅,50,0,11,11,22,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/2/1,臺南市,南　區,大忠里,住宅,50,0,7,13,20,0,1,1,2,1,5,2,120.2101595,22.9698014
2019/1/30,臺南市,南　區,大恩里,住宅,75,1,6,7,13,1,0,1,1,1,8,3,120.2079953,22.9548154
2019/1/31,臺南市,南　區,田寮里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.1957308,22.976847
2019/1/28,臺南市,南　區,再興里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/1/30,臺南市,南　區,竹溪里,住宅,75,0,6,11,17,0,0,0,0,0,0,0,120.2065525,22.9779397
2019/1/28,臺南市,南　區,明亮里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/1/29,臺南市,南　區,明亮里,住宅,75,0,17,7,24,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/1/31,臺南市,南　區,明亮里,住宅,89,0,18,6,24,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/1/29,臺南市,南　區,明興里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.1914018,22.9629831
2019/1/28,臺南市,南　區,金華里,住宅,75,2,18,5,23,2,1,3,4,1,13,4,120.1885158,22.9796984
2019/1/28,臺南市,南　區,國宅里,住宅,50,1,2,10,12,1,0,1,2,1,8,3,120.1870727,22.9759721
2019/1/30,臺南市,南　區,新生里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2116023,22.9775543
