日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/10/19,台南市,北區,華興里,市場,83,1,0,3,3,0,1,1,1,1,33,8,120.2249474,23.0073122
105/10/19,台南市,北區,元寶里,市場,29,0,4,0,4,0,0,0,0,0,0,0,120.224226,23.0114904
105/10/19,台南市,北區,成德里,其他,25,0,0,21,21,0,0,0,0,0,0,0,120.2036668,23.0134491
105/10/19,台南市,北區,開元里,學校,23,0,1,3,4,0,0,0,0,0,0,0,120.2217014,23.0130263
105/10/20,台南市,北區,公園里,住宅,4,1,16,4,20,0,1,1,25,4,5,2,120.2101595,23.0006781
105/10/20,台南市,北區,正風里,住宅,50,6,5,19,24,0,6,6,12,3,25,6,120.2148485,23.0154694
105/10/20,台南市,北區,三德里,市場,50,0,9,1,10,0,0,0,0,0,0,0,120.2047489,23.000133
105/10/20,台南市,北區,裕民里,住宅,50,1,8,15,23,0,4,4,8,2,17,5,120.1960915,23.0026166
105/10/20,台南市,北區,大仁里,住宅,15,1,5,9,14,0,1,1,7,2,7,3,120.2148485,23.0074149
105/10/21,台南市,北區,延平里,住宅,50,2,9,17,26,0,2,2,4,1,8,3,120.211963,23.0107043
105/10/21,台南市,北區,文元里,住宅,50,2,8,26,34,0,2,2,4,1,6,3,120.1978952,23.0146579
105/10/21,台南市,北區,六甲里,住宅,50,3,8,17,25,1,2,3,6,2,12,4,120.2101595,23.0127602
105/10/21,台南市,北區,大豐里,其他,34,0,5,0,5,0,0,0,0,0,0,0,120.1921233,23.0078107
105/10/21,台南市,北區,成德里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2036668,23.0134491
105/10/21,台南市,北區,成德里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2036668,23.0134491
105/10/21,台南市,北區,正風里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2148485,23.0154694
105/10/21,台南市,北區,正風里,住宅,50,0,4,14,18,0,0,0,0,0,0,0,120.2148485,23.0154694
105/10/22,台南市,北區,和順里,住宅,50,2,6,14,20,0,3,3,6,2,15,5,120.2015025,23.0051759
105/10/19,台南市,中西區,水仙里,住宅,50,2,13,11,24,0,3,3,6,2,13,4,120.1986166,22.9963821
105/10/19,台南市,中西區,郡王里,住宅,1,0,0,1,1,0,0,0,0,0,0,0,120.2072739,22.986515
105/10/19,台南市,中西區,民主里,其他,17,0,0,14,14,0,0,0,0,0,0,0,120.1939271,22.9923288
105/10/19,台南市,中西區,萬昌里,其他,24,0,0,4,4,0,0,0,0,0,0,0,120.2101595,22.9899384
105/10/20,台南市,中西區,福安里,住宅,50,2,4,9,13,0,3,3,6,2,23,6,120.1996988,22.991121
105/10/20,台南市,中西區,永福里,住宅,50,1,1,12,13,0,2,2,4,1,15,5,120.2018632,22.9933532
105/10/21,台南市,中西區,仙草里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1986166,22.984299
105/10/21,台南市,中西區,仙草里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1986166,22.984299
105/10/17,台南市,安南區,東和里,住宅,53,4,4,26,30,0,9,9,17,3,30,7,120.2368486,23.0615247
105/10/17,台南市,安南區,塭南里,住宅,2,0,3,4,7,0,0,0,0,0,0,0,120.2209801,23.0715691
105/10/17,台南市,安南區,州南里,住宅,1,0,0,2,2,0,0,0,0,0,0,0,120.2195374,23.059791
105/10/18,台南市,安南區,海南里,住宅,9,0,0,3,3,0,0,0,0,0,0,0,120.1675902,23.0116011
105/10/18,台南市,安南區,砂崙里,住宅,50,0,3,15,18,0,0,0,0,0,0,0,120.1213978,23.0803589
105/10/18,台南市,安南區,淵東里,住宅,50,2,6,6,12,2,0,2,4,1,17,5,120.1776926,23.0564843
105/10/18,台南市,安南區,溪心里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1849082,23.0509441
105/10/19,台南市,安南區,原佃里,機關,53,0,21,24,45,0,0,0,0,0,0,0,120.1964522,23.0538947
105/10/19,台南市,安南區,塭南里,機關,27,0,0,24,24,0,0,0,0,0,0,0,120.2209801,23.0715691
105/10/19,台南市,安南區,溪心里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1849082,23.0509441
105/10/19,台南市,安南區,四草里,其他,10,1,1,15,16,0,3,3,30,4,19,5,120.1271727,23.0146755
105/10/19,台南市,安南區,安東里,機關,1,0,1,2,3,0,0,0,0,0,0,0,120.2180947,23.0372738
105/10/20,台南市,安南區,理想里,其他,17,0,1,3,4,0,0,0,0,0,0,0,120.1914018,23.0368283
105/10/20,台南市,安南區,原佃里,其他,27,0,2,14,16,0,0,0,0,0,0,0,120.1964522,23.0538947
105/10/20,台南市,安南區,四草里,住宅,50,2,3,20,23,0,4,4,8,2,17,5,120.1271727,23.0146755
105/10/21,台南市,安南區,鹽田里,住宅,50,3,5,19,24,0,6,6,12,3,25,6,120.1436317,23.0327587
105/10/21,台南市,安南區,海西里,住宅,50,3,3,19,22,0,4,4,8,2,18,5,120.1791357,23.0306699
105/10/17,台南市,安平區,怡平里,住宅,51,2,1,9,10,0,2,2,4,1,20,5,120.176971,22.994197
105/10/17,台南市,安平區,漁光里,空地,26,2,0,11,11,0,2,2,8,2,18,5,120.1574869,22.9801396
105/10/18,台南市,安平區,華平里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.1740847,22.9948005
105/10/18,台南市,安平區,漁光里,空地,26,3,0,24,24,0,6,6,23,4,25,6,120.1574869,22.9801396
105/10/19,台南市,安平區,石門里,其他,1,0,0,3,3,0,0,0,0,0,0,0,120.1654252,23.0006394
105/10/19,台南市,安平區,港仔里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1643428,22.999187
105/10/19,台南市,安平區,漁光里,空地,22,3,0,33,33,0,5,5,23,4,15,5,120.1574869,22.9801396
105/10/20,台南市,安平區,金城里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1488264,22.9953785
105/10/20,台南市,安平區,漁光里,空地,18,2,0,7,7,0,2,2,11,3,29,7,120.1574869,22.9801396
105/10/21,台南市,安平區,西門里,住宅,51,2,8,3,11,1,1,2,4,1,18,5,120.1546002,23.0022304
105/10/17,台南市,歸仁區,看西里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3010244,22.9574715
105/10/17,台南市,關廟區,關廟里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3233704,22.9574746
105/10/17,台南市,永康區,埔園里,住宅,50,1,12,13,25,0,1,1,2,1,4,2,120.2584844,23.0341644
105/10/17,台南市,永康區,復興里,住宅,75,7,3,26,29,1,6,7,9,2,24,6,120.2440609,22.9969297
105/10/17,台南市,永康區,龍潭里,住宅,50,6,1,22,23,0,7,7,14,3,30,7,120.2656955,23.0286236
105/10/18,台南市,永康區,埔園里,住宅,50,4,1,14,15,0,4,4,8,2,27,6,120.2584844,23.0341644
105/10/18,台南市,永康區,永康里,住宅,50,3,2,38,40,0,5,5,10,3,13,4,120.2584844,23.0234285
105/10/18,台南市,永康區,正強里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.251994,23.0294884
105/10/18,台南市,永康區,西灣里,住宅,50,8,8,28,36,0,8,8,16,3,22,6,120.2613689,23.0120871
105/10/19,台南市,永康區,尚頂里,空屋,30,0,1,1,2,0,0,0,0,0,0,0,120.225308,23.0263645
105/10/19,台南市,永康區,龍潭里,空地,10,1,0,16,16,0,2,2,20,4,13,4,120.2656955,23.0286236
105/10/19,台南市,永康區,龍潭里,住宅,50,2,6,24,30,0,2,2,4,1,7,3,120.2656955,23.0286236
105/10/19,台南市,永康區,五王里,住宅,50,1,5,5,10,0,1,1,2,1,10,4,120.2346848,23.0116465
105/10/19,台南市,永康區,埔園里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2584844,23.0341644
105/10/19,台南市,永康區,三合里,住宅,1,4,5,10,15,0,4,4,400,9,27,6,120.2390123,23.010739
105/10/20,台南市,永康區,安康里,住宅,50,0,37,18,55,0,0,0,0,0,0,0,120.227472,23.0158435
105/10/21,台南市,永康區,尚頂里,其他,50,0,9,14,23,0,0,0,0,0,0,0,120.225308,23.0263645
105/10/21,台南市,永康區,五王里,住宅,5,0,2,0,2,0,0,0,0,0,0,0,120.2346848,23.0116465
105/10/21,台南市,永康區,鹽行里,住宅,50,4,6,17,23,1,3,4,8,2,17,5,,
105/10/21,台南市,永康區,六合里,住宅,50,4,10,95,105,1,3,4,8,2,4,2,120.2303571,23.0112118
105/10/21,台南市,永康區,西橋里,住宅,50,2,2,9,11,0,2,2,4,1,18,5,120.2260293,23.0134614
105/10/21,台南市,永康區,網寮里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,120.2527152,23.0139035
105/10/21,台南市,永康區,鹽洲里,住宅,50,3,3,8,11,0,3,3,6,2,27,6,120.2353445,23.0436141
105/10/5,台南市,新化區,豐榮里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3017453,23.0277534
105/10/6,台南市,新化區,觀音里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.3064311,23.0385058
105/10/11,台南市,新化區,唪口里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2988617,23.0471423
105/10/12,台南市,新化區,北勢里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2887685,23.0506082
105/10/14,台南市,新化區,豐榮里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3017453,23.0277534
105/10/18,台南市,新化區,唪口里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2988617,23.0471423
105/10/17,台南市,楠西區,灣丘里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.5336665,23.1729731
105/10/18,台南市,楠西區,東勢里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4904831,23.1795018
105/10/18,台南市,楠西區,楠西里,住宅,100,0,1,12,13,0,0,0,0,0,0,0,120.4832844,23.1743367
105/10/12,台南市,南化區,中坑里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.4501653,23.0540775
105/10/12,台南市,南化區,南化里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.478965,23.0426147
105/10/12,台南市,南化區,北寮里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.4962417,23.0764623
105/10/12,台南市,南化區,玉山里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.5394232,23.0913916
105/10/14,台南市,南化區,西埔里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.4530456,23.0293455
105/10/6,台南市,南化區,小崙里,住宅,75,4,0,39,39,0,4,4,5,2,10,4,120.4991209,23.0517371
105/10/3,台南市,下營區,宅內里,住宅,50,0,0,33,33,0,0,0,0,0,0,0,120.2541575,23.2403928
105/10/5,台南市,下營區,紅厝里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.270022,23.246429
105/10/7,台南市,下營區,下營里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.2624506,23.2349487
105/10/12,台南市,下營區,後街里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.2613689,23.242893
105/10/13,台南市,下營區,中營里,住宅,50,0,0,36,36,0,0,0,0,0,0,0,120.2729063,23.2189842
105/10/14,台南市,下營區,新興里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,120.2772325,23.235511
105/10/19,台南市,六甲區,七甲里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.3478746,23.2192017
105/10/19,台南市,佳里區,興化里,住宅,50,1,0,15,15,0,3,3,0,0,0,0,120.1849082,23.1852076
105/10/19,台南市,佳里區,忠仁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1856297,23.1588751
105/10/18,台南市,七股區,鹽埕里,住宅,51,0,0,22,22,0,0,0,0,0,0,0,120.105125,23.152314
105/10/20,台南市,七股區,中寮里,住宅,55,0,0,25,25,0,0,0,0,0,0,0,120.1156226,23.1567918
105/10/18,台南市,北門區,永華里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1098472,23.2600928
105/10/19,台南市,北門區,永隆里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1170664,23.276035
105/10/18,台南市,學甲區,豐和里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,120.1993381,23.2224424
105/10/18,台南市,新營區,新南里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2988617,23.3100763
105/10/17,台南市,白河區,外角里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4264007,23.350615
105/10/17,台南市,白河區,關嶺里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.478572,23.325603
105/10/17,台南市,東山區,東中里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3983097,23.3170734
105/10/17,台南市,東山區,東正里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.409835,23.3253379
105/10/18,台南市,東山區,科里里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.4040725,23.2943981
105/10/20,台南市,東山區,三榮里,住宅,50,1,0,27,27,0,1,1,2,1,4,2,120.3867834,23.3248931
105/10/20,台南市,東山區,聖賢里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3579632,23.3095815
105/10/21,台南市,東山區,東河里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3810199,23.293947
105/10/24,台南市,東區,崇信里,住宅,50,2,4,9,13,0,2,2,4,1,0,0,120.227472,22.9809439
105/10/24,台南市,東區,後甲里,住宅,50,1,2,16,18,0,1,1,2,1,0,0,120.2382911,22.9927707
105/10/26,台南市,東區,大學里,住宅,50,1,3,24,27,0,1,1,2,1,0,0,120.2209801,22.9963981
105/10/26,台南市,東區,崇德里,住宅,50,1,2,11,13,0,1,1,2,1,0,0,120.2260293,22.9745344
105/10/26,台南市,東區,崇善里,住宅,50,1,4,10,14,0,1,1,2,1,0,0,120.2303571,22.9736282
105/10/26,台南市,東區,仁和里,住宅,50,1,1,7,8,0,1,1,2,1,0,0,120.2357667,22.9701464
105/10/27,台南市,東區,崇文里,住宅,50,1,3,9,12,0,1,1,2,1,0,0,120.2296358,22.9677389
105/10/27,台南市,東區,大智里,住宅,50,1,6,11,17,0,1,1,2,1,0,0,120.2332423,22.962286
105/10/28,台南市,東區,崇德里,住宅,50,0,7,14,21,0,0,0,0,0,0,0,120.2260293,22.9745344
105/10/24,台南市,南區,彰南里,住宅,50,2,5,6,11,0,4,4,8,2,0,0,120.1791357,22.9715887
105/10/24,台南市,南區,府南里,住宅,51,0,1,2,3,0,0,0,0,0,0,0,120.1950093,22.9722988
105/10/25,台南市,南區,竹溪里,其他,50,1,1,9,10,0,1,1,2,1,0,0,120.2065525,22.9779397
105/10/26,台南市,南區,竹溪里,公園,50,1,0,1,1,0,1,1,2,1,0,0,120.2065525,22.9779397
105/10/26,台南市,南區,同安里,住宅,50,4,2,7,9,2,2,4,8,2,0,0,120.1892373,22.9224836
105/10/26,台南市,南區,喜北里,住宅,50,4,0,5,5,0,4,4,8,2,0,0,120.1776926,22.9490628
105/10/26,台南市,南區,光明里,住宅,50,2,0,4,4,0,2,2,4,1,0,0,120.1870727,22.971944
105/10/26,台南市,南區,鯤鯓里,住宅,50,1,4,15,19,0,1,1,2,1,0,0,120.1733631,22.9566809
105/10/27,台南市,南區,建南里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1964522,22.9572284
105/10/27,台南市,南區,喜南里,其他,13,2,0,17,17,0,2,2,15,3,0,0,120.1776926,22.9383204
105/10/28,台南市,南區,喜東里,住宅,50,1,1,6,7,0,1,1,2,1,0,0,120.1906803,22.9423225
105/10/28,台南市,南區,喜南里,住宅,50,1,3,16,19,0,1,1,2,1,0,0,120.1776926,22.9383204
105/10/28,台南市,南區,興農里,住宅,50,0,0,22,22,0,0,0,0,0,0,0,120.1921233,22.9299372
105/10/28,台南市,南區,新昌里,住宅,50,4,3,6,9,2,2,4,8,2,0,0,120.1957308,22.9835601
105/10/28,台南市,南區,永寧里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1798573,22.9291405
105/10/28,台南市,南區,松安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.1776926,22.9248924
105/10/29,台南市,南區,竹溪里,住宅,75,6,4,19,23,3,4,7,9,2,0,0,120.2065525,22.9779397
105/10/24,台南市,北區,力行里,住宅,75,0,1,7,8,0,0,0,0,0,0,0,120.2292752,23.0084185
105/10/24,台南市,北區,大道里,住宅,79,5,6,17,23,0,6,6,8,2,0,0,120.2155699,23.0099486
105/10/26,台南市,北區,五福里,住宅,50,1,11,14,25,0,1,1,2,1,0,0,120.2033061,23.0004351
105/10/26,台南市,北區,新勝里,住宅,50,1,8,14,22,0,1,1,2,1,0,0,120.2213407,23.0094105
105/10/26,台南市,北區,勝安里,住宅,50,3,5,6,11,0,3,3,6,2,0,0,120.217734,23.0074816
105/10/26,台南市,北區,中樓里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,120.2159306,23.0034966
105/10/27,台南市,北區,振興里,住宅,50,1,8,16,24,0,1,1,2,1,0,0,120.2217014,23.0063146
105/10/28,台南市,北區,三德里,住宅,50,3,17,29,46,1,3,4,8,2,0,0,120.2047489,23.000133
105/10/26,台南市,中西區,藥王里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,120.1914018,22.9992346
105/10/26,台南市,中西區,三民里,住宅,50,1,1,8,9,0,1,1,2,1,0,0,120.2058311,22.994872
105/10/27,台南市,中西區,民主里,住宅,53,0,15,12,27,0,0,0,0,0,0,0,120.1939271,22.9923288
105/10/28,台南市,中西區,小西里,住宅,51,2,5,14,19,0,2,2,4,1,0,0,120.1986166,22.9883267
105/10/1,台南市,中西區,銀同里,住宅,50,3,0,29,29,0,5,5,10,3,0,0,120.2069132,22.9909536
105/10/1,台南市,中西區,進學里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,120.2015025,22.9877228
105/10/4,台南市,中西區,三民里,住宅,51,2,11,3,14,1,0,1,2,1,0,0,120.2058311,22.994872
105/10/4,台南市,中西區,公正里,住宅,50,3,12,15,27,2,1,3,6,2,0,0,120.2101595,22.9939658
105/10/11,台南市,中西區,永華里,住宅,50,2,1,8,9,0,2,2,4,1,0,0,120.2043882,22.9911465
105/10/19,台南市,中西區,民權里,住宅,50,2,6,4,10,1,1,2,4,1,0,0,120.1957308,22.9969861
105/10/24,台南市,安南區,南興里,住宅,53,2,5,20,25,0,2,2,4,1,0,0,120.1502699,23.0743149
105/10/26,台南市,安南區,州北里,住宅,50,1,5,9,14,0,1,1,2,1,0,0,120.2152092,23.0674114
105/10/28,台南市,安南區,南興里,住宅,51,4,7,28,35,1,4,5,10,3,0,0,120.1502699,23.0743149
105/10/28,台南市,安南區,學東里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.1387218,23.0821055
105/10/4,台南市,安平區,怡平里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.176971,22.994197
105/10/13,台南市,安平區,港仔里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.1643428,22.999187
105/10/15,台南市,安平區,漁光里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.1574869,22.9801396
105/10/17,台南市,安平區,平安里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.1726415,22.9991307
105/10/21,台南市,安平區,建平里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.1834651,22.9935103
105/10/24,台南市,安平區,育平里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1661469,22.989074
105/10/24,台南市,安平區,漁光里,住宅,24,0,0,12,12,0,0,0,0,0,0,0,120.1574869,22.9801396
105/10/26,台南市,安平區,漁光里,空地,25,2,0,15,15,0,2,2,8,2,0,0,120.1574869,22.9801396
105/10/26,台南市,安平區,海頭里,住宅,50,2,5,7,12,1,1,2,4,1,0,0,120.1625386,23.0025857
105/10/27,台南市,安平區,文平里,住宅,50,1,5,4,9,0,1,1,2,1,0,0,120.1805789,22.9860574
105/10/28,台南市,安平區,石門里,住宅,50,1,1,9,10,0,1,1,2,1,0,0,120.1654252,23.0006394
105/10/28,台南市,安平區,漁光里,空地,30,0,0,13,13,0,0,0,0,0,0,0,120.1574869,22.9801396
105/10/24,台南市,安平區,文平里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1805789,22.9860574
105/10/27,台南市,仁德區,成功里,其他,50,4,0,8,8,0,6,6,12,3,0,0,120.225308,22.9404559
105/10/3,台南市,龍崎區,崎頂里,住宅,53,0,5,8,13,0,0,0,0,0,0,0,120.3839017,22.9688808
105/10/4,台南市,龍崎區,土崎里,住宅,52,0,0,33,33,0,0,0,0,0,0,0,120.3839017,22.9903336
105/10/5,台南市,龍崎區,中坑里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.3608455,22.9522795
105/10/6,台南市,龍崎區,楠坑里,住宅,50,0,0,26,26,0,0,0,0,0,0,0,120.3637277,22.9275349
105/10/7,台南市,龍崎區,石曹里,住宅,50,0,0,28,28,0,0,0,0,0,0,0,120.378138,22.9540045
105/10/11,台南市,龍崎區,大坪里,住宅,50,0,0,35,35,0,0,0,0,0,0,0,120.3867834,22.9334133
105/10/12,台南市,龍崎區,龍船里,住宅,50,0,8,28,36,0,0,0,0,0,0,0,120.4213592,22.9475806
105/10/13,台南市,龍崎區,牛埔里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.409835,22.9285606
105/10/24,台南市,永康區,建國里,住宅,50,1,2,4,6,0,1,1,2,1,0,0,120.2491093,22.9978842
105/10/24,台南市,永康區,崑山里,住宅,50,2,6,13,19,0,2,2,4,1,0,0,120.2541575,22.9988384
105/10/24,台南市,永康區,正強里,住宅,50,1,1,5,6,0,1,1,2,1,0,0,120.251994,23.0294884
105/10/26,台南市,永康區,五王里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2346848,23.0116465
105/10/26,台南市,永康區,五王里,住宅,50,2,2,14,16,0,2,2,4,1,0,0,120.2346848,23.0116465
105/10/26,台南市,永康區,五王里,住宅,50,1,5,9,14,0,3,3,6,2,0,0,120.2346848,23.0116465
105/10/27,台南市,永康區,復國里,住宅,50,3,17,16,33,1,2,3,6,2,0,0,120.2473063,23.0059794
105/10/27,台南市,永康區,復國里,住宅,50,1,4,7,11,0,1,1,2,1,0,0,120.2473063,23.0059794
105/10/27,台南市,永康區,五王里,住宅,76,4,14,12,26,1,3,4,5,2,0,0,120.2346848,23.0116465
105/10/27,台南市,永康區,五王里,住宅,116,4,27,26,53,2,4,6,5,2,0,0,120.2346848,23.0116465
105/10/28,台南市,永康區,五王里,住宅,109,0,24,9,33,3,4,7,6,2,0,0,120.2346848,23.0116465
105/10/28,台南市,永康區,西灣里,住宅,50,4,5,12,17,1,3,4,8,2,0,0,120.2613689,23.0120871
105/10/14,台南市,永康區,勝利里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.232521,23.004718
105/10/14,台南市,永康區,正強里,住宅,50,2,0,5,5,0,2,2,4,1,0,0,120.251994,23.0294884
105/10/17,台南市,永康區,光復里,住宅,54,0,0,11,11,0,0,0,0,0,0,0,120.2444215,22.9998739
105/10/17,台南市,永康區,六合里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2303571,23.0112118
105/10/19,台南市,永康區,王行里,住宅,52,1,1,7,8,0,1,1,2,1,0,0,120.2772325,23.042301
105/10/27,台南市,永康區,網寮里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2527152,23.0139035
105/10/11,台南市,善化區,六德里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.3003035,23.1716015
105/10/11,台南市,善化區,南關里,住宅,50,0,0,28,28,0,0,0,0,0,0,0,120.2772325,23.1174403
105/10/15,台南市,善化區,田寮里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3046289,23.1478822
105/10/15,台南市,善化區,六德里,住宅,51,0,0,19,19,0,0,0,0,0,0,0,120.3003035,23.1716015
105/10/15,台南市,善化區,嘉北里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3349024,23.1428247
105/10/15,台南市,善化區,嘉南里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3291365,23.127949
105/10/1,台南市,新市區,大社里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.3291365,23.0903938
105/10/4,台南市,新市區,社內里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2801166,23.0765802
105/10/6,台南市,新市區,新市里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2952571,23.0807704
105/10/6,台南市,新市區,新市里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2952571,23.0807704
105/10/12,台南市,新市區,永就里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3003035,23.0642791
105/10/12,台南市,新市區,永就里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3003035,23.0642791
105/10/19,台南市,安定區,大同里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2310784,23.0788435
105/10/19,台南市,安定區,安加里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2382911,23.1135653
105/10/24,台南市,安定區,港口里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2296358,23.0939111
105/10/20,台南市,山上區,南洲里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3478746,23.0958254
105/10/26,台南市,山上區,明和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3406679,23.1147826
105/10/27,台南市,山上區,豐德里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3637277,23.0777251
105/10/3,台南市,玉井區,三和里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.4674459,23.0932944
105/10/7,台南市,玉井區,玉田里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4602459,23.1202824
105/10/11,台南市,玉井區,望明里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4444046,23.1035437
105/10/14,台南市,玉井區,玉田里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.4602459,23.1202824
105/10/17,台南市,玉井區,豐里里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.4415242,23.1389991
105/10/21,台南市,玉井區,玉田里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4602459,23.1202824
105/10/3,台南市,左鎮區,睦光里,住宅,50,0,0,33,33,0,0,0,0,0,0,0,120.4213592,23.0601765
105/10/3,台南市,左鎮區,內庄里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.4227997,23.0451274
105/10/3,台南市,左鎮區,岡林里,住宅,50,1,0,8,8,0,1,1,2,1,0,0,120.4184782,23.0259348
105/10/14,台南市,左鎮區,二寮里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4155972,22.9863293
105/10/18,台南市,左鎮區,草山里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.4415242,22.9888965
105/10/20,台南市,左鎮區,左鎮里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.4040725,23.047747
105/10/8,台南市,左鎮區,中正里,住宅,50,0,0,35,35,0,0,0,0,0,0,0,120.409835,23.0679769
105/10/25,台南市,六甲區,中社里,地區,53,0,0,3,3,0,0,0,0,0,0,0,120.3262535,23.2385397
105/10/27,台南市,六甲區,二甲里,地區,29,1,3,12,15,0,1,1,3,1,0,0,120.344992,23.2278593
105/10/27,台南市,六甲區,大丘里,地區,50,0,0,11,11,0,0,0,0,0,0,0,120.4415242,23.2140466
105/10/3,台南市,官田區,嘉南里,住宅,52,1,3,19,22,0,1,1,2,1,0,0,120.3637277,23.2064519
105/10/4,台南市,官田區,二鎮里,住宅,52,0,3,20,23,0,0,0,0,0,0,0,120.3262535,23.2063507
