日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/6/9,臺南市,東　區,大同里,住宅,52,0,0 ,5 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2020/6/8,臺南市,東　區,大智里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2332423,22.962286
2020/6/8,臺南市,東　區,大福里,住宅,50,0,2 ,6 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2159306,22.9739636
2020/6/8,臺南市,東　區,大學里,住宅,50,3,3 ,10 ,13 ,0 ,3 ,3 ,6 ,2,23 ,6,120.2209801,22.9963981
2020/6/8,臺南市,東　區,小東里,住宅,50,0,14 ,7 ,21 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2020/6/10,臺南市,東　區,中西里,住宅,53,0,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2202587,22.9905086
2020/6/11,臺南市,東　區,仁和里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2357667,22.9701464
2020/6/11,臺南市,東　區,文聖里,住宅,51,0,2,5,7,0,0,0,0,0,0,0,120.2447821,22.9840282
2020/6/12,臺南市,東　區,成大里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2152092,22.9976069
2020/6/12,臺南市,東　區,自強里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,120.2332423,22.9824198
2020/6/8,臺南市,東　區,和平里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2326083,22.9769421
2020/6/12,臺南市,東　區,忠孝里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.218816,22.9773869
2020/6/12,臺南市,東　區,東光里,住宅,60,0,0,8,8,0,0,0,0,0,0,0,120.2303571,22.99242
2020/6/10,臺南市,東　區,東安里,住宅,55,0,1,8,9,0,0,0,0,0,0,0,120.2213407,22.9872616
2020/6/11,臺南市,東　區,東明里,住宅,51,0,11,5,16,0,0,0,0,0,0,0,120.227472,22.9916823
2020/6/11,臺南市,東　區,東門里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,120.2144878,22.9890322
2020/6/11,臺南市,東　區,東智里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,120.2267506,22.9629737
2020/6/10,臺南市,東　區,虎尾里,住宅,50,2,3,12,15,0,4,4,8,2,27,6,120.2361273,22.9791309
2020/6/11,臺南市,東　區,南聖里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,120.2462245,22.9890944
2020/6/12,臺南市,東　區,後甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2382911,22.9927707
2020/6/8,臺南市,東　區,泉南里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2159306,22.9847029
2020/6/9,臺南市,東　區,泉南里,住宅,51,0,4,13,17,0,0,0,0,0,0,0,120.2159306,22.9847029
2020/6/9,臺南市,東　區,崇文里,住宅,52,0,0,1,1,0,0,0,0,0,0,0,120.227651,22.968559
2020/6/11,臺南市,東　區,崇成里,住宅,53,0,4,6,10,0,0,0,0,0,0,0,120.227651,22.968559
2020/6/9,臺南市,東　區,崇誨里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,120.2256687,22.989711
2020/6/12,臺南市,東　區,崇德里,住宅,52,0,0,2,2,0,0,0,0,0,0,0,120.228078,22.9755064
2020/6/8,臺南市,東　區,崇學里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,120.2231441,22.9778231
2020/6/11,臺南市,東　區,莊敬里,住宅,50,2,3,3,6,0,2,2,4,1,33,8,120.23219,22.9969634
2020/6/12,臺南市,東　區,圍下里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2148485,22.9919771
2020/6/10,臺南市,東　區,富強里,住宅,50,2,3,18,21,0,2,2,4,1,10,4,120.2316487,22.9859868
2020/6/8,臺南市,東　區,復興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2375698,22.9815131
2020/6/12,臺南市,東　區,新東里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2249474,22.9865063
2020/6/11,臺南市,東　區,裕農里,住宅,50,2,3,5,8,2,0,2,4,1,25,6,120.230394,22.9877549
2020/6/8,臺南市,東　區,德高里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2354061,22.9665308
2020/6/8,臺南市,東　區,衛國里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2253437,22.9877619
2020/6/8,臺南市,東　區,龍山里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2217014,22.9834946
2020/6/11,臺南市,東　區,關聖里,住宅,50,2,0,7,7,0,2,2,4,1,29,7,120.2418972,22.985975
2020/6/12,臺南市,南　區,大忠里,住宅,75,2,0,29,29,0,2,2,3,1,7,3,120.2101595,22.9698014
2020/6/8,臺南市,南　區,大林里,住宅,75,2,8,5,13,0,2,2,3,1,15,5,120.2058311,22.9733919
2020/6/12,臺南市,南　區,文華里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1899588,22.98611
2020/6/11,臺南市,南　區,田寮里,住宅,50,1,2,5,7,0,2,2,4,1,29,7,120.1957308,22.976847
2020/6/11,臺南市,南　區,竹溪里,住宅,50,2,0,17,17,0,2,2,4,1,12,4,120.2065525,22.9779397
2020/6/11,臺南市,南　區,明亮里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1928448,22.9693947
2020/6/8,臺南市,南　區,明興里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1914018,22.9629831
2020/6/8,臺南市,南　區,南都里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.1841866,22.9550918
2020/6/11,臺南市,南　區,南華里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.1885158,22.9622436
2020/6/8,臺南市,南　區,省躬里,住宅,50,0,12,24,36,0,0,0,0,0,0,0,120.1863512,22.9338276
2020/6/9,臺南市,南　區,郡南里,住宅,75,0,0,7,7,0,0,0,0,0,0,0,120.1950093,22.964243
2020/6/10,臺南市,南　區,國宅里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1870727,22.9759721
2020/6/11,臺南市,南　區,喜北里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.1776926,22.9490628
2020/6/11,臺南市,南　區,喜東里,住宅,50,0,4,13,17,0,0,0,0,0,0,0,120.1906803,22.9423225
2020/6/10,臺南市,南　區,新生里,住宅,75,0,3,7,10,0,0,0,0,0,0,0,120.2116023,22.9775543
2020/6/9,臺南市,南　區,新昌里,住宅,75,0,1,15,16,0,0,0,0,0,0,0,120.1957308,22.9835601
2020/6/12,臺南市,南　區,新興里,住宅,75,2,7,11,18,0,3,3,4,1,17,5,120.19537,22.9799434
2020/6/10,臺南市,南　區,彰南里,其他,50,1,0,14,14,0,2,2,4,1,14,4,120.1791357,22.9715887
2020/6/8,臺南市,南　區,廣州里,住宅,75,0,7,6,13,0,0,0,0,0,0,0,120.1928448,22.9841637
2020/6/8,臺南市,南　區,鯤鯓里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,120.1733631,22.9566809
2020/6/12,臺南市,南　區,鹽埕里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.1899588,22.974026
2020/6/8,臺南市,北　區,力行里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,120.2292752,23.0084185
2020/6/12,臺南市,北　區,力行里,住宅,50,1,2,2,4,1,0,1,2,1,25,6,120.2292752,23.0084185
2020/6/11,臺南市,北　區,大光里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2164659,23.0121178
2020/6/8,臺南市,北　區,小北里,住宅,50,0,1,24,25,0,0,0,0,0,0,0,120.2079953,23.008515
2020/6/9,臺南市,北　區,中樓里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2159306,23.0034966
2020/6/10,臺南市,北　區,仁愛里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2202587,23.0025898
2020/6/13,臺南市,北　區,仁愛里,住宅,50,0,3,19,22,0,0,0,0,0,0,0,120.2202587,23.0025898
2020/6/13,臺南市,北　區,仁愛里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.2202587,23.0025898
2020/6/8,臺南市,北　區,元美里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1978952,23.0146579
2020/6/11,臺南市,北　區,元寶里,住宅,50,1,1,6,7,1,0,1,2,1,14,4,120.224226,23.0114904
2020/6/11,臺南市,北　區,公園里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2101595,23.0006781
2020/6/8,臺南市,北　區,文成里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,120.1971737,23.0074248
2020/6/11,臺南市,北　區,北門里,住宅,50,3,2,8,10,0,3,3,6,2,30,7,120.2164659,23.0121178
2020/6/12,臺南市,北　區,北門里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.125729,23.2661521
2020/6/12,臺南市,北　區,北華里,住宅,50,1,0,13,13,0,2,2,4,1,15,5,120.2040991,23.0008064
2020/6/8,臺南市,北　區,正覺里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2116023,23.0151428
2020/6/9,臺南市,北　區,永祥里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2202587,23.0160134
2020/6/12,臺南市,北　區,永祥里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2202587,23.0160134
2020/6/8,臺南市,北　區,成功里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.2094381,23.0202949
