日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/5/16,臺南市,東　區,大同里,住宅,52,0,6 ,18 ,24 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2019/5/13,臺南市,東　區,大智里,住宅,51,0,3,3,6,0,0,0,0,0,0,0,120.2332423,22.962286
2019/5/17,臺南市,東　區,大學里,住宅,51,0,6 ,2 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2019/5/14,臺南市,東　區,仁和里,住宅,52,1,3 ,10 ,13 ,0 ,2 ,2 ,4 ,1,15 ,5,120.2357667,22.9701464
2019/5/13,臺南市,東　區,文聖里,住宅,51,1,0 ,10 ,10 ,0 ,1 ,1 ,2 ,1,10 ,4,120.2447821,22.9840282
2019/5/17,臺南市,東　區,成大里,住宅,50,0,1 ,5 ,6 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2152092,22.9976069
2019/5/15,臺南市,東　區,自強里,住宅,51,2,4,11,15,0,2,2,4,1,13,4,120.2332423,22.9824198
2019/5/13,臺南市,東　區,和平里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.2354061,22.9745842
2019/5/13,臺南市,東　區,忠孝里,住宅,51,2,3,10,13,0,2,2,4,1,15,5,120.218816,22.9773869
2019/5/17,臺南市,東　區,東光里,住宅,52,2,5,13,18,0,2,2,4,1,11,4,120.2303571,22.99242
2019/5/17,臺南市,東　區,東安里,住宅,53,1,4,9,13,0,1,1,2,1,8,3,120.2213407,22.9872616
2019/5/18,臺南市,東　區,東明里,住宅,51,0,3,3,6,0,0,0,0,0,0,0,120.227472,22.9916823
2019/5/16,臺南市,東　區,東門里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/5/16,臺南市,東　區,東智里,住宅,51,1,0,8,8,0,2,2,4,1,25,6,120.2267506,22.9629737
2019/5/13,臺南市,東　區,崇明里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/5/16,臺南市,東　區,崇明里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/5/16,臺南市,東　區,崇信里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.227472,22.9809439
2019/5/14,臺南市,東　區,崇善里,住宅,50,2,9,17,26,1,1,2,4,1,8,3,120.2303571,22.9736282
2019/5/16,臺南市,東　區,崇誨里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,120.2256687,22.989711
2019/5/13,臺南市,東　區,崇德里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2260293,22.9745344
2019/5/17,臺南市,東　區,莊敬里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.232521,22.9966645
2019/5/16,臺南市,東　區,新東里,住宅,51,1,5,8,13,0,1,1,2,1,8,3,120.2249474,22.9865063
2019/5/13,臺南市,東　區,裕聖里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2469457,22.9802195
2019/5/15,臺南市,東　區,德光里,住宅,54,2,12,4,16,0,2,2,4,1,13,4,120.2202587,22.981112
2019/5/13,臺南市,東　區,德高里,住宅,51,1,1,2,3,0,1,1,2,1,33,8,120.2354061,22.9665308
2019/5/17,臺南市,東　區,德高里,住宅,50,1,0,7,7,0,2,2,4,1,29,7,120.2354061,22.9665308
2019/5/13,臺南市,東　區,衛國里,住宅,53,0,1,39,40,0,0,0,0,0,0,0,120.2245867,22.9882597
2019/5/15,臺南市,東　區,龍山里,住宅,75,0,1,5,6,0,0,0,0,0,0,0,120.2217014,22.9834946
2019/5/16,臺南市,南　區,大成里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,120.1986166,22.9802712
2019/5/17,臺南市,南　區,大忠里,住宅,75,1,9,8,17,0,1,1,1,1,6,3,120.2101595,22.9698014
2019/5/13,臺南市,南　區,大林里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/5/16,臺南市,南　區,大恩里,住宅,50,1,6,14,20,0,1,1,2,1,5,2,120.2079953,22.9548154
2019/5/17,臺南市,南　區,永寧里,住宅,50,1,2,18,20,0,1,1,2,1,5,2,120.1798573,22.9291405
2019/5/16,臺南市,南　區,田寮里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.1957308,22.976847
2019/5/14,臺南市,南　區,同安里,住宅,50,0,3,19,22,0,0,0,0,0,0,0,120.1892373,22.9224836
2019/5/13,臺南市,南　區,佛壇里,住宅,50,1,8,15,23,0,1,1,2,1,4,2,120.1776926,22.9195212
2019/5/15,臺南市,南　區,府南里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.1950093,22.9722988
2019/5/14,臺南市,南　區,明亮里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/5/17,臺南市,南　區,明德里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.200781,22.9710918
2019/5/17,臺南市,南　區,南都里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1841866,22.9550918
2019/5/16,臺南市,南　區,省躬里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,120.1863512,22.9338276
2019/5/16,臺南市,南　區,國宅里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1870727,22.9759721
2019/5/13,臺南市,南　區,喜北里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,120.1776926,22.9490628
2019/5/16,臺南市,南　區,開南里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.1856297,22.9668748
2019/5/15,臺南市,南　區,新昌里,住宅,50,2,2,19,21,0,2,2,4,1,10,4,120.1957308,22.9835601
2019/5/13,臺南市,南　區,廣州里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.1928448,22.9841637
2019/5/15,臺南市,南　區,鯤鯓里,住宅,50,3,2,11,13,0,5,5,10,3,38,8,120.1733631,22.9566809
2019/5/17,臺南市,南　區,鹽埕里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1855931,22.9662185
2019/5/16,臺南市,北　區,大光里,住宅,50,3,6,10,16,0,3,3,6,2,19,5,120.2270277,22.9997281
2019/5/13,臺南市,北　區,大和里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.1914018,23.0153463
2019/5/16,臺南市,北　區,大和里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.1914018,23.0153463
2019/5/13,臺南市,北　區,大港里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,120.1827435,23.0104452
2019/5/17,臺南市,北　區,大興里,住宅,50,2,8,3,11,0,2,2,4,1,18,5,120.1878303,23.01222
2019/5/17,臺南市,北　區,大興里,住宅,50,1,12,5,17,0,1,1,2,1,6,3,120.1878303,23.01222
2019/5/13,臺南市,北　區,大豐里,地區,50,1,6,7,13,0,1,1,2,1,8,3,120.1921233,23.0078107
2019/5/13,臺南市,北　區,中樓里,住宅,50,0,10,4,14,0,0,0,0,0,0,0,120.2159306,23.0034966
2019/5/13,臺南市,北　區,仁愛里,住宅,50,1,1,5,6,1,0,1,2,1,17,5,120.2202587,23.0025898
2019/5/14,臺南市,北　區,元美里,住宅,50,0,9,2,11,0,0,0,0,0,0,0,120.2079953,23.008515
2019/5/17,臺南市,北　區,公園里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2101595,23.0006781
2019/5/17,臺南市,北　區,公園里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2101595,23.0006781
2019/5/13,臺南市,北　區,文元里,住宅,50,1,8,7,15,0,1,1,2,1,7,3,120.1978952,23.0146579
2019/5/14,臺南市,北　區,北門里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.125729,23.2661521
2019/5/17,臺南市,北　區,北華里,住宅,50,1,41,11,52,0,1,1,2,1,2,1,120.2079953,23.008515
2019/5/17,臺南市,北　區,北華里,住宅,50,2,11,7,18,0,2,2,4,1,11,4,120.2079953,23.008515
2019/5/16,臺南市,北　區,合興里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2287733,23.008644
2019/5/16,臺南市,北　區,成功里,住宅,50,1,1,3,4,0,1,1,2,1,25,6,120.2094381,23.0202949
2019/5/16,臺南市,北　區,成德里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2036668,23.0134491
2019/5/15,臺南市,北　區,東興里,住宅,50,1,7,10,17,0,1,1,2,1,6,3,120.2260293,23.0013807
2019/5/17,臺南市,北　區,長興里,住宅,50,1,10,17,27,0,1,1,2,1,4,2,120.222034,23.0043273
2019/5/17,臺南市,北　區,長興里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.222034,23.0043273
2019/5/15,臺南市,北　區,重興里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,120.2260293,23.0040653
2019/5/13,臺南市,北　區,振興里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2217014,23.0063146
2019/5/16,臺南市,北　區,華德里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.205039,23.021629
2019/5/13,臺南市,北　區,雙安里,地區,50,4,3,7,10,0,5,5,10,3,50,9,120.2079953,23.008515
2019/5/14,臺南市,中西區,大涼里,住宅,50,1,20,10,30,2,0,2,4,1,7,3,120.1892373,22.9923029
2019/5/17,臺南市,中西區,小西門里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1986166,22.9883267
