日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/1/17,台南市,安南區,國安里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1805789,23.0236541
106/1/17,台南市,安南區,幸福里,市場,51,0,12,0,12,0,0,0,0,0,0,0,120.1899588,23.0210189
106/1/18,台南市,安南區,溪頂里,其他,50,0,0,6,6,0,0,0,0,0,0,0,120.2072739,23.0254471
106/1/19,台南市,安南區,安順里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2209801,23.0500919
106/1/19,台南市,安南區,州南里,住宅,60,2,6,3,9,0,2,2,3,1,22,6,120.2195374,23.059791
106/1/20,台南市,安南區,淵東里,市場,50,0,0,9,9,0,0,0,0,0,0,0,120.1776926,23.0564843
106/1/20,台南市,安南區,溪墘里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.1928448,23.0244424
106/1/16,台南市,安平區,西門里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.1546002,23.0022304
106/1/16,台南市,安平區,西門里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1546002,23.0022304
106/1/17,台南市,安平區,海頭里,其他,2,0,0,1,1,0,0,0,0,0,0,0,120.1625386,23.0025857
106/1/17,台南市,安平區,育平里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1661469,22.989074
106/1/18,台南市,安平區,石門里,市場,50,0,6,0,6,0,0,0,0,0,0,0,120.1654252,23.0006394
106/1/20,台南市,安平區,西門里,其他,50,0,0,1,1,0,0,0,0,0,0,0,120.1546002,23.0022304
106/1/16,台南市,歸仁區,七甲里,住宅,50,1,2,17,19,0,1,1,2,1,5,2,120.2830007,22.9820507
106/1/18,台南市,歸仁區,武東里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2772325,22.9242205
106/1/18,台南市,歸仁區,南興里,其他,50,1,1,4,5,0,1,1,16,3,20,5,120.2786746,22.9708824
106/1/19,台南市,歸仁區,大廟里,住宅,55,1,0,10,10,0,1,1,2,1,10,4,120.2772325,22.9993632
106/1/19,台南市,歸仁區,新厝里,住宅,60,0,0,1,1,0,0,0,0,0,0,0,120.2923733,22.9619703
106/1/4,台南市,關廟區,田中里,住宅,58,0,0,25,25,0,0,0,0,0,0,0,120.356522,22.9008865
106/1/11,台南市,關廟區,山西里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3219289,22.9671673
106/1/14,台南市,關廟區,南花里,住宅,54,0,0,2,2,0,0,0,0,0,0,0,120.3341816,22.9612389
106/1/9,台南市,龍崎區,牛埔里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.409835,22.9285606
106/1/10,台南市,龍崎區,大坪里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3867834,22.9334133
106/1/10,台南市,龍崎區,楠坑里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3637277,22.9275349
106/1/13,台南市,龍崎區,石曹里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.403152,22.956596
106/1/18,台南市,龍崎區,土崎里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.3839017,22.9903336
106/1/20,台南市,龍崎區,崎頂里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3839017,22.9688808
106/1/16,台南市,永康區,勝利里,住宅,50,1,7,4,11,1,0,1,2,1,9,3,120.232521,23.004718
106/1/16,台南市,永康區,中華里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.2375698,23.0003039
106/1/16,台南市,永康區,五王里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.232521,23.004718
106/1/16,台南市,永康區,安康里,住宅,52,0,3,1,4,0,0,0,0,0,0,0,120.227472,23.0158435
106/1/17,台南市,永康區,大灣里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2707431,23.0067641
106/1/17,台南市,永康區,烏竹里,住宅,50,2,2,15,17,0,2,2,4,1,12,4,120.2642533,23.0410039
106/1/17,台南市,永康區,崑山里,住宅,51,0,14,10,24,0,0,0,0,0,0,0,120.2541575,22.9988384
106/1/17,台南市,永康區,三合里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2390123,23.010739
106/1/18,台南市,永康區,復國里,市場,51,0,12,0,12,0,0,0,0,0,0,0,120.2473063,23.0059794
106/1/18,台南市,永康區,五王里,市場,51,0,14,0,14,0,0,0,0,0,0,0,120.232521,23.004718
106/1/18,台南市,永康區,龍潭里,市場,50,0,0,1,1,0,0,0,0,0,0,0,120.2656955,23.0286236
106/1/18,台南市,永康區,永康里,市場,50,0,2,1,3,0,0,0,0,0,0,0,120.2584844,23.0234285
106/1/18,台南市,永康區,大灣里,市場,50,1,1,6,7,0,1,1,2,1,14,4,120.2707431,23.0067641
106/1/18,台南市,永康區,甲頂里,其他,32,0,1,7,8,0,0,0,0,0,0,0,120.2152092,23.0217702
106/1/19,台南市,永康區,五王里,市場,50,0,5,7,12,0,0,0,0,0,0,0,120.232521,23.004718
106/1/19,台南市,永康區,勝利里,市場,50,0,15,1,16,0,0,0,0,0,0,0,120.232521,23.004718
106/1/19,台南市,永康區,正強里,市場,50,0,10,3,13,0,0,0,0,0,0,0,120.251994,23.0294884
106/1/19,台南市,永康區,中興里,市場,50,0,2,3,5,0,0,0,0,0,0,0,120.2382911,23.0061926
106/1/20,台南市,永康區,鹽行里,住宅,56,0,3,10,13,0,0,0,0,0,0,0,120.2368389,23.041356
106/1/20,台南市,永康區,鹽洲里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2368389,23.041356
106/1/20,台南市,永康區,北灣里,住宅,51,1,4,9,13,0,1,1,2,1,8,3,120.270022,23.012954
106/1/20,台南市,永康區,西灣里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2613689,23.0120871
106/1/21,台南市,永康區,龍潭里,住宅,50,1,3,14,17,0,1,1,2,1,6,3,120.2656955,23.0286236
106/1/5,台南市,新化區,竹林里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3057102,23.037316
106/1/9,台南市,新化區,礁坑里,住宅,50,0,21,0,21,0,0,0,0,0,0,0,120.3608455,23.0381044
106/1/13,台南市,新化區,清水里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3042684,23.0369487
106/1/16,台南市,新化區,礁坑里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3608455,23.0381044
106/1/17,台南市,新化區,武安里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3067915,23.0327285
106/1/19,台南市,新化區,清水里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3042684,23.0369487
106/1/7,台南市,新市區,豊華里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2570421,23.0921724
106/1/7,台南市,新市區,豊華里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2570421,23.0921724
106/1/9,台南市,新市區,社內里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2801166,23.0765802
106/1/9,台南市,新市區,社內里,機關,50,0,0,4,4,0,0,0,0,0,0,0,120.2801166,23.0765802
106/1/5,台南市,新市區,新市里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2952571,23.0807704
106/1/5,台南市,新市區,新市里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2952571,23.0807704
106/1/4,台南市,安定區,南安里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2267506,23.1052556
106/1/11,台南市,安定區,安定里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2541575,23.1115672
106/1/12,台南市,安定區,蘇厝里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2498305,23.1245564
106/1/17,台南市,安定區,新吉里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2022239,23.0849044
106/1/18,台南市,安定區,港尾里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2368486,23.1044738
106/1/19,台南市,安定區,中榮里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2440609,23.0935618
106/1/4,台南市,山上區,新莊里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3579632,23.0896707
106/1/9,台南市,山上區,玉峰里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3954282,23.0951559
106/1/14,台南市,山上區,山上里,住宅,53,0,0,10,10,0,0,0,0,0,0,0,120.356397,23.101985
106/1/17,台南市,麻豆區,保安里,住宅,60,0,5,6,11,0,0,0,0,0,0,0,120.2509123,23.1837112
106/1/14,台南市,六甲區,中社里,地區,60,0,0,7,7,0,0,0,0,0,0,0,120.3262535,23.2385397
106/1/17,台南市,六甲區,菁埔里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,120.3031871,23.2326984
106/1/17,台南市,官田區,南部里,住宅,55,1,0,16,16,0,1,1,2,1,6,3,120.298984,23.215188
106/1/20,台南市,官田區,拔林里,住宅,52,0,0,17,17,0,0,0,0,0,0,0,120.3176041,23.1733086
106/1/3,台南市,大內區,內江里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.3637277,23.1099075
106/1/4,台南市,大內區,內郭里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.3723741,23.121487
106/1/9,台南市,大內區,大內里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3622866,23.1195988
106/1/13,台南市,大內區,石城里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3507571,23.1193553
106/1/16,台南市,大內區,石林里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.368051,23.1344698
106/1/17,台南市,大內區,石湖里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3521983,23.1391659
106/1/18,台南市,佳里區,蚶寮里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.1546002,23.1284683
106/1/18,台南市,佳里區,蚶寮里,住宅,53,0,0,3,3,0,0,0,0,0,0,0,120.1546002,23.1284683
106/1/6,台南市,西港區,永樂里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.1776926,23.0940808
106/1/12,台南市,七股區,大寮里,住宅,60,0,0,6,6,0,0,0,0,0,0,0,120.1524351,23.1457093
106/1/12,台南市,七股區,大埕里,住宅,57,0,0,3,3,0,0,0,0,0,0,0,120.144496,23.1453614
106/1/14,台南市,七股區,中寮里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1156226,23.1567918
106/1/17,台南市,七股區,後港里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1459395,23.1840048
106/1/17,台南市,七股區,龍山里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.0954076,23.1260996
106/1/17,台南市,七股區,篤加里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.1387218,23.1573177
106/1/16,台南市,將軍區,鯤鯓里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.086743,23.1950904
106/1/16,台南市,將軍區,長榮里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.161817,23.1900666
106/1/17,台南市,將軍區,長沙里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1040715,23.2183216
106/1/18,台南市,將軍區,鯤溟里,住宅,50,0,5,0,5,0,0,0,0,0,0,0,120.109864,23.187386
106/1/12,台南市,學甲區,新榮里,住宅,56,0,0,2,2,0,0,0,0,0,0,0,120.1863512,23.2265232
106/1/18,台南市,新營區,興安里,其他,50,0,0,2,2,0,0,0,0,0,0,0,120.3219289,23.2998114
106/1/18,台南市,新營區,三仙里,其他,50,0,0,1,1,0,0,0,0,0,0,0,120.3111166,23.3121679
106/1/14,台南市,鹽水區,岸內里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2714642,23.3279664
106/1/18,台南市,鹽水區,義稠里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2555998,23.3246236
106/1/18,台南市,鹽水區,水仙里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2660561,23.3187159
106/1/16,台南市,鹽水區,中境里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2635322,23.3222701
106/1/16,台南市,鹽水區,三生里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2680391,23.3218171
106/1/18,台南市,鹽水區,橋南里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2714642,23.3064999
106/1/17,台南市,白河區,草店里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.427121,23.396695
106/1/17,台南市,白河區,內角里,住宅,50,0,0,22,22,0,0,0,0,0,0,0,120.4444046,23.4037138
106/1/17,台南市,白河區,庄內里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4285613,23.3575239
106/1/17,台南市,白河區,永安里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4083944,23.3457502
106/1/5,台南市,柳營區,士林里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3103958,23.2754352
106/1/12,台南市,柳營區,重溪里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.3579632,23.2934914
106/1/13,台南市,柳營區,神農里,住宅,50,1,0,11,11,0,2,2,4,1,18,5,120.3579632,23.2613107
106/1/13,台南市,柳營區,果毅里,住宅,50,1,0,20,20,0,1,1,2,1,5,2,120.3752561,23.2522719
106/1/16,台南市,柳營區,中埕里,住宅,55,0,1,8,9,0,0,0,0,0,0,0,120.3190457,23.2709169
106/1/20,台南市,柳營區,八翁里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2945362,23.2694095
106/1/12,台南市,後壁區,嘉田里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3853425,23.3882052
106/1/12,台南市,後壁區,嘉民里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3738151,23.3826237
106/1/14,台南市,後壁區,平安里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3406679,23.3615368
106/1/19,台南市,後壁區,後壁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3579632,23.3632139
106/1/19,台南市,後壁區,仕安里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.310632,23.357192
106/1/19,台南市,後壁區,新嘉里,住宅,50,0,0,22,22,0,0,0,0,0,0,0,120.3060706,23.3689041
