日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/6/17,臺南市,東　區,大同里,住宅,51,5,12,32,44,0,5,5,10,3,11,4,120.223527,23.08378
2019/6/20,臺南市,東　區,大福里,住宅,52,1,3,7,10,0,1,1,2,1,10,4,120.2159306,22.9739636
2019/6/21,臺南市,東　區,大學里,住宅,75,1,4,4,8,0,2,2,3,1,25,6,120.2209801,22.9963981
2019/6/17,臺南市,東　區,小東里,住宅,51,4,0,8,8,0,4,4,8,2,50,9,120.227472,22.9970514
2019/6/20,臺南市,東　區,仁和里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2357667,22.9701464
2019/6/17,臺南市,東　區,文聖里,住宅,51,1,2,11,13,0,1,1,2,1,8,3,120.2447821,22.9840282
2019/6/21,臺南市,東　區,成大里,住宅,50,3,3,8,11,0,4,4,8,2,36,8,120.2152092,22.9976069
2019/6/17,臺南市,東　區,和平里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.2326083,22.9769421
2019/6/20,臺南市,東　區,忠孝里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.218816,22.9773869
2019/6/20,臺南市,東　區,東安里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2213407,22.9872616
2019/6/21,臺南市,東　區,東明里,住宅,50,2,16,9,25,1,1,2,4,1,8,3,120.227472,22.9916823
2019/6/19,臺南市,東　區,東門里,住宅,51,2,5,14,19,0,2,2,4,1,11,4,120.2144878,22.9890322
2019/6/21,臺南市,東　區,東聖里,住宅,50,1,5,3,8,0,1,1,2,1,13,4,120.2346848,22.9861443
2019/6/17,臺南市,東　區,虎尾里,住宅,59,4,0,10,10,0,5,5,8,2,50,9,120.235195,22.981297
2019/6/17,臺南市,東　區,南聖里,住宅,51,2,0,6,6,0,2,2,4,1,33,8,120.2462245,22.9890944
2019/6/18,臺南市,東　區,後甲里,住宅,51,1,6,11,17,0,1,1,2,1,6,3,120.2382911,22.9927707
2019/6/21,臺南市,東　區,崇文里,住宅,75,1,1,6,7,0,1,1,1,1,14,4,120.2296358,22.9677389
2019/6/18,臺南市,東　區,崇善里,住宅,54,3,3,22,25,0,3,3,6,2,12,4,120.2303571,22.9736282
2019/6/20,臺南市,東　區,崇德里,住宅,50,0,7,0,7,0,0,0,0,0,0,0,120.228078,22.9755064
2019/6/20,臺南市,東　區,崇學里,住宅,50,2,6,7,13,0,2,2,4,1,15,5,120.2231441,22.9778231
2019/6/19,臺南市,東　區,圍下里,住宅,51,2,5,5,10,1,1,2,4,1,20,5,120.2148485,22.9919771
2019/6/21,臺南市,東　區,富強里,住宅,52,3,10,26,36,1,2,3,6,2,8,3,120.231637,22.9858493
2019/6/17,臺南市,東　區,裕聖里,住宅,50,2,0,12,12,0,2,2,4,1,17,5,120.2461117,22.9819841
2019/6/17,臺南市,東　區,裕農里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2304412,22.9875946
