日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/11/26,臺南市,東　區,大同里,住宅,50,1,8,4,12,0,1,1,2,1,8,3,120.2130451,22.9839645
2018/11/27,臺南市,東　區,大德里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2148485,22.9778817
2018/11/28,臺南市,東　區,大學里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2209801,22.9963981
2018/11/29,臺南市,東　區,中西里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2202587,22.9905086
2018/11/28,臺南市,東　區,文聖里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2447821,22.9840282
2018/11/26,臺南市,東　區,成大里,住宅,50,1,5,9,14,1,0,1,2,1,7,3,120.2152092,22.9976069
2018/11/29,臺南市,東　區,自強里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,120.2332423,22.9824198
2018/11/30,臺南市,東　區,和平里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2354061,22.9745842
2018/11/29,臺南市,東　區,東安里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2213407,22.9872616
2018/11/30,臺南市,東　區,東明里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.227472,22.9916823
2018/11/28,臺南市,東　區,東門里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2144878,22.9890322
2018/11/30,臺南市,東　區,東智里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2267506,22.9629737
2018/11/29,臺南市,東　區,東聖里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2346848,22.9861443
2018/11/30,臺南市,東　區,虎尾里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2361273,22.9791309
2018/11/28,臺南市,東　區,南聖里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,120.2462245,22.9890944
2018/11/29,臺南市,東　區,後甲里,住宅,50,1,2,10,12,1,0,1,2,1,8,3,120.2382911,22.9927707
2018/11/26,臺南市,東　區,泉南里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.2159306,22.9847029
2018/11/30,臺南市,東　區,崇成里,住宅,51,0,5,3,8,0,0,0,0,0,0,0,120.2289146,22.9712457
2018/11/30,臺南市,東　區,崇明里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2195374,22.9685104
2018/11/26,臺南市,東　區,崇德里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2260293,22.9745344
2018/11/27,臺南市,東　區,復興里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2375698,22.9815131
