日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/5/26,臺南市,東　區,大智里,住宅,54,0,0 ,12 ,12 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2332423,22.962286
2020/5/28,臺南市,東　區,大福里,住宅,51,0,0,10,10,0,0,0,0,0,0,0,120.2159306,22.9739636
2020/5/25,臺南市,東　區,大學里,住宅,50,1,7 ,10 ,17 ,0 ,2 ,2 ,4 ,1,12 ,4,120.2209801,22.9963981
2020/5/29,臺南市,東　區,小東里,住宅,50,2,3 ,16 ,19 ,0 ,2 ,2 ,4 ,1,11 ,4,120.227472,22.9970514
2020/5/29,臺南市,東　區,文聖里,住宅,50,1,1 ,4 ,5 ,0 ,1 ,1 ,2 ,1,20 ,5,120.2447821,22.9840282
2020/5/25,臺南市,東　區,成大里,住宅,53,0,1 ,10 ,11 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2152092,22.9976069
2020/5/26,臺南市,東　區,自強里,住宅,54,0,3,18,21,0,0,0,0,0,0,0,120.2332423,22.9824198
2020/5/25,臺南市,東　區,和平里,住宅,75,1,1,12,13,0,1,1,1,1,8,3,120.2326083,22.9769421
2020/5/27,臺南市,東　區,忠孝里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.218816,22.9773869
2020/5/28,臺南市,東　區,東光里,住宅,53,0,1,4,5,0,0,0,0,0,0,0,120.2303571,22.99242
2020/5/25,臺南市,東　區,東安里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2213407,22.9872616
2020/5/25,臺南市,東　區,東門里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,120.2144878,22.9890322
2020/5/27,臺南市,東　區,東聖里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,120.2346848,22.9861443
2020/5/28,臺南市,東　區,虎尾里,住宅,52,0,0,8,8,0,0,0,0,0,0,0,120.2352752,22.9814154
2020/5/25,臺南市,東　區,後甲里,住宅,50,4,0,24,24,0,4,4,8,2,17,5,120.2382911,22.9927707
2020/5/29,臺南市,東　區,崇文里,住宅,51,1,2,3,5,0,1,1,2,1,20,5,120.227651,22.968559
2020/5/26,臺南市,東　區,崇成里,住宅,50,1,3,14,17,0,1,1,2,1,6,3,120.2289146,22.9712457
2020/5/25,臺南市,東　區,崇明里,住宅,50,2,0,24,24,0,2,2,4,1,8,3,120.2195374,22.9685104
2020/5/28,臺南市,東　區,崇信里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,120.227472,22.9809439
2020/5/28,臺南市,東　區,崇善里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2303571,22.9736282
2020/5/29,臺南市,東　區,崇德里,住宅,55,0,1,6,7,0,0,0,0,0,0,0,120.228078,22.9755064
2020/5/29,臺南市,東　區,莊敬里,住宅,52,0,0,5,5,0,0,0,0,0,0,0,120.23219,22.9969634
2020/5/25,臺南市,東　區,圍下里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2148485,22.9919771
2020/5/27,臺南市,東　區,富強里,住宅,51,0,6,6,12,0,0,0,0,0,0,0,120.2317997,22.9867487
2020/5/28,臺南市,東　區,富裕里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,120.2286087,22.9854449
2020/5/25,臺南市,東　區,復興里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.238356,22.982061
2020/5/26,臺南市,東　區,新東里,住宅,52,0,2,4,6,0,0,0,0,0,0,0,120.2249474,22.9865063
2020/5/28,臺南市,東　區,裕聖里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.2469457,22.9802195
2020/5/28,臺南市,東　區,裕農里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.2304259,22.9877337
2020/5/27,臺南市,東　區,路東里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.2134058,22.9801973
2020/5/28,臺南市,東　區,德光里,住宅,50,1,7,24,31,0,1,1,2,1,3,2,120.218639,22.9805194
2020/5/28,臺南市,東　區,德高里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.2354061,22.9665308
2020/5/29,臺南市,東　區,衛國里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2253437,22.9877619
2020/5/29,臺南市,東　區,龍山里,地區,52,0,6,6,12,0,0,0,0,0,0,0,120.2217014,22.9834946
2020/5/29,臺南市,東　區,關聖里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2418972,22.985975
2020/5/27,臺南市,南　區,大忠里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2101595,22.9698014
2020/5/29,臺南市,南　區,大林里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2058311,22.9733919
2020/5/29,臺南市,南　區,大恩里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2079953,22.9548154
2020/5/28,臺南市,南　區,文南里,住宅,50,1,6,16,22,1,0,1,2,1,5,2,120.1870727,22.9840282
2020/5/25,臺南市,南　區,文華里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.1899588,22.98611
2020/5/28,臺南市,南　區,永寧里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.1798573,22.9291405
2020/5/25,臺南市,南　區,田寮里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1957308,22.976847
2020/5/25,臺南市,南　區,再興里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.1928448,22.9801358
2020/5/27,臺南市,南　區,同安里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.1892373,22.9224836
2020/5/27,臺南市,南　區,竹溪里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2065525,22.9779397
2020/5/29,臺南市,南　區,佛壇里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.1776926,22.9195212
