日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/12/25,臺南市,東　區,仁和里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,22.9701464,120.2357667
2017/12/25,臺南市,東　區,後甲里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9927707,120.2382911
2017/12/25,臺南市,東　區,後甲里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,22.9927707,120.2382911
2017/12/26,臺南市,東　區,自強里,住宅,75,0,6,9,15,0,0,0,0,0,0,0,22.9824198,120.2332423
2017/12/26,臺南市,東　區,成大里,住宅,50,1,6,7,13,1,0,1,2,1,8,3,22.9976069,120.2152092
2017/12/26,臺南市,東　區,中西里,住宅,50,1,2,15,17,0,1,1,2,1,6,3,22.9905086,120.2202587
2017/12/27,臺南市,東　區,虎尾里,住宅,50,1,4,15,19,0,1,1,2,1,5,2,22.9791309,120.2361273
2017/12/27,臺南市,東　區,崇成里,住宅,50,1,9,8,17,1,1,2,4,1,12,4,22.9712457,120.2289146
2017/12/27,臺南市,東　區,崇學里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,22.9778231,120.2231441
2017/12/27,臺南市,東　區,崇誨里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,22.989711,120.2256687
2017/12/28,臺南市,東　區,圍下里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,22.9919771,120.2148485
2017/12/28,臺南市,東　區,大德里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,22.9778817,120.2148485
2017/12/28,臺南市,東　區,復興里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,22.982061,120.238356
2017/12/28,臺南市,東　區,和平里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,22.9745842,120.2354061
2017/12/28,臺南市,東　區,路東里,住宅,50,0,12,5,17,0,0,0,0,0,0,0,22.9801973,120.2134058
2017/12/28,臺南市,東　區,大福里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,22.9739636,120.2159306
2017/12/28,臺南市,東　區,大同里,住宅,50,2,2,4,6,0,2,2,4,1,33,8,22.9839645,120.2130451
2017/12/28,臺南市,東　區,莊敬里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,22.9966645,120.232521
2017/12/29,臺南市,東　區,龍山里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,22.9834946,120.2217014
2017/12/29,臺南市,東　區,文聖里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,22.9840282,120.2447821
2017/12/29,臺南市,東　區,衛國里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,22.9882597,120.2245867
2017/12/29,臺南市,東　區,富強里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,22.9867487,120.2317997
2017/12/29,臺南市,東　區,東明里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,22.9916823,120.227472
2017/12/29,臺南市,東　區,德光里,住宅,50,0,19,5,24,0,0,0,0,0,0,0,22.981112,120.2202587
2017/12/25,臺南市,南　區,鯤鯓里,住宅,50,1,6,19,25,0,1,1,2,1,4,2,22.9566809,120.1733631
2017/12/25,臺南市,南　區,再興里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,22.9801358,120.1928448
2017/12/26,臺南市,南　區,文南里,住宅,52,0,8,7,15,0,0,0,0,0,0,0,22.9840282,120.1870727
2017/12/26,臺南市,南　區,喜東里,住宅,50,1,6,5,11,0,1,1,2,1,9,3,22.9423225,120.1906803
2017/12/27,臺南市,南　區,文華里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.98611,120.1899588
2017/12/27,臺南市,南　區,新興里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,22.9799434,120.19537
2017/12/27,臺南市,南　區,明興里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,22.9629831,120.1914018
2017/12/28,臺南市,南　區,廣州里,住宅,50,0,25,7,32,0,0,0,0,0,0,0,22.9841637,120.1928448
2017/12/28,臺南市,南　區,府南里,住宅,51,0,7,8,15,0,0,0,0,0,0,0,22.9722988,120.1950093
2017/12/28,臺南市,南　區,光明里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,22.971944,120.1870727
2017/12/28,臺南市,南　區,大恩里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,22.9548154,120.2079953
2017/12/29,臺南市,南　區,日新里,住宅,75,0,14,19,33,0,0,0,0,0,0,0,22.974026,120.1899588
2017/12/29,臺南市,南　區,文華里,住宅,75,3,11,18,29,1,2,3,4,1,10,4,22.98611,120.1899588
2017/12/25,臺南市,北　區,正風里,地區,50,0,6,4,10,0,0,0,0,0,0,0,23.0154694,120.2148485
2017/12/25,臺南市,北　區,大豐里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,23.0078107,120.1921233
2017/12/25,臺南市,北　區,中樓里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/12/25,臺南市,北　區,玉皇里,住宅,50,1,6,8,14,1,0,1,2,1,7,3,22.9996798,120.2069132
2017/12/26,臺南市,北　區,賢北里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.006719,120.1813004
2017/12/26,臺南市,北　區,興南里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0036652,120.2087167
2017/12/26,臺南市,北　區,大港里,住宅,50,0,7,9,16,0,0,0,0,0,0,0,23.0104452,120.1827435
2017/12/26,臺南市,北　區,新勝里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,23.0094105,120.2213407
2017/12/27,臺南市,北　區,中樓里,住宅,50,1,10,9,19,1,0,1,2,1,5,2,23.0034966,120.2159306
2017/12/27,臺南市,北　區,永祥里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0160134,120.2202587
2017/12/27,臺南市,北　區,元寶里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0114904,120.224226
2017/12/27,臺南市,北　區,大道里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,23.0099486,120.2155699
