日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/11/11,臺南市,東　區,大同里,住宅,50,0,3 ,4 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,120.223527,23.08378
2019/11/12,臺南市,東　區,大智里,住宅,52,0,3,4,7,0,0,0,0,0,0,0,120.2332423,22.962286
2019/11/11,臺南市,東　區,大福里,住宅,50,0,2 ,3 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2159306,22.9739636
2019/11/12,臺南市,東　區,大德里,住宅,50,0,5 ,4 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2148485,22.9778817
2019/11/15,臺南市,東　區,仁和里,住宅,50,0,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2019/11/14,臺南市,東　區,和平里,住宅,50,0,9 ,7 ,16 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2354061,22.9745842
2019/11/14,臺南市,東　區,東明里,住宅,50,0,7,0,7,0,0,0,0,0,0,0,120.227472,22.9916823
2019/11/13,臺南市,東　區,東門里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/11/11,臺南市,東　區,東智里,住宅,55,0,4,17,21,0,0,0,0,0,0,0,120.2267506,22.9629737
2019/11/14,臺南市,東　區,虎尾里,住宅,50,0,5,0,5,0,0,0,0,0,0,0,120.2361273,22.9791309
2019/11/13,臺南市,東　區,後甲里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,120.2382911,22.9927707
2019/11/14,臺南市,東　區,泉南里,住宅,51,1,2,14,16,0,1,1,2,1,6,3,120.2159306,22.9847029
2019/11/13,臺南市,東　區,崇文里,住宅,50,0,6,16,22,0,0,0,0,0,0,0,120.2296358,22.9677389
2019/11/14,臺南市,東　區,崇明里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/11/14,臺南市,東　區,崇信里,住宅,52,0,2,4,6,0,0,0,0,0,0,0,120.227472,22.9809439
2019/11/14,臺南市,東　區,崇德里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,120.228078,22.9755064
2019/11/11,臺南市,東　區,崇學里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,120.2231441,22.9778231
2019/11/14,臺南市,東　區,富強里,住宅,50,0,26,6,32,0,0,0,0,0,0,0,120.2317997,22.9867487
2019/11/11,臺南市,東　區,復興里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,120.2375698,22.9815131
2019/11/15,臺南市,東　區,德光里,住宅,50,0,19,4,23,0,0,0,0,0,0,0,120.2202587,22.981112
2019/11/15,臺南市,東　區,衛國里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2245867,22.9882597
2019/11/15,臺南市,東　區,龍山里,住宅,51,0,2,1,3,0,0,0,0,0,0,0,120.2217014,22.9834946
2019/11/15,臺南市,南　區,大成里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/11/11,臺南市,南　區,大林里,住宅,50,0,10,11,21,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/11/15,臺南市,南　區,大恩里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.2079953,22.9548154
2019/11/14,臺南市,南　區,文華里,住宅,50,1,8,4,12,1,0,1,2,1,8,3,120.1899588,22.98611
2019/11/11,臺南市,南　區,永寧里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.1798573,22.9291405
2019/11/14,臺南市,南　區,再興里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/11/11,臺南市,南　區,同安里,住宅,50,1,7,9,16,0,1,1,2,1,6,3,120.1892373,22.9224836
2019/11/14,臺南市,南　區,竹溪里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2065525,22.9779397
2019/11/15,臺南市,南　區,府南里,住宅,50,2,10,4,14,0,2,2,4,1,14,4,120.1950093,22.9722988
2019/11/10,臺南市,南　區,明亮里,住宅,50,1,8,3,11,1,0,1,2,1,9,3,120.1928448,22.9693947
2019/11/14,臺南市,南　區,明亮里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/11/12,臺南市,南　區,明興里,住宅,50,1,10,2,12,1,0,1,2,1,8,3,120.1914018,22.9629831
2019/11/14,臺南市,南　區,建南里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,120.1964522,22.9572284
2019/11/14,臺南市,南　區,郡南里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.1950093,22.964243
2019/11/12,臺南市,南　區,開南里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.1856297,22.9668748
2019/11/11,臺南市,南　區,新生里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2116023,22.9775543
2019/11/13,臺南市,南　區,新生里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,120.2116023,22.9775543
2019/11/15,臺南市,南　區,新昌里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1957308,22.9835601
2019/11/15,臺南市,南　區,新興里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.19537,22.9799434
2019/11/13,臺南市,南　區,鯤鯓里,住宅,50,0,15,7,22,0,0,0,0,0,0,0,120.1733631,22.9566809
2019/11/15,臺南市,南　區,鹽埕里,住宅,50,1,8,5,13,1,0,1,2,1,8,3,120.189112,22.972299
2019/11/11,臺南市,北　區,力行里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2292752,23.0084185
2019/11/13,臺南市,北　區,大光里,住宅,50,0,16,11,27,0,0,0,0,0,0,0,120.2165437,23.011904
2019/11/15,臺南市,北　區,大和里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1914018,23.0153463
2019/11/15,臺南市,北　區,大港里,地區,50,0,0,4,4,0,0,0,0,0,0,0,120.1827435,23.0104452
