日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/10/23,台南市,東　區,崇善里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,22.9736282,120.2303571
2017/10/23,台南市,東　區,後甲里,住宅,50,4,5,7,12,1,4,5,10,3,42,9,22.9927707,120.2382911
2017/10/23,台南市,東　區,裕聖里,住宅,53,0,9,9,18,0,0,0,0,0,0,0,22.9802195,120.2469457
2017/10/23,台南市,東　區,崇明里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,22.969188,120.22063
2017/10/23,台南市,東　區,南聖里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,22.9890944,120.2462245
2017/10/24,台南市,東　區,龍山里,住宅,50,1,9,4,13,2,0,2,4,1,15,5,22.9834946,120.2217014
2017/10/24,台南市,東　區,東門里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9890322,120.2144878
2017/10/24,台南市,東　區,富裕里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,22.9849708,120.227472
2017/10/24,台南市,東　區,中西里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,22.9905086,120.2202587
2017/10/25,台南市,東　區,德光里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,22.9797498,120.219366
2017/10/25,台南市,東　區,路東里,住宅,50,1,7,7,14,0,1,1,2,1,7,3,22.9801973,120.2134058
2017/10/25,台南市,東　區,德高里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,22.9665308,120.2354061
2017/10/25,台南市,東　區,大同里,住宅,50,1,7,14,21,1,0,1,2,1,5,2,22.9839645,120.2130451
2017/10/26,台南市,東　區,新東里,地區,50,0,1,8,9,0,0,0,0,0,0,0,22.9865063,120.2249474
2017/10/26,台南市,東　區,崇德里,地區,50,0,1,11,12,0,0,0,0,0,0,0,22.9745344,120.2260293
2017/10/26,台南市,東　區,崇明里,公園,50,0,0,5,5,0,0,0,0,0,0,0,22.969188,120.22063
2017/10/26,台南市,東　區,仁和里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,22.970364,120.235827
2017/10/26,台南市,東　區,東光里,住宅,50,1,1,21,22,0,1,1,2,1,5,2,22.992465,120.230914
2017/10/26,台南市,東　區,崇成里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,22.968559,120.227651
2017/10/26,台南市,東　區,大智里,住宅,50,1,3,8,11,1,0,1,2,1,9,3,22.962286,120.2332423
2017/10/26,台南市,東　區,東智里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,22.9629737,120.2267506
2017/10/27,台南市,東　區,關聖里,地區,53,1,0,1,1,0,1,1,2,1,100,9,22.985975,120.2418972
2017/10/27,台南市,東　區,虎尾里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,22.9791309,120.2361273
2017/10/27,台南市,東　區,裕農里,住宅,50,1,4,21,25,0,3,3,6,2,12,4,22.9886954,120.2289146
2017/10/27,台南市,東　區,大學里,住宅,50,2,5,9,14,2,0,2,4,1,14,4,22.9963981,120.2209801
2017/10/27,台南市,東　區,東聖里,住宅,50,0,4,21,25,0,0,0,0,0,0,0,22.9861443,120.2346848
2017/10/27,台南市,東　區,衛國里,住宅,50,2,3,14,17,0,2,2,4,1,12,4,22.9882597,120.2245867
2017/10/27,台南市,東　區,崇誨里,住宅,50,1,7,4,11,1,0,1,2,1,9,3,22.989711,120.2256687
2017/10/23,台南市,南　區,喜南里,住宅,50,4,4,13,17,0,4,4,8,2,24,6,22.9383204,120.1776926
2017/10/23,台南市,南　區,喜東里,住宅,50,3,5,17,22,2,1,3,6,2,14,4,22.9423225,120.1906803
2017/10/24,台南市,南　區,省躬里,住宅,50,9,4,29,33,1,8,9,18,3,27,6,22.9338276,120.1863512
2017/10/24,台南市,南　區,永寧里,住宅,50,4,2,35,37,0,4,4,8,2,11,4,22.9291405,120.1798573
