日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/8/28,台南市,北　區,勝安里,其他,50,1,3,12,15,0,1,1,2,1,7,3,23.007,120.217
2017/8/29,台南市,北　區,成德里,其他,50,0,2,5,7,0,0,0,0,0,0,0,23.013,120.203
2017/8/29,台南市,北　區,成德里,住宅,50,2,1,11,12,0,2,2,4,1,17,5,23.013,120.203
2017/8/29,台南市,北　區,成德里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,23.013,120.203
2017/8/29,台南市,北　區,成德里,住宅,50,3,1,16,17,0,3,3,6,2,18,5,23.013,120.203
2017/8/30,台南市,北　區,成德里,住宅,50,1,3,13,16,0,4,4,8,2,25,6,23.013,120.203
2017/8/30,台南市,北　區,正覺里,其他,50,0,4,10,14,0,0,0,0,0,0,0,23.015,120.211
2017/8/30,台南市,北　區,中樓里,菜園,50,0,1,8,9,0,0,0,0,0,0,0,23.003,120.215
2017/8/31,台南市,北　區,成德里,住宅,50,1,3,14,17,0,1,1,2,1,6,3,23.013,120.203
2017/8/31,台南市,北　區,華興里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,23.007,120.224
2017/8/31,台南市,北　區,文元里,地區,50,0,3,7,10,0,0,0,0,0,0,0,23.014,120.197
2017/8/31,台南市,北　區,大豐里,地區,50,0,0,8,8,0,0,0,0,0,0,0,23.007,120.192
2017/8/31,台南市,北　區,成德里,住宅,50,2,4,17,21,0,2,2,4,1,10,4,23.013,120.203
2017/8/31,台南市,北　區,小康里,住宅,50,1,3,5,8,1,0,1,2,1,13,4,23.015,120.217
2017/8/31,台南市,北　區,實踐里,其他,50,2,5,13,18,0,2,2,4,1,11,4,23.013,120.217
2017/8/31,台南市,北　區,永祥里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,23.016,120.22
2017/9/1,台南市,北　區,成德里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.013,120.203
2017/9/1,台南市,北　區,成德里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.013,120.203
2017/9/1,台南市,北　區,六甲里,其他,75,2,1,25,26,0,2,2,3,1,8,3,23.012,120.21
2017/9/1,台南市,北　區,光武里,地區,50,1,1,7,8,0,1,1,2,1,13,4,23.011,120.216
2017/9/1,台南市,北　區,興北里,地區,50,0,1,10,11,0,0,0,0,0,0,0,23.005,120.211
2017/9/1,台南市,北　區,東興里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,23.001,120.226
2017/9/1,台南市,北　區,開元里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.013,120.221
2017/8/28,台南市,中西區,三合里,住宅,50,1,3,18,21,0,1,1,2,1,5,2,22.999,120.196
2017/8/28,台南市,中西區,萬昌里,住宅,50,5,5,24,29,1,5,6,12,3,21,6,22.989,120.21
2017/8/29,台南市,中西區,光賢里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,23.003,120.188
2017/8/29,台南市,中西區,西湖里,住宅,50,4,4,8,12,2,2,4,8,2,33,8,23.001,120.183
2017/8/30,台南市,中西區,西賢里,住宅,50,2,6,20,26,0,4,4,8,2,15,5,23.003,120.171
2017/8/31,台南市,中西區,民生里,住宅,50,1,1,15,16,1,0,1,2,1,6,3,22.989,120.191
2017/8/31,台南市,中西區,民權里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.996,120.195
2017/8/31,台南市,中西區,協和里,住宅,50,1,4,10,14,0,1,1,2,1,7,3,23.001,120.192
2017/8/31,台南市,中西區,小西里,地區,50,1,2,15,17,0,1,1,2,1,6,3,22.988,120.198
2017/9/1,台南市,中西區,水仙里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,22.996,120.198
2017/9/1,台南市,中西區,法華里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.982,120.209
2017/9/1,台南市,中西區,大涼里,住宅,50,2,12,15,27,3,0,3,6,2,11,4,22.992,120.189
2017/8/28,台南市,安南區,佃東里,住宅,50,0,4,20,24,0,0,0,0,0,0,0,23.072,120.184
2017/8/28,台南市,安南區,公親里,住宅,53,3,4,32,36,0,4,4,8,2,11,4,23.076,120.197
2017/8/28,台南市,安南區,鹿耳里,住宅,51,3,1,41,42,0,4,4,8,2,10,4,23.029,120.132
2017/8/28,台南市,安南區,鹽田里,住宅,51,2,3,15,18,0,2,2,4,1,11,4,23.024,120.152
2017/8/29,台南市,安南區,淵東里,住宅,50,1,8,22,30,0,1,1,2,1,3,2,23.056,120.177
2017/8/29,台南市,安南區,幸福里,住宅,51,0,6,10,16,0,0,0,0,0,0,0,23.021,120.189
2017/8/29,台南市,安南區,淵西里,住宅,51,2,10,22,32,1,1,2,4,1,6,3,23.056,120.166
2017/8/29,台南市,安南區,海佃里,住宅,52,0,2,14,16,0,0,0,0,0,0,0,23.024,120.189
2017/8/30,台南市,安南區,總頭里,住宅,50,4,2,36,38,0,4,4,8,2,11,4,23.05,120.206
2017/8/30,台南市,安南區,新順里,住宅,52,0,4,8,12,0,0,0,0,0,0,0,23.043,120.219
2017/8/30,台南市,安南區,原佃里,住宅,51,2,4,16,20,0,2,2,4,1,10,4,23.053,120.196
2017/8/30,台南市,安南區,安順里,住宅,54,0,10,4,14,0,0,0,0,0,0,0,23.05,120.22
2017/8/31,台南市,安南區,大安里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,23.031,120.195
2017/8/31,台南市,安南區,國安里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.023,120.18
2017/8/31,台南市,安南區,布袋里,住宅,51,0,0,15,15,0,0,0,0,0,0,0,23.063,120.206
2017/8/31,台南市,安南區,安慶里,住宅,54,0,5,21,26,0,0,0,0,0,0,0,23.039,120.209
2017/8/31,台南市,安南區,長安里,住宅,51,7,4,48,52,0,8,8,16,3,15,5,23.064,120.196
2017/8/31,台南市,安南區,頂安里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,23.039,120.204
2017/8/31,台南市,安南區,安東里,住宅,50,0,4,17,21,0,0,0,0,0,0,0,23.037,120.218
2017/8/31,台南市,安南區,鳳凰里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,23.041,120.2
2017/9/1,台南市,安南區,東和里,住宅,50,2,2,41,43,0,4,4,8,2,9,3,23.061,120.236
2017/9/1,台南市,安南區,海東里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.041,120.186
2017/9/1,台南市,安南區,州北里,住宅,50,1,6,30,36,0,3,3,6,2,8,3,23.067,120.215
2017/9/1,台南市,安南區,淵中里,住宅,50,1,0,25,25,0,1,1,2,1,4,2,23.043,120.167
2017/9/1,台南市,安南區,塭南里,住宅,53,4,2,67,69,0,4,4,8,2,6,3,23.071,120.22
2017/9/1,台南市,安南區,州南里,住宅,56,1,1,24,25,0,1,1,2,1,4,2,23.059,120.219
2017/9/1,台南市,安南區,溪墘里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.024,120.192
2017/9/1,台南市,安南區,溪心里,住宅,50,1,0,17,17,0,1,1,2,1,6,3,23.05,120.184
2017/8/28,台南市,安平區,海頭里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,23.002,120.162
2017/8/28,台南市,安平區,石門里,住宅,50,1,18,18,36,0,1,1,2,1,3,2,23,120.165
2017/8/29,台南市,安平區,西門里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,23.002,120.154
2017/8/29,台南市,安平區,國平里,住宅,50,1,15,10,25,0,1,1,2,1,4,2,22.979,120.167
2017/8/30,台南市,安平區,漁光里,住宅,50,5,8,21,29,0,8,8,16,3,28,7,22.98,120.157
2017/8/31,台南市,安平區,文平里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,22.986,120.18
2017/8/31,台南市,安平區,華平里,住宅,50,2,0,9,9,0,2,2,4,1,22,6,22.994,120.174
2017/8/31,台南市,安平區,怡平里,住宅,50,2,0,8,8,0,2,2,4,1,25,6,22.994,120.176
2017/8/31,台南市,安平區,億載里,住宅,50,4,4,32,36,0,4,4,8,2,11,4,22.99,120.16
2017/9/1,台南市,安平區,建平里,住宅,50,2,5,21,26,0,2,2,4,1,8,3,22.993,120.183
2017/9/1,台南市,安平區,海頭里,住宅,75,5,6,17,23,1,5,6,8,2,26,6,23.002,120.162
2017/8/28,台南市,仁德區,三甲里,住宅,50,3,0,20,20,0,3,3,6,2,15,5,22.932,120.236
2017/8/28,台南市,仁德區,保安里,住宅,50,3,0,10,10,0,4,4,8,2,40,8,22.923,120.231
2017/8/29,台南市,仁德區,二行里,住宅,50,6,0,20,20,0,12,12,24,4,60,9,22.921,120.22
2017/8/29,台南市,仁德區,大甲里,住宅,50,3,0,11,11,0,3,3,6,2,27,6,22.922,120.207
2017/8/30,台南市,仁德區,一甲里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.976,120.254
2017/8/30,台南市,仁德區,仁德里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,22.965,120.245
2017/8/31,台南市,仁德區,新田里,住宅,51,1,2,16,18,0,1,1,2,1,6,3,22.954,120.259
2017/8/31,台南市,仁德區,成功里,住宅,50,3,2,13,15,0,4,4,8,2,27,6,22.94,120.225
2017/8/31,台南市,仁德區,仁愛里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,22.953,120.22
2017/8/31,台南市,仁德區,田厝里,住宅,50,4,0,13,13,0,5,5,10,3,38,8,22.938,120.241
2017/9/1,台南市,仁德區,中生里,住宅,50,8,0,35,35,0,15,15,30,4,43,9,22.909,120.242
2017/9/1,台南市,仁德區,土庫里,住宅,50,5,0,26,26,0,12,12,24,4,46,9,22.988,120.26
2017/9/1,台南市,仁德區,中洲里,住宅,50,7,1,47,48,0,14,14,28,4,29,7,22.906,120.259
2017/8/28,台南市,永康區,光復里,住宅,75,5,6,12,18,0,5,5,7,2,28,7,22.999,120.244
2017/8/28,台南市,永康區,三合里,住宅,75,0,5,7,12,0,0,0,0,0,0,0,23.01,120.239
2017/8/29,台南市,永康區,中華里,住宅,50,0,8,3,11,0,0,0,0,0,0,0,23,120.237
2017/8/29,台南市,永康區,成功里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.003,120.237
2017/8/29,台南市,永康區,復華里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.01,120.244
2017/8/29,台南市,永康區,復國里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,23.005,120.247
2017/8/30,台南市,永康區,永康里,住宅,51,0,8,11,19,0,0,0,0,0,0,0,23.023,120.258
2017/8/30,台南市,永康區,中興里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,23.006,120.238
2017/8/31,台南市,永康區,甲頂里,地區,50,0,1,3,4,0,0,0,0,0,0,0,23.021,120.215
2017/8/31,台南市,永康區,鹽洲里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,23.041,120.236
2017/8/31,台南市,永康區,鹽行里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.041,120.236
2017/8/31,台南市,永康區,安康里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.015,120.227
2017/8/31,台南市,永康區,勝利里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,23.001,120.232
2017/8/31,台南市,永康區,西橋里,住宅,50,1,0,20,20,0,1,1,2,1,5,2,23.013,120.226
2017/8/31,台南市,永康區,復華里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.01,120.244
2017/9/1,台南市,永康區,崑山里,住宅,75,0,7,24,31,0,0,0,0,0,0,0,22.998,120.254
2017/9/1,台南市,永康區,西灣里,住宅,75,0,0,9,9,0,0,0,0,0,0,0,23.012,120.261
2017/9/1,台南市,永康區,北灣里,住宅,55,0,1,23,24,0,0,0,0,0,0,0,23.012,120.27
2017/9/1,台南市,永康區,大灣里,住宅,75,0,1,19,20,0,0,0,0,0,0,0,23.006,120.27
2017/8/28,台南市,左鎮區,內庄里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.045,120.422
2017/8/28,台南市,白河區,崎內里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.378,120.476
