日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/10/17,台南市,龍崎區,大坪里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9334133,120.3867834
2017/10/19,台南市,龍崎區,龍船里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,22.9475806,120.4213592
2017/10/16,台南市,永康區,東橋里,住宅,51,0,2,11,13,0,0,0,0,0,0,0,23.0243778,120.241176
2017/10/16,台南市,永康區,正強里,住宅,50,0,6,29,35,0,0,0,0,0,0,0,23.0294884,120.251994
2017/10/16,台南市,永康區,勝利里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,23.004718,120.232521
2017/10/16,台南市,永康區,六合里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0112118,120.2303571
2017/10/17,台南市,永康區,新樹里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,23.0278443,120.2757905
2017/10/17,台南市,永康區,西勢里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,23.0154649,120.2772325
2017/10/17,台南市,永康區,鹽洲里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,23.041356,120.2368389
2017/10/17,台南市,永康區,甲頂里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,23.0217702,120.2152092
2017/10/18,台南市,永康區,龍潭里,住宅,50,1,6,12,18,0,1,1,2,1,6,3,23.0286236,120.2656955
2017/10/18,台南市,永康區,埔園里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,23.0341644,120.2584844
2017/10/18,台南市,永康區,復國里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,23.0059794,120.2473063
2017/10/18,台南市,永康區,安康里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0158435,120.227472
2017/10/19,台南市,永康區,北灣里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.012954,120.270022
2017/10/19,台南市,永康區,大灣里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0067641,120.2707431
2017/10/19,台南市,永康區,崑山里,住宅,53,0,5,15,20,0,0,0,0,0,0,0,22.9988384,120.2541575
2017/10/19,台南市,永康區,永康里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0234285,120.2584844
2017/10/19,台南市,永康區,蔦松里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,23.0455063,120.2555998
2017/10/19,台南市,永康區,三民里,住宅,50,1,0,23,23,0,1,1,2,1,4,2,23.0537318,120.2483881
2017/10/19,台南市,永康區,大橋里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,23.0187454,120.2296358
2017/10/19,台南市,永康區,網寮里,住宅,50,1,6,4,10,0,1,1,2,1,10,4,23.0139035,120.2527152
2017/10/20,台南市,永康區,二王里,住宅,50,1,7,9,16,0,1,1,2,1,6,3,23.0177985,120.2469457
2017/10/20,台南市,永康區,復興里,住宅,51,2,1,10,11,0,2,2,4,1,18,5,22.9969297,120.2440609
2017/10/20,台南市,永康區,復國里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,23.0059794,120.2473063
2017/10/20,台南市,永康區,王行里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.042301,120.2772325
2017/10/20,台南市,永康區,烏竹里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,23.0410039,120.2642533
2017/10/20,台南市,永康區,成功里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.0032483,120.2379305
2017/10/20,台南市,永康區,神洲里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.0046566,120.2408154
2017/10/20,台南市,永康區,五王里,住宅,51,0,5,10,15,0,0,0,0,0,0,0,23.0116465,120.2346848
2017/10/16,台南市,新化區,知義里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.0194325,120.3349024
2017/10/16,台南市,新化區,太平里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.0500798,120.3103958
2017/10/16,台南市,新化區,崙頂里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0200525,120.2873266
2017/10/18,台南市,新化區,協興里,住宅,50,0,0,24,24,0,1,1,2,1,4,2,23.0390927,120.2988617
2017/10/19,台南市,新化區,崙頂里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.0200525,120.2873266
2017/10/19,台南市,新化區,知義里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0194325,120.3349024
2017/10/19,台南市,善化區,胡家里,住宅,80,0,0,8,8,0,0,0,0,0,0,0,23.1508594,120.2714642
2017/10/19,台南市,新市區,大營里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0994096,120.3118375
2017/10/20,台南市,新市區,新市里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0807704,120.2952571
2017/10/18,台南市,安定區,蘇林里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,23.1227334,120.2584844
2017/10/18,台南市,安定區,安定里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.1115672,120.2541575
2017/10/16,台南市,山上區,山上里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.101435,120.3594043
2017/10/16,台南市,山上區,山上里,住宅,55,0,0,5,5,0,0,0,0,0,0,0,23.101435,120.3594043
2017/10/16,台南市,楠西區,照興里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,23.1959665,120.4760853
2017/10/19,台南市,楠西區,楠西里,住宅,50,4,56,38,94,1,5,6,12,3,6,3,23.1743367,120.4832844
2017/10/19,台南市,楠西區,楠西里,住宅,100,0,0,7,7,0,0,0,0,0,0,0,23.1743367,120.4832844
2017/10/19,台南市,楠西區,灣丘里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.1729731,120.5336665
2017/10/18,台南市,南化區,北寮里,住宅,60,0,0,5,5,0,0,0,0,0,0,0,23.0764623,120.4962417
2017/10/18,台南市,南化區,玉山里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0913916,120.5394232
2017/10/16,台南市,左鎮區,左鎮里,地區,50,0,0,3,3,0,0,0,0,0,0,0,23.047747,120.4040725
2017/10/15,台南市,麻豆區,東角里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.1850701,120.2555998
2017/10/19,台南市,麻豆區,中興里,住宅,56,0,0,1,1,0,0,0,0,0,0,0,23.1796679,120.2462245
2017/10/16,台南市,六甲區,中社里,住宅,51,0,0,13,13,0,0,0,0,0,0,0,23.2385397,120.3262535
2017/10/17,台南市,六甲區,龜港里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.2508669,120.3060706
2017/10/18,台南市,六甲區,水林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.2423046,120.3464333
2017/10/19,台南市,官田區,西庄里,住宅,53,0,2,10,12,0,0,0,0,0,0,0,23.1825162,120.2930943
2017/10/18,台南市,佳里區,營頂里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.1996721,120.1863512
2017/10/18,台南市,佳里區,營頂里,住宅,53,0,0,1,1,0,0,0,0,0,0,0,23.1996721,120.1863512
2017/10/19,台南市,佳里區,海澄里,住宅,60,0,0,5,5,0,0,0,0,0,0,0,23.1781101,120.1675902
2017/10/19,台南市,佳里區,通興里,住宅,50,0,0,24,24,0,0,0,0,0,0,0,23.1417249,120.161817
2017/10/16,台南市,將軍區,鯤溟里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.1885961,120.1112911
2017/10/17,台南市,將軍區,長榮里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.1900666,120.161817
2017/10/17,台南市,北門區,永華里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.2600928,120.1098472
2017/10/18,台南市,北門區,北門里,住宅,55,8,0,23,23,0,9,9,16,3,39,8,23.2661521,120.125729
2017/10/20,台南市,北門區,永隆里,住宅,55,0,0,2,2,0,0,0,0,0,0,0,23.276035,120.1170664
2017/10/18,台南市,學甲區,新榮里,地區,51,0,0,10,10,0,0,0,0,0,0,0,23.2265232,120.1863512
2017/10/20,台南市,學甲區,新達里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,23.2414846,120.2108809
2017/10/18,台南市,鹽水區,舊營里,住宅,50,4,2,54,56,0,9,9,18,3,16,5,23.2982122,120.2599266
2017/10/19,台南市,鹽水區,下林里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.2605835,120.241176
2017/10/19,台南市,鹽水區,孫厝里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.2906603,120.2195374
2017/10/16,台南市,白河區,庄內里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.3575239,120.4285613
2017/10/16,台南市,白河區,永安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.3457502,120.4083944
2017/10/17,台南市,白河區,外角里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.350615,120.4264007
2017/10/17,台南市,白河區,大竹里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.3640976,120.4040725
2017/10/19,台南市,白河區,仙草里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.3468455,120.4847242
