日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/10/10,台南市,東　區,東光里,住宅,52,0,4,9,13,0,0,0,0,0,0,0,22.99242,120.2303571
2017/10/11,台南市,東　區,莊敬里,住宅,50,1,8,14,22,0,1,1,2,1,5,2,22.9966645,120.232521
2017/10/11,台南市,東　區,東光里,住宅,50,1,10,5,15,0,1,1,2,1,7,3,22.99242,120.2303571
2017/10/12,台南市,東　區,富裕里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,22.9849708,120.227472
2017/10/12,台南市,東　區,南聖里,住宅,50,2,1,8,9,0,2,2,4,1,22,6,22.9890944,120.2462245
2017/10/12,台南市,東　區,東安里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,22.9872616,120.2213407
2017/10/12,台南市,東　區,關聖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.985975,120.2418972
2017/10/13,台南市,東　區,德高里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,22.9665308,120.2354061
2017/10/13,台南市,東　區,東門里,住宅,50,1,8,8,16,0,1,1,2,1,6,3,22.9890322,120.2144878
2017/10/13,台南市,東　區,圍下里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,22.9919771,120.2148485
2017/10/13,台南市,東　區,新東里,住宅,50,2,4,6,10,2,0,2,4,1,20,5,22.9865063,120.2249474
2017/10/14,台南市,東　區,裕農里,住宅,53,0,5,12,17,0,0,0,0,0,0,0,22.9886954,120.2289146
2017/10/11,台南市,南　區,鯤鯓里,住宅,50,3,1,19,20,1,2,3,6,2,15,5,22.9566809,120.1733631
2017/10/11,台南市,南　區,鯤鯓里,住宅,50,3,2,17,19,0,4,4,8,2,21,6,22.9566809,120.1733631
2017/10/11,台南市,南　區,光明里,住宅,50,1,5,6,11,1,0,1,2,1,9,3,22.971944,120.1870727
2017/10/12,台南市,南　區,文南里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9840282,120.1870727
2017/10/12,台南市,南　區,日新里,住宅,50,1,4,13,17,0,1,1,2,1,6,3,22.974026,120.1899588
2017/10/13,台南市,南　區,喜東里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,22.9423225,120.1906803
2017/10/13,台南市,南　區,喜南里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,22.9383204,120.1776926
2017/10/11,台南市,北　區,長榮里,住宅,50,0,1,21,22,0,0,0,0,0,0,0,23.0091928,120.2191767
2017/10/11,台南市,北　區,和順里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0051759,120.2015025
2017/10/12,台南市,北　區,大仁里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0074149,120.2148485
2017/10/12,台南市,北　區,國興里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0094345,120.2260293
2017/10/12,台南市,北　區,重興里,住宅,50,1,1,7,8,0,2,2,4,1,25,6,23.0040653,120.2260293
2017/10/12,台南市,北　區,光武里,住宅,50,0,13,12,25,0,0,0,0,0,0,0,23.0124822,120.2162913
2017/10/13,台南市,北　區,成功里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0202949,120.2094381
2017/10/13,台南市,北　區,振興里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/10/13,台南市,北　區,大豐里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0078107,120.1921233
2017/10/13,台南市,北　區,成德里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0134491,120.2036668
2017/10/11,台南市,中西區,小西里,地區,50,0,8,12,20,0,0,0,0,0,0,0,22.9883267,120.1986166
2017/10/12,台南市,中西區,三合里,住宅,50,0,5,15,20,0,0,0,0,0,0,0,22.9999315,120.1960915
2017/10/12,台南市,中西區,天后里,住宅,50,1,24,13,37,0,1,1,2,1,3,2,22.9975318,120.2011417
2017/10/13,台南市,中西區,大南里,住宅,50,1,5,5,10,1,0,1,2,1,10,4,22.9847358,120.2029453
2017/10/13,台南市,中西區,永華里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,22.9911465,120.2043882
2017/10/13,台南市,中西區,三民里,其他,50,2,4,9,13,2,1,3,6,2,23,6,22.994872,120.2058311
2017/10/11,台南市,安南區,砂崙里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,23.0803589,120.1213978
2017/10/11,台南市,安南區,鹿耳里,住宅,52,1,1,18,19,0,2,2,4,1,11,4,23.0295877,120.1329474
2017/10/12,台南市,安南區,頂安里,住宅,50,1,11,4,15,2,0,2,4,1,13,4,23.0394768,120.2043882
2017/10/12,台南市,安南區,安東里,住宅,50,1,10,11,21,0,2,2,4,1,10,4,23.0372738,120.2180947
2017/10/12,台南市,安南區,安西里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,23.0310345,120.2094381
2017/10/12,台南市,安南區,安慶里,住宅,50,2,2,23,25,0,2,2,4,1,8,3,23.0390892,120.2094381
2017/10/13,台南市,安南區,大安里,住宅,50,2,5,17,22,0,2,2,4,1,9,3,23.0313733,120.1950093
2017/10/13,台南市,安南區,南興里,住宅,50,2,5,17,22,0,2,2,4,1,9,3,23.0743149,120.1502699
2017/10/13,台南市,安南區,東和里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,23.0615247,120.2368486
2017/10/11,台南市,安平區,海頭里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0025857,120.1625386
2017/10/11,台南市,安平區,平安里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/10/11,台南市,安平區,金城里,住宅,50,2,7,12,19,0,2,2,4,1,11,4,22.9953785,120.1488264
