日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/2/16,台南市,東區,衛國里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2245867,22.9882597
106/2/16,台南市,東區,德高里,學校,50,1,3,1,4,1,0,1,2,1,25,6,120.2354061,22.9665308
106/2/16,台南市,東區,文聖里,學校,50,0,0,4,4,0,0,0,0,0,0,0,120.2447821,22.9840282
106/2/16,台南市,東區,成大里,學校,93,0,11,10,21,0,0,0,0,0,0,0,120.2152092,22.9976069
106/2/16,台南市,東區,德光里,學校,50,0,8,7,15,0,0,0,0,0,0,0,120.2202587,22.981112
106/2/16,台南市,東區,大福里,學校,50,0,0,5,5,0,0,0,0,0,0,0,120.2159306,22.9739636
106/2/17,台南市,東區,崇明里,學校,50,0,0,5,5,0,0,0,0,0,0,0,120.22063,22.969188
106/2/17,台南市,東區,崇明里,學校,50,0,0,6,6,0,0,0,0,0,0,0,120.22063,22.969188
106/2/17,台南市,東區,復興里,學校,50,0,0,7,7,0,0,0,0,0,0,0,120.238356,22.982061
106/2/17,台南市,東區,復興里,學校,50,0,0,4,4,0,0,0,0,0,0,0,120.238356,22.982061
106/2/17,台南市,東區,崇德里,住宅,50,0,10,2,12,0,0,0,0,0,0,0,120.2260293,22.9745344
106/2/17,台南市,東區,大學里,住宅,75,0,7,1,8,0,0,0,0,0,0,0,120.2209801,22.9963981
106/2/17,台南市,東區,崇德里,住宅,50,0,10,2,12,0,0,0,0,0,0,0,120.2260293,22.9745344
106/2/17,台南市,東區,大學里,住宅,75,0,7,1,8,0,0,0,0,0,0,0,120.2209801,22.9963981
106/2/18,台南市,東區,路東里,住宅,75,0,4,13,17,0,0,0,0,0,0,0,120.2134058,22.9801973
106/2/18,台南市,東區,富強里,住宅,75,1,5,4,9,0,1,1,1,1,11,4,120.2317997,22.9867487
106/2/14,台南市,南區,新興里,學校,50,0,1,2,3,0,0,0,0,0,0,0,120.19537,22.9799434
106/2/14,台南市,南區,日新里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.1899588,22.974026
106/2/15,台南市,南區,省躬里,學校,50,0,5,3,8,0,0,0,0,0,0,0,120.1863512,22.9338276
106/2/15,台南市,南區,明德里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.200781,22.9710918
106/2/16,台南市,南區,鯤鯓里,學校,50,0,3,8,11,0,0,0,0,0,0,0,120.1733631,22.9566809
106/2/16,台南市,南區,國宅里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1870727,22.9759721
106/2/16,台南市,南區,省躬里,學校,50,0,1,5,6,0,0,0,0,0,0,0,120.1863512,22.9338276
106/2/16,台南市,南區,喜東里,學校,50,0,1,6,7,0,0,0,0,0,0,0,120.1906803,22.9423225
106/2/16,台南市,南區,明德里,學校,50,0,5,4,9,0,0,0,0,0,0,0,120.200781,22.9710918
106/2/17,台南市,南區,大成里,學校,50,0,1,5,6,0,0,0,0,0,0,0,120.1986166,22.9802712
106/2/17,台南市,南區,明德里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.200781,22.9710918
106/2/17,台南市,南區,再興里,住宅,52,0,5,3,8,0,0,0,0,0,0,0,120.1928448,22.9801358
106/2/17,台南市,南區,開南里,學校,50,0,9,3,12,0,0,0,0,0,0,0,120.1856297,22.9668748
106/2/13,台南市,北區,重興里,住宅,53,0,4,3,7,0,0,0,0,0,0,0,120.2260293,23.0040653
106/2/13,台南市,北區,延平里,學校,50,0,0,5,5,0,0,0,0,0,0,0,120.211963,23.0107043
106/2/14,台南市,北區,正風里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.2148485,23.0154694
106/2/14,台南市,北區,興南里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2087167,23.0036652
106/2/14,台南市,北區,開元里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2217014,23.0130263
106/2/14,台南市,北區,興北里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2116023,23.0057457
106/2/15,台南市,北區,仁愛里,住宅,50,0,13,10,23,0,0,0,0,0,0,0,120.2202587,23.0025898
106/2/15,台南市,北區,振興里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2217014,23.0063146
106/2/15,台南市,北區,大港里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1827435,23.0104452
106/2/15,台南市,北區,國姓里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2087167,23.0076926
106/2/16,台南市,北區,玉皇里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2069132,22.9996798
106/2/16,台南市,北區,和順里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.2015025,23.0051759
106/2/16,台南市,北區,興北里,學校,50,0,5,4,9,0,0,0,0,0,0,0,120.2116023,23.0057457
106/2/16,台南市,北區,文成里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.1971737,23.0074248
106/2/16,台南市,北區,重興里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.2260293,23.0040653
106/2/16,台南市,北區,光武里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.2162913,23.0124822
106/2/16,台南市,北區,大道里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.2155699,23.0099486
106/2/17,台南市,北區,安民里,學校,50,2,0,3,3,0,2,2,4,1,67,9,120.2000596,23.0014504
106/2/17,台南市,北區,大港里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.1827435,23.0104452
106/2/17,台南市,北區,文元里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.1978952,23.0146579
106/2/17,台南市,北區,大和里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1914018,23.0153463
106/2/17,台南市,北區,國興里,學校,50,1,0,4,4,0,1,1,2,1,25,6,120.2260293,23.0094345
106/2/17,台南市,北區,三德里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.2047489,23.000133
106/2/17,台南市,北區,文成里,學校,50,0,4,3,7,0,0,0,0,0,0,0,120.1971737,23.0074248
106/2/17,台南市,北區,勝安里,學校,23,0,0,9,9,0,0,0,0,0,0,0,120.217734,23.0074816
106/2/17,台南市,北區,公園里,學校,22,0,0,0,0,0,0,0,0,0,0,0,120.2101595,23.0006781
106/2/17,台南市,北區,開元里,學校,17,0,0,0,0,0,0,0,0,0,0,0,120.2217014,23.0130263
106/2/13,台南市,中西區,藥王里,住宅,50,0,8,17,25,0,0,0,0,0,0,0,120.1914018,22.9992346
106/2/13,台南市,中西區,萬昌里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2101595,22.9899384
106/2/14,台南市,中西區,赤嵌里,學校,50,0,2,1,3,0,0,0,0,0,0,0,120.2072739,22.9972549
106/2/14,台南市,中西區,協進里,學校,50,0,1,1,2,0,0,0,0,0,0,0,120.1910411,22.9976318
106/2/14,台南市,中西區,進學里,學校,50,0,2,0,2,0,0,0,0,0,0,0,120.2015025,22.9877228
106/2/14,台南市,中西區,永華里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.2043882,22.9911465
106/2/15,台南市,中西區,永福里,學校,50,0,1,0,1,0,0,0,0,0,0,0,120.2018632,22.9933532
106/2/15,台南市,中西區,永福里,其他,50,0,6,2,8,0,0,0,0,0,0,0,120.2018632,22.9933532
106/2/16,台南市,中西區,進學里,學校,50,0,1,6,7,0,0,0,0,0,0,0,120.2015025,22.9877228
106/2/16,台南市,中西區,進學里,學校,50,0,1,2,3,0,0,0,0,0,0,0,120.2015025,22.9877228
106/2/17,台南市,中西區,小西里,學校,50,0,2,2,4,0,0,0,0,0,0,0,120.1986166,22.9883267
106/2/17,台南市,中西區,赤嵌里,學校,50,0,4,0,4,0,0,0,0,0,0,0,120.2072739,22.9972549
106/2/18,台南市,中西區,大南里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.2029453,22.9847358
106/2/18,台南市,中西區,郡王里,學校,100,1,0,3,3,0,2,2,2,1,67,9,120.2072739,22.986515
106/2/18,台南市,中西區,郡王里,學校,50,1,0,3,3,0,1,1,2,1,33,8,120.2072739,22.986515
106/2/18,台南市,中西區,郡王里,學校,50,1,2,1,3,1,0,1,2,1,33,8,120.2072739,22.986515
106/2/13,台南市,安南區,幸福里,住宅,52,1,7,7,14,0,1,1,2,1,7,3,120.1899588,23.0210189
106/2/13,台南市,安南區,溪東里,學校,50,0,4,7,11,0,0,0,0,0,0,0,120.2015025,23.0253139
106/2/14,台南市,安南區,梅花里,學校,50,0,6,4,10,0,0,0,0,0,0,0,120.1978952,23.038824
106/2/14,台南市,安南區,布袋里,住宅,50,2,3,10,13,0,2,2,4,1,15,5,120.2065525,23.0638587
106/2/15,台南市,安南區,安慶里,學校,50,0,2,3,5,0,0,0,0,0,0,0,120.2094381,23.0390892
106/2/15,台南市,安南區,安富里,住宅,51,0,2,10,12,0,0,0,0,0,0,0,120.1957308,23.0251806
106/2/16,台南市,安南區,安順里,學校,50,0,1,1,2,0,0,0,0,0,0,0,120.2209801,23.0500919
106/2/16,台南市,安南區,大安里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,120.1950093,23.0313733
106/2/16,台南市,安南區,安順里,學校,50,0,3,3,6,0,0,0,0,0,0,0,120.2209801,23.0500919
106/2/16,台南市,安南區,青草里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.1040715,23.0732357
106/2/16,台南市,安南區,鹿耳里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.1329474,23.0295877
106/2/17,台南市,安南區,溪心里,學校,50,0,0,13,13,0,0,0,0,0,0,0,120.1849082,23.0509441
106/2/17,台南市,安南區,學東里,學校,1,0,0,4,4,0,0,0,0,0,0,0,120.1387218,23.0821055
106/2/17,台南市,安南區,南興里,學校,1,0,1,2,3,0,0,0,0,0,0,0,120.1502699,23.0743149
106/2/17,台南市,安南區,理想里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1914018,23.0368283
106/2/13,台南市,安平區,育平里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.1661469,22.989074
106/2/13,台南市,安平區,育平里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.1661469,22.989074
106/2/14,台南市,安平區,海頭里,住宅,50,0,11,4,15,0,0,0,0,0,0,0,120.1625386,23.0025857
106/2/14,台南市,安平區,平通里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.1690334,22.9938422
106/2/15,台南市,安平區,建平里,學校,50,0,2,5,7,0,0,0,0,0,0,0,120.185801,22.993724
106/2/15,台南市,安平區,石門里,學校,50,0,0,6,6,0,0,0,0,0,0,0,120.1654252,23.0006394
106/2/16,台南市,安平區,國平里,學校,50,0,1,5,6,0,0,0,0,0,0,0,120.1675902,22.9793723
106/2/16,台南市,安平區,金城里,學校,50,0,5,7,12,0,0,0,0,0,0,0,120.1488264,22.9953785
106/2/16,台南市,安平區,文平里,學校,50,0,12,3,15,0,0,0,0,0,0,0,120.1805789,22.9860574
106/2/16,台南市,安平區,平通里,學校,50,0,0,14,14,0,0,0,0,0,0,0,120.1690334,22.9938422
106/2/16,台南市,安平區,億載里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.1603737,22.9902803
106/2/17,台南市,安平區,漁光里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.1574869,22.9801396
106/2/17,台南市,安平區,西門里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.1546002,23.0022304
106/2/17,台南市,安平區,建平里,住宅,51,0,3,2,5,0,0,0,0,0,0,0,120.185801,22.993724
106/2/17,台南市,安平區,建平里,學校,50,0,6,9,15,0,0,0,0,0,0,0,120.185801,22.993724
106/2/17,台南市,安平區,怡平里,學校,50,0,2,1,3,0,0,0,0,0,0,0,120.176971,22.994197
106/2/18,台南市,安平區,石門里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.1654252,23.0006394
106/2/18,台南市,安平區,石門里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.1654252,23.0006394
106/2/13,台南市,歸仁區,南興里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2786746,22.9708824
106/2/18,台南市,歸仁區,南保里,住宅,60,0,0,3,3,0,0,0,0,0,0,0,120.2940791,22.9671144
106/2/13,台南市,永康區,網寮里,住宅,56,1,5,12,17,0,1,1,2,1,6,3,120.2527152,23.0139035
106/2/13,台南市,永康區,東橋里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.241176,23.0243778
106/2/13,台南市,永康區,中華里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2375698,23.0003039
106/2/13,台南市,永康區,光復里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2444215,22.9998739
106/2/14,台南市,永康區,大灣里,學校,50,0,1,2,3,0,0,0,0,0,0,0,120.2707431,23.0067641
106/2/14,台南市,永康區,大橋里,學校,50,0,2,3,5,0,0,0,0,0,0,0,120.2296358,23.0187454
106/2/15,台南市,永康區,龍潭里,學校,50,0,3,4,7,0,0,0,0,0,0,0,120.2656955,23.0286236
106/2/15,台南市,永康區,西勢里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.2772325,23.0154649
106/2/15,台南市,永康區,埔園里,學校,50,0,0,5,5,0,0,0,0,0,0,0,120.2584844,23.0341644
106/2/15,台南市,永康區,鹽洲里,學校,50,0,1,0,1,0,0,0,0,0,0,0,120.2368389,23.041356
106/2/16,台南市,永康區,永康里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.2584844,23.0234285
106/2/16,台南市,永康區,永康里,學校,50,0,0,6,6,0,0,0,0,0,0,0,120.2584844,23.0234285
106/2/16,台南市,永康區,東灣里,學校,50,0,4,2,6,0,0,0,0,0,0,0,120.270022,22.9995352
106/2/16,台南市,永康區,崑山里,學校,50,0,4,6,10,0,0,0,0,0,0,0,120.2541575,22.9988384
106/2/17,台南市,永康區,神洲里,學校,50,0,0,8,8,0,0,0,0,0,0,0,120.2408154,23.0046566
106/2/17,台南市,永康區,五王里,學校,50,1,3,4,7,0,1,1,2,1,14,4,120.2346848,23.0116465
106/2/17,台南市,永康區,東橋里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.241176,23.0243778
106/2/18,台南市,永康區,復華里,學校,50,0,1,4,5,0,0,0,0,0,0,0,120.2440609,23.0103511
106/2/18,台南市,永康區,勝利里,學校,50,0,1,3,4,0,0,0,0,0,0,0,120.232521,23.004718
106/2/18,台南市,永康區,中華里,學校,50,1,4,0,4,1,0,1,2,1,25,6,120.2375698,23.0003039
106/2/13,台南市,新化區,護國里,機關,50,0,0,0,0,0,0,0,0,0,0,0,120.3233704,23.0433225
106/2/13,台南市,新化區,太平里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.3103958,23.0500798
106/2/14,台南市,新化區,東榮里,機關,50,0,0,1,1,0,0,0,0,0,0,0,120.3233704,23.0325916
106/2/14,台南市,新化區,協興里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.310896,23.0385411
106/2/14,台南市,新化區,知義里,學校,50,0,2,4,6,0,0,0,0,0,0,0,120.3349024,23.0194325
106/2/16,台南市,新化區,護國里,學校,50,0,2,0,2,0,0,0,0,0,0,0,120.3233704,23.0433225
106/2/3,台南市,善化區,胡厝里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2656955,23.1359743
106/2/3,台南市,善化區,胡家里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.2714642,23.1508594
106/2/18,台南市,善化區,東隆里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.3118375,23.1637973
106/2/18,台南市,善化區,東隆里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.3118375,23.1637973
106/2/18,台南市,善化區,北關里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.289129,23.1333794
106/2/18,台南市,善化區,光文里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3003035,23.1340393
106/2/16,台南市,楠西區,楠西里,學校,37,0,0,4,4,0,0,0,0,0,0,0,120.486337,23.174143
106/2/16,台南市,楠西區,楠西里,學校,22,0,0,12,12,0,0,0,0,0,0,0,120.486337,23.174143
106/2/20,台南市,楠西區,照興里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4760853,23.1959665
106/2/7,台南市,南化區,玉山里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,120.5394232,23.0913916
106/2/9,台南市,南化區,南化里,住宅,60,0,0,0,0,0,0,0,0,0,0,0,120.476989,23.043524
106/2/9,台南市,南化區,小崙里,住宅,58,0,0,2,2,0,0,0,0,0,0,0,120.4991209,23.0517371
106/2/9,台南市,南化區,東和里,住宅,70,0,0,4,4,0,0,0,0,0,0,0,120.476989,23.043524
106/2/18,台南市,南化區,北寮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4962417,23.0764623
106/2/18,台南市,南化區,西埔里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4530456,23.0293455
106/2/13,台南市,麻豆區,東角里,住宅,56,0,0,20,20,0,0,0,0,0,0,0,120.2555998,23.1850701
106/2/15,台南市,麻豆區,埤頭里,住宅,56,1,4,10,14,0,1,1,1,1,7,3,120.2267506,23.1911574
106/2/16,台南市,麻豆區,港尾里,住宅,51,1,0,9,9,0,1,1,1,1,11,4,120.2022239,23.2030401
106/2/16,台南市,麻豆區,海埔里,住宅,53,0,0,4,4,0,0,0,0,0,0,0,120.2137665,23.205976
106/2/13,台南市,六甲區,龍湖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3536396,23.2179786
106/2/11,台南市,官田區,官田里,住宅,60,0,0,8,8,0,0,0,0,0,0,0,120.3406679,23.1898853
106/2/15,台南市,官田區,二鎮里,住宅,55,0,0,14,14,0,0,0,0,0,0,0,120.3262535,23.2063507
106/2/15,台南市,佳里區,東寧里,住宅,105,0,0,1,1,0,0,0,0,0,0,0,120.1813004,23.1624709
106/2/16,台南市,佳里區,鎮山里,住宅,38,2,0,18,18,0,2,2,5,2,11,4,120.1863512,23.1513391
106/2/13,台南市,西港區,金砂里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.2022239,23.1547127
106/2/2,台南市,北門區,中樞里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1271727,23.2403294
106/2/3,台南市,北門區,玉港里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.144496,23.2689137
106/2/3,台南市,北門區,雙春里,其他,50,0,0,5,5,0,0,0,0,0,0,0,120.1300601,23.3122462
106/2/7,台南市,北門區,錦湖里,其他,50,0,0,1,1,0,0,0,0,0,0,0,120.1647036,23.2941931
106/2/7,台南市,北門區,保吉里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1213978,23.2845247
106/2/11,台南市,北門區,鯤江里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1517133,23.2902206
106/2/15,台南市,新營區,大宏里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.3190457,23.3084712
106/2/15,台南市,新營區,忠政里,學校,50,0,0,11,11,0,0,0,0,0,0,0,120.314,23.315579
106/2/15,台南市,新營區,忠政里,學校,50,0,5,5,10,0,0,0,0,0,0,0,120.314,23.315579
106/2/15,台南市,新營區,民生里,學校,50,0,3,1,4,0,0,0,0,0,0,0,120.3075124,23.3055564
106/2/16,台南市,新營區,民生里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.3075124,23.3055564
106/2/16,台南市,新營區,民權里,學校,50,0,9,0,9,0,0,0,0,0,0,0,120.314,23.3075315
106/2/16,台南市,新營區,三仙里,學校,50,0,12,0,12,0,0,0,0,0,0,0,120.3111166,23.3121679
106/2/16,台南市,新營區,興業里,學校,50,0,3,0,3,0,0,0,0,0,0,0,120.3183249,23.3039301
106/2/16,台南市,新營區,新東里,學校,50,0,0,7,7,0,0,0,0,0,0,0,120.324812,23.3152926
106/2/16,台南市,新營區,鐵線里,學校,50,0,1,1,2,0,0,0,0,0,0,0,120.2671377,23.2631404
106/2/16,台南市,新營區,姑爺里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.2555998,23.2763179
106/2/16,台南市,新營區,南紙里,學校,50,0,0,4,4,0,0,0,0,0,0,0,120.2902105,23.2984982
106/2/16,台南市,新營區,太南里,學校,50,0,1,3,4,0,0,0,0,0,0,0,120.2757905,23.288141
106/2/16,台南市,新營區,太北里,學校,50,0,1,4,5,0,0,0,0,0,0,0,120.2729063,23.2968024
106/2/17,台南市,新營區,興安里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.3219289,23.2998114
106/2/17,台南市,新營區,土庫里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.3392266,23.3202733
106/2/17,台南市,新營區,新東里,學校,50,1,1,2,3,0,1,1,2,1,33,8,120.324812,23.3152926
106/2/17,台南市,新營區,新東里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.324812,23.3152926
106/2/6,台南市,白河區,大林里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4559258,23.3369326
106/2/11,台南市,白河區,永安里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4083944,23.3457502
106/2/14,台南市,白河區,仙草里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.4847242,23.3468455
106/2/13,台南市,白河區,大竹里,學校,50,0,0,4,4,0,0,0,0,0,0,0,120.4040725,23.3640976
106/2/13,台南市,白河區,內角里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.4444046,23.4037138
106/2/13,台南市,白河區,六溪里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.464566,23.3163273
106/2/14,台南市,白河區,仙草里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.4847242,23.3468455
106/2/13,台南市,白河區,永安里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.4083944,23.3457502
106/2/13,台南市,白河區,永安里,學校,50,0,0,5,5,0,0,0,0,0,0,0,120.4083944,23.3457502
106/2/13,台南市,白河區,玉豐里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.4184782,23.3797822
106/2/13,台南市,白河區,竹門里,學校,50,0,0,2,2,0,0,0,0,0,0,0,120.4501653,23.3756819
106/2/13,台南市,白河區,昇安里,學校,50,0,3,0,3,0,0,0,0,0,0,0,120.4328824,23.3686607
106/2/13,台南市,白河區,河東里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.427121,23.3430904
106/2/13,台南市,白河區,關嶺里,學校,50,0,0,0,0,0,0,0,0,0,0,0,120.5106372,23.3171844
106/2/17,台南市,白河區,崁頭里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.427121,23.3270086
106/2/17,台南市,白河區,秀祐里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.3925467,23.3504738
