日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2018/1/23,臺南市,南　區,大忠里,住宅,50,3,4,10,14,0,3,3,6,2,21,6,22.9698014,120.2101595
2018/1/23,臺南市,南　區,建南里,住宅,50,3,2,9,11,1,2,3,6,2,27,6,22.9572284,120.1964522
2018/1/24,臺南市,南　區,喜北里,住宅,50,3,6,17,23,0,5,5,10,3,22,6,22.9490628,120.1776926
2018/1/24,臺南市,南　區,國宅里,住宅,53,1,6,4,10,1,0,1,2,1,10,4,22.976137,120.187265
2018/1/24,臺南市,南　區,白雪里,住宅,50,1,2,16,18,0,1,1,2,1,6,3,22.9676143,120.1885158
2018/1/25,臺南市,南　區,國宅里,住宅,51,1,8,7,15,1,0,1,2,1,7,3,22.976137,120.187265
2018/1/25,臺南市,南　區,開南里,住宅,51,0,9,7,16,0,0,0,0,0,0,0,22.9668748,120.1856297
2018/1/25,臺南市,南　區,國宅里,住宅,51,1,8,7,15,1,0,1,2,1,7,3,22.976137,120.187265
2018/1/26,臺南市,南　區,大林里,住宅,53,1,5,6,11,0,1,1,2,1,9,3,22.9733919,120.2058311
2018/1/26,臺南市,南　區,大成里,住宅,50,0,12,7,19,0,0,0,0,0,0,0,22.9802712,120.1986166
2018/1/26,臺南市,南　區,南都里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,22.9550918,120.1841866
2018/1/26,臺南市,南　區,新生里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,22.9775543,120.2116023
2018/1/22,臺南市,北　區,振興里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,23.0063146,120.2217014
2018/1/22,臺南市,北　區,大道里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,23.0099486,120.2155699
2018/1/22,臺南市,北　區,華興里,住宅,50,1,4,10,14,0,1,1,2,1,7,3,23.0073122,120.2249474
2018/1/22,臺南市,北　區,大山里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0090596,120.2134058
2018/1/23,臺南市,北　區,大港里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,23.0104452,120.1827435
2018/1/23,臺南市,北　區,興南里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,23.0036652,120.2087167
2018/1/23,臺南市,北　區,成德里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.0134491,120.2036668
2018/1/24,臺南市,北　區,正覺里,住宅,50,1,3,8,11,0,1,1,2,1,9,3,23.0151428,120.2116023
2018/1/24,臺南市,北　區,元寶里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,23.0114904,120.224226
2018/1/25,臺南市,北　區,正覺里,住宅,87,0,26,10,36,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/1/25,臺南市,北　區,正覺里,住宅,136,0,45,27,72,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/1/25,臺南市,北　區,正覺里,住宅,151,1,35,25,60,0,1,1,1,1,2,1,23.0151428,120.2116023
2018/1/26,臺南市,北　區,正風里,市場,38,0,6,3,9,0,0,0,0,0,0,0,23.0154694,120.2148485
2018/1/26,臺南市,北　區,正覺里,住宅,272,2,34,34,68,0,2,2,1,1,3,2,23.0151428,120.2116023
2018/1/26,臺南市,北　區,正風里,住宅,164,0,17,22,39,0,0,0,0,0,0,0,23.0154694,120.2148485
2018/1/27,臺南市,北　區,六甲里,住宅,186,6,68,28,96,2,4,6,3,1,6,3,23.0127602,120.2101595
2018/1/22,臺南市,中西區,小西里,住宅,50,0,9,15,24,0,0,0,0,0,0,0,22.9883267,120.1986166
2018/1/22,臺南市,中西區,水仙里,住宅,50,1,11,12,23,1,0,1,2,1,4,2,22.9963821,120.1986166
2018/1/23,臺南市,中西區,小西里,住宅,50,0,4,0,4,0,0,0,0,0,0,0,22.9883267,120.1986166
2018/1/23,臺南市,中西區,赤嵌里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,22.9972549,120.2072739
2018/1/23,臺南市,中西區,郡西里,住宅,50,1,6,10,16,0,1,1,2,1,6,3,22.9889722,120.1939271
2018/1/24,臺南市,中西區,民權里,住宅,50,0,14,10,24,0,0,0,0,0,0,0,22.9969861,120.1957308
2018/1/24,臺南市,中西區,公正里,住宅,50,0,16,8,24,0,0,0,0,0,0,0,22.9939658,120.2101595
2018/1/25,臺南市,中西區,民主里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,22.9923288,120.1939271
2018/1/25,臺南市,中西區,西湖里,住宅,51,0,7,16,23,0,0,0,0,0,0,0,23.0015666,120.1834651
2018/1/26,臺南市,中西區,銀同里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,22.9909536,120.2069132
2018/1/26,臺南市,中西區,小西里,住宅,50,0,5,19,24,0,0,0,0,0,0,0,22.9883267,120.1986166
2018/1/26,臺南市,中西區,協和里,住宅,51,0,12,7,19,0,0,0,0,0,0,0,23.0016179,120.1928448
2018/1/27,臺南市,中西區,西湖里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,23.0015666,120.1834651
2018/1/22,臺南市,安南區,城西里,住宅,50,3,0,25,25,0,3,3,6,2,12,4,23.0508632,120.0954076
2018/1/22,臺南市,安南區,青草里,住宅,52,3,0,27,27,0,4,4,8,2,15,5,23.0732357,120.1040715
2018/1/22,臺南市,安南區,城南里,住宅,50,3,0,37,37,0,4,4,8,2,11,4,23.0567837,120.1185102
2018/1/22,臺南市,安南區,鹿耳里,住宅,50,4,1,30,31,0,4,4,8,2,13,4,23.0295877,120.1329474
2018/1/23,臺南市,安南區,理想里,住宅,75,1,2,12,14,0,1,1,1,1,7,3,23.0368283,120.1914018
2018/1/23,臺南市,安南區,大安里,住宅,75,0,15,3,18,0,0,0,0,0,0,0,23.0313733,120.1950093
2018/1/24,臺南市,安南區,溪東里,住宅,52,0,4,5,9,0,0,0,0,0,0,0,23.0253139,120.2015025
2018/1/24,臺南市,安南區,溪頂里,住宅,51,0,6,5,11,0,0,0,0,0,0,0,23.0254471,120.2072739
2018/1/24,臺南市,安南區,國安里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.0236541,120.1805789
2018/1/24,臺南市,安南區,海佃里,住宅,50,2,0,19,19,0,3,3,6,2,16,5,23.0245267,120.1892373
2018/1/25,臺南市,安南區,頂安里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,23.0394768,120.2043882
2018/1/25,臺南市,安南區,城北里,住宅,51,0,2,10,12,0,0,0,0,0,0,0,23.0595747,120.1372782
2018/1/26,臺南市,安南區,鳳凰里,住宅,75,1,6,14,20,0,1,1,1,1,5,2,23.0417267,120.2000596
2018/1/26,臺南市,安南區,溪心里,住宅,67,0,4,22,26,0,0,0,0,0,0,0,23.0509441,120.1849082
2018/1/22,臺南市,安平區,石門里,住宅,50,0,7,13,20,0,0,0,0,0,0,0,23.0006394,120.1654252
2018/1/22,臺南市,安平區,國平里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.9793723,120.1675902
2018/1/23,臺南市,安平區,海頭里,住宅,50,2,13,9,22,2,0,2,4,1,9,3,23.0025857,120.1625386
2018/1/23,臺南市,安平區,華平里,住宅,50,1,7,27,34,0,1,1,2,1,3,2,22.9948005,120.1740847
2018/1/24,臺南市,安平區,平通里,住宅,50,0,15,12,27,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/1/24,臺南市,安平區,平安里,住宅,50,1,14,9,23,1,0,1,2,1,4,2,22.9989686,120.1771289
2018/1/25,臺南市,安平區,華平里,住宅,63,0,17,8,25,0,0,0,0,0,0,0,22.9948005,120.1740847
2018/1/25,臺南市,安平區,華平里,住宅,16,0,2,0,2,0,0,0,0,0,0,0,22.9948005,120.1740847
2018/1/26,臺南市,安平區,國平里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,22.9793723,120.1675902
2018/1/26,臺南市,安平區,國平里,住宅,51,0,19,2,21,0,0,0,0,0,0,0,22.9793723,120.1675902
2018/1/22,臺南市,仁德區,三甲里,住宅,50,2,0,8,8,0,2,2,4,1,25,6,22.9326731,120.2368486
2018/1/22,臺南市,仁德區,保安里,住宅,51,1,0,10,10,0,2,2,4,1,20,5,22.9231415,120.2310784
2018/1/22,臺南市,仁德區,一甲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9765425,120.2548436
2018/1/22,臺南市,仁德區,後壁里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9475722,120.2426185
2018/1/23,臺南市,仁德區,上崙里,住宅,51,0,6,9,15,0,0,0,0,0,0,0,22.9385802,120.2599266
2018/1/23,臺南市,仁德區,田厝里,住宅,51,2,0,11,11,0,2,2,4,1,18,5,22.9384788,120.241176
2018/1/24,臺南市,仁德區,新田里,住宅,50,4,3,7,10,0,4,4,8,2,40,8,22.9546843,120.2599266
2018/1/24,臺南市,仁德區,仁義里,住宅,50,1,3,8,11,0,2,2,4,1,18,5,22.9695788,120.2656955
2018/1/25,臺南市,仁德區,仁義里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,22.9695788,120.2656955
2018/1/25,臺南市,仁德區,仁愛里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,22.9534423,120.2209801
2018/1/26,臺南市,仁德區,中生里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,22.9099912,120.2426185
2018/1/26,臺南市,仁德區,中洲里,住宅,50,3,0,10,10,0,3,3,6,2,30,7,22.9063718,120.2599266
2018/1/26,臺南市,仁德區,土庫里,住宅,51,2,0,21,21,0,2,2,4,1,10,4,22.9856821,120.2656955
2018/1/26,臺南市,仁德區,太子里,住宅,50,4,0,13,13,0,5,5,10,3,38,8,22.9912207,120.2584844
2018/1/22,臺南市,歸仁區,大廟里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9993632,120.2772325
2018/1/22,臺南市,龍崎區,大坪里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9334133,120.3867834
2018/1/22,臺南市,永康區,新樹里,住宅,50,1,3,22,25,0,4,4,8,2,16,5,23.0278443,120.2757905
2018/1/22,臺南市,永康區,西勢里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,23.0154649,120.2772325
2018/1/22,臺南市,永康區,安康里,住宅,50,2,7,34,41,0,2,2,4,1,5,2,23.0158435,120.227472
2018/1/22,臺南市,永康區,正強里,住宅,50,0,4,18,22,0,0,0,0,0,0,0,23.0294884,120.251994
2018/1/23,臺南市,永康區,龍潭里,住宅,50,0,2,19,21,0,0,0,0,0,0,0,23.0286236,120.2656955
2018/1/23,臺南市,永康區,烏竹里,住宅,50,1,1,19,20,0,1,1,2,1,5,2,23.0410039,120.2642533
2018/1/23,臺南市,永康區,大灣里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,23.0067641,120.2707431
2018/1/24,臺南市,永康區,大橋里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,23.0187454,120.2296358
2018/1/24,臺南市,永康區,五王里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,23.0116465,120.2346848
2018/1/24,臺南市,永康區,東橋里,住宅,520,0,1,13,14,0,0,0,0,0,0,0,23.0243778,120.241176
2018/1/24,臺南市,永康區,二王里,住宅,51,0,22,6,28,0,0,0,0,0,0,0,23.0177985,120.2469457
2018/1/25,臺南市,永康區,成功里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0032483,120.2379305
2018/1/25,臺南市,永康區,勝利里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.004718,120.232521
2018/1/26,臺南市,永康區,東灣里,住宅,50,2,5,6,11,0,2,2,4,1,18,5,22.9995352,120.270022
2018/1/26,臺南市,永康區,北灣里,住宅,50,3,2,8,10,0,3,3,6,2,30,7,23.012954,120.270022
2018/1/22,臺南市,善化區,溪美里,住宅,60,0,0,10,10,0,0,0,0,0,0,0,23.1554375,120.2815587
2018/1/23,臺南市,善化區,小新里,住宅,80,1,1,24,25,0,2,2,3,1,8,3,23.1229464,120.3147208
2018/1/25,臺南市,新市區,潭頂里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0742985,120.3291365
2018/1/24,臺南市,安定區,新吉里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0849044,120.2022239
2018/1/25,臺南市,安定區,中沙里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.072953,120.2079953
2018/1/23,臺南市,山上區,明和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1147826,120.3406679
2018/1/24,臺南市,玉井區,三埔里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0970529,120.4876036
2018/1/25,臺南市,玉井區,層林里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0878341,120.4300017
2018/1/25,臺南市,玉井區,竹圍里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.1337231,120.478965
2018/1/22,臺南市,南化區,東和里,住宅,52,0,0,5,5,0,0,0,0,0,0,0,23.021177,120.478965
2018/1/22,臺南市,左鎮區,澄山里,地區,50,1,0,10,10,0,1,1,2,1,10,4,23.0200795,120.3954282
2018/1/25,臺南市,麻豆區,油車里,住宅,59,0,0,3,3,0,0,0,0,0,0,0,23.1907984,120.241176
2018/1/23,臺南市,官田區,隆田里,住宅,60,0,0,1,1,0,0,0,0,0,0,0,23.1894045,120.3176041
2018/1/25,臺南市,官田區,湖山里,地區,60,0,0,0,0,0,0,0,0,0,0,0,23.2084736,120.3478746
2018/1/24,臺南市,佳里區,忠仁里,住宅,101,0,0,1,1,0,0,0,0,0,0,0,23.1588751,120.1856297
2018/1/23,臺南市,西港區,後營里,地區,50,0,0,8,8,0,0,0,0,0,0,0,23.1440531,120.2209801
2018/1/22,臺南市,七股區,鹽埕里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,23.14182,120.08521
2018/1/26,臺南市,七股區,大寮里,住宅,54,0,0,13,13,0,0,0,0,0,0,0,23.1457093,120.1524351
2018/1/23,臺南市,將軍區,將貴里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.2067064,120.1401654
2018/1/25,臺南市,將軍區,廣山里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.2200538,120.1213978
2018/1/22,臺南市,北門區,保吉里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.2845247,120.1213978
2018/1/22,臺南市,學甲區,新榮里,住宅,51,1,0,9,9,0,1,1,2,1,11,4,23.2265232,120.1863512
2018/1/22,臺南市,新營區,鐵線里,住宅,54,0,0,10,10,0,0,0,0,0,0,0,23.2631404,120.2671377
2018/1/22,臺南市,新營區,太北里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.2968024,120.2729063
2018/1/24,臺南市,新營區,中營里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3087022,120.330578
2018/1/22,臺南市,鹽水區,三生里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.3218171,120.2680391
2018/1/22,臺南市,鹽水區,田寮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.2776654,120.2238654
2018/1/22,臺南市,鹽水區,橋南里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3064999,120.2714642
2018/1/23,臺南市,東山區,東河里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.293947,120.3810199
