日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/9/6,台南市,北　區,振興里,住宅,50,1,4,12,16,0,1,1,2,1,6,3,23.0063146,120.2217014
2017/9/6,台南市,北　區,大仁里,其他,50,0,9,17,26,0,0,0,0,0,0,0,23.0074149,120.2148485
2017/9/6,台南市,北　區,勝安里,其他,50,3,3,15,18,2,5,7,14,3,39,8,23.0074816,120.217734
2017/9/6,台南市,北　區,長德里,其他,50,3,7,12,19,1,2,3,6,2,16,5,23.002927,120.2058311
2017/9/7,台南市,北　區,中樓里,其他,50,0,2,44,46,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/9/7,台南市,北　區,玉皇里,其他,50,1,1,16,17,0,2,2,4,1,12,4,22.9996798,120.2069132
2017/9/7,台南市,北　區,興北里,其他,50,1,3,6,9,0,1,1,2,1,11,4,23.0057457,120.2116023
2017/9/7,台南市,北　區,開元里,其他,50,5,6,16,22,0,7,7,14,3,32,8,23.0130263,120.2217014
2017/9/7,台南市,北　區,大山里,地區,50,0,0,6,6,0,0,0,0,0,0,0,23.0090596,120.2134058
2017/9/7,台南市,北　區,大港里,地區,50,0,2,7,9,0,0,0,0,0,0,0,23.0104452,120.1827435
2017/9/7,台南市,北　區,大道里,其他,50,0,1,12,13,0,0,0,0,0,0,0,23.0099486,120.2155699
2017/9/7,台南市,北　區,正風里,其他,50,1,8,6,14,1,0,1,2,1,7,3,23.0154694,120.2148485
2017/9/8,台南市,北　區,重興里,其他,50,2,3,17,20,0,3,3,6,2,15,5,23.0040653,120.2260293
2017/9/8,台南市,北　區,安民里,其他,50,1,6,7,13,0,1,1,2,1,8,3,23.0014504,120.2000596
2017/9/8,台南市,北　區,大和里,地區,50,0,5,9,14,0,0,0,0,0,0,0,23.0153463,120.1914018
2017/9/8,台南市,北　區,賢北里,其他,50,1,1,10,11,0,1,1,2,1,9,3,23.006719,120.1813004
2017/9/8,台南市,北　區,振興里,其他,50,0,3,5,8,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/9/3,台南市,中西區,小西里,住宅,50,2,2,25,27,0,2,2,4,1,7,3,22.9883267,120.1986166
2017/9/3,台南市,中西區,永華里,住宅,50,1,12,11,23,0,1,1,2,1,4,2,22.9911465,120.2043882
2017/9/3,台南市,中西區,元安里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9885194,120.1960915
2017/9/3,台南市,中西區,元安里,住宅,51,1,8,12,20,0,1,1,2,1,5,2,22.9885194,120.1960915
2017/9/4,台南市,中西區,民主里,住宅,50,3,1,19,20,0,3,3,6,2,15,5,22.9923288,120.1939271
2017/9/4,台南市,中西區,五妃里,住宅,50,1,6,4,10,0,2,2,4,1,20,5,22.984132,120.2058311
2017/9/4,台南市,中西區,文賢里,住宅,50,2,16,18,34,2,0,2,4,1,6,3,23.003892,120.1932056
2017/9/4,台南市,中西區,大南里,地區,50,1,3,9,12,0,4,4,8,2,33,8,22.9847358,120.2029453
2017/9/5,台南市,中西區,建國里,住宅,50,4,6,22,28,1,3,4,8,2,14,4,22.993395,120.2000596
2017/9/5,台南市,中西區,三合里,住宅,50,0,10,29,39,0,0,0,0,0,0,0,22.9999315,120.1960915
2017/9/6,台南市,中西區,藥王里,住宅,50,2,10,17,27,0,2,2,4,1,7,3,22.9992346,120.1914018
2017/9/6,台南市,中西區,元安里,住宅,50,1,9,23,32,1,0,1,2,1,3,2,22.9885194,120.1960915
2017/9/7,台南市,中西區,西湖里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.0015666,120.1834651
2017/9/7,台南市,中西區,福安里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.991121,120.1996988
2017/9/7,台南市,中西區,光賢里,住宅,50,1,6,10,16,0,2,2,4,1,13,4,23.0038665,120.1885158
2017/9/7,台南市,中西區,保安里,住宅,50,3,11,15,26,1,3,4,8,2,15,5,22.9917249,120.196813
2017/9/8,台南市,中西區,開山里,住宅,75,1,2,9,11,0,1,1,1,1,9,3,22.9876646,120.2097988
2017/9/8,台南市,中西區,天后里,住宅,51,0,7,20,27,0,0,0,0,0,0,0,22.9975318,120.2011417
2017/9/8,台南市,中西區,萬昌里,住宅,50,2,7,18,25,0,2,2,4,1,8,3,22.9899384,120.2101595
2017/9/3,台南市,安南區,溪墘里,住宅,51,2,1,24,25,0,2,2,4,1,8,3,23.0244424,120.1928448
2017/9/3,台南市,安南區,城東里,其他,26,0,3,7,10,0,0,0,0,0,0,0,23.0661555,120.1315037
2017/9/4,台南市,安南區,溪東里,住宅,50,1,2,23,25,0,1,1,2,1,4,2,23.0253139,120.2015025
2017/9/4,台南市,安南區,公塭里,住宅,51,2,1,34,35,0,2,2,4,1,6,3,23.0702508,120.1632603
2017/9/4,台南市,安南區,溪心里,住宅,50,0,2,24,26,0,0,0,0,0,0,0,23.0509441,120.1849082
2017/9/4,台南市,安南區,學東里,住宅,54,2,0,54,54,0,2,2,4,1,4,2,23.0821055,120.1387218
2017/9/4,台南市,安南區,南興里,住宅,51,2,8,18,26,0,2,2,4,1,8,3,23.0743149,120.1502699
2017/9/5,台南市,安南區,城東里,住宅,51,7,0,52,52,0,9,9,18,3,17,5,23.0661555,120.1315037
2017/9/5,台南市,安南區,城中里,住宅,50,1,1,20,21,0,1,1,2,1,5,2,23.058919,120.1307819
2017/9/5,台南市,安南區,城南里,住宅,53,3,3,36,39,0,4,4,8,2,10,4,23.0567837,120.1185102
2017/9/5,台南市,安南區,砂崙里,住宅,50,5,4,43,47,0,6,6,12,3,13,4,23.0803589,120.1213978
2017/9/6,台南市,安南區,四草里,地區,50,4,6,48,54,1,3,4,8,2,7,3,23.0146755,120.1271727
2017/9/6,台南市,安南區,青草里,住宅,51,6,2,58,60,0,6,6,12,3,10,4,23.0732357,120.1040715
2017/9/6,台南市,安南區,淵中里,住宅,75,4,9,31,40,0,4,4,5,2,10,4,23.0438296,120.1675902
2017/9/7,台南市,安南區,原佃里,住宅,50,3,0,18,18,0,7,7,14,3,39,8,23.0538947,120.1964522
2017/9/7,台南市,安南區,海南里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,23.0116011,120.1675902
2017/9/7,台南市,安南區,鹿耳里,住宅,50,3,3,28,31,0,3,3,6,2,10,4,23.0295877,120.1329474
2017/9/7,台南市,安南區,鹿耳里,住宅,54,2,2,34,36,0,5,5,9,2,14,4,23.0295877,120.1329474
2017/9/7,台南市,安南區,國安里,住宅,61,0,3,16,19,0,0,0,0,0,0,0,23.0236541,120.1805789
2017/9/8,台南市,安南區,溪北里,住宅,51,0,8,15,23,0,0,0,0,0,0,0,23.0255799,120.2130451
2017/9/8,台南市,安南區,安和里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,23.0310818,120.218816
2017/9/8,台南市,安南區,安順里,住宅,50,0,2,23,25,0,2,2,4,1,8,3,23.0500919,120.2209801
2017/9/8,台南市,安南區,溪東里,住宅,52,0,2,20,22,0,0,0,0,0,0,0,23.0253139,120.2015025
2017/9/8,台南市,安南區,溪頂里,住宅,50,0,4,19,23,0,0,0,0,0,0,0,23.0254471,120.2072739
2017/9/8,台南市,安南區,公親里,住宅,50,1,4,21,25,0,1,1,2,1,4,2,23.0764154,120.1978952
2017/9/3,台南市,安平區,怡平里,住宅,50,1,7,15,22,0,1,1,2,1,5,2,22.994197,120.176971
2017/9/3,台南市,安平區,億載里,其他,50,1,1,10,11,0,1,1,2,1,9,3,22.9902803,120.1603737
2017/9/4,台南市,安平區,金城里,住宅,50,7,9,23,32,1,6,7,14,3,22,6,22.9953785,120.1488264
2017/9/4,台南市,安平區,港仔里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,22.999187,120.1643428
2017/9/4,台南市,安平區,平安里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/9/5,台南市,安平區,金城里,住宅,50,4,7,18,25,2,2,4,8,2,16,5,22.9953785,120.1488264
2017/9/5,台南市,安平區,石門里,地區,50,2,2,18,20,0,2,2,4,1,10,4,22.999904,120.167564
2017/9/6,台南市,安平區,漁光里,住宅,50,10,13,36,49,0,12,12,24,4,24,6,22.9801396,120.1574869
2017/9/6,台南市,安平區,西門里,住宅,50,2,1,10,11,0,2,2,4,1,18,5,23.0022304,120.1546002
2017/9/7,台南市,安平區,平通里,住宅,50,1,8,8,16,0,1,1,2,1,6,3,22.9938422,120.1690334
2017/9/7,台南市,安平區,億載里,住宅,50,1,1,7,8,1,0,1,2,1,13,4,22.9902803,120.1603737
2017/9/7,台南市,安平區,文平里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,22.9860574,120.1805789
2017/9/7,台南市,安平區,國平里,住宅,50,2,0,5,5,0,2,2,4,1,40,8,22.9793723,120.1675902
2017/9/8,台南市,安平區,怡平里,住宅,75,3,2,15,17,0,4,4,5,2,24,6,22.994197,120.176971
2017/9/8,台南市,安平區,育平里,住宅,50,1,3,15,18,0,2,2,4,1,11,4,22.989074,120.1661469
2017/9/8,台南市,安平區,建平里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9935103,120.1834651
2017/9/3,台南市,仁德區,仁德里,住宅,53,7,12,25,37,0,13,13,25,4,35,8,22.9657583,120.2455033
2017/9/4,台南市,仁德區,二行里,住宅,50,5,0,14,14,0,6,6,12,3,43,9,22.9212251,120.2209801
2017/9/4,台南市,仁德區,土庫里,住宅,50,3,1,13,14,1,2,3,6,2,21,6,22.9888712,120.2604839
2017/9/4,台南市,仁德區,大甲里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,22.9225952,120.2079953
2017/9/4,台南市,仁德區,大甲里,住宅,51,5,0,15,15,0,6,6,12,3,40,8,22.9225952,120.2079953
2017/9/4,台南市,仁德區,二行里,住宅,50,4,0,11,11,0,4,4,8,2,36,8,22.9212251,120.2209801
2017/9/5,台南市,仁德區,三甲里,住宅,50,4,0,12,12,0,5,5,10,3,42,9,22.9326731,120.2368486
2017/9/5,台南市,仁德區,保安里,住宅,50,7,0,14,14,0,9,9,18,3,64,9,22.923141,120.2310784
2017/9/6,台南市,仁德區,土庫里,住宅,50,5,0,14,14,0,4,4,8,2,29,7,22.988871,120.2604839
2017/9/6,台南市,仁德區,一甲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,22.976543,120.2548436
2017/9/7,台南市,仁德區,中生里,住宅,100,11,0,38,38,0,15,15,15,3,39,8,22.909991,120.2426185
2017/9/7,台南市,仁德區,成功里,住宅,50,1,3,5,8,0,2,2,4,1,25,6,22.940456,120.225308
2017/9/8,台南市,仁德區,仁德里,住宅,50,5,1,43,44,0,22,22,44,5,50,9,22.965758,120.2455033
2017/9/8,台南市,仁德區,上崙里,住宅,75,12,0,28,28,0,14,14,19,3,50,9,22.93858,120.2599266
2017/9/8,台南市,仁德區,後壁里,住宅,50,4,0,19,19,0,5,5,10,3,26,6,22.947572,120.2426185
2017/9/9,台南市,仁德區,中生里,住宅,50,8,0,35,35,0,15,15,30,4,43,9,22.909991,120.2426185
2017/9/3,台南市,永康區,崑山里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,22.998838,120.2541575
2017/9/3,台南市,永康區,復興里,住宅,50,2,5,5,10,2,0,2,4,1,20,5,22.99693,120.2440609
2017/9/3,台南市,永康區,鹽行里,住宅,50,2,0,28,28,0,2,2,4,1,7,3,23.041356,120.2368389
2017/9/3,台南市,永康區,東橋里,住宅,50,1,1,15,16,0,1,1,2,1,6,3,23.024378,120.241176
2017/9/4,台南市,永康區,六合里,住宅,50,1,2,16,18,0,1,1,2,1,6,3,23.0112118,120.2303571
2017/9/4,台南市,永康區,勝利里,住宅,50,2,5,17,22,0,2,2,4,1,9,3,23.004718,120.232521
2017/9/4,台南市,永康區,三合里,住宅,50,2,4,7,11,0,2,2,4,1,18,5,23.010739,120.2390123
2017/9/4,台南市,永康區,五王里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,23.0116465,120.2346848
2017/9/5,台南市,永康區,永康里,住宅,50,2,0,16,16,0,2,2,4,1,13,4,23.0234285,120.2584844
2017/9/5,台南市,永康區,正強里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,23.0294884,120.251994
2017/9/5,台南市,永康區,埔園里,住宅,50,1,1,20,21,0,1,1,2,1,4.761905,2,23.0341644,120.2584844
2017/9/5,台南市,永康區,龍潭里,住宅,50,1,2,9,11,0,0,0,0,0,0,0,23.0286236,120.2656955
2017/9/6,台南市,永康區,二王里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0177985,120.2469457
2017/9/6,台南市,永康區,復華里,住宅,50,0,3,19,22,0,0,0,0,0,0,0,23.0103511,120.2440609
2017/9/6,台南市,永康區,復國里,住宅,50,1,14,4,18,1,0,1,2,1,5.555556,3,23.0059794,120.2473063
2017/9/6,台南市,永康區,埔園里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.0341644,120.2584844
2017/9/7,台南市,永康區,鹽洲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.041356,120.2368389
2017/9/7,台南市,永康區,鹽行里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.041356,120.2368389
2017/9/7,台南市,永康區,東灣里,住宅,50,2,6,6,12,0,3,3,6,2,25,6,22.9995352,120.270022
2017/9/7,台南市,永康區,南灣里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,22.9986674,120.2613689
2017/9/7,台南市,永康區,大橋里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,23.0187454,120.2296358
2017/9/7,台南市,永康區,甲頂里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,23.0217702,120.2152092
2017/9/7,台南市,永康區,崑山里,住宅,50,1,2,12,14,0,1,1,2,1,7.142857,3,22.9988384,120.2541575
2017/9/7,台南市,永康區,建國里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,22.9978842,120.2491093
2017/9/8,台南市,永康區,復國里,住宅,52,1,2,19,21,0,2,2,3.846154,1,9.52381,4,23.0059794,120.2473063
2017/9/8,台南市,永康區,中興里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,23.0061926,120.2382911
2017/9/8,台南市,永康區,王行里,住宅,57,4,2,44,46,0,4,4,7.017544,2,8.695652,3,23.042301,120.2772325
2017/9/8,台南市,永康區,烏竹里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.0410039,120.2642533
2017/9/8,台南市,安定區,蘇厝里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.1245564,120.2498305
2017/9/8,台南市,安定區,海寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0998017,120.2079953
2017/9/6,台南市,山上區,玉峰里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0951559,120.3954282
2017/9/5,台南市,楠西區,鹿田里,住宅,51,0,0,12,12,0,0,0,0,0,0,0,23.1539342,120.4847242
2017/9/5,台南市,楠西區,楠西里,住宅,105,1,0,13,13,0,1,1,0.952381,1,7.692308,3,23.1743367,120.4832844
2017/9/6,台南市,楠西區,東勢里,住宅,100,2,0,19,19,0,2,2,2,1,10.526316,4,23.1795018,120.4904831
2017/9/6,台南市,麻豆區,安正里,住宅,52,1,14,11,25,0,1,1,1.923077,1,4,2,23.1647437,120.2310784
2017/9/6,台南市,麻豆區,麻口里,住宅,50,1,0,12,12,0,1,1,2,1,8.333333,3,23.1779137,120.2195374
2017/9/7,台南市,麻豆區,安西里,住宅,58,2,4,11,15,0,2,2,3.448276,1,13.333333,4,23.1639573,120.241176
2017/9/9,台南市,麻豆區,中興里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1796679,120.2462245
2017/9/9,台南市,麻豆區,中民里,住宅,57,1,0,9,9,0,1,1,1.754386,1,11.111111,4,23.1486377,120.2310784
2017/9/7,台南市,六甲區,六甲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2274594,120.3500365
2017/9/8,台南市,六甲區,菁埔里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.2326984,120.3031871
2017/9/8,台南市,六甲區,中社里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2385397,120.3262535
2017/9/9,台南市,六甲區,龍湖里,住宅,53,1,0,14,14,0,1,1,1.886792,1,7.142857,3,23.2179786,120.3536396
2017/9/6,台南市,佳里區,興化里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.1852076,120.1849082
2017/9/6,台南市,佳里區,興化里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.1852076,120.1849082
2017/9/6,台南市,將軍區,西和里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.193709,120.144496
2017/9/6,台南市,將軍區,西華里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.1982988,120.1546002
