日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/9/16,臺南市,東　區,大同里,住宅,50,0,5 ,3 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2020/9/15,臺南市,東　區,大智里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2332423,22.962286
2020/9/14,臺南市,東　區,大學里,住宅,50,0,0 ,5 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2020/9/18,臺南市,東　區,小東里,住宅,51,1,1 ,11 ,12 ,0 ,1 ,1 ,2 ,1,8 ,3,120.227472,22.9970514
2020/9/14,臺南市,東　區,中西里,住宅,50,0,1 ,14 ,15 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2202587,22.9905086
2020/9/18,臺南市,東　區,仁和里,住宅,50,0,0 ,9 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2020/9/18,臺南市,東　區,文聖里,住宅,52,0,0,7,7,0,0,0,0,0,0,0,120.2447821,22.9840282
2020/9/14,臺南市,東　區,自強里,住宅,53,2,5,5,10,0,2,2,4,1,20,5,120.2332423,22.9824198
2020/9/14,臺南市,東　區,和平里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2354061,22.9745842
2020/9/17,臺南市,東　區,東光里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2303571,22.99242
2020/9/17,臺南市,東　區,東安里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2213407,22.9872616
2020/9/15,臺南市,東　區,東聖里,住宅,50,2,0,15,15,0,2,2,4,1,13,4,120.2346848,22.9861443
2020/9/17,臺南市,東　區,虎尾里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2361273,22.9791309
2020/9/17,臺南市,東　區,南聖里,住宅,50,1,6,9,15,0,1,1,2,1,7,3,120.2462245,22.9890944
2020/9/14,臺南市,東　區,崇善里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2303571,22.9736282
2020/9/18,臺南市,東　區,崇誨里,住宅,51,0,1,5,6,0,0,0,0,0,0,0,120.225674,22.988722
2020/9/17,臺南市,東　區,圍下里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2148485,22.9919771
2020/9/18,臺南市,東　區,富強里,住宅,51,2,4,8,12,0,2,2,4,1,17,5,120.2317997,22.9867487
2020/9/17,臺南市,東　區,復興里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,120.2375698,22.9815131
2020/9/16,臺南市,東　區,裕聖里,住宅,50,2,0,12,12,0,2,2,4,1,17,5,120.2469457,22.9802195
2020/9/18,臺南市,東　區,德光里,住宅,50,1,3,11,14,1,0,1,2,1,7,3,120.2202587,22.981112
2020/9/14,臺南市,東　區,德高里,住宅,50,0,1,26,27,0,0,0,0,0,0,0,120.2354061,22.9665308
2020/9/14,臺南市,南　區,大林里,住宅,50,1,1,13,14,0,1,1,2,1,7,3,120.2058311,22.9733919
2020/9/18,臺南市,南　區,文華里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.1899588,22.98611
