日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/5/14,臺南市,東　區,中西里,住宅,52,2,6,18,24,0,2,2,4,1,8,3,22.9905086,120.2202587
2018/5/14,臺南市,東　區,裕聖里,住宅,53,2,3,21,24,0,3,3,6,2,13,4,22.9802195,120.2469457
2018/5/14,臺南市,東　區,崇善里,住宅,50,2,0,12,12,0,2,2,4,1,17,5,22.9736282,120.2303571
2018/5/15,臺南市,東　區,文聖里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,22.9840282,120.2447821
2018/5/15,臺南市,東　區,關聖里,住宅,50,2,1,11,12,0,2,2,4,1,17,5,22.985975,120.2418972
2018/5/15,臺南市,東　區,龍山里,住宅,50,1,9,11,20,0,1,1,2,1,5,2,22.9834946,120.2217014
2018/5/16,臺南市,東　區,復興里,住宅,77,1,2,25,27,0,1,1,1,1,4,2,22.982061,120.238356
2018/5/16,臺南市,東　區,崇成里,住宅,51,2,13,11,24,1,1,2,4,1,8,3,22.9712457,120.2289146
2018/5/16,臺南市,東　區,大同里,住宅,75,1,3,13,16,0,1,1,1,1,6,3,22.9839645,120.2130451
2018/5/17,臺南市,東　區,虎尾里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,22.9791309,120.2361273
2018/5/17,臺南市,東　區,衛國里,住宅,50,2,3,23,26,1,1,2,4,1,8,3,22.9882597,120.2245867
2018/5/17,臺南市,東　區,大智里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,22.962286,120.2332423
2018/5/17,臺南市,東　區,德高里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,22.9665308,120.2354061
2018/5/17,臺南市,東　區,南聖里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,22.9890944,120.2462245
2018/5/18,臺南市,東　區,大德里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9778817,120.2148485
2018/5/18,臺南市,東　區,崇德里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/5/18,臺南市,東　區,大學里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,22.9963981,120.2209801
2018/5/18,臺南市,東　區,文聖里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,22.9840282,120.2447821
2018/5/13,臺南市,南　區,喜南里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,22.9383204,120.1776926
2018/5/14,臺南市,南　區,鯤鯓里,住宅,50,0,5,18,23,0,0,0,0,0,0,0,22.9566809,120.1733631
2018/5/14,臺南市,南　區,光明里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,22.971944,120.1870727
2018/5/14,臺南市,南　區,南華里,住宅,50,1,7,22,29,0,1,1,2,1,3,2,22.9622436,120.1885158
2018/5/15,臺南市,南　區,永寧里,住宅,50,2,3,15,18,0,3,3,6,2,17,5,22.9291405,120.1798573
2018/5/15,臺南市,南　區,明興里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,22.9629831,120.1914018
2018/5/15,臺南市,南　區,新昌里,住宅,50,2,5,9,14,1,1,2,4,1,14,4,22.9835601,120.1957308
2018/5/16,臺南市,南　區,同安里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,22.9224836,120.1892373
2018/5/16,臺南市,南　區,建南里,地區,50,0,8,7,15,0,0,0,0,0,0,0,22.9572284,120.1964522
2018/5/16,臺南市,南　區,日新里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,22.974026,120.1899588
2018/5/16,臺南市,南　區,大忠里,住宅,50,2,11,10,21,1,1,2,4,1,10,4,22.9698014,120.2101595
2018/5/16,臺南市,南　區,南都里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,22.9550918,120.1841866
2018/5/17,臺南市,南　區,文南里,住宅,50,0,10,7,17,0,0,0,0,0,0,0,22.9840282,120.1870727
2018/5/17,臺南市,南　區,國宅里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,22.9759721,120.1870727
2018/5/17,臺南市,南　區,郡南里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,22.964243,120.1950093
2018/5/17,臺南市,南　區,廣州里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,22.9841637,120.1928448
2018/5/17,臺南市,南　區,文華里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,22.98611,120.1899588
2018/5/17,臺南市,南　區,金華里,住宅,50,1,9,7,16,0,1,1,2,1,6,3,22.9796984,120.1885158
2018/5/18,臺南市,南　區,荔宅里,住宅,50,1,13,7,20,1,0,1,2,1,5,2,22.9749009,120.1986166
2018/5/18,臺南市,南　區,佛壇里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.9195212,120.1776926
2018/5/18,臺南市,南　區,松安里,住宅,50,2,5,16,21,0,2,2,4,1,10,4,22.9248924,120.1776926
2018/5/18,臺南市,南　區,明德里,住宅,50,1,7,6,13,0,1,1,2,1,8,3,22.9710918,120.200781
2018/5/18,臺南市,南　區,府南里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,22.9722988,120.1950093
2018/5/18,臺南市,南　區,白雪里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,22.9676143,120.1885158
2018/5/14,臺南市,北　區,大港里,住宅,50,0,13,5,18,0,0,0,0,0,0,0,23.0104452,120.1827435
2018/5/14,臺南市,北　區,元寶里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,23.0114904,120.224226
2018/5/14,臺南市,北　區,文元里,住宅,50,1,10,15,25,1,0,1,2,1,4,2,23.0146579,120.1978952
2018/5/14,臺南市,北　區,新勝里,住宅,50,0,12,4,16,0,0,0,0,0,0,0,23.0094105,120.2213407
2018/5/15,臺南市,北　區,長德里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,23.002927,120.2058311
2018/5/15,臺南市,北　區,成德里,住宅,50,1,10,13,23,0,1,1,2,1,4,2,23.0134491,120.2036668
2018/5/15,臺南市,北　區,大豐里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,23.0078107,120.1921233
2018/5/15,臺南市,北　區,興北里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/5/16,臺南市,北　區,大和里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0153463,120.1914018
2018/5/16,臺南市,北　區,和順里,住宅,50,2,5,7,12,0,2,2,4,1,17,5,23.0051759,120.2015025
2018/5/16,臺南市,北　區,賢北里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,23.006719,120.1813004
2018/5/16,臺南市,北　區,延平里,住宅,51,0,8,9,17,0,0,0,0,0,0,0,23.0107043,120.211963
2018/5/17,臺南市,北　區,正覺里,住宅,75,0,9,12,21,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/5/17,臺南市,北　區,中樓里,住宅,50,2,2,10,12,1,1,2,4,1,17,5,23.0034966,120.2159306
2018/5/17,臺南市,北　區,力行里,住宅,50,1,8,6,14,0,1,1,2,1,7,3,23.0084185,120.2292752
2018/5/17,臺南市,北　區,小康里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,23.0152758,120.2173733
2018/5/18,臺南市,北　區,重興里,住宅,75,0,9,7,16,0,0,0,0,0,0,0,23.0040653,120.2260293
2018/5/18,臺南市,北　區,安民里,住宅,75,0,13,17,30,0,0,0,0,0,0,0,23.0014504,120.2000596
2018/5/18,臺南市,北　區,五福里,住宅,50,1,13,5,18,0,2,2,4,1,11,4,23.0004351,120.2033061
2018/5/18,臺南市,北　區,開元里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,23.0130263,120.2217014
2018/5/14,臺南市,中西區,萬昌里,住宅,50,1,4,11,15,0,1,1,2,1,7,3,22.9899384,120.2101595
2018/5/14,臺南市,中西區,元安里,住宅,50,1,22,20,42,1,0,1,2,1,2,1,22.9885194,120.1960915
2018/5/14,臺南市,中西區,郡西里,住宅,58,0,16,17,33,0,0,0,0,0,0,0,22.9889722,120.1939271
2018/5/15,臺南市,中西區,法華里,住宅,53,0,8,10,18,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/5/15,臺南市,中西區,民生里,住宅,52,0,23,9,32,0,0,0,0,0,0,0,22.989425,120.1917626
2018/5/15,臺南市,中西區,永福里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,22.9933532,120.2018632
2018/5/15,臺南市,中西區,大南里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,22.9847358,120.2029453
2018/5/16,臺南市,中西區,天后里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9975318,120.2011417
2018/5/16,臺南市,中西區,天后里,住宅,52,0,17,13,30,0,0,0,0,0,0,0,22.9975318,120.2011417
2018/5/16,臺南市,中西區,藥王里,住宅,50,1,20,3,23,1,0,1,2,1,4,2,22.9992346,120.1914018
2018/5/17,臺南市,中西區,仙草里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,22.984299,120.1986166
2018/5/17,臺南市,中西區,光賢里,住宅,50,0,15,9,24,0,0,0,0,0,0,0,23.0038665,120.1885158
2018/5/17,臺南市,中西區,福安里,住宅,52,0,6,10,16,0,0,0,0,0,0,0,22.991121,120.1996988
2018/5/17,臺南市,中西區,赤嵌里,住宅,50,1,15,8,23,1,0,1,2,1,4,2,22.9972549,120.2072739
2018/5/17,臺南市,中西區,民權里,住宅,50,1,13,8,21,1,0,1,2,1,5,2,22.9969861,120.1957308
2018/5/18,臺南市,中西區,水仙里,住宅,50,0,14,10,24,0,0,0,0,0,0,0,22.9963821,120.1986166
2018/5/18,臺南市,中西區,公正里,住宅,51,0,7,5,12,0,0,0,0,0,0,0,22.9939658,120.2101595
2018/5/18,臺南市,中西區,西湖里,住宅,75,1,4,21,25,0,2,2,3,1,8,3,23.0015666,120.1834651
2018/5/18,臺南市,中西區,進學里,公園,50,0,0,0,0,0,0,0,0,0,0,0,22.9877228,120.2015025
2018/5/18,臺南市,中西區,青年里,住宅,75,1,37,14,51,1,0,1,1,1,2,1,22.9925143,120.2090774
2018/5/14,臺南市,安南區,國安里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,23.0236541,120.1805789
2018/5/14,臺南市,安南區,溪墘里,住宅,50,2,2,7,9,2,1,3,6,2,33,8,23.0244424,120.1928448
2018/5/14,臺南市,安南區,海佃里,住宅,52,4,0,12,12,0,5,5,10,3,42,9,23.0245267,120.1892373
2018/5/14,臺南市,安南區,幸福里,住宅,50,1,16,6,22,0,1,1,2,1,5,2,23.0210189,120.1899588
2018/5/15,臺南市,安南區,公塭里,住宅,82,6,7,60,67,0,30,30,37,5,45,9,23.0702508,120.1632603
2018/5/15,臺南市,安南區,城北里,住宅,75,8,2,28,30,0,13,13,17,3,43,9,23.0595747,120.1372782
2018/5/16,臺南市,安南區,淵中里,住宅,82,1,4,10,14,0,1,1,1,1,7,3,23.0438296,120.1675902
2018/5/16,臺南市,安南區,學東里,地區,50,2,0,15,15,0,3,3,6,2,20,5,23.0821055,120.1387218
2018/5/16,臺南市,安南區,顯宮里,住宅,50,5,1,27,28,0,8,8,16,3,29,7,23.0432907,120.144496
2018/5/17,臺南市,安南區,溪心里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,23.0509441,120.1849082
2018/5/17,臺南市,安南區,淵東里,住宅,50,3,1,22,23,0,3,3,6,2,13,4,23.0564843,120.1776926
2018/5/17,臺南市,安南區,鹽田里,住宅,50,1,1,18,19,0,1,1,2,1,5,2,23.024592,120.152594
2018/5/17,臺南市,安南區,淵西里,住宅,50,1,0,12,12,0,3,3,6,2,25,6,23.0562175,120.1661469
2018/5/17,臺南市,安南區,南興里,住宅,75,2,1,33,34,0,2,2,3,1,6,3,23.0743149,120.1502699
2018/5/17,臺南市,安南區,梅花里,住宅,75,0,2,14,16,0,0,0,0,0,0,0,23.038824,120.1978952
2018/5/18,臺南市,安南區,佃東里,住宅,50,2,3,32,35,1,1,2,4,1,6,3,23.0724268,120.1849082
2018/5/18,臺南市,安南區,新順里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,23.0436829,120.2195374
2018/5/18,臺南市,安南區,安東里,住宅,50,3,5,12,17,0,4,4,8,2,24,6,23.0372738,120.2180947
2018/5/18,臺南市,安南區,長安里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.0646352,120.1964522
2018/5/18,臺南市,安南區,公塭里,住宅,52,0,0,26,26,0,0,0,0,0,0,0,23.0702508,120.1632603
2018/5/18,臺南市,安南區,佃西里,住宅,50,4,3,10,13,1,3,4,8,2,31,7,23.0717267,120.1690334
2018/5/14,臺南市,安平區,金城里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,22.9953785,120.1488264
2018/5/14,臺南市,安平區,文平里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/5/15,臺南市,安平區,海頭里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,23.0025857,120.1625386
2018/5/15,臺南市,安平區,平通里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/5/16,臺南市,安平區,建平里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9935103,120.1834651
2018/5/16,臺南市,安平區,國平里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,22.9793723,120.1675902
2018/5/17,臺南市,安平區,港仔里,住宅,50,2,8,9,17,1,1,2,4,1,12,4,22.999187,120.1643428
2018/5/17,臺南市,安平區,石門里,住宅,50,0,7,9,16,0,0,0,0,0,0,0,23.0006394,120.1654252
2018/5/17,臺南市,安平區,怡平里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.994197,120.176971
2018/5/17,臺南市,安平區,育平里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,22.989074,120.1661469
2018/5/18,臺南市,安平區,華平里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,22.9948005,120.1740847
2018/5/18,臺南市,安平區,平安里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,22.9991307,120.1726415
2018/5/18,臺南市,安平區,億載里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,22.9902803,120.1603737
2018/5/18,臺南市,安平區,漁光里,住宅,50,0,6,14,20,0,0,0,0,0,0,0,22.9801396,120.1574869
2018/5/14,臺南市,仁德區,二行里,地區,50,0,4,3,7,0,0,0,0,0,0,0,22.9212251,120.2209801
2018/5/14,臺南市,仁德區,大甲里,住宅,50,3,1,12,13,0,4,4,8,2,31,7,22.9225952,120.2079953
2018/5/14,臺南市,仁德區,土庫里,住宅,52,0,2,3,5,0,0,0,0,0,0,0,22.9856821,120.2656955
2018/5/15,臺南市,仁德區,三甲里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9326731,120.2368486
2018/5/15,臺南市,仁德區,後壁里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9475722,120.2426185
2018/5/15,臺南市,仁德區,成功里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,22.9404559,120.225308
2018/5/15,臺南市,仁德區,仁德里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9657583,120.2455033
2018/5/15,臺南市,仁德區,三甲里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,22.9326731,120.2368486
2018/5/15,臺南市,仁德區,保安里,住宅,50,2,0,10,10,0,2,2,4,1,20,5,22.9231415,120.2310784
2018/5/16,臺南市,仁德區,太子里,住宅,50,1,2,18,20,0,3,3,6,2,15,5,22.9912207,120.2584844
2018/5/16,臺南市,仁德區,土庫里,住宅,50,3,2,9,11,0,4,4,8,2,36,8,22.9856821,120.2656955
2018/5/16,臺南市,仁德區,一甲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,22.9771958,120.2613689
2018/5/17,臺南市,仁德區,仁義里,住宅,50,7,0,23,23,0,11,11,22,4,48,9,22.9695788,120.2656955
2018/5/17,臺南市,仁德區,一甲里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,22.9771958,120.2613689
2018/5/17,臺南市,仁德區,上崙里,住宅,50,8,4,18,22,2,11,13,26,4,59,9,22.9385802,120.2599266
