日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/9/25,台南市,南　區,興農里,住宅,50,3,2,16,18,0,4,4,8,2,22,6,22.9299372,120.1921233
2017/9/26,台南市,南　區,明德里,住宅,50,1,8,12,20,1,0,1,2,1,5,2,22.9710918,120.200781
2017/9/26,台南市,南　區,日新里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,22.974026,120.1899588
2017/9/27,台南市,南　區,日新里,住宅,50,1,2,5,7,1,0,1,2,1,14,4,22.974026,120.1899588
2017/9/27,台南市,南　區,省躬里,住宅,50,2,4,18,22,0,2,2,4,1,9,3,22.9338276,120.1863512
2017/9/27,台南市,南　區,永寧里,住宅,51,2,2,15,17,0,2,2,4,1,12,4,22.9291405,120.1798573
2017/9/28,台南市,南　區,新昌里,住宅,75,3,6,13,19,0,3,3,4,1,16,5,22.9835601,120.1957308
2017/9/28,台南市,南　區,南都里,住宅,75,1,0,19,19,0,1,1,1,1,5,2,22.9550918,120.1841866
2017/9/29,台南市,南　區,鯤鯓里,住宅,50,4,1,22,23,0,5,5,10,3,22,6,22.9566809,120.1733631
2017/9/29,台南市,南　區,明亮里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9693947,120.1928448
2017/9/29,台南市,南　區,喜北里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,22.9490628,120.1776926
2017/9/29,台南市,南　區,廣州里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,22.9841637,120.1928448
2017/9/30,台南市,南　區,喜東里,住宅,50,3,1,12,13,0,3,3,6,2,23,6,22.9423225,120.1906803
2017/9/30,台南市,南　區,光明里,住宅,50,4,3,20,23,0,6,6,12,3,26,6,22.971944,120.1870727
2017/9/30,台南市,南　區,喜東里,住宅,50,1,4,16,20,0,1,1,2,1,5,2,22.9423225,120.1906803
2017/9/30,台南市,南　區,郡南里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,22.964243,120.1950093
2017/9/25,台南市,北　區,中樓里,住宅,65,0,4,13,17,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/9/25,台南市,北　區,中樓里,住宅,73,1,10,18,28,0,1,1,1,1,4,2,23.0034966,120.2159306
2017/9/26,台南市,北　區,文元里,其他,50,1,3,15,18,0,1,1,2,1,6,3,23.0146579,120.1978952
2017/9/26,台南市,北　區,勝安里,其他,50,1,4,5,9,0,1,1,2,1,11,4,23.0074816,120.217734
2017/9/26,台南市,北　區,實踐里,其他,50,0,9,8,17,0,0,0,0,0,0,0,23.0136734,120.2170126
2017/9/26,台南市,北　區,仁愛里,其他,50,2,8,12,20,1,1,2,4,1,10,4,23.0025898,120.2202587
2017/9/27,台南市,北　區,振興里,其他,50,0,4,3,7,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/9/27,台南市,北　區,六甲里,其他,50,2,2,8,10,0,2,2,4,1,20,5,23.0127602,120.2101595
2017/9/27,台南市,北　區,興南里,其他,50,0,3,12,15,0,0,0,0,0,0,0,23.0036652,120.2087167
2017/9/27,台南市,北　區,東興里,其他,50,2,10,12,22,1,1,2,4,1,9,3,23.0013807,120.2260293
2017/9/28,台南市,北　區,文成里,其他,50,0,4,7,11,0,0,0,0,0,0,0,23.0074248,120.1971737
2017/9/28,台南市,北　區,成功里,其他,50,0,3,7,10,0,0,0,0,0,0,0,23.0202949,120.2094381
2017/9/28,台南市,北　區,新勝里,其他,50,0,3,8,11,0,0,0,0,0,0,0,23.0094105,120.2213407
2017/9/28,台南市,北　區,小康里,其他,50,0,6,9,15,0,0,0,0,0,0,0,23.0152758,120.2173733
2017/9/28,台南市,北　區,大港里,其他,50,0,0,10,10,0,0,0,0,0,0,0,23.0104452,120.1827435
2017/9/28,台南市,北　區,賢北里,其他,50,0,0,6,6,0,0,0,0,0,0,0,23.006719,120.1813004
2017/9/28,台南市,北　區,光武里,其他,50,0,3,6,9,0,0,0,0,0,0,0,23.011904,120.2165437
2017/9/28,台南市,北　區,大山里,其他,50,0,3,4,7,0,0,0,0,0,0,0,23.0090596,120.2134058
2017/9/29,台南市,北　區,公園里,其他,50,0,3,7,10,0,0,0,0,0,0,0,23.0006781,120.2101595
2017/9/29,台南市,北　區,延平里,其他,50,0,6,9,15,0,0,0,0,0,0,0,23.0107043,120.211963
2017/9/29,台南市,北　區,和順里,其他,50,1,1,10,11,0,1,1,2,1,9,3,23.0051759,120.2015025
2017/9/29,台南市,北　區,長榮里,其他,50,0,2,7,9,0,0,0,0,0,0,0,23.0091928,120.2191767
2017/9/29,台南市,北　區,五福里,其他,50,0,4,8,12,0,0,0,0,0,0,0,23.0004351,120.2033061
2017/9/29,台南市,北　區,興北里,其他,50,0,6,5,11,0,0,0,0,0,0,0,23.0057457,120.2116023
2017/9/29,台南市,北　區,大仁里,其他,50,0,4,7,11,0,0,0,0,0,0,0,23.0074149,120.2148485
2017/9/29,台南市,北　區,大道里,其他,50,0,0,5,5,0,0,0,0,0,0,0,23.0099486,120.2155699
2017/9/30,台南市,北　區,長德里,其他,50,0,4,12,16,0,0,0,0,0,0,0,23.002927,120.2058311
2017/9/30,台南市,北　區,玉皇里,其他,50,0,12,7,19,0,0,0,0,0,0,0,22.9996798,120.2069132
2017/9/30,台南市,北　區,元寶里,其他,50,0,1,4,5,0,0,0,0,0,0,0,23.0114904,120.224226
2017/9/30,台南市,北　區,力行里,其他,57,1,2,8,10,0,1,1,2,1,10,4,23.0084185,120.2292752
2017/9/30,台南市,北　區,國興里,其他,50,0,0,6,6,0,0,0,0,0,0,0,23.0094345,120.2260293
2017/9/30,台南市,北　區,華興里,其他,50,0,0,7,7,0,0,0,0,0,0,0,23.0073122,120.2249474
2017/9/25,台南市,中西區,赤嵌里,住宅,50,0,8,3,11,0,0,0,0,0,0,0,22.9972549,120.2072739
2017/9/25,台南市,中西區,建國里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,22.993395,120.2000596
2017/9/26,台南市,中西區,永華里,住宅,50,0,17,14,31,0,0,0,0,0,0,0,22.9911465,120.2043882
2017/9/26,台南市,中西區,保安里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,22.9917249,120.196813
2017/9/27,台南市,中西區,永福里,住宅,50,1,11,13,24,0,1,1,2,1,4,2,22.9933532,120.2018632
2017/9/27,台南市,中西區,福安里,住宅,50,0,13,6,19,0,0,0,0,0,0,0,22.991121,120.1996988
2017/9/27,台南市,中西區,赤嵌里,其他,50,0,0,1,1,0,0,0,0,0,0,0,22.9972549,120.2072739
2017/9/28,台南市,中西區,法華里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,22.9822947,120.2097988
2017/9/28,台南市,中西區,民權里,住宅,52,0,2,8,10,0,0,0,0,0,0,0,22.9969861,120.1957308
2017/9/28,台南市,中西區,協和里,地區,50,0,5,12,17,0,0,0,0,0,0,0,23.0016179,120.1928448
2017/9/28,台南市,中西區,三民里,住宅,50,0,21,10,31,0,0,0,0,0,0,0,22.994872,120.2058311
2017/9/29,台南市,中西區,西賢里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,23.0039814,120.1719199
2017/9/29,台南市,中西區,郡王里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,22.986515,120.2072739
2017/9/29,台南市,中西區,民主里,住宅,52,0,8,5,13,0,0,0,0,0,0,0,22.9923288,120.1939271
2017/9/29,台南市,中西區,大南里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9847358,120.2029453
2017/9/30,台南市,中西區,民生里,住宅,51,0,0,8,8,0,0,0,0,0,0,0,22.989425,120.1917626
2017/9/30,台南市,中西區,萬昌里,住宅,57,0,2,4,6,0,0,0,0,0,0,0,22.9899384,120.2101595
2017/9/30,台南市,中西區,普濟里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,22.9991764,120.1996988
2017/9/30,台南市,中西區,開山里,住宅,50,2,6,11,17,0,2,2,4,1,12,4,22.9876646,120.2097988
2017/9/25,台南市,安南區,安東里,住宅,50,1,20,7,27,0,1,1,2,1,4,2,23.0372738,120.2180947
2017/9/25,台南市,安南區,安順里,住宅,51,0,8,11,19,0,0,0,0,0,0,0,23.0500919,120.2209801
2017/9/25,台南市,安南區,新順里,其他,50,1,2,18,20,0,1,1,2,1,5,2,23.0436829,120.2195374
2017/9/25,台南市,安南區,安西里,住宅,50,1,7,14,21,0,1,1,2,1,5,2,23.0310345,120.2094381
2017/9/26,台南市,安南區,總頭里,住宅,51,5,6,20,26,0,8,8,16,3,31,7,23.050434,120.2065525
2017/9/26,台南市,安南區,布袋里,住宅,50,1,1,13,14,0,1,1,2,1,7,3,23.0638587,120.2065525
2017/9/26,台南市,安南區,安慶里,住宅,50,0,2,20,22,0,0,0,0,0,0,0,23.0390892,120.2094381
2017/9/26,台南市,安南區,頂安里,住宅,50,1,3,16,19,0,1,1,2,1,5,2,23.0394768,120.2043882
2017/9/27,台南市,安南區,淵東里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,23.0564843,120.1776926
2017/9/27,台南市,安南區,淵西里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,23.0562175,120.1661469
2017/9/27,台南市,安南區,海東里,住宅,51,0,4,18,22,0,0,0,0,0,0,0,23.0412431,120.1863512
2017/9/27,台南市,安南區,海西里,住宅,51,0,1,19,20,0,0,0,0,0,0,0,23.0306699,120.1791357
2017/9/28,台南市,安南區,佃東里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,23.0724268,120.1849082
2017/9/28,台南市,安南區,大安里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0313733,120.1950093
2017/9/28,台南市,安南區,總頭里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,23.050434,120.2065525
2017/9/28,台南市,安南區,原佃里,住宅,50,3,1,30,31,0,4,4,8,2,13,4,23.0538947,120.1964522
2017/9/28,台南市,安南區,國安里,住宅,50,0,2,21,23,0,0,0,0,0,0,0,23.0236541,120.1805789
2017/9/28,台南市,安南區,公塭里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0702508,120.1632603
2017/9/28,台南市,安南區,佃西里,住宅,50,2,1,21,22,0,2,2,4,1,9,3,23.0717267,120.1690334
2017/9/28,台南市,安南區,安富里,住宅,53,0,2,16,18,0,0,0,0,0,0,0,23.0251806,120.1957308
2017/9/29,台南市,安南區,梅花里,住宅,50,1,2,19,21,0,1,1,2,1,5,2,23.038824,120.1978952
2017/9/29,台南市,安南區,鳳凰里,住宅,50,1,1,11,12,0,1,1,2,1,8,3,23.0417267,120.2000596
2017/9/29,台南市,安南區,安和里,住宅,51,0,0,14,14,0,0,0,0,0,0,0,23.0310818,120.218816
2017/9/29,台南市,安南區,溪北里,住宅,52,0,2,14,16,0,0,0,0,0,0,0,23.0255799,120.2130451
2017/9/29,台南市,安南區,南興里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,23.0743149,120.1502699
2017/9/29,台南市,安南區,佃西里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,23.0717267,120.1690334
2017/9/30,台南市,安南區,東和里,住宅,50,2,0,21,21,0,2,2,4,1,10,4,23.0615247,120.2368486
2017/9/30,台南市,安南區,州北里,住宅,51,2,5,16,21,0,3,3,6,2,14,4,23.0674114,120.2152092
2017/9/30,台南市,安南區,州南里,住宅,51,0,6,15,21,0,0,0,0,0,0,0,23.059791,120.2195374
2017/9/30,台南市,安南區,塭南里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0715691,120.2209801
2017/9/30,台南市,安南區,公親里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,23.0764154,120.1978952
2017/9/30,台南市,安南區,佃東里,住宅,50,0,2,16,18,0,0,0,0,0,0,0,23.0724268,120.1849082
2017/9/30,台南市,安南區,幸福里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0210189,120.1899588
2017/9/30,台南市,安南區,理想里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,23.0368283,120.1914018
2017/9/25,台南市,安平區,金城里,住宅,50,4,3,11,14,0,4,4,8,2,29,7,22.9953785,120.1488264
2017/9/25,台南市,安平區,怡平里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.994197,120.176971
2017/9/26,台南市,安平區,國平里,住宅,50,2,9,24,33,0,2,2,4,1,6,3,22.9793723,120.1675902
2017/9/26,台南市,安平區,西門里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,23.0022304,120.1546002
2017/9/27,台南市,安平區,石門里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,22.9998978,120.1675567
2017/9/27,台南市,安平區,華平里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,22.9948005,120.1740847
2017/9/28,台南市,安平區,億載里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,22.9902803,120.1603737
2017/9/28,台南市,安平區,漁光里,住宅,50,2,0,8,8,0,2,2,4,1,25,6,22.9801396,120.1574869
2017/9/28,台南市,安平區,海頭里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,23.0025857,120.1625386
2017/9/28,台南市,安平區,文平里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9860574,120.1805789
2017/9/29,台南市,安平區,怡平里,住宅,50,4,4,9,13,1,4,5,10,3,38,8,22.994197,120.176971
2017/9/29,台南市,安平區,建平里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9935103,120.1834651
2017/9/29,台南市,安平區,平安里,住宅,50,0,10,7,17,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/9/29,台南市,安平區,港仔里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,22.999187,120.1643428
2017/9/30,台南市,安平區,金城里,住宅,50,1,13,9,22,1,0,1,2,1,5,2,22.9953785,120.1488264
2017/9/30,台南市,安平區,育平里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,22.989074,120.1661469
2017/9/25,台南市,仁德區,二行里,住宅,50,1,0,14,14,0,1,1,2,1,7,3,22.9212251,120.2209801
2017/9/25,台南市,仁德區,大甲里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9225952,120.2079953
2017/9/26,台南市,仁德區,三甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9326731,120.2368486
2017/9/26,台南市,仁德區,保安里,住宅,50,3,1,17,18,1,2,3,6,2,17,5,22.9231415,120.2310784
2017/9/27,台南市,仁德區,上崙里,地區,50,3,0,9,9,0,3,3,6,2,33,8,22.9385802,120.2599266
2017/9/27,台南市,仁德區,後壁里,住宅,51,1,0,1,1,0,1,1,2,1,100,9,22.9475722,120.2426185
2017/9/28,台南市,仁德區,成功里,住宅,50,1,2,1,3,1,1,2,4,1,67,9,22.9404559,120.225308
2017/9/28,台南市,仁德區,仁愛里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,22.9534423,120.2209801
2017/9/28,台南市,仁德區,仁德里,住宅,51,4,0,34,34,0,6,6,12,3,18,5,22.9657583,120.2455033
2017/9/28,台南市,仁德區,仁和里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,22.9591394,120.224226
2017/9/29,台南市,仁德區,土庫里,住宅,50,1,1,11,12,0,1,1,2,1,8,3,22.9888712,120.2604839
2017/9/29,台南市,仁德區,新田里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,22.9546843,120.2599266
2017/9/29,台南市,仁德區,保安里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,22.9231415,120.2310784
2017/9/29,台南市,仁德區,中洲里,住宅,50,2,0,12,12,0,4,4,8,2,33,8,22.9063718,120.2599266
2017/9/30,台南市,仁德區,一甲里,住宅,50,2,5,4,9,2,0,2,4,1,22,6,22.9771958,120.2613689
2017/9/30,台南市,仁德區,仁愛里,住宅,50,1,6,7,13,1,0,1,2,1,8,3,22.9534423,120.2209801
2017/9/25,台南市,歸仁區,許厝里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9658238,120.2995826
2017/9/25,台南市,永康區,埔園里,住宅,77,0,10,20,30,0,0,0,0,0,0,0,23.0341644,120.2584844
2017/9/25,台南市,永康區,三民里,住宅,75,6,2,37,39,0,6,6,8,2,15,5,23.0537318,120.2483881
2017/9/26,台南市,永康區,永康里,住宅,51,0,5,11,16,0,0,0,0,0,0,0,23.0234285,120.2584844
2017/9/26,台南市,永康區,正強里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,23.0294884,120.251994
2017/9/26,台南市,永康區,安康里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0158435,120.227472
2017/9/26,台南市,永康區,西橋里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0134614,120.2260293
2017/9/27,台南市,永康區,成功里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.0032483,120.2379305
2017/9/27,台南市,永康區,六合里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,23.0112118,120.2303571
2017/9/27,台南市,永康區,王行里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/27,台南市,永康區,王行里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.042301,120.2772325
2017/9/28,台南市,永康區,建國里,住宅,50,4,2,12,14,0,4,4,8,2,29,7,22.9978842,120.2491093
2017/9/28,台南市,永康區,復興里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,22.9969297,120.2440609
2017/9/28,台南市,永康區,二王里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0177985,120.2469457
2017/9/28,台南市,永康區,中興里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0061926,120.2382911
2017/9/28,台南市,永康區,五王里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0116465,120.2346848
2017/9/28,台南市,永康區,勝利里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.004718,120.232521
2017/9/28,台南市,永康區,東橋里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,23.0243778,120.241176
2017/9/28,台南市,永康區,大橋里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.0187454,120.2296358
2017/9/29,台南市,永康區,西勢里,住宅,50,1,3,6,9,1,0,1,2,1,11,4,23.0154649,120.2772325
2017/9/29,台南市,永康區,新樹里,住宅,50,1,5,12,17,0,1,1,2,1,6,3,23.0278443,120.2757905
2017/9/29,台南市,永康區,北灣里,住宅,50,1,23,10,33,1,0,1,2,1,3,2,23.012954,120.270022
2017/9/29,台南市,永康區,東灣里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,22.9995352,120.270022
2017/9/29,台南市,永康區,大灣里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,23.0067641,120.2707431
2017/9/29,台南市,永康區,中華里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0003039,120.2375698
2017/9/30,台南市,永康區,崑山里,住宅,50,2,2,4,6,0,2,2,4,1,33,8,22.9988384,120.2541575
2017/9/30,台南市,永康區,南灣里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,22.9986674,120.2613689
2017/9/30,台南市,永康區,復華里,住宅,50,2,3,12,15,0,2,2,4,1,13,4,23.0103511,120.2440609
2017/9/30,台南市,永康區,鹽行里,住宅,52,0,4,3,7,0,0,0,0,0,0,0,23.041356,120.2368389
2017/9/30,台南市,永康區,網寮里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.0139035,120.2527152
2017/9/30,台南市,永康區,西灣里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.0120871,120.2613689
2017/9/30,台南市,永康區,甲頂里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0217702,120.2152092
2017/9/28,台南市,下營區,賀建里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,23.2491677,120.2887685
2017/9/25,台南市,西港區,新復里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,23.0992799,120.1849082
