日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/11/8,臺南市,東　區,大同里,住宅,50,0,10,12,22,0,0,0,0,0,0,0,120.2130451,22.9839645
2018/11/8,臺南市,東　區,大福里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2159306,22.9739636
2018/11/6,臺南市,東　區,大學里,住宅,51,1,8,10,18,0,1,1,2,1,6,3,120.2209801,22.9963981
2018/11/5,臺南市,東　區,成大里,住宅,60,0,5,9,14,0,0,0,0,0,0,0,120.2152092,22.9976069
2018/11/6,臺南市,東　區,成大里,住宅,50,1,1,7,8,0,1,1,2,1,13,4,120.2152092,22.9976069
2018/11/6,臺南市,東　區,成大里,住宅,50,0,12,19,31,0,0,0,0,0,0,0,120.2152092,22.9976069
2018/11/7,臺南市,東　區,自強里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,120.2332423,22.9824198
2018/11/7,臺南市,東　區,和平里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.2354061,22.9745842
2018/11/7,臺南市,東　區,東安里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2213407,22.9872616
2018/11/8,臺南市,東　區,東安里,住宅,59,0,8,7,15,0,0,0,0,0,0,0,120.2213407,22.9872616
2018/11/5,臺南市,東　區,東明里,住宅,59,0,6,2,8,0,0,0,0,0,0,0,120.227472,22.9916823
2018/11/6,臺南市,東　區,東門里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2144878,22.9890322
2018/11/7,臺南市,東　區,東智里,住宅,50,1,6,5,11,0,1,1,2,1,9,3,120.2267506,22.9629737
2018/11/8,臺南市,東　區,東聖里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2346848,22.9861443
2018/11/9,臺南市,東　區,虎尾里,住宅,51,0,3,11,14,0,0,0,0,0,0,0,120.2361273,22.9791309
2018/11/9,臺南市,東　區,南聖里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.2462245,22.9890944
