日期,台南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/11/23,臺南市,北　區,力行里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0084185,120.2292752
2017/11/24,臺南市,北　區,長德里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,23.002927,120.2058311
2017/11/24,臺南市,北　區,五福里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,23.0004351,120.2033061
2017/11/24,臺南市,北　區,大道里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,23.0099486,120.2155699
2017/11/24,臺南市,北　區,重興里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0040653,120.2260293
2017/11/24,臺南市,北　區,大港里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.0104452,120.1827435
2017/11/24,臺南市,北　區,小康里,住宅,50,0,9,12,21,0,0,0,0,0,0,0,23.0152758,120.2173733
2017/11/24,臺南市,北　區,六甲里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,23.0127602,120.2101595
2017/11/24,臺南市,北　區,裕民里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0026166,120.1960915
2017/11/20,臺南市,中西區,三合里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,22.9999315,120.1960915
2017/11/20,臺南市,中西區,藥王里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,22.9992346,120.1914018
2017/11/21,臺南市,中西區,法華里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,22.9822947,120.2097988
2017/11/21,臺南市,中西區,保安里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,22.9917249,120.196813
2017/11/22,臺南市,中西區,福安里,住宅,50,0,9,12,21,0,0,0,0,0,0,0,22.991121,120.1996988
2017/11/22,臺南市,中西區,協和里,住宅,50,1,3,8,11,0,1,1,2,1,9,3,23.0016179,120.1928448
2017/11/23,臺南市,中西區,天后里,住宅,51,0,5,8,13,0,0,0,0,0,0,0,22.9975318,120.2011417
2017/11/23,臺南市,中西區,普濟里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,22.9991764,120.1996988
2017/11/24,臺南市,中西區,進學里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,22.9877228,120.2015025
2017/11/24,臺南市,中西區,元安里,住宅,50,1,11,8,19,0,1,1,2,1,5,2,22.9885194,120.1960915
2017/11/24,臺南市,中西區,小西里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,22.9883267,120.1986166
2017/11/24,臺南市,中西區,仙草里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,22.984299,120.1986166
2017/11/20,臺南市,安南區,安西里,住宅,53,0,2,10,12,0,0,0,0,0,0,0,23.0310345,120.2094381
2017/11/20,臺南市,安南區,幸福里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.0210189,120.1899588
2017/11/20,臺南市,安南區,總頭里,住宅,50,3,2,14,16,0,4,4,8,2,25,6,23.050434,120.2065525
2017/11/20,臺南市,安南區,佃東里,住宅,50,4,1,18,19,0,4,4,8,2,21,6,23.0724268,120.1849082
2017/11/20,臺南市,安南區,海南里,住宅,51,0,17,28,45,0,0,0,0,0,0,0,23.0116011,120.1675902
2017/11/21,臺南市,安南區,城南里,住宅,50,2,8,9,17,0,2,2,4,1,12,4,23.0567837,120.1185102
2017/11/21,臺南市,安南區,城西里,住宅,50,4,2,23,25,0,4,4,8,2,16,5,23.0508632,120.0954076
2017/11/21,臺南市,安南區,州南里,住宅,50,1,2,24,26,0,1,1,2,1,4,2,23.059791,120.2195374
2017/11/21,臺南市,安南區,州北里,住宅,51,1,5,16,21,0,2,2,4,1,10,4,23.0674114,120.2152092
2017/11/22,臺南市,安南區,長安里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,23.0646352,120.1964522
2017/11/22,臺南市,安南區,四草里,住宅,50,3,0,27,27,0,4,4,8,2,15,5,23.0146755,120.1271727
2017/11/22,臺南市,安南區,鹽田里,住宅,51,0,4,13,17,0,0,0,0,0,0,0,23.024592,120.152594
