日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/1/4,臺南市,東　區,大學里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2209801,22.9963981
2019/1/4,臺南市,東　區,中西里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2202587,22.9905086
2019/1/3,臺南市,東　區,成大里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/1/4,臺南市,東　區,東聖里,住宅,50,0,14,13,27,0,0,0,0,0,0,0,120.2346848,22.9861443
2019/1/3,臺南市,東　區,泉南里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2159306,22.9847029
2019/1/2,臺南市,東　區,崇文里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.2296358,22.9677389
2018/12/31,臺南市,東　區,崇明里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/1/2,臺南市,東　區,崇明里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/1/2,臺南市,東　區,崇信里,住宅,50,0,10,15,25,0,0,0,0,0,0,0,120.227472,22.9809439
2019/1/2,臺南市,東　區,圍下里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2148485,22.9919771
2018/12/31,臺南市,東　區,富強里,住宅,50,1,7,9,16,0,1,1,2,1,6,3,120.2317997,22.9867487
2019/1/3,臺南市,東　區,富強里,住宅,50,2,3,11,14,0,2,2,4,1,14,4,120.2317997,22.9867487
2019/1/3,臺南市,東　區,復興里,住宅,51,0,2,4,6,0,0,0,0,0,0,0,120.2375698,22.9815131
2019/1/4,臺南市,東　區,裕聖里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2469457,22.9802195
2019/1/2,臺南市,南　區,大成里,住宅,50,1,5,7,12,1,0,1,2,1,8,3,120.1986166,22.9802712
2019/1/2,臺南市,南　區,大成里,住宅,50,0,14,10,24,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/1/3,臺南市,南　區,大林里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/1/3,臺南市,南　區,大林里,住宅,50,1,10,2,12,1,0,1,2,1,8,3,120.2058311,22.9733919
2019/1/3,臺南市,南　區,文南里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.1870727,22.9840282
2019/1/3,臺南市,南　區,文華里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,120.1899588,22.98611
2019/1/2,臺南市,南　區,永寧里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.1798573,22.9291405
2019/1/4,臺南市,南　區,再興里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/1/2,臺南市,南　區,佛壇里,住宅,50,1,3,15,18,0,1,1,2,1,6,3,120.1776926,22.9195212
2019/1/4,臺南市,南　區,明亮里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/1/4,臺南市,南　區,金華里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,120.1885158,22.9796984
2019/1/4,臺南市,南　區,新昌里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.1957308,22.9835601
2019/1/4,臺南市,北　區,大和里,住宅,75,0,7,8,15,0,0,0,0,0,0,0,120.1914018,23.0153463
2019/1/2,臺南市,北　區,大港里,住宅,75,0,6,5,11,0,0,0,0,0,0,0,120.1827435,23.0104452
2019/1/3,臺南市,北　區,大豐里,住宅,76,2,5,15,20,0,2,2,3,1,10,4,120.1921233,23.0078107
2019/1/4,臺南市,北　區,正覺里,住宅,75,1,3,5,8,1,0,1,1,1,13,4,120.2116023,23.0151428
2019/1/2,臺南市,北　區,立人里,住宅,75,0,1,5,6,0,0,0,0,0,0,0,120.20171,23.00053
2019/1/3,臺南市,北　區,振興里,住宅,75,0,3,7,10,0,0,0,0,0,0,0,120.2217014,23.0063146
2019/1/3,臺南市,中西區,小西門里,住宅,50,1,5,5,10,1,0,1,2,1,10,4,120.1986166,22.9883267
2019/1/4,臺南市,中西區,五條港里,住宅,51,0,11,24,35,0,0,0,0,0,0,0,120.196948,22.9978341
2018/12/30,臺南市,中西區,文賢里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.1932056,23.003892
2019/1/2,臺南市,中西區,永華里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.2043882,22.9911465
2019/1/3,臺南市,中西區,永華里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.2043882,22.9911465
2019/1/2,臺南市,中西區,西和里,住宅,50,0,12,9,21,0,0,0,0,0,0,0,120.1719199,23.0039814
2019/1/4,臺南市,中西區,西賢里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.1719199,23.0039814
2019/1/3,臺南市,中西區,南門里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2043056,22.9865012
2019/1/4,臺南市,中西區,南美里,住宅,50,0,17,6,23,0,0,0,0,0,0,0,120.1964522,22.9948212
2019/1/4,臺南市,中西區,南美里,住宅,51,0,14,8,22,0,0,0,0,0,0,0,120.1964522,22.9948212
2019/1/2,臺南市,中西區,南廠里,住宅,50,1,13,8,21,0,1,1,2,1,5,2,120.1957156,22.9906648
2019/1/3,臺南市,中西區,城隍里,住宅,52,0,19,16,35,0,0,0,0,0,0,0,120.2081436,22.9901667
2019/1/2,臺南市,中西區,淺草里,住宅,51,0,7,5,12,0,0,0,0,0,0,0,120.1976874,22.9937306
2019/1/2,臺南市,安南區,大安里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1950093,23.0313733
2019/1/3,臺南市,安南區,南興里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1502699,23.0743149
2019/1/3,臺南市,安南區,海西里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.1791357,23.0306699
2019/1/3,臺南市,安南區,海東里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1863512,23.0412431
2019/1/2,臺南市,安南區,淵西里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,120.1661469,23.0562175
2019/1/2,臺南市,安南區,淵東里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1776926,23.0564843
2019/1/2,臺南市,安南區,理想里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,120.1914018,23.0368283
2019/1/3,臺南市,安南區,學東里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,120.1387218,23.0821055
2019/1/4,臺南市,安南區,?田里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.1531568,23.028049
2019/1/2,臺南市,安平區,王城里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1606244,23.0015093
2019/1/3,臺南市,安平區,王城里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1606244,23.0015093
2019/1/5,臺南市,安平區,平通里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1690334,22.9938422
2019/1/4,臺南市,安平區,金城里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,120.1488264,22.9953785
2019/1/4,臺南市,安平區,國平里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1675902,22.9793723
2019/1/3,臺南市,安平區,漁光里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.1574869,22.9801396
2019/1/2,臺南市,安平區,億載里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1603737,22.9902803
2019/1/4,臺南市,仁德區,一甲里,住宅,75,0,2,0,2,0,0,0,0,0,0,0,120.2613689,22.9771958
