日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/12/8,台南市,東　區,中西里,住宅,75,0,4,13,17,0,0,0,0,0,0,0,22.9905086,120.2202587
2017/12/8,台南市,東　區,圍下里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,22.9919771,120.2148485
2017/12/8,台南市,東　區,龍山里,住宅,75,1,5,11,16,0,1,1,1,1,6,3,22.9834946,120.2217014
2017/12/4,台南市,南　區,同安里,住宅,50,1,8,12,20,0,1,1,2,1,5,2,22.9224836,120.1892373
2017/12/4,台南市,南　區,文華里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,22.98611,120.1899588
2017/12/4,台南市,南　區,文南里,住宅,50,4,7,0,7,4,0,4,8,2,57,9,22.9840282,120.1870727
2017/12/5,台南市,南　區,荔宅里,住宅,50,1,14,7,21,1,0,1,2,1,5,2,22.9749009,120.1986166
2017/12/5,台南市,南　區,田寮里,住宅,52,2,13,0,13,2,0,2,4,1,15,5,22.976847,120.1957308
2017/12/5,台南市,南　區,大林里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,22.9733919,120.2058311
2017/12/6,台南市,南　區,竹溪里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,22.9779397,120.2065525
2017/12/6,台南市,南　區,彰南里,住宅,50,1,5,11,16,0,1,1,2,1,6,3,22.9715887,120.1791357
2017/12/7,台南市,南　區,光明里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.971944,120.1870727
2017/12/7,台南市,南　區,大恩里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,22.9548154,120.2079953
2017/12/7,台南市,南　區,南華里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,22.9622436,120.1885158
2017/12/7,台南市,南　區,廣州里,住宅,51,1,8,4,12,1,0,1,2,1,8,3,22.9841637,120.1928448
2017/12/7,台南市,南　區,再興里,住宅,50,2,19,7,26,2,1,3,6,2,12,4,22.9801358,120.1928448
2017/12/7,台南市,南　區,金華里,住宅,52,0,7,10,17,0,0,0,0,0,0,0,22.9796984,120.1885158
2017/12/8,台南市,南　區,明亮里,住宅,51,1,20,20,40,0,1,1,2,1,3,2,22.9693947,120.1928448
2017/12/8,台南市,南　區,新興里,住宅,75,3,12,18,30,1,2,3,4,1,10,4,22.9799434,120.19537
2017/12/4,台南市,北　區,正覺里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,23.0151428,120.2116023
2017/12/4,台南市,北　區,六甲里,住宅,50,0,10,11,21,0,0,0,0,0,0,0,23.0127602,120.2101595
2017/12/4,台南市,北　區,小康里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,23.0152758,120.2173733
2017/12/4,台南市,北　區,大山里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,23.0090596,120.2134058
2017/12/5,台南市,北　區,大港里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,23.0104452,120.1827435
2017/12/5,台南市,北　區,振興里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,23.0063146,120.2217014
2017/12/5,台南市,北　區,勝安里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,23.0074816,120.217734
2017/12/5,台南市,北　區,國興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0094345,120.2260293
2017/12/6,台南市,北　區,中樓里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0034966,120.2159306
2017/12/6,台南市,北　區,重興里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0040653,120.2260293
2017/12/6,台南市,北　區,成德里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0134491,120.2036668
2017/12/6,台南市,北　區,國姓里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,23.0076926,120.2087167
2017/12/6,台南市,北　區,東興里,住宅,50,3,8,6,14,2,4,6,12,3,43,9,23.0013807,120.2260293
2017/12/7,台南市,北　區,文元里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,23.0146579,120.1978952
2017/12/7,台南市,北　區,正風里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,23.0154694,120.2148485
2017/12/7,台南市,北　區,大仁里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,23.0074149,120.2148485
2017/12/7,台南市,北　區,開元里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,23.0133035,120.2242769
2017/12/7,台南市,北　區,華興里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,23.0073122,120.2249474
2017/12/7,台南市,北　區,公園里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0006781,120.2101595
2017/12/7,台南市,北　區,三德里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,23.000133,120.2047489
2017/12/7,台南市,北　區,大豐里,住宅,50,3,2,6,8,0,3,3,6,2,38,8,23.0078107,120.1921233
2017/12/8,台南市,北　區,長德里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.002927,120.2058311
2017/12/8,台南市,北　區,延平里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,23.0107043,120.211963
2017/12/8,台南市,北　區,仁愛里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,23.0025898,120.2202587
2017/12/8,台南市,北　區,大道里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,23.0099486,120.2155699
2017/12/8,台南市,北　區,成功里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,23.0202949,120.2094381
2017/12/8,台南市,北　區,五福里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0004351,120.2033061
2017/12/8,台南市,北　區,興北里,住宅,50,1,17,28,45,0,2,2,4,1,4,2,23.0057457,120.2116023
2017/12/8,台南市,北　區,裕民里,住宅,50,2,14,17,31,0,2,2,4,1,6,3,23.0026166,120.1960915
2017/12/4,台南市,中西區,民權里,住宅,50,2,18,12,30,0,2,2,4,1,7,3,22.9969861,120.1957308
2017/12/4,台南市,中西區,青年里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,22.9925143,120.2090774
2017/12/5,台南市,中西區,福安里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,22.991121,120.1996988
2017/12/5,台南市,中西區,永福里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,22.9933532,120.2018632
2017/12/6,台南市,中西區,銀同里,住宅,50,1,6,6,12,1,0,1,2,1,8,3,22.9909536,120.2069132
2017/12/6,台南市,中西區,五妃里,住宅,50,0,15,6,21,0,0,0,0,0,0,0,22.984132,120.2058311
2017/12/6,台南市,中西區,銀同里,住宅,53,1,3,4,7,0,1,1,2,1,14,4,22.9909536,120.2069132
2017/12/7,台南市,中西區,郡西里,住宅,50,0,14,23,37,0,0,0,0,0,0,0,22.9889722,120.1939271
2017/12/7,台南市,中西區,天后里,住宅,50,0,5,14,19,0,0,0,0,0,0,0,22.9975318,120.2011417
2017/12/7,台南市,中西區,三合里,住宅,50,1,10,15,25,0,1,1,0,0,0,0,22.9999315,120.1960915
2017/12/7,台南市,中西區,建國里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,22.993395,120.2000596
2017/12/8,台南市,中西區,水仙里,市場,50,0,0,5,5,0,0,0,0,0,0,0,22.9963821,120.1986166
2017/12/8,台南市,中西區,元安里,住宅,50,1,13,18,31,0,1,1,2,1,3,2,22.9885194,120.1960915
2017/12/8,台南市,中西區,保安里,住宅,50,0,13,4,17,0,0,0,0,0,0,0,22.9917249,120.196813
2017/12/8,台南市,中西區,水仙里,住宅,51,0,6,16,22,0,0,0,0,0,0,0,22.9963821,120.1986166
2017/12/8,台南市,中西區,光賢里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0038665,120.1885158
2017/12/4,台南市,安南區,幸福里,住宅,53,1,10,4,14,0,1,1,2,1,7,3,23.0210189,120.1899588
2017/12/4,台南市,安南區,海南里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,23.0116011,120.1675902
2017/12/4,台南市,安南區,城北里,住宅,52,1,2,20,22,0,2,2,4,1,9,3,23.0595747,120.1372782
2017/12/4,台南市,安南區,南興里,住宅,50,1,0,25,25,0,1,1,2,1,4,2,23.0743149,120.1502699
2017/12/5,台南市,安南區,溪墘里,住宅,50,0,1,18,19,0,0,0,0,0,0,0,23.0244424,120.1928448
2017/12/5,台南市,安南區,安富里,住宅,52,0,2,11,13,0,0,0,0,0,0,0,23.0251806,120.1957308
2017/12/5,台南市,安南區,國安里,住宅,50,1,6,3,9,1,0,1,2,1,11,4,23.0236541,120.1805789
2017/12/5,台南市,安南區,佃東里,住宅,51,2,8,12,20,0,2,2,4,1,10,4,23.0724268,120.1849082
2017/12/5,台南市,安南區,溪心里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,23.0509441,120.1849082
2017/12/6,台南市,安南區,總頭里,住宅,52,0,9,6,15,0,0,0,0,0,0,0,23.050434,120.2065525
2017/12/6,台南市,安南區,東和里,住宅,51,3,0,39,39,0,4,4,8,2,10,4,23.0615247,120.2368486
2017/12/6,台南市,安南區,安順里,住宅,51,1,3,5,8,0,1,1,2,1,13,4,23.0500919,120.2209801
2017/12/6,台南市,安南區,頂安里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,23.0394768,120.2043882
2017/12/7,台南市,安南區,國安里,住宅,50,1,11,5,16,1,0,1,2,1,6,3,23.0236541,120.1805789
2017/12/7,台南市,安南區,海佃里,住宅,54,1,9,8,17,1,0,1,2,1,6,3,23.0245267,120.1892373
2017/12/7,台南市,安南區,海南里,住宅,75,2,13,13,26,0,2,2,3,1,8,3,23.0116011,120.1675902
2017/12/7,台南市,安南區,溪墘里,住宅,50,2,7,14,21,0,3,3,6,2,14,4,23.0244424,120.1928448
2017/12/7,台南市,安南區,理想里,住宅,50,3,2,23,25,0,3,3,6,2,12,4,23.0368283,120.1914018
2017/12/7,台南市,安南區,海東里,住宅,52,0,3,10,13,0,0,0,0,0,0,0,23.0412431,120.1863512
2017/12/8,台南市,安南區,溪頂里,住宅,51,0,7,11,18,0,0,0,0,0,0,0,23.0254471,120.2072739
2017/12/8,台南市,安南區,安和里,住宅,51,0,3,20,23,0,0,0,0,0,0,0,23.0310818,120.218816
2017/12/8,台南市,安南區,溪北里,住宅,52,0,0,14,14,0,0,0,0,0,0,0,23.0255799,120.2130451
2017/12/8,台南市,安南區,溪東里,住宅,50,1,8,4,12,1,0,1,2,1,8,3,23.0253139,120.2015025
2017/12/8,台南市,安南區,公親里,住宅,50,3,0,20,20,0,3,3,6,2,15,5,23.0764154,120.1978952
2017/12/8,台南市,安南區,佃東里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,23.0724268,120.1849082
2017/12/3,台南市,安平區,華平里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,22.9948005,120.1740847
2017/12/4,台南市,安平區,石門里,住宅,50,0,11,12,23,0,0,0,0,0,0,0,23.0006394,120.1654252
2017/12/4,台南市,安平區,怡平里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.994197,120.176971
2017/12/5,台南市,安平區,平通里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,22.9938422,120.1690334
2017/12/5,台南市,安平區,海頭里,住宅,50,1,16,12,28,0,1,1,2,1,4,2,23.0025857,120.1625386
2017/12/6,台南市,安平區,平安里,住宅,50,0,15,3,18,0,0,0,0,0,0,0,22.9991307,120.1726415
2017/12/6,台南市,安平區,國平里,住宅,50,1,3,6,9,1,0,1,2,1,11,4,22.9793723,120.1675902
2017/12/6,台南市,安平區,億載里,住宅,50,0,10,2,12,0,0,0,0,0,0,0,22.9902803,120.1603737
2017/12/7,台南市,安平區,漁光里,住宅,50,2,5,10,15,0,3,3,6,2,20,5,22.9801396,120.1574869
2017/12/7,台南市,安平區,西門里,住宅,50,3,7,7,14,1,2,3,6,2,21,6,23.0022304,120.1546002
2017/12/8,台南市,安平區,港仔里,住宅,50,0,16,21,37,0,0,0,0,0,0,0,22.999187,120.1643428
2017/12/8,台南市,安平區,建平里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9935103,120.1834651
2017/12/4,台南市,仁德區,二行里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,22.9212251,120.2209801
2017/12/4,台南市,仁德區,大甲里,住宅,50,4,0,8,8,0,5,5,10,3,63,9,22.9225952,120.2079953
2017/12/5,台南市,仁德區,仁義里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,22.9695788,120.2656955
2017/12/5,台南市,仁德區,三甲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,22.9326731,120.2368486
2017/12/6,台南市,仁德區,太子里,住宅,50,2,0,11,11,0,3,3,6,2,27,6,22.9912207,120.2584844
2017/12/6,台南市,仁德區,土庫里,住宅,50,1,4,12,16,2,0,2,4,1,13,4,22.9856821,120.2656955
2017/12/7,台南市,仁德區,仁德里,住宅,50,1,3,23,26,0,3,3,6,2,12,4,22.9657583,120.2455033
2017/12/7,台南市,仁德區,田厝里,住宅,52,0,0,10,10,0,0,0,0,0,0,0,22.9384788,120.241176
2017/12/7,台南市,仁德區,成功里,住宅,54,1,0,9,9,0,1,1,2,1,11,4,22.9404559,120.225308
2017/12/7,台南市,仁德區,新田里,住宅,50,4,0,18,18,0,4,4,8,2,22,6,22.9546843,120.2599266
2017/12/8,台南市,仁德區,後壁里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,22.9475722,120.2426185
2017/12/8,台南市,仁德區,上崙里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,22.9385802,120.2599266
2017/12/8,台南市,仁德區,中生里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,22.9099912,120.2426185
2017/12/8,台南市,仁德區,中洲里,住宅,50,0,12,1,13,0,0,0,0,0,0,0,22.9063718,120.2599266
2017/12/4,台南市,歸仁區,崙頂里,住宅,60,0,0,2,2,0,0,0,0,0,0,0,22.9571231,120.2930943
2017/12/5,台南市,歸仁區,七甲里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,22.9820507,120.2830007
2017/12/5,台南市,歸仁區,歸仁里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,22.9669072,120.3103958
2017/12/4,台南市,永康區,大灣里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,23.0067641,120.2707431
2017/12/4,台南市,永康區,北灣里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.012954,120.270022
2017/12/4,台南市,永康區,尚頂里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0226508,120.223792
2017/12/4,台南市,永康區,甲頂里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.0217702,120.2152092
2017/12/4,台南市,永康區,尚頂里,住宅,50,0,7,0,7,0,0,0,0,0,0,0,23.0226508,120.223792
2017/12/5,台南市,永康區,五王里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,23.0116465,120.2346848
2017/12/5,台南市,永康區,三合里,住宅,50,2,2,10,12,0,2,2,4,1,17,5,23.010739,120.2390123
2017/12/5,台南市,永康區,崑山里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,22.9988384,120.2541575
2017/12/5,台南市,永康區,西灣里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.0120871,120.2613689
2017/12/6,台南市,永康區,新樹里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0278443,120.2757905
2017/12/6,台南市,永康區,成功里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,23.0032483,120.2379305
2017/12/6,台南市,永康區,中華里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0001126,120.2379557
2017/12/6,台南市,永康區,復華里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,23.0103511,120.2440609
2017/12/6,台南市,永康區,光復里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.9998739,120.2444215
2017/12/7,台南市,永康區,東橋里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0243778,120.241176
2017/12/7,台南市,永康區,勝利里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.004718,120.232521
2017/12/7,台南市,永康區,中興里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.0061926,120.2382911
2017/12/7,台南市,永康區,永康里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0234285,120.2584844
2017/12/7,台南市,永康區,正強里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0294884,120.251994
2017/12/7,台南市,永康區,龍潭里,住宅,50,1,2,2,4,0,1,1,2,1,25,6,23.0286236,120.2656955
2017/12/7,台南市,永康區,埔園里,住宅,50,1,3,2,5,0,1,1,2,1,20,5,23.0341644,120.2584844
2017/12/7,台南市,永康區,安康里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0158435,120.227472
2017/12/7,台南市,永康區,六合里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0112118,120.2303571
2017/12/8,台南市,永康區,網寮里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,23.0139035,120.2527152
2017/12/8,台南市,永康區,二王里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,23.0177985,120.2469457
2017/12/8,台南市,永康區,建國里,住宅,75,0,2,7,9,0,0,0,0,0,0,0,22.9978842,120.2491093
2017/12/8,台南市,永康區,復國里,住宅,75,0,4,6,10,0,0,0,0,0,0,0,23.0059794,120.2473063
2017/12/8,台南市,永康區,蔦松里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0455063,120.2555998
2017/12/8,台南市,永康區,崑山里,住宅,50,1,5,15,20,0,1,1,2,1,5,2,22.9988384,120.2541575
2017/12/6,台南市,山上區,山上里,住宅,51,0,0,2,2,0,0,0,0,0,0,0,23.101985,120.356397
2017/12/4,台南市,玉井區,沙田里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.1139727,120.4962417
2017/12/4,台南市,玉井區,玉田里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.1202824,120.4602459
2017/12/4,台南市,楠西區,東勢里,住宅,100,0,5,10,15,0,0,0,0,0,0,0,23.1795018,120.4904831
2017/12/5,台南市,楠西區,照興里,地區,50,0,0,6,6,0,0,0,0,0,0,0,23.1959665,120.4760853
2017/12/5,台南市,麻豆區,海埔里,住宅,51,1,2,6,8,0,1,1,2,1,13,4,23.205976,120.2137665
2017/12/5,台南市,麻豆區,埤頭里,住宅,52,1,4,11,15,0,1,1,2,1,7,3,23.1911574,120.2267506
2017/12/7,台南市,麻豆區,晉江里,住宅,53,1,8,5,13,0,1,1,2,1,8,3,23.18083,120.2534363
2017/12/7,台南市,麻豆區,巷口里,住宅,58,0,2,2,4,0,0,0,0,0,0,0,23.1782361,120.2498305
2017/12/4,台南市,官田區,嘉南里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2064519,120.3637277
2017/12/7,台南市,官田區,東庄里,住宅,53,0,0,8,8,0,0,0,0,0,0,0,23.1823334,120.3003035
2017/12/7,台南市,官田區,南部里,住宅,73,0,0,4,4,0,0,0,0,0,0,0,23.215188,120.298984
2017/12/6,台南市,大內區,大內里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1195988,120.3622866
2017/12/7,台南市,大內區,石城里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1193553,120.3507571
2017/12/6,台南市,佳里區,蚶寮里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,23.1284683,120.1546002
2017/12/6,台南市,佳里區,蚶寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.1284683,120.1546002
2017/12/5,台南市,將軍區,玉山里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2093084,120.1213978
2017/12/5,台南市,學甲區,秀昌里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,23.2487919,120.1762494
2017/12/4,台南市,新營區,新南里,住宅,50,1,4,4,8,1,0,1,2,1,13,4,23.3100763,120.2988617
2017/12/4,台南市,柳營區,士林里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,23.2754352,120.3103958
2017/12/4,台南市,後壁區,後壁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.3632139,120.3579632
2017/12/5,台南市,後壁區,嘉苳里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.3553925,120.369492
