日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/11/30,台南市,永康區,三合里,住宅,50,1,0,6,6,0,2,2,4,1,33,8,23.010739,120.2390123
2017/11/30,台南市,永康區,光復里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,22.9998739,120.2444215
2017/11/30,台南市,永康區,北灣里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.012954,120.270022
2017/11/30,台南市,永康區,尚頂里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,23.0226508,120.223792
2017/11/30,台南市,永康區,甲頂里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0217702,120.2152092
2017/12/1,台南市,永康區,中華里,住宅,75,0,13,5,18,0,0,0,0,0,0,0,23.0001126,120.2379557
2017/12/1,台南市,永康區,勝利里,住宅,75,0,3,4,7,0,0,0,0,0,0,0,23.004718,120.232521
2017/12/1,台南市,永康區,鹽行里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,23.041356,120.2368389
2017/12/1,台南市,永康區,鹽洲里,住宅,50,1,5,11,16,0,1,1,2,1,6,3,23.041356,120.2368389
2017/12/1,台南市,永康區,蔦松里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0455063,120.2555998
2017/12/1,台南市,永康區,烏竹里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,23.0410039,120.2642533
2017/11/29,台南市,新化區,那拔里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.053697,120.3377852
2017/12/1,台南市,山上區,玉峰里,住宅,52,0,0,2,2,0,0,0,0,0,0,0,23.0951559,120.3954282
2017/11/27,台南市,左鎮區,榮和里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0716338,120.3925467
2017/11/28,台南市,麻豆區,興農里,住宅,60,0,0,5,5,0,0,0,0,0,0,0,23.176859,120.2404548
2017/12/1,台南市,官田區,東庄里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.1823334,120.3003035
