日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/2/13,臺南市,東　區,大同里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2130451,22.9839645
2019/2/15,臺南市,東　區,大福里,學校,51,0,0,5,5,0,0,0,0,0,0,0,120.2159306,22.9739636
2019/2/14,臺南市,東　區,大學里,學校,50,0,11,5,16,0,0,0,0,0,0,0,120.2209801,22.9963981
2019/2/13,臺南市,東　區,中西里,住宅,52,0,6,12,18,0,0,0,0,0,0,0,120.2202587,22.9905086
2019/2/14,臺南市,東　區,文聖里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/2/15,臺南市,東　區,自強里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2332423,22.9824198
2019/2/15,臺南市,東　區,和平里,住宅,75,0,4,15,19,0,0,0,0,0,0,0,120.2354061,22.9745842
2019/2/15,臺南市,東　區,東光里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2303571,22.99242
2019/2/12,臺南市,東　區,東門里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/2/12,臺南市,東　區,崇文里,住宅,51,0,2,6,8,0,0,0,0,0,0,0,120.2296358,22.9677389
2019/2/13,臺南市,東　區,崇明里,住宅,52,0,1,3,4,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/2/14,臺南市,東　區,崇明里,學校,50,0,4,2,6,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/2/11,臺南市,東　區,崇德里,住宅,51,0,5,7,12,0,0,0,0,0,0,0,120.228078,22.9755064
2019/2/13,臺南市,東　區,崇學里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/2/13,臺南市,東　區,莊敬里,住宅,52,0,6,11,17,0,0,0,0,0,0,0,120.232521,22.9966645
2019/2/11,臺南市,東　區,圍下里,住宅,68,0,0,22,22,0,0,0,0,0,0,0,120.2148485,22.9919771
2019/2/15,臺南市,東　區,圍下里,住宅,75,1,1,9,10,0,1,1,1,1,10,4,120.2148485,22.9919771
2019/2/14,臺南市,東　區,富強里,住宅,52,0,2,4,6,0,0,0,0,0,0,0,120.2317997,22.9867487
2019/2/14,臺南市,東　區,復興里,住宅,52,0,2,1,3,0,0,0,0,0,0,0,120.2375698,22.9815131
2019/2/11,臺南市,東　區,裕聖里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,120.2469457,22.9802195
