日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
106/1/3,台南市,東區,崇誨里,住宅,50,0,10,1,11,0,0,0,0,0,0,0,120.2256687,22.989711
106/1/6,台南市,東區,仁和里,住宅,61,0,16,3,19,0,0,0,0,0,0,0,120.2357667,22.9701464
106/1/3,台南市,東區,裕聖里,其他,50,0,1,6,7,0,0,0,0,0,0,0,120.2469457,22.9802195
106/1/3,台南市,東區,東明里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.227472,22.9916823
106/1/3,台南市,東區,崇明里,住宅,50,3,8,8,16,0,3,3,6,2,19,5,120.2195374,22.9685104
106/1/3,台南市,東區,後甲里,住宅,50,2,5,21,26,1,1,2,4,1,8,3,120.2382911,22.9927707
106/1/4,台南市,東區,崇文里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2296358,22.9677389
106/1/4,台南市,東區,富裕里,住宅,51,1,2,4,6,1,0,1,2,1,17,5,120.227472,22.9849708
106/1/4,台南市,東區,泉南里,住宅,50,0,14,2,16,0,0,0,0,0,0,0,120.2159306,22.9847029
106/1/4,台南市,東區,復興里,住宅,50,0,3,19,22,0,0,0,0,0,0,0,120.2375698,22.9815131
106/1/5,台南市,東區,大德里,住宅,53,0,3,3,6,0,0,0,0,0,0,0,120.2148485,22.9778817
106/1/5,台南市,東區,文聖里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2447821,22.9840282
106/1/5,台南市,東區,龍山里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,120.2217014,22.9834946
106/1/5,台南市,東區,圍下里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.2148485,22.9919771
106/1/6,台南市,東區,大福里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,120.2159306,22.9739636
106/1/6,台南市,東區,東光里,住宅,50,1,6,10,16,0,1,1,2,1,6,3,120.2303571,22.99242
106/1/6,台南市,東區,自強里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2332423,22.9824198
106/1/6,台南市,東區,小東里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.227472,22.9970514
106/1/3,台南市,南區,彰南里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.1791357,22.9715887
106/1/3,台南市,南區,再興里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.1928448,22.9801358
106/1/4,台南市,南區,國宅里,住宅,52,0,6,7,13,0,0,0,0,0,0,0,120.1870727,22.9759721
106/1/4,台南市,南區,喜南里,住宅,50,1,2,11,13,0,2,2,4,1,15,5,120.1776926,22.9383204
106/1/5,台南市,南區,省躬里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,120.1863512,22.9338276
106/1/5,台南市,南區,府南里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,120.1950093,22.9722988
106/1/6,台南市,南區,新興里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,120.19537,22.9799434
106/1/6,台南市,南區,光明里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.1870727,22.971944
106/1/3,台南市,北區,延平里,住宅,50,1,6,5,11,0,1,1,2,1,9,3,120.211963,23.0107043
106/1/3,台南市,北區,中樓里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2159306,23.0034966
106/1/3,台南市,北區,文元里,住宅,54,0,6,6,12,0,0,0,0,0,0,0,120.1978952,23.0146579
106/1/3,台南市,北區,六甲里,住宅,51,0,3,6,9,0,0,0,0,0,0,0,120.2101595,23.0127602
106/1/4,台南市,北區,成功里,住宅,51,0,3,8,11,0,0,0,0,0,0,0,120.2094381,23.0202949
106/1/4,台南市,北區,和順里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2015025,23.0051759
106/1/4,台南市,北區,成德里,住宅,50,1,5,11,16,0,1,1,2,1,6,3,120.2036668,23.0134491
106/1/4,台南市,北區,文成里,住宅,52,0,9,2,11,0,0,0,0,0,0,0,120.1971737,23.0074248
106/1/5,台南市,北區,正覺里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2116023,23.0151428
106/1/5,台南市,北區,大山里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,120.2134058,23.0090596
106/1/5,台南市,北區,裕民里,住宅,50,0,15,3,18,0,0,0,0,0,0,0,120.1960915,23.0026166
106/1/5,台南市,北區,大仁里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2148485,23.0074149
106/1/6,台南市,北區,元寶里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.224226,23.0114904
106/1/6,台南市,北區,光武里,住宅,54,0,3,8,11,0,0,0,0,0,0,0,120.2163866,23.0128764
106/1/6,台南市,北區,力行里,住宅,75,0,7,2,9,0,0,0,0,0,0,0,120.2292752,23.0084185
106/1/7,台南市,北區,五福里,住宅,50,1,3,3,6,1,0,1,2,1,17,5,120.2033061,23.0004351
106/1/3,台南市,中西區,開山里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2097988,22.9876646
106/1/3,台南市,中西區,協和里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,120.1928448,23.0016179
106/1/4,台南市,中西區,永福里,住宅,50,0,9,3,12,0,0,0,0,0,0,0,120.2018632,22.9933532
106/1/4,台南市,中西區,青年里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2090774,22.9925143
106/1/5,台南市,中西區,法華里,住宅,51,0,7,4,11,0,0,0,0,0,0,0,120.2097988,22.9822947
106/1/5,台南市,中西區,小西里,住宅,51,0,6,6,12,0,0,0,0,0,0,0,120.1986166,22.9883267
106/1/6,台南市,中西區,五妃里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2058311,22.984132
106/1/6,台南市,中西區,開山里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2097988,22.9876646
106/1/3,台南市,安南區,城西里,住宅,80,5,0,24,24,0,8,8,10,3,33,8,120.0954076,23.0508632
106/1/4,台南市,安南區,四草里,住宅,82,8,0,37,37,0,11,11,13,3,30,7,120.1271727,23.0146755
106/1/5,台南市,安南區,溪心里,住宅,86,3,3,29,32,0,5,5,6,2,16,5,120.1849082,23.0509441
106/1/6,台南市,安南區,佃東里,住宅,86,5,0,26,26,0,5,5,6,2,19,5,120.1849082,23.0724268
106/1/3,台南市,安平區,建平里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.1834651,22.9935103
106/1/3,台南市,安平區,漁光里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,120.1574869,22.9801396
106/1/4,台南市,安平區,建平里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,120.1834651,22.9935103
106/1/4,台南市,安平區,漁光里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.1574869,22.9801396
106/1/5,台南市,安平區,國平里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.1675902,22.9793723
106/1/5,台南市,安平區,國平里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1675902,22.9793723
106/1/6,台南市,安平區,億載里,住宅,50,0,13,8,21,0,0,0,0,0,0,0,120.1603737,22.9902803
106/1/6,台南市,安平區,億載里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1603737,22.9902803
106/1/3,台南市,歸仁區,崙頂里,住宅,59,0,0,3,3,0,0,0,0,0,0,0,120.2930943,22.9571231
106/1/3,台南市,永康區,尚頂里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.225308,23.0263645
106/1/3,台南市,永康區,鹽行里,住宅,52,1,1,9,10,0,1,1,2,1,10,4,120.2350626,23.0367469
106/1/3,台南市,永康區,二王里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2469457,23.0177985
106/1/3,台南市,永康區,網寮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2527152,23.0139035
106/1/4,台南市,永康區,西灣里,住宅,50,0,6,15,21,0,0,0,0,0,0,0,120.2613689,23.0120871
106/1/4,台南市,永康區,崑山里,住宅,52,0,4,5,9,0,0,0,0,0,0,0,120.2541575,22.9988384
106/1/4,台南市,永康區,鹽洲里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2382768,23.044614
106/1/4,台南市,永康區,鹽行里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2350626,23.0367469
106/1/5,台南市,永康區,蔦松里,住宅,50,3,0,13,13,0,3,3,6,2,23,6,120.2555998,23.0455063
106/1/5,台南市,永康區,二王里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2469457,23.0177985
106/1/5,台南市,永康區,大灣里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.2707431,23.0067641
106/1/5,台南市,永康區,王行里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2772325,23.042301
106/1/6,台南市,永康區,王行里,住宅,52,1,1,13,14,0,1,1,2,1,7,3,120.2772325,23.042301
106/1/6,台南市,永康區,永康里,住宅,50,1,4,9,13,0,2,2,4,1,15,5,120.259297,23.0268586
106/1/6,台南市,永康區,復興里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2440609,22.9969297
106/1/6,台南市,永康區,三民里,住宅,50,1,3,11,14,0,2,2,4,1,14,4,120.2483881,23.0537318
106/1/3,台南市,楠西區,鹿田里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4847242,23.1539342
106/1/4,台南市,楠西區,灣丘里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.5336665,23.1729731
106/1/4,台南市,楠西區,東勢里,住宅,100,0,0,15,15,0,0,0,0,0,0,0,120.4904831,23.1795018
106/1/8,台南市,麻豆區,巷口里,住宅,75,2,10,14,24,0,3,3,4,1,12,4,120.2498305,23.1782361
106/1/6,台南市,六甲區,龜港里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.3060706,23.2508669
106/1/3,台南市,官田區,隆田里,住宅,55,0,0,18,18,0,0,0,0,0,0,0,120.3176041,23.1894045
106/1/4,台南市,官田區,隆本里,住宅,53,0,0,17,17,0,0,0,0,0,0,0,120.3075124,23.1982472
106/1/4,台南市,佳里區,海澄里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1675902,23.1781101
106/1/4,台南市,佳里區,海澄里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1675902,23.1781101
106/1/6,台南市,佳里區,溪州里,住宅,5,0,0,2,2,0,0,0,0,0,0,0,120.1863512,23.2050423
106/1/5,台南市,西港區,港東里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.2195374,23.1242224
106/1/5,台南市,西港區,營西里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.2065525,23.1417201
106/1/5,台南市,將軍區,廣山里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.1213978,23.2200538
106/1/5,台南市,將軍區,將貴里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1401654,23.2067064
106/1/5,台南市,學甲區,光華里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.1560436,23.2664795
106/1/4,台南市,新營區,永生里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3150812,23.3022721
