日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/5/19,臺南市,東　區,大智里,住宅,50,0,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2332423,22.962286
2020/5/18,臺南市,東　區,大福里,住宅,51,0,1,2,3,0,0,0,0,0,0,0,120.2159306,22.9739636
2020/5/21,臺南市,東　區,大學里,住宅,50,0,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2020/5/22,臺南市,東　區,小東里,住宅,58,0,1 ,19 ,20 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2020/5/22,臺南市,東　區,中西里,住宅,51,0,3 ,10 ,13 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2202587,22.9905086
2020/5/20,臺南市,東　區,仁和里,住宅,55,0,0 ,6 ,6 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2020/5/22,臺南市,東　區,文聖里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,120.2447821,22.9840282
2020/5/19,臺南市,東　區,自強里,住宅,52,0,2,5,7,0,0,0,0,0,0,0,120.2332423,22.9824198
2020/5/18,臺南市,東　區,和平里,住宅,50,2,3,13,16,0,2,2,4,1,13,4,120.2326083,22.9769421
2020/5/18,臺南市,東　區,忠孝里,地區,50,0,3,1,4,0,0,0,0,0,0,0,120.218816,22.9773869
2020/5/20,臺南市,東　區,東光里,住宅,52,0,4,3,7,0,0,0,0,0,0,0,120.2303571,22.99242
2020/5/22,臺南市,東　區,東明里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,120.227472,22.9916823
2020/5/22,臺南市,東　區,東智里,住宅,55,0,1,3,4,0,0,0,0,0,0,0,120.2267506,22.9629737
2020/5/18,臺南市,東　區,東聖里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.3291365,23.2727983
2020/5/20,臺南市,東　區,虎尾里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,120.2352752,22.9814154
2020/5/22,臺南市,東　區,南聖里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2462245,22.9890944
2020/5/22,臺南市,東　區,泉南里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.2159306,22.9847029
2020/5/22,臺南市,東　區,崇文里,住宅,62,0,0,8,8,0,0,0,0,0,0,0,120.227651,22.968559
2020/5/18,臺南市,東　區,崇成里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2289146,22.9712457
2020/5/21,臺南市,東　區,崇明里,住宅,56,0,0,6,6,0,0,0,0,0,0,0,120.2195374,22.9685104
2020/5/21,臺南市,東　區,崇信里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.227472,22.9809439
2020/5/19,臺南市,東　區,崇善里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2303571,22.9736282
2020/5/22,臺南市,東　區,崇德里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.228078,22.9755064
2020/5/18,臺南市,東　區,崇學里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2231441,22.9778231
2020/5/22,臺南市,東　區,莊敬里,住宅,50,0,3,23,26,0,0,0,0,0,0,0,120.23219,22.9969634
2020/5/18,臺南市,東　區,富強里,住宅,52,0,3,2,5,0,0,0,0,0,0,0,120.2317997,22.9867487
2020/5/18,臺南市,東　區,富裕里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.227472,22.9849708
2020/5/18,臺南市,東　區,新東里,住宅,57,0,0,7,7,0,0,0,0,0,0,0,120.2249474,22.9865063
2020/5/18,臺南市,東　區,裕聖里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2461117,22.9819841
2020/5/19,臺南市,東　區,路東里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2134058,22.9801973
2020/5/21,臺南市,東　區,德光里,住宅,57,0,0,9,9,0,0,0,0,0,0,0,120.218639,22.9805194
2020/5/20,臺南市,東　區,德高里,住宅,55,0,0,13,13,0,0,0,0,0,0,0,120.2354061,22.9665308
2020/5/18,臺南市,東　區,衛國里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2253437,22.9877619
2020/5/21,臺南市,東　區,衛國里,住宅,75,0,0,17,17,0,0,0,0,0,0,0,120.2253437,22.9877619
2020/5/21,臺南市,東　區,龍山里,住宅,75,0,10,11,21,0,0,0,0,0,0,0,120.2217014,22.9834946
2020/5/21,臺南市,東　區,關聖里,住宅,52,0,1,5,6,0,0,0,0,0,0,0,120.2418972,22.985975
2020/5/21,臺南市,南　區,大成里,住宅,50,0,2,21,23,0,0,0,0,0,0,0,120.1986166,22.9802712
2020/5/18,臺南市,南　區,大忠里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.2101595,22.9698014
2020/5/18,臺南市,南　區,大林里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2058311,22.9733919
2020/5/18,臺南市,南　區,大恩里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.2079953,22.9548154
2020/5/21,臺南市,南　區,文南里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1870727,22.9840282
2020/5/18,臺南市,南　區,文華里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1899588,22.98611
2020/5/18,臺南市,南　區,永寧里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.1798573,22.9291405
2020/5/22,臺南市,南　區,田寮里,住宅,50,0,9,9,18,0,0,0,0,0,0,0,120.1957308,22.976847
2020/5/22,臺南市,南　區,再興里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1928448,22.9801358
2020/5/19,臺南市,南　區,竹溪里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2065525,22.9779397
2020/5/18,臺南市,南　區,佛壇里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1776926,22.9195212
2020/5/21,臺南市,南　區,府南里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.1950093,22.9722988
2020/5/19,臺南市,南　區,明亮里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1928448,22.9693947
2020/5/21,臺南市,南　區,明興里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.1914018,22.9629831
2020/5/22,臺南市,南　區,明興里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.1914018,22.9629831
2020/5/18,臺南市,南　區,松安里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1776926,22.9248924
2020/5/20,臺南市,南　區,金華里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1885158,22.9796984
2020/5/21,臺南市,南　區,南都里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1841866,22.9550918
2020/5/20,臺南市,南　區,南華里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1885158,22.9622436
2020/5/21,臺南市,南　區,郡南里,住宅,50,1,1,9,10,1,0,1,2,1,10,4,120.1950093,22.964243
2020/5/22,臺南市,南　區,郡南里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1950093,22.964243
2020/5/22,臺南市,南　區,國宅里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1870727,22.9759721
2020/5/18,臺南市,南　區,喜北里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.1776926,22.9490628
2020/5/22,臺南市,南　區,新生里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2116023,22.9775543
2020/5/20,臺南市,南　區,新昌里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1957308,22.9835601
2020/5/22,臺南市,南　區,新興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.19537,22.9799434
2020/5/22,臺南市,南　區,廣州里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,120.1928448,22.9841637
2020/5/19,臺南市,南　區,興農里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1921233,22.9299372
2020/5/19,臺南市,南　區,鯤鯓里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.1733631,22.9566809
2020/5/20,臺南市,南　區,鹽埕里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.187246,22.97015
2020/5/21,臺南市,南　區,鹽埕里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.187246,22.97015
2020/5/18,臺南市,北　區,力行里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.2292752,23.0084185
2020/5/18,臺南市,北　區,大光里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2164659,23.0121178
2020/5/20,臺南市,北　區,大和里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.1914018,23.0153463
2020/5/19,臺南市,北　區,大港里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,120.1827435,23.0104452
2020/5/18,臺南市,北　區,大興里,住宅,50,0,11,8,19,0,0,0,0,0,0,0,120.193712,23.0119176
2020/5/22,臺南市,北　區,小北里,住宅,50,0,8,15,23,0,0,0,0,0,0,0,120.2079953,23.008515
2020/5/18,臺南市,北　區,中樓里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.2159306,23.0034966
2020/5/18,臺南市,北　區,中樓里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.2159306,23.0034966
2020/5/18,臺南市,北　區,元美里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.2079953,23.008515
2020/5/20,臺南市,北　區,元美里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2079953,23.008515
2020/5/22,臺南市,北　區,元寶里,住宅,50,1,3,9,12,0,1,1,2,1,8,3,120.224226,23.0114904
2020/5/18,臺南市,北　區,公園里,住宅,50,0,8,15,23,0,0,0,0,0,0,0,120.2101595,23.0006781
2020/5/18,臺南市,北　區,文元里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.1978952,23.0146579
2020/5/21,臺南市,北　區,文元里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.1978952,23.0146579
2020/5/21,臺南市,北　區,文成里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1971737,23.0074248
2020/5/18,臺南市,北　區,北門里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.125445,23.267723
2020/5/18,臺南市,北　區,北門里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.125445,23.267723
2020/5/22,臺南市,北　區,北門里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.125445,23.267723
2020/5/22,臺南市,北　區,北華里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2040991,23.0008064
2020/5/21,臺南市,北　區,正覺里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2116023,23.0151428
2020/5/21,臺南市,北　區,永祥里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,120.2202587,23.0160134
2020/5/21,臺南市,北　區,合興里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2264749,23.0092142
2020/5/22,臺南市,北　區,成功里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2094381,23.0202949
2020/5/22,臺南市,北　區,和順里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2015025,23.0051759
2020/5/18,臺南市,北　區,長勝里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2182975,23.0105726
2020/5/22,臺南市,北　區,長勝里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2182975,23.0105726
2020/5/21,臺南市,北　區,長興里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.205964,23.0039478
2020/5/19,臺南市,北　區,重興里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,120.2260293,23.0040653
2020/5/22,臺南市,北　區,華德里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.205039,23.021629
2020/5/21,臺南市,北　區,福德里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,120.2036668,23.0134491
2020/5/21,臺南市,北　區,賢北里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.1813004,23.006719
2020/5/22,臺南市,中西區,大涼里,住宅,50,0,1,19,20,0,0,0,0,0,0,0,120.1892373,22.9923029
2020/5/22,臺南市,中西區,小西門里,住宅,52,0,0,23,23,0,0,0,0,0,0,0,120.1977034,22.9868277
2020/5/19,臺南市,中西區,五條港里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.196948,22.9978341
2020/5/18,臺南市,中西區,永華里,住宅,50,0,15,4,19,0,0,0,0,0,0,0,120.2043882,22.9911465
2020/5/22,臺南市,中西區,永華里,住宅,50,0,7,14,21,0,0,0,0,0,0,0,120.2043882,22.9911465
2020/5/18,臺南市,中西區,光賢里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1885158,23.0038665
2020/5/22,臺南市,中西區,光賢里,住宅,50,0,4,37,41,0,0,0,0,0,0,0,120.1885158,23.0038665
2020/5/20,臺南市,中西區,西和里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.173769,22.999944
2020/5/20,臺南市,中西區,西和里,住宅,50,0,1,25,26,0,0,0,0,0,0,0,120.173769,22.999944
2020/5/18,臺南市,中西區,西湖里,住宅,51,0,1,14,15,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/5/20,臺南市,中西區,西湖里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/5/19,臺南市,中西區,西賢里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1719199,23.0039814
2020/5/20,臺南市,中西區,西賢里,住宅,52,0,0,18,18,0,0,0,0,0,0,0,120.1719199,23.0039814
2020/5/21,臺南市,中西區,西賢里,住宅,50,0,1,19,20,0,0,0,0,0,0,0,120.1719199,23.0039814
2020/5/22,臺南市,中西區,西賢里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.1719199,23.0039814
2020/5/19,臺南市,中西區,兌悅里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1943685,23.0007006
2020/5/21,臺南市,中西區,赤嵌里,住宅,50,0,8,17,25,0,0,0,0,0,0,0,120.2072739,22.9972549
2020/5/22,臺南市,中西區,赤嵌里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2072739,22.9972549
2020/5/18,臺南市,中西區,府前里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,120.1906497,22.9919304
2020/5/21,臺南市,中西區,府前里,住宅,51,0,1,7,8,0,0,0,0,0,0,0,120.1906497,22.9919304
2020/5/22,臺南市,中西區,法華里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,120.2097988,22.9822947
2020/5/18,臺南市,中西區,南門里,住宅,50,0,9,8,17,0,0,0,0,0,0,0,120.2043026,22.986478
2020/5/19,臺南市,中西區,南門里,住宅,50,2,13,1,14,1,1,2,4,1,14,4,120.2043026,22.986478
2020/5/19,臺南市,中西區,南美里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,120.2006558,22.9901453
2020/5/22,臺南市,中西區,南美里,住宅,50,0,6,15,21,0,0,0,0,0,0,0,120.2006558,22.9901453
2020/5/18,臺南市,中西區,南廠里,住宅,51,0,3,10,13,0,0,0,0,0,0,0,120.1957156,22.9906648
2020/5/19,臺南市,中西區,南廠里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1957156,22.9906648
2020/5/19,臺南市,中西區,南廠里,住宅,50,0,7,14,21,0,0,0,0,0,0,0,120.1957156,22.9906648
2020/5/20,臺南市,中西區,南廠里,住宅,52,0,5,15,20,0,0,0,0,0,0,0,120.1957156,22.9906648
2020/5/21,臺南市,中西區,南廠里,住宅,75,0,2,25,27,0,0,0,0,0,0,0,120.1957156,22.9906648
2020/5/18,臺南市,中西區,城隍里,住宅,51,0,1,11,12,0,0,0,0,0,0,0,120.2056571,22.9922364
2020/5/21,臺南市,中西區,城隍里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2056571,22.9922364
2020/5/18,臺南市,中西區,郡王里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2072739,22.986515
2020/5/21,臺南市,中西區,淺草里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1977997,22.9939289
2020/5/18,臺南市,中西區,開山里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.2097988,22.9876646
2020/5/21,臺南市,中西區,開山里,住宅,51,0,4,12,16,0,0,0,0,0,0,0,120.2097988,22.9876646
2020/5/18,臺南市,中西區,藥王里,住宅,50,1,4,11,15,1,0,1,2,1,7,3,120.1914018,22.9992346
2020/5/20,臺南市,中西區,藥王里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1914018,22.9992346
2020/5/22,臺南市,中西區,藥王里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.1914018,22.9992346
2020/5/18,臺南市,安南區,大安里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1950093,23.0313733
2020/5/22,臺南市,安南區,公塭里,住宅,50,0,0,31,31,0,0,0,0,0,0,0,120.1632603,23.0702508
2020/5/21,臺南市,安南區,公親里,住宅,50,0,0,30,30,0,0,0,0,0,0,0,120.1978952,23.0764154
2020/5/22,臺南市,安南區,四草里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1271727,23.0146755
2020/5/21,臺南市,安南區,布袋里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2065525,23.0638587
2020/5/18,臺南市,安南區,安富里,住宅,51,1,1,6,7,0,1,1,2,1,14,4,120.1957308,23.0251806
2020/5/18,臺南市,安南區,安順里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2209801,23.0500919
2020/5/21,臺南市,安南區,州南里,住宅,50,1,0,20,20,0,2,2,4,1,10,4,120.2195374,23.059791
2020/5/22,臺南市,安南區,佃西里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1690334,23.0717267
2020/5/21,臺南市,安南區,佃東里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1849082,23.0724268
2020/5/18,臺南市,安南區,幸福里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1899588,23.0210189
2020/5/21,臺南市,安南區,長安里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.1964522,23.0646352
2020/5/22,臺南市,安南區,南興里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1502699,23.0743149
2020/5/19,臺南市,安南區,城西里,住宅,50,0,1,23,24,0,0,0,0,0,0,0,120.0954076,23.0508632
2020/5/19,臺南市,安南區,城東里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.1315037,23.0661555
2020/5/19,臺南市,安南區,城南里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1185102,23.0567837
2020/5/20,臺南市,安南區,砂崙里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.1213978,23.0803589
2020/5/21,臺南市,安南區,原佃里,住宅,51,0,1,10,11,0,0,0,0,0,0,0,120.1964522,23.0538947
2020/5/22,臺南市,安南區,海南里,住宅,51,0,0,11,11,0,0,0,0,0,0,0,120.1675902,23.0116011
2020/5/18,臺南市,安南區,國安里,住宅,75,0,4,4,8,0,0,0,0,0,0,0,120.1805789,23.0236541
2020/5/22,臺南市,安南區,淵中里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1675902,23.0438296
2020/5/22,臺南市,安南區,淵西里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1661469,23.0562175
2020/5/22,臺南市,安南區,淵東里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.1776926,23.0564843
2020/5/21,臺南市,安南區,頂安里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2043882,23.0394768
2020/5/19,臺南市,安南區,鹿耳里,住宅,50,0,0,28,28,0,0,0,0,0,0,0,120.1329474,23.0295877
2020/5/18,臺南市,安南區,溪東里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2015025,23.0253139
2020/5/18,臺南市,安南區,溪頂里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2072739,23.0254471
2020/5/20,臺南市,安南區,學東里,住宅,75,0,2,23,25,0,0,0,0,0,0,0,120.1387218,23.0821055
2020/5/21,臺南市,安南區,總頭里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2065525,23.050434
2020/5/20,臺南市,安南區,顯宮里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.144496,23.0432907
2020/5/20,臺南市,安平區,天妃里,住宅,50,0,14,7,21,0,0,0,0,0,0,0,120.1670006,23.0005657
2020/5/22,臺南市,安平區,文平里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.1805789,22.9860574
2020/5/19,臺南市,安平區,王城里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1606244,23.0015093
2020/5/22,臺南市,安平區,王城里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.1606244,23.0015093
2020/5/18,臺南市,安平區,平安里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1726415,22.9991307
2020/5/18,臺南市,安平區,平安里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1726415,22.9991307
2020/5/22,臺南市,安平區,平安里,住宅,50,0,11,9,20,0,0,0,0,0,0,0,120.1726415,22.9991307
2020/5/21,臺南市,安平區,平通里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,120.1690334,22.9938422
2020/5/20,臺南市,安平區,育平里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1671995,22.9871668
2020/5/21,臺南市,安平區,怡平里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.176971,22.994197
2020/5/18,臺南市,安平區,金城里,住宅,50,0,12,12,24,0,0,0,0,0,0,0,120.1488264,22.9953785
2020/5/22,臺南市,安平區,金城里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1488264,22.9953785
2020/5/21,臺南市,安平區,建平里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,120.1834651,22.9935103
2020/5/21,臺南市,安平區,國平里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1675902,22.9793723
2020/5/18,臺南市,安平區,華平里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,120.1740847,22.9948005
2020/5/18,臺南市,安平區,漁光里,住宅,50,1,11,4,15,1,0,1,2,1,7,3,120.1574869,22.9801396
2020/5/19,臺南市,安平區,億載里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.1603737,22.9902803
2020/5/21,臺南市,仁德區,一甲里,住宅,50,0,3,26,29,0,0,0,0,0,0,0,120.2613689,22.9771958
2020/5/18,臺南市,仁德區,二行里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.2209801,22.9212251
2020/5/18,臺南市,仁德區,上崙里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2599266,22.9385802
2020/5/20,臺南市,仁德區,上崙里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.2599266,22.9385802
2020/5/19,臺南市,仁德區,土庫里,住宅,50,0,11,5,16,0,0,0,0,0,0,0,120.2656955,22.9856821
2020/5/18,臺南市,仁德區,大甲里,住宅,50,0,9,14,23,0,0,0,0,0,0,0,120.2079953,22.9225952
