"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1017.3","1020.6","1018.8","2016-03-11 10:09","1015.7","2016-03-11 01:25","12.8","14.3","2016-03-11 15:14","11.2","2016-03-11 04:06","11.8","94","88","2016-03-11 16:51","3.9","90","11.7","100","2016-03-11 01:01","13.0","5.8","1.0","2016-03-11 00:01","4.5","2016-03-11 02:43","0.0","0.0","3.01","3.4","...","...","...","9.9"
"12","1014.9","1018.1","1017.5","2016-03-12 00:01","1012.6","2016-03-12 14:57","17.6","22.3","2016-03-12 12:52","13.4","2016-03-12 00:01","14.3","82","68","2016-03-12 14:08","2.5","90","6.5","90","2016-03-12 00:11","0.0","0.0","0.0","...","0.0","...","1.2","10.1","10.21","3.8","...","...","...","8.9"
"13","1011.4","1014.6","1014.4","2016-03-13 00:01","1008.1","2016-03-13 16:30","20.6","24.5","2016-03-13 14:53","17.3","2016-03-13 04:41","17.9","85","74","2016-03-13 14:49","3.0","80","12.4","80","2016-03-13 22:41","2.5","0.2","2.5","2016-03-13 22:39","2.5","2016-03-13 22:39","0.5","4.2","5.67","3.8","...","...","...","8.6"
"14","1012.8","1016.0","1014.4","2016-03-14 10:34","1010.5","2016-03-14 04:27","16.1","18.6","2016-03-14 00:31","14.7","2016-03-14 22:38","13.7","86","76","2016-03-14 14:27","4.2","70","13.5","60","2016-03-14 03:11","1.5","1.3","1.0","2016-03-14 05:27","1.5","2016-03-14 04:50","0.0","0.0","3.69","6.6","...","...","...","9.6"
"15","1013.5","1016.7","1015.5","2016-03-15 08:36","1012.1","2016-03-15 15:21","15.6","16.9","2016-03-15 14:56","14.3","2016-03-15 02:07","14.0","90","86","2016-03-15 07:34","2.6","80","7.7","60","2016-03-15 18:11","T","0.4","T","2016-03-15 05:42","T","2016-03-15 05:42","0.0","0.0","1.73","2.5","...","...","...","9.9"
"16","1012.4","1015.5","1014.5","2016-03-16 08:37","1010.1","2016-03-16 13:54","19.9","26.1","2016-03-16 14:12","16.0","2016-03-16 00:01","16.4","81","64","2016-03-16 14:01","3.2","80","8.2","70","2016-03-16 18:49","0.0","0.0","0.0","...","0.0","...","5.3","44.4","14.84","3.7","...","...","...","5.1"
"17","1012.0","1015.2","1013.9","2016-03-17 08:41","1010.0","2016-03-17 16:54","21.7","26.8","2016-03-17 12:01","17.6","2016-03-17 01:30","18.3","82","68","2016-03-17 11:25","1.7","80","6.2","120","2016-03-17 01:16","0.0","0.0","0.0","...","0.0","...","5.3","44.3","14.89","2.3","...","...","...","4.5"
"18","1009.7","1012.8","1011.2","2016-03-18 09:08","1007.6","2016-03-18 15:06","24.9","29.8","2016-03-18 11:44","20.4","2016-03-18 01:13","21.7","83","66","2016-03-18 12:49","3.1","230","12.4","240","2016-03-18 13:35","0.0","0.0","0.0","...","0.0","...","8.5","70.9","17.62","5.1","...","...","...","2.8"
"19","1010.9","1014.0","1014.1","2016-03-19 22:46","1009.0","2016-03-19 03:41","24.4","27.9","2016-03-19 12:49","22.0","2016-03-19 23:54","21.6","85","73","2016-03-19 12:49","2.5","60","9.4","60","2016-03-19 15:12","0.0","0.0","0.0","...","0.0","...","3.8","31.6","11.87","5.4","...","...","...","6.1"
"20","1012.4","1015.5","1014.0","2016-03-20 09:36","1010.4","2016-03-20 00:35","22.2","26.5","2016-03-20 13:52","19.8","2016-03-20 18:40","19.4","84","73","2016-03-20 14:19","3.1","50","11.4","90","2016-03-20 17:26","0.0","0.0","0.0","...","0.0","...","1.9","15.8","11.80","4.0","...","...","...","9.4"
"21","1012.7","1015.9","1014.3","2016-03-21 23:25","1011.4","2016-03-21 15:28","19.5","24.1","2016-03-21 10:44","18.3","2016-03-21 17:02","17.0","86","69","2016-03-21 11:27","3.9","80","12.9","50","2016-03-21 13:46","8.5","3.8","2.0","2016-03-21 17:27","5.0","2016-03-21 17:05","0.3","2.5","5.39","2.3","...","...","...","8.4"
"22","1011.2","1014.4","1013.6","2016-03-22 00:01","1009.2","2016-03-22 15:40","20.7","24.1","2016-03-22 14:44","17.9","2016-03-22 03:17","18.6","88","77","2016-03-22 14:57","2.9","40","8.1","40","2016-03-22 07:38","2.5","2.1","1.0","2016-03-22 03:17","2.5","2016-03-22 02:42","2.3","19.0","10.78","2.0","...","...","...","9.0"
"23","1010.2","1013.4","1013.9","2016-03-23 23:07","1008.1","2016-03-23 15:01","20.9","26.5","2016-03-23 12:28","17.6","2016-03-23 23:55","19.5","92","75","2016-03-23 12:26","2.4","40","10.4","40","2016-03-23 22:45","39.0","5.4","7.5","2016-03-23 16:43","18.5","2016-03-23 16:26","0.4","3.3","4.42","2.0","...","...","...","9.1"
"24","1015.3","1018.5","1018.4","2016-03-24 22:51","1012.0","2016-03-24 03:39","14.4","17.7","2016-03-24 00:05","12.5","2016-03-24 23:58","12.9","91","82","2016-03-24 07:48","4.7","20","13.4","30","2016-03-24 02:31","2.5","4.0","0.5","2016-03-24 09:34","1.0","2016-03-24 09:32","0.0","0.0","1.24","4.9","...","...","...","9.5"
"25","1018.2","1021.5","1020.2","2016-03-25 21:33","1016.3","2016-03-25 13:51","12.6","14.7","2016-03-25 15:20","11.6","2016-03-25 05:25","11.7","94","83","2016-03-25 15:53","4.5","30","11.5","20","2016-03-25 02:32","10.5","10.8","1.0","2016-03-25 18:39","2.5","2016-03-25 17:49","0.0","0.0","2.32","4.5","...","...","...","9.6"
"26","1018.3","1021.6","1019.9","2016-03-26 08:32","1015.9","2016-03-26 17:02","16.1","22.5","2016-03-26 13:52","11.4","2016-03-26 06:12","9.1","64","48","2016-03-26 12:56","4.2","30","11.7","30","2016-03-26 01:38","0.0","0.0","0.0","...","0.0","...","11.2","92.0","22.87","11.4","...","...","...","1.8"
"27","1019.7","1022.9","1021.6","2016-03-27 09:22","1017.8","2016-03-27 02:10","16.3","21.4","2016-03-27 13:27","13.4","2016-03-27 03:27","9.3","64","47","2016-03-27 12:13","5.0","20","13.5","20","2016-03-27 09:54","0.0","0.0","0.0","...","0.0","...","7.8","64.0","20.79","5.3","...","...","...","3.0"
"28","1020.2","1023.4","1021.7","2016-03-28 08:02","1018.4","2016-03-28 15:10","17.5","23.6","2016-03-28 12:40","11.5","2016-03-28 06:02","8.3","57","35","2016-03-28 14:03","3.3","40","8.8","350","2016-03-28 15:44","0.0","0.0","0.0","...","0.0","...","11.2","91.7","23.17","7.3","...","...","...","0.0"
"29","1018.6","1021.8","1021.1","2016-03-29 08:14","1015.9","2016-03-29 16:11","20.3","26.4","2016-03-29 13:36","15.7","2016-03-29 05:13","11.8","59","41","2016-03-29 12:38","2.3","40","7.7","350","2016-03-29 14:46","0.0","0.0","0.0","...","0.0","...","4.2","34.3","16.39","5.3","...","...","...","4.4"
"30","1015.7","1018.8","1017.9","2016-03-30 00:07","1013.6","2016-03-30 15:10","22.9","29.0","2016-03-30 13:23","17.8","2016-03-30 05:03","16.0","66","49","2016-03-30 12:12","1.6","40","6.1","220","2016-03-30 14:25","0.0","0.0","0.0","...","0.0","...","9.4","76.6","18.49","4.9","...","...","...","3.0"
"31","1012.0","1015.1","1014.4","2016-03-31 00:06","1010.3","2016-03-31 15:53","24.3","29.1","2016-03-31 11:48","22.3","2016-03-31 00:16","19.8","76","68","2016-03-31 11:47","1.6","360","7.8","230","2016-03-31 12:09","0.0","0.0","0.0","...","0.0","...","4.5","36.6","13.75","3.3","...","...","...","5.6"
