"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1014.2","1017.4","1016.1","2019-12-01 07:58","1011.6","2019-12-01 14:37","22.1","28.4","2019-12-01 13:55","18.8","2019-12-01 06:09","17.3","76","48","2019-12-01 13:55","3.8","340","11.0","330","2019-12-01 12:37","0.0","0.0","0.0","...","0.0","...","9.1","84.5","15.69","5.9","...","...","...","4.3"
"02","1015.0","1018.2","1016.7","2019-12-02 20:27","1013.4","2019-12-02 14:15","19.0","23.5","2019-12-02 12:04","15.0","2019-12-02 22:34","13.7","72","57","2019-12-02 12:04","6.3","330","15.6","330","2019-12-02 15:49","0.0","0.0","0.0","...","0.0","...","9.3","86.5","15.77","6.6","...","...","...","2.5"
"03","1016.4","1019.6","1017.7","2019-12-03 09:05","1014.6","2019-12-03 14:41","18.1","23.6","2019-12-03 12:44","14.0","2019-12-03 06:24","11.1","64","53","2019-12-03 15:21","3.4","340","8.9","350","2019-12-03 00:25","0.0","0.0","0.0","...","0.0","...","6.9","64.2","13.36","11.0","...","...","...","6.8"
"04","1017.3","1020.5","1018.7","2019-12-04 09:06","1015.9","2019-12-04 14:50","17.2","21.0","2019-12-04 12:20","15.7","2019-12-04 02:08","12.5","75","57","2019-12-04 12:16","3.2","330","8.4","350","2019-12-04 08:29","1.5","1.8","0.5","2019-12-04 15:26","1.0","2019-12-04 15:05","0.1","0.9","5.25","8.8","...","...","...","9.4"
"05","1017.3","1020.5","1018.8","2019-12-05 09:45","1015.3","2019-12-05 13:29","15.9","17.5","2019-12-05 12:07","14.7","2019-12-05 19:06","13.2","84","77","2019-12-05 12:50","5.9","330","15.6","340","2019-12-05 15:32","6.2","5.5","0.8","2019-12-05 18:51","1.7","2019-12-05 17:58","0.0","0.0","4.18","10.8","...","...","...","9.5"
"06","1016.3","1019.5","1017.6","2019-12-06 00:01","1014.9","2019-12-06 03:14","15.6","16.3","2019-12-06 08:59","14.8","2019-12-06 01:17","14.4","93","91","2019-12-06 06:09","4.5","330","11.7","330","2019-12-06 06:29","6.5","17.5","1.5","2019-12-06 18:49","4.0","2019-12-06 18:22","0.0","0.0","2.80","7.1","...","...","...","9.5"
"07","1017.6","1020.9","1020.0","2019-12-07 20:55","1015.5","2019-12-07 02:35","15.8","19.0","2019-12-07 13:15","13.4","2019-12-07 05:46","12.1","79","68","2019-12-07 13:27","5.7","340","15.1","350","2019-12-07 10:12","0.0","0.0","0.0","...","0.0","...","0.2","1.9","8.47","18.3","...","...","...","8.6"
"08","1018.8","1022.0","1020.4","2019-12-08 09:10","1016.8","2019-12-08 14:38","17.4","23.2","2019-12-08 13:11","13.0","2019-12-08 06:08","10.9","66","53","2019-12-08 13:11","3.2","350","8.2","340","2019-12-08 21:06","0.0","0.0","0.0","...","0.0","...","10.2","95.2","16.34","16.5","...","...","...","3.6"
"09","1017.1","1020.3","1019.3","2019-12-09 00:05","1015.1","2019-12-09 14:59","18.7","23.5","2019-12-09 12:54","14.1","2019-12-09 04:47","10.8","60","46","2019-12-09 12:40","1.3","340","6.0","280","2019-12-09 15:38","0.0","0.0","0.0","...","0.0","...","10.0","93.4","16.06","10.6","...","...","...","2.5"
"10","1014.4","1017.5","1016.5","2019-12-10 00:01","1011.9","2019-12-10 14:51","19.9","25.3","2019-12-10 12:56","16.4","2019-12-10 06:21","13.0","67","44","2019-12-10 13:28","2.8","340","9.2","300","2019-12-10 16:43","0.0","0.0","0.0","...","0.0","...","9.6","89.7","15.04","13.5","...","...","...","0.8"
"11","1013.7","1016.9","1016.0","2019-12-11 22:32","1011.9","2019-12-11 14:30","19.4","23.8","2019-12-11 11:48","15.8","2019-12-11 05:49","14.8","75","61","2019-12-11 11:47","3.5","330","9.9","280","2019-12-11 12:56","0.0","0.0","0.0","...","0.0","...","9.8","91.6","15.51","5.3","...","...","...","0.3"
"12","1016.8","1019.9","1019.2","2019-12-12 21:09","1015.0","2019-12-12 02:13","20.0","24.8","2019-12-12 12:21","16.7","2019-12-12 03:51","14.2","70","55","2019-12-12 12:57","2.3","330","9.8","330","2019-12-12 18:31","0.0","0.0","0.0","...","0.0","...","9.5","88.8","15.16","10.4","...","...","...","2.5"
"13","1018.8","1021.9","1020.7","2019-12-13 09:00","1017.2","2019-12-13 15:21","20.0","25.7","2019-12-13 12:43","16.3","2019-12-13 05:14","13.7","69","44","2019-12-13 15:11","3.8","330","11.1","340","2019-12-13 12:17","0.0","0.0","0.0","...","0.0","...","10.0","93.5","15.72","8.9","...","...","...","0.6"
"14","1017.8","1021.0","1020.2","2019-12-14 09:09","1015.4","2019-12-14 15:27","20.9","27.1","2019-12-14 14:00","16.6","2019-12-14 06:22","15.9","75","50","2019-12-14 13:36","2.8","330","7.7","330","2019-12-14 13:05","0.0","0.0","0.0","...","0.0","...","10.0","93.6","15.67","6.1","...","...","...","0.9"
"15","1016.7","1019.9","1018.7","2019-12-15 08:38","1014.7","2019-12-15 14:48","21.8","26.9","2019-12-15 12:48","18.8","2019-12-15 05:18","16.8","74","56","2019-12-15 12:30","2.4","350","8.1","290","2019-12-15 14:31","0.0","0.0","0.0","...","0.0","...","9.7","90.8","14.93","6.3","...","...","...","2.4"
"16","1015.1","1018.3","1017.3","2019-12-16 08:57","1012.0","2019-12-16 15:10","21.8","27.6","2019-12-16 13:14","17.8","2019-12-16 07:18","17.2","76","54","2019-12-16 13:14","2.6","350","8.6","300","2019-12-16 13:33","0.0","0.0","0.0","...","0.0","...","8.5","79.6","14.81","3.1","...","...","...","1.6"
"17","1014.9","1018.0","1017.1","2019-12-17 08:43","1012.7","2019-12-17 14:53","23.8","28.9","2019-12-17 14:13","19.7","2019-12-17 02:25","17.1","67","49","2019-12-17 12:35","2.2","350","9.7","320","2019-12-17 10:40","0.0","0.0","0.0","...","0.0","...","8.9","83.3","14.16","16.3","...","...","...","2.3"
"18","1015.3","1018.4","1017.1","2019-12-18 08:22","1013.0","2019-12-18 14:34","23.1","28.4","2019-12-18 13:23","19.7","2019-12-18 23:22","17.5","71","55","2019-12-18 12:35","3.0","340","9.6","330","2019-12-18 13:05","0.0","0.0","0.0","...","0.0","...","9.3","87.1","14.90","11.3","...","...","...","2.6"
"19","1015.9","1019.1","1017.4","2019-12-19 09:20","1014.5","2019-12-19 13:47","20.9","25.9","2019-12-19 12:44","18.7","2019-12-19 05:54","17.2","80","64","2019-12-19 13:18","4.3","330","10.8","340","2019-12-19 15:18","0.0","0.0","0.0","...","0.0","...","6.6","61.8","12.94","5.3","...","...","...","4.9"
"20","1015.2","1018.4","1016.4","2019-12-20 11:05","1013.2","2019-12-20 15:49","19.3","21.2","2019-12-20 14:52","17.5","2019-12-20 06:07","16.4","84","73","2019-12-20 09:50","4.0","330","11.1","340","2019-12-20 03:25","2.0","0.9","1.0","2019-12-20 11:17","2.0","2019-12-20 11:01","1.4","13.1","5.45","8.3","...","...","...","7.8"
"21","1013.8","1016.9","1015.8","2019-12-21 09:13","1011.7","2019-12-21 14:28","20.6","25.5","2019-12-21 12:52","18.2","2019-12-21 03:17","17.4","82","64","2019-12-21 12:49","2.9","340","8.8","330","2019-12-21 18:51","0.0","0.0","0.0","...","0.0","...","4.2","39.3","11.52","3.4","...","...","...","6.8"
"22","1012.0","1015.2","1013.7","2019-12-22 00:31","1009.8","2019-12-22 13:57","21.1","27.3","2019-12-22 12:28","18.1","2019-12-22 05:27","17.8","82","59","2019-12-22 12:23","3.2","330","9.7","310","2019-12-22 16:24","0.0","0.0","0.0","...","0.0","...","9.8","91.8","15.30","7.6","...","...","...","0.2"
"23","1013.3","1016.5","1015.2","2019-12-23 23:20","1011.4","2019-12-23 14:28","20.7","26.1","2019-12-23 14:09","17.3","2019-12-23 06:37","17.2","81","62","2019-12-23 14:08","3.4","340","8.5","310","2019-12-23 15:45","0.0","0.0","0.0","...","0.0","...","9.4","88.0","15.28","6.2","...","...","...","2.4"
"24","1014.6","1017.7","1016.9","2019-12-24 09:45","1012.4","2019-12-24 16:21","20.5","25.9","2019-12-24 13:48","18.0","2019-12-24 06:08","17.1","82","63","2019-12-24 13:40","3.7","340","10.3","320","2019-12-24 16:35","0.0","0.0","0.0","...","0.0","...","7.1","66.5","12.92","4.5","...","...","...","2.9"
"25","1012.7","1015.8","1015.1","2019-12-25 09:09","1010.2","2019-12-25 15:06","21.4","26.6","2019-12-25 14:32","18.1","2019-12-25 03:06","17.0","77","58","2019-12-25 12:23","2.8","340","8.9","320","2019-12-25 00:11","0.0","0.0","0.0","...","0.0","...","6.0","56.2","12.16","7.0","...","...","...","6.1"
"26","1011.7","1014.9","1013.4","2019-12-26 09:23","1009.1","2019-12-26 14:35","22.1","27.0","2019-12-26 12:35","18.2","2019-12-26 05:17","16.8","73","53","2019-12-26 15:15","4.5","330","11.7","340","2019-12-26 14:07","0.0","0.0","0.0","...","0.0","...","4.9","45.9","11.39","6.3","...","...","...","6.4"
"27","1015.2","1018.4","1017.5","2019-12-27 20:41","1012.9","2019-12-27 00:44","18.2","20.9","2019-12-27 13:55","16.4","2019-12-27 06:05","12.2","68","58","2019-12-27 14:40","4.6","340","15.3","320","2019-12-27 02:17","0.0","0.0","0.0","...","0.0","...","0.9","8.4","7.87","12.0","...","...","...","8.4"
"28","1016.0","1019.2","1018.0","2019-12-28 09:04","1013.9","2019-12-28 15:02","19.0","22.3","2019-12-28 15:04","16.1","2019-12-28 03:28","13.7","72","63","2019-12-28 12:29","2.5","330","5.9","340","2019-12-28 03:38","T","0.8","T","2019-12-28 23:25","T","2019-12-28 23:25","0.1","0.9","5.62","6.8","...","...","...","8.6"
"29","1015.2","1018.4","1016.8","2019-12-29 00:01","1013.6","2019-12-29 13:58","19.0","20.1","2019-12-29 13:22","18.1","2019-12-29 05:44","17.7","92","84","2019-12-29 00:01","3.2","340","12.1","330","2019-12-29 13:53","43.5","11.6","4.5","2019-12-29 04:13","11.5","2019-12-29 04:14","0.0","0.0","3.28","4.5","...","...","...","9.6"
"30","1016.6","1019.8","1018.4","2019-12-30 23:17","1014.5","2019-12-30 13:57","21.2","25.1","2019-12-30 13:09","18.8","2019-12-30 00:02","17.6","80","62","2019-12-30 13:59","4.9","340","14.1","330","2019-12-30 04:26","0.5","0.4","0.5","2019-12-30 11:12","0.5","2019-12-30 11:12","0.6","5.6","6.61","16.9","...","...","...","9.4"
"31","1020.3","1023.5","1022.2","2019-12-31 09:29","1018.2","2019-12-31 00:01","18.8","22.2","2019-12-31 13:40","16.4","2019-12-31 23:37","16.2","85","74","2019-12-31 13:40","4.0","330","10.1","350","2019-12-31 10:02","0.5","0.8","0.5","2019-12-31 08:04","0.5","2019-12-31 08:02","0.4","3.7","8.12","8.1","...","...","...","9.3"
