"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","998.5","1001.5","1001.6","2018-06-11 23:08","996.3","2018-06-11 02:37","29.2","32.5","2018-06-11 15:28","27.1","2018-06-11 03:17","25.0","79","65","2018-06-11 14:19","2.8","310","9.5","360","2018-06-11 10:38","3.0","0.8","2.0","2018-06-11 06:54","2.5","2018-06-11 06:46","4.6","34.1","15.87","10.0","...","...","...","7.0"
"12","1000.6","1003.6","1002.4","2018-06-12 09:21","999.3","2018-06-12 15:57","29.6","33.3","2018-06-12 12:28","27.4","2018-06-12 04:59","23.0","68","56","2018-06-12 12:28","2.3","350","8.0","190","2018-06-12 13:36","0.0","0.0","0.0","...","0.0","...","10.2","75.6","24.78","8.4","...","...","...","5.5"
"13","996.9","999.9","999.7","2018-06-13 00:02","994.8","2018-06-13 16:17","30.4","34.8","2018-06-13 12:15","27.2","2018-06-13 05:24","22.2","62","47","2018-06-13 14:10","3.1","290","10.2","290","2018-06-13 13:56","0.0","0.0","0.0","...","0.0","...","8.7","64.5","24.35","8.4","...","...","...","6.3"
"14","993.4","996.4","996.0","2018-06-14 00:01","991.5","2018-06-14 20:11","27.9","31.8","2018-06-14 08:30","25.3","2018-06-14 21:16","24.5","82","63","2018-06-14 07:55","3.9","100","14.0","70","2018-06-14 20:48","83.5","8.6","15.0","2018-06-14 21:12","45.0","2018-06-14 20:30","2.8","20.8","12.50","11.4","...","...","...","8.9"
"15","995.0","998.1","999.9","2018-06-15 21:57","990.7","2018-06-15 02:56","27.1","29.7","2018-06-15 16:02","25.0","2018-06-15 08:13","24.0","84","70","2018-06-15 16:19","4.3","340","14.2","360","2018-06-15 08:18","41.0","6.9","5.0","2018-06-15 07:56","20.0","2018-06-15 07:10","0.0","0.0","5.45","9.9","...","...","...","8.5"
"16","1000.8","1003.9","1002.7","2018-06-16 22:13","998.6","2018-06-16 02:48","27.5","32.3","2018-06-16 10:56","25.3","2018-06-16 18:37","23.8","81","65","2018-06-16 13:16","2.7","360","10.3","110","2018-06-16 16:49","16.5","4.5","5.0","2018-06-16 14:46","8.5","2018-06-16 14:13","1.2","8.9","13.32","11.0","...","...","...","8.4"
"17","1001.9","1005.0","1003.4","2018-06-17 23:33","1000.8","2018-06-17 01:41","26.8","30.1","2018-06-17 10:51","24.6","2018-06-17 23:56","24.0","85","71","2018-06-17 10:48","3.3","140","13.4","140","2018-06-17 23:42","36.0","10.8","4.0","2018-06-17 17:39","12.0","2018-06-17 17:38","0.0","0.0","8.43","12.4","...","...","...","9.0"
"18","1002.2","1005.3","1003.8","2018-06-18 21:26","1000.8","2018-06-18 13:38","26.6","29.3","2018-06-18 11:27","24.7","2018-06-18 00:01","24.6","89","79","2018-06-18 13:52","4.8","110","18.3","190","2018-06-18 15:30","36.5","11.3","5.0","2018-06-18 06:20","9.0","2018-06-18 05:58","0.0","0.0","5.34","9.9","...","...","...","8.6"
"19","1004.5","1007.6","1006.7","2018-06-19 21:59","1002.2","2018-06-19 02:22","25.2","26.6","2018-06-19 10:36","24.5","2018-06-19 03:18","23.7","91","88","2018-06-19 00:01","3.4","100","12.9","100","2018-06-19 07:31","117.0","20.5","14.0","2018-06-19 00:14","34.5","2018-06-19 00:01","0.0","0.0","1.89","7.0","...","...","...","10.0"
"20","1005.4","1008.5","1007.0","2018-06-20 09:54","1004.1","2018-06-20 02:29","25.4","28.6","2018-06-20 16:06","23.9","2018-06-20 03:58","24.0","92","82","2018-06-20 17:11","3.3","100","11.9","150","2018-06-20 09:22","147.5","14.4","12.0","2018-06-20 09:16","33.5","2018-06-20 09:04","0.4","3.0","5.36","5.4","...","...","...","9.6"
"21","1005.6","1008.7","1006.7","2018-06-21 10:08","1004.4","2018-06-21 18:39","26.6","29.7","2018-06-21 10:58","25.3","2018-06-21 05:18","24.6","89","81","2018-06-21 20:14","2.0","110","6.8","180","2018-06-21 11:13","23.0","5.3","6.5","2018-06-21 11:08","8.0","2018-06-21 06:26","0.2","1.5","6.30","11.3","...","...","...","9.2"
"22","1006.1","1009.2","1007.3","2018-06-22 22:17","1004.6","2018-06-22 16:29","27.9","31.0","2018-06-22 11:03","25.6","2018-06-22 04:39","24.9","84","72","2018-06-22 11:03","2.8","110","10.4","170","2018-06-22 12:57","7.5","1.0","3.0","2018-06-22 01:40","4.0","2018-06-22 18:42","4.5","33.3","17.57","12.1","...","...","...","8.4"
"23","1006.7","1009.7","1007.8","2018-06-23 22:25","1005.6","2018-06-23 15:46","28.6","32.1","2018-06-23 14:14","26.2","2018-06-23 03:54","24.6","79","65","2018-06-23 14:05","2.7","150","8.9","130","2018-06-23 07:56","0.5","0.1","0.5","2018-06-23 07:19","0.5","2018-06-23 07:21","5.0","37.0","18.80","12.6","...","...","...","8.0"
"24","1007.7","1010.8","1009.2","2018-06-24 22:32","1006.7","2018-06-24 16:47","29.1","31.8","2018-06-24 14:02","26.9","2018-06-24 03:35","24.5","76","66","2018-06-24 14:24","2.0","110","5.8","210","2018-06-24 13:19","0.0","0.0","0.0","...","0.0","...","3.0","22.2","20.19","13.4","...","...","...","8.2"
"25","1008.6","1011.6","1010.0","2018-06-25 22:25","1006.9","2018-06-25 18:03","29.6","33.4","2018-06-25 11:58","27.0","2018-06-25 04:44","24.0","72","57","2018-06-25 11:55","2.3","200","9.9","170","2018-06-25 12:56","0.0","0.0","0.0","...","0.0","...","10.5","77.8","27.47","15.5","...","...","...","2.6"
"26","1008.7","1011.8","1009.5","2018-06-26 00:01","1007.5","2018-06-26 15:41","30.0","33.3","2018-06-26 11:31","27.4","2018-06-26 05:39","23.6","69","60","2018-06-26 12:34","2.3","280","9.2","280","2018-06-26 16:16","0.0","0.0","0.0","...","0.0","...","9.0","66.7","24.37","21.5","...","...","...","4.3"
"27","1007.5","1010.5","1009.0","2018-06-27 00:02","1005.7","2018-06-27 14:39","29.2","33.2","2018-06-27 13:24","27.0","2018-06-27 23:54","23.6","72","61","2018-06-27 13:46","2.1","300","8.2","290","2018-06-27 12:03","1.0","0.8","0.5","2018-06-27 15:27","1.0","2018-06-27 15:25","4.7","34.8","16.92","19.8","...","...","...","5.5"
"28","1004.9","1008.0","1007.2","2018-06-28 00:01","1003.1","2018-06-28 17:51","29.4","33.0","2018-06-28 12:16","26.5","2018-06-28 02:54","23.8","72","61","2018-06-28 11:42","2.5","160","9.3","210","2018-06-28 14:33","0.0","0.0","0.0","...","0.0","...","9.6","71.1","25.25","20.0","...","...","...","4.8"
"29","1002.3","1005.3","1003.9","2018-06-29 00:01","1000.5","2018-06-29 16:07","29.6","33.1","2018-06-29 12:46","27.3","2018-06-29 04:27","23.9","72","56","2018-06-29 12:46","2.3","230","8.7","170","2018-06-29 08:17","T","0.3","T","2018-06-29 09:54","T","2018-06-29 09:54","10.3","76.3","25.57","23.8","...","...","...","4.4"
"30","1002.4","1005.5","1003.8","2018-06-30 20:54","1000.9","2018-06-30 15:32","29.7","33.4","2018-06-30 12:54","26.7","2018-06-30 04:41","24.0","72","60","2018-06-30 12:42","2.0","270","8.0","230","2018-06-30 13:36","8.5","0.6","8.0","2018-06-30 04:33","8.5","2018-06-30 04:31","7.9","58.6","22.10","18.8","...","...","...","7.1"
