"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1015.3","1018.4","1018.0","2020-02-12 00:08","1012.7","2020-02-12 15:37","23.4","28.8","2020-02-12 13:12","18.2","2020-02-12 06:08","16.5","67","46","2020-02-12 12:16","2.3","70","13.2","170","2020-02-12 16:08","0.0","0.0","0.0","...","0.0","...","9.4","83.5","17.94","12.0","...","...","...","5.9"
"13","1013.3","1016.4","1015.1","2020-02-13 19:59","1011.3","2020-02-13 14:03","23.9","27.4","2020-02-13 13:04","21.1","2020-02-13 06:31","18.4","71","62","2020-02-13 08:43","3.0","110","11.7","190","2020-02-13 11:45","0.0","0.0","0.0","...","0.0","...","3.0","26.6","10.66","19.9","...","...","...","5.0"
"14","1012.2","1015.3","1014.4","2020-02-14 22:19","1010.6","2020-02-14 13:23","24.1","29.0","2020-02-14 12:22","21.2","2020-02-14 06:43","19.2","75","59","2020-02-14 12:22","2.6","10","12.6","210","2020-02-14 13:17","T","0.2","T","2020-02-14 15:10","T","2020-02-14 15:10","7.2","63.7","16.52","8.5","...","...","...","5.1"
"15","1011.7","1014.8","1014.0","2020-02-15 09:01","1008.7","2020-02-15 15:19","25.4","29.6","2020-02-15 13:57","21.3","2020-02-15 04:52","20.4","74","62","2020-02-15 15:34","3.5","180","14.8","190","2020-02-15 14:41","0.0","0.0","0.0","...","0.0","...","9.7","85.7","18.08","16.4","...","...","...","3.1"
"16","1014.4","1017.6","1018.5","2020-02-16 22:47","1011.6","2020-02-16 03:03","21.0","27.2","2020-02-16 10:49","12.9","2020-02-16 23:29","16.2","74","65","2020-02-16 12:36","4.6","360","14.2","10","2020-02-16 19:17","0.0","0.0","0.0","...","0.0","...","5.9","52.0","15.10","19.3","...","...","...","5.5"
"17","1020.5","1023.8","1022.9","2020-02-17 21:30","1017.5","2020-02-17 03:32","13.9","17.7","2020-02-17 13:59","11.1","2020-02-17 05:59","6.0","60","44","2020-02-17 20:00","5.3","360","15.3","10","2020-02-17 01:21","1.5","1.1","0.5","2020-02-17 05:31","1.5","2020-02-17 05:34","2.1","18.5","9.32","16.3","...","...","...","8.6"
"18","1021.5","1024.8","1023.6","2020-02-18 09:08","1019.4","2020-02-18 15:01","15.9","21.2","2020-02-18 12:56","11.2","2020-02-18 06:17","4.4","47","31","2020-02-18 02:57","3.2","360","10.1","10","2020-02-18 04:09","0.0","0.0","0.0","...","0.0","...","5.0","43.9","14.94","20.1","...","...","...","6.3"
"19","1021.1","1024.3","1022.6","2020-02-19 08:54","1019.5","2020-02-19 15:04","17.2","22.4","2020-02-19 15:12","12.5","2020-02-19 06:23","9.5","61","42","2020-02-19 12:05","2.9","360","9.1","310","2020-02-19 12:58","0.0","0.0","0.0","...","0.0","...","10.1","88.6","18.84","10.0","...","...","...","1.0"
"20","1021.7","1024.9","1023.4","2020-02-20 09:21","1020.0","2020-02-20 02:54","19.0","24.2","2020-02-20 12:43","14.7","2020-02-20 05:24","13.5","71","50","2020-02-20 12:23","3.1","10","8.0","330","2020-02-20 15:08","0.0","0.0","0.0","...","0.0","...","10.1","88.4","18.20","10.6","...","...","...","1.3"
"21","1023.0","1026.2","1025.1","2020-02-21 09:11","1021.2","2020-02-21 16:15","19.4","24.1","2020-02-21 14:42","16.1","2020-02-21 06:12","15.0","76","61","2020-02-21 12:02","3.1","10","8.8","340","2020-02-21 17:29","0.0","0.0","0.0","...","0.0","...","8.7","76.1","17.69","4.4","...","...","...","1.4"
"22","1022.1","1025.3","1024.0","2020-02-22 09:23","1020.1","2020-02-22 15:29","19.9","26.0","2020-02-22 13:14","15.6","2020-02-22 06:57","15.8","78","56","2020-02-22 14:27","2.8","360","9.5","360","2020-02-22 17:46","0.0","0.0","0.0","...","0.0","...","8.7","75.9","18.52","4.7","...","...","...","2.1"
"23","1020.6","1023.8","1023.0","2020-02-23 09:35","1018.5","2020-02-23 15:24","20.8","25.1","2020-02-23 15:10","17.4","2020-02-23 03:04","16.2","76","57","2020-02-23 15:35","2.0","10","5.4","360","2020-02-23 23:03","0.0","0.0","0.0","...","0.0","...","6.7","58.4","16.98","5.1","...","...","...","3.6"
"24","1017.6","1020.7","1020.0","2020-02-24 09:20","1015.6","2020-02-24 15:57","21.6","27.2","2020-02-24 13:12","18.2","2020-02-24 04:41","16.5","73","56","2020-02-24 13:51","2.3","10","9.6","290","2020-02-24 15:12","0.0","0.0","0.0","...","0.0","...","10.2","88.7","19.69","4.5","...","...","...","0.8"
"25","1015.0","1018.2","1017.2","2020-02-25 09:07","1012.7","2020-02-25 15:45","23.9","29.8","2020-02-25 14:35","19.6","2020-02-25 03:14","16.5","64","48","2020-02-25 15:03","2.9","360","9.8","360","2020-02-25 11:44","0.0","0.0","0.0","...","0.0","...","10.5","91.1","20.63","11.6","...","...","...","0.6"
"26","1015.0","1018.1","1016.8","2020-02-26 09:17","1013.2","2020-02-26 14:17","24.5","29.0","2020-02-26 14:27","21.4","2020-02-26 23:58","17.7","67","52","2020-02-26 11:32","2.8","360","10.7","350","2020-02-26 12:12","0.0","0.0","0.0","...","0.0","...","10.9","94.4","20.90","9.5","...","...","...","1.8"
"27","1015.9","1019.1","1017.6","2020-02-27 09:35","1014.3","2020-02-27 15:07","22.7","27.7","2020-02-27 13:29","20.2","2020-02-27 23:34","17.4","73","57","2020-02-27 15:11","3.6","360","8.9","360","2020-02-27 02:42","0.0","0.0","0.0","...","0.0","...","7.1","61.4","17.87","6.1","...","...","...","5.0"
"28","1014.6","1017.7","1016.7","2020-02-28 00:01","1012.6","2020-02-28 15:16","22.8","27.5","2020-02-28 12:49","19.2","2020-02-28 05:00","16.8","70","53","2020-02-28 14:32","2.6","360","8.9","330","2020-02-28 14:19","0.0","0.0","0.0","...","0.0","...","8.0","69.0","17.78","7.6","...","...","...","4.0"
"29","1011.9","1015.0","1014.3","2020-02-29 09:33","1009.4","2020-02-29 14:43","24.5","30.3","2020-02-29 14:29","21.4","2020-02-29 05:53","18.2","75","X","...","1.8","20","6.1","230","2020-02-29 16:30","0.0","0.0","0.0","...","0.0","...","6.6","56.9","18.10","7.9","...","...","...","5.4"
