"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1012.9","1016.1","1014.5","2016-02-11 08:52","1010.7","2016-02-11 14:41","20.7","27.6","2016-02-11 14:56","17.1","2016-02-11 06:52","16.1","76","53","2016-02-11 10:51","2.8","80","11.5","170","2016-02-11 15:06","10.5","1.4","4.5","2016-02-11 17:49","10.0","2016-02-11 17:05","5.2","46.3","13.11","4.1","...","...","...","7.6"
"12","1012.1","1015.2","1014.4","2016-02-12 09:46","1010.5","2016-02-12 15:13","23.0","26.6","2016-02-12 15:18","19.6","2016-02-12 00:15","21.1","89","84","2016-02-12 18:40","2.9","170","9.2","200","2016-02-12 14:35","22.0","2.9","8.0","2016-02-12 10:00","20.0","2016-02-12 09:10","1.3","11.5","7.08","8.4","...","...","...","5.5"
"13","1011.4","1014.5","1013.6","2016-02-13 09:25","1009.7","2016-02-13 14:14","25.1","30.7","2016-02-13 12:30","21.2","2016-02-13 06:35","20.3","76","50","2016-02-13 12:55","2.4","170","6.7","180","2016-02-13 12:12","0.0","0.0","0.0","...","0.0","...","10.5","93.1","18.75","18.0","...","...","...","2.5"
"14","1012.4","1015.5","1016.5","2016-02-14 23:38","1010.4","2016-02-14 14:32","22.5","28.5","2016-02-14 12:43","14.6","2016-02-14 23:53","17.2","72","57","2016-02-14 12:34","3.1","70","12.9","90","2016-02-14 22:02","0.0","0.0","0.0","...","0.0","...","7.8","69.0","14.89","15.6","...","...","...","3.5"
"15","1018.9","1022.2","1021.2","2016-02-15 21:23","1016.3","2016-02-15 00:45","13.3","16.1","2016-02-15 13:59","10.9","2016-02-15 08:54","8.7","74","64","2016-02-15 14:19","5.4","80","16.3","110","2016-02-15 04:46","0.0","0.0","0.0","...","0.0","...","0.1","0.9","5.63","6.4","...","...","...","7.8"
"16","1020.3","1023.6","1021.7","2016-02-16 09:04","1018.3","2016-02-16 15:08","13.6","14.9","2016-02-16 20:10","12.2","2016-02-16 05:38","8.9","73","68","2016-02-16 11:16","2.9","90","8.1","120","2016-02-16 01:29","0.0","0.0","0.0","...","0.0","...","0.0","0.0","2.60","6.4","...","...","...","9.8"
"17","1019.2","1022.4","1021.1","2016-02-17 09:24","1017.1","2016-02-17 15:14","16.4","20.6","2016-02-17 14:32","13.6","2016-02-17 02:56","11.1","71","59","2016-02-17 11:09","2.8","80","7.8","60","2016-02-17 16:27","0.0","0.0","0.0","...","0.0","...","1.7","15.0","9.67","6.0","...","...","...","7.6"
"18","1017.5","1020.7","1019.6","2016-02-18 09:34","1015.4","2016-02-18 15:07","17.8","22.4","2016-02-18 12:14","15.1","2016-02-18 03:11","14.5","81","66","2016-02-18 12:34","3.7","70","9.6","90","2016-02-18 17:45","0.0","0.0","0.0","...","0.0","...","3.0","26.4","12.72","3.7","...","...","...","8.1"
"19","1016.0","1019.2","1017.9","2016-02-19 00:05","1013.2","2016-02-19 15:48","19.2","24.5","2016-02-19 12:24","16.5","2016-02-19 23:52","15.6","81","66","2016-02-19 12:16","3.8","80","12.5","50","2016-02-19 21:05","0.0","0.0","0.0","...","0.0","...","8.1","71.1","16.59","3.3","...","...","...","5.5"
"20","1017.6","1020.8","1019.9","2016-02-20 22:06","1015.2","2016-02-20 15:46","16.6","20.2","2016-02-20 13:58","14.8","2016-02-20 22:25","11.1","70","59","2016-02-20 14:49","5.3","70","13.1","110","2016-02-20 06:07","0.0","0.0","0.0","...","0.0","...","1.9","16.6","10.43","5.4","...","...","...","8.8"
"21","1018.8","1022.0","1020.4","2016-02-21 10:14","1017.1","2016-02-21 15:12","17.8","22.1","2016-02-21 14:50","14.3","2016-02-21 04:36","11.8","68","60","2016-02-21 13:11","2.0","70","7.0","60","2016-02-21 00:48","0.0","0.0","0.0","...","0.0","...","1.8","15.7","10.12","5.0","...","...","...","8.5"
"22","1017.7","1020.9","1019.5","2016-02-22 00:01","1015.2","2016-02-22 15:25","20.0","25.4","2016-02-22 12:04","16.3","2016-02-22 06:29","15.3","75","60","2016-02-22 12:04","2.5","80","8.4","100","2016-02-22 19:51","0.0","0.0","0.0","...","0.0","...","8.5","74.2","15.85","4.2","...","...","...","3.5"
"23","1017.6","1020.7","1019.8","2016-02-23 22:58","1015.5","2016-02-23 14:49","18.4","23.6","2016-02-23 13:26","14.6","2016-02-23 23:20","14.2","77","64","2016-02-23 13:48","4.9","60","12.3","90","2016-02-23 19:51","0.0","0.0","0.0","...","0.0","...","6.6","57.5","15.33","5.1","...","...","...","5.5"
"24","1021.3","1024.5","1023.7","2016-02-24 22:19","1018.8","2016-02-24 02:41","16.2","19.3","2016-02-24 13:22","14.5","2016-02-24 04:20","12.0","77","69","2016-02-24 12:43","4.5","70","12.7","90","2016-02-24 08:39","T","0.1","T","2016-02-24 00:05","T","2016-02-24 00:05","0.7","6.1","10.40","6.3","...","...","...","9.4"
"25","1023.4","1026.6","1025.4","2016-02-25 10:08","1021.8","2016-02-25 15:43","17.1","21.2","2016-02-25 15:23","14.7","2016-02-25 03:18","12.5","74","64","2016-02-25 15:58","2.6","60","8.5","50","2016-02-25 22:38","0.0","0.0","0.0","...","0.0","...","1.0","8.7","8.66","5.5","...","...","...","8.8"
"26","1022.2","1025.4","1024.3","2016-02-26 00:05","1019.3","2016-02-26 15:17","17.6","22.0","2016-02-26 13:15","15.9","2016-02-26 06:17","13.4","76","65","2016-02-26 13:13","4.1","70","9.9","50","2016-02-26 07:29","0.0","0.0","0.0","...","0.0","...","4.0","34.6","12.00","5.9","...","...","...","7.8"
"27","1019.7","1022.9","1021.8","2016-02-27 10:17","1017.5","2016-02-27 14:48","17.1","21.8","2016-02-27 14:05","15.0","2016-02-27 23:57","14.0","82","67","2016-02-27 13:51","4.3","60","11.0","50","2016-02-27 18:02","0.0","0.0","0.0","...","0.0","...","5.1","44.1","13.65","4.4","...","...","...","5.0"
"28","1018.5","1021.7","1019.9","2016-02-28 22:13","1016.4","2016-02-28 15:51","18.9","24.8","2016-02-28 13:21","14.4","2016-02-28 06:19","15.0","79","61","2016-02-28 12:26","3.1","70","8.7","80","2016-02-28 05:07","0.0","0.0","0.0","...","0.0","...","9.6","82.8","19.11","5.3","...","...","...","5.1"
"29","1019.7","1022.9","1021.8","2016-02-29 21:58","1017.9","2016-02-29 14:30","19.2","24.5","2016-02-29 13:26","14.8","2016-02-29 23:59","13.0","69","45","2016-02-29 16:56","4.8","60","13.9","50","2016-02-29 15:37","0.0","0.0","0.0","...","0.0","...","10.5","90.5","19.79","5.0","...","...","...","2.8"
