"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1002.6","1005.7","1004.0","2017-08-01 08:15","1000.9","2017-08-01 04:16","26.4","28.2","2017-08-01 00:02","24.9","2017-08-01 08:22","24.8","91","86","2017-08-01 13:15","3.4","120","17.1","120","2017-08-01 06:48","118.5","12.1","12.5","2017-08-01 04:21","54.0","2017-08-01 07:44","0.0","0.0","4.28","8.1","...","...","...","9.6"
"02","1002.1","1005.1","1004.0","2017-08-02 09:47","999.3","2017-08-02 16:33","27.4","31.6","2017-08-02 16:43","25.1","2017-08-02 06:48","24.5","85","64","2017-08-02 16:50","1.8","110","5.6","150","2017-08-02 02:23","30.0","10.3","6.5","2017-08-02 02:35","14.0","2017-08-02 02:06","2.1","16.0","12.96","8.9","...","...","...","8.1"
"03","1000.7","1003.7","1002.6","2017-08-03 22:35","998.4","2017-08-03 15:34","29.5","33.5","2017-08-03 11:29","26.5","2017-08-03 23:55","25.1","78","62","2017-08-03 12:24","1.9","200","8.6","180","2017-08-03 15:15","0.5","1.5","0.5","2017-08-03 23:30","0.5","2017-08-03 23:40","9.6","73.3","26.19","10.9","...","...","...","5.4"
"04","1001.9","1004.9","1003.5","2017-08-04 22:19","1000.4","2017-08-04 03:24","29.8","33.0","2017-08-04 14:43","26.6","2017-08-04 00:01","25.0","76","63","2017-08-04 10:22","2.0","210","7.9","240","2017-08-04 15:23","0.5","0.5","0.5","2017-08-04 00:18","0.5","2017-08-04 00:01","10.2","77.9","26.76","11.8","...","...","...","4.1"
"05","1003.6","1006.6","1004.9","2017-08-05 23:07","1002.5","2017-08-05 01:37","30.1","33.5","2017-08-05 13:29","27.5","2017-08-05 05:07","25.2","75","61","2017-08-05 10:14","1.9","230","8.0","230","2017-08-05 14:08","0.0","0.0","0.0","...","0.0","...","10.2","78.0","26.22","13.5","...","...","...","3.6"
"06","1004.2","1007.2","1005.6","2017-08-06 08:43","1002.7","2017-08-06 16:24","30.4","33.6","2017-08-06 11:55","28.5","2017-08-06 05:35","25.3","75","62","2017-08-06 11:55","2.2","210","8.0","230","2017-08-06 15:43","0.0","0.0","0.0","...","0.0","...","7.8","59.8","23.09","12.9","...","...","...","4.5"
"07","1004.6","1007.6","1006.0","2017-08-07 23:13","1003.3","2017-08-07 02:17","30.4","33.4","2017-08-07 11:28","28.5","2017-08-07 05:45","25.4","75","61","2017-08-07 11:02","2.8","160","8.6","230","2017-08-07 16:06","0.0","0.0","0.0","...","0.0","...","9.4","72.1","25.83","16.5","...","...","...","5.0"
"08","1005.5","1008.5","1006.4","2017-08-08 08:28","1004.7","2017-08-08 03:03","30.3","33.2","2017-08-08 11:22","28.1","2017-08-08 06:22","25.4","75","65","2017-08-08 11:22","2.8","210","9.6","230","2017-08-08 13:24","0.0","0.0","0.0","...","0.0","...","7.3","56.1","23.22","14.5","...","...","...","5.5"
"09","1005.1","1008.1","1006.1","2017-08-09 09:14","1003.9","2017-08-09 16:13","30.1","33.6","2017-08-09 13:39","27.9","2017-08-09 04:09","24.8","73","60","2017-08-09 12:50","2.6","210","8.9","240","2017-08-09 11:57","T","0.2","T","2017-08-09 06:35","T","2017-08-09 06:35","7.2","55.4","22.19","13.1","...","...","...","5.1"
"10","1005.3","1008.4","1006.6","2017-08-10 09:36","1004.0","2017-08-10 15:58","30.4","33.6","2017-08-10 14:09","27.9","2017-08-10 05:38","24.8","73","53","2017-08-10 14:46","2.6","160","8.8","250","2017-08-10 10:57","T","0.6","T","2017-08-10 07:59","T","2017-08-10 07:59","7.4","57.0","21.91","12.6","...","...","...","5.5"
"11","1006.4","1009.4","1007.7","2017-08-11 09:14","1004.7","2017-08-11 17:19","30.3","33.4","2017-08-11 13:16","27.9","2017-08-11 05:09","25.2","74","61","2017-08-11 13:16","2.4","270","7.9","300","2017-08-11 09:01","3.5","0.4","2.0","2017-08-11 04:40","2.0","2017-08-11 04:40","7.8","60.2","22.63","12.3","...","...","...","5.5"
"12","1007.1","1010.1","1008.2","2017-08-12 23:02","1005.8","2017-08-12 17:08","30.5","33.3","2017-08-12 11:47","28.9","2017-08-12 02:29","24.9","72","59","2017-08-12 14:16","2.4","280","8.6","280","2017-08-12 14:56","0.0","0.0","0.0","...","0.0","...","7.0","54.1","21.88","15.8","...","...","...","5.3"
"13","1007.1","1010.2","1008.0","2017-08-13 22:51","1006.2","2017-08-13 14:41","30.4","33.5","2017-08-13 13:04","28.5","2017-08-13 05:50","24.6","72","62","2017-08-13 11:24","2.0","220","8.1","240","2017-08-13 15:43","0.0","0.0","0.0","...","0.0","...","9.4","72.7","26.09","17.5","...","...","...","5.5"
"14","1006.9","1010.0","1008.1","2017-08-14 09:07","1005.5","2017-08-14 17:12","30.4","33.4","2017-08-14 13:23","28.3","2017-08-14 04:29","24.3","70","57","2017-08-14 11:07","2.2","250","8.5","240","2017-08-14 15:15","0.0","0.0","0.0","...","0.0","...","10.3","79.8","27.68","19.4","...","...","...","3.8"
"15","1006.2","1009.2","1008.0","2017-08-15 09:09","1004.5","2017-08-15 16:35","30.3","33.3","2017-08-15 13:49","28.2","2017-08-15 05:21","24.2","70","59","2017-08-15 15:19","2.2","230","7.9","240","2017-08-15 13:09","0.0","0.0","0.0","...","0.0","...","10.0","77.6","25.79","20.6","...","...","...","4.3"
"16","1006.1","1009.2","1007.6","2017-08-16 22:40","1004.9","2017-08-16 16:33","30.4","33.4","2017-08-16 12:44","28.7","2017-08-16 03:23","23.6","68","58","2017-08-16 10:54","1.9","220","9.5","210","2017-08-16 14:22","0.0","0.0","0.0","...","0.0","...","8.9","69.2","25.45","16.8","...","...","...","3.9"
"17","1007.1","1010.1","1008.9","2017-08-17 22:24","1005.8","2017-08-17 03:39","30.6","33.9","2017-08-17 14:15","27.5","2017-08-17 04:45","22.8","63","54","2017-08-17 16:06","1.7","270","7.7","290","2017-08-17 13:02","0.0","0.0","0.0","...","0.0","...","10.8","84.1","26.14","18.8","...","...","...","2.5"
"18","1008.1","1011.1","1009.5","2017-08-18 21:28","1006.8","2017-08-18 16:00","31.1","34.2","2017-08-18 13:04","28.7","2017-08-18 05:58","23.9","66","X","...","2.2","350","7.8","240","2017-08-18 14:12","0.0","0.0","0.0","...","0.0","...","11.1","86.6","25.87","17.3","...","...","...","3.9"
"19","1007.2","1010.2","1008.9","2017-08-19 00:01","1005.4","2017-08-19 16:37","31.4","34.9","2017-08-19 11:03","28.7","2017-08-19 06:22","24.5","68","51","2017-08-19 11:10","2.6","290","9.0","280","2017-08-19 12:08","0.0","0.0","0.0","...","0.0","...","11.0","85.9","26.94","16.1","...","...","...","1.8"
"20","1004.3","1007.3","1006.9","2017-08-20 00:25","1001.7","2017-08-20 17:11","31.0","34.4","2017-08-20 12:55","29.1","2017-08-20 04:23","24.9","71","53","2017-08-20 14:38","2.6","330","9.5","310","2017-08-20 14:46","0.0","0.0","0.0","...","0.0","...","9.0","70.4","23.51","14.9","...","...","...","5.1"
"21","998.5","1001.5","1002.9","2017-08-21 00:03","994.7","2017-08-21 23:55","30.5","33.0","2017-08-21 13:10","28.2","2017-08-21 05:48","25.7","76","63","2017-08-21 09:05","3.0","330","10.5","340","2017-08-21 15:33","0.0","0.0","0.0","...","0.0","...","1.9","14.9","13.21","10.8","...","...","...","7.1"
