"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1008.2","1011.3","1009.8","2019-10-11 08:44","1006.0","2019-10-11 14:33","28.2","32.4","2019-10-11 12:55","25.7","2019-10-11 02:38","22.0","69","58","2019-10-11 12:55","2.3","300","9.8","300","2019-10-11 14:34","0.0","0.0","0.0","...","0.0","...","9.0","77.4","18.82","6.8","...","...","...","3.7"
"12","1009.0","1012.1","1010.9","2019-10-12 23:45","1007.6","2019-10-12 14:46","28.3","31.8","2019-10-12 11:13","26.1","2019-10-12 05:09","22.2","70","58","2019-10-12 11:13","1.6","230","6.9","200","2019-10-12 14:18","0.0","0.0","0.0","...","0.0","...","8.6","74.1","19.66","9.9","...","...","...","4.6"
"13","1010.8","1013.9","1012.5","2019-10-13 22:38","1009.5","2019-10-13 14:49","28.2","31.6","2019-10-13 13:55","26.1","2019-10-13 05:35","22.0","70","59","2019-10-13 14:59","2.5","350","9.4","350","2019-10-13 17:28","0.0","0.0","0.0","...","0.0","...","6.2","53.6","14.77","5.9","...","...","...","6.3"
"14","1012.8","1015.9","1014.6","2019-10-14 21:29","1010.8","2019-10-14 03:54","27.8","31.7","2019-10-14 13:07","24.8","2019-10-14 06:29","20.2","64","54","2019-10-14 10:52","2.4","360","10.3","360","2019-10-14 19:28","0.0","0.0","0.0","...","0.0","...","1.7","X","17.71","9.6","...","...","...","5.0"
"15","1013.9","1017.0","1015.5","2019-10-15 08:58","1011.8","2019-10-15 15:26","27.2","32.4","2019-10-15 11:19","23.8","2019-10-15 05:25","19.0","61","50","2019-10-15 15:07","2.5","330","8.6","280","2019-10-15 16:23","0.0","0.0","0.0","...","0.0","...","X","X","16.03","9.0","...","...","...","3.1"
"16","1013.4","1016.5","1014.8","2019-10-16 00:01","1011.6","2019-10-16 14:29","26.3","31.4","2019-10-16 12:39","22.2","2019-10-16 05:48","19.3","66","53","2019-10-16 12:39","2.8","350","7.4","270","2019-10-16 15:22","0.0","0.0","0.0","...","0.0","...","X","X","19.39","10.1","...","...","...","4.5"
"17","1012.3","1015.4","1014.0","2019-10-17 00:01","1010.0","2019-10-17 14:22","26.8","32.3","2019-10-17 12:32","23.6","2019-10-17 05:23","19.3","64","50","2019-10-17 12:00","3.2","330","10.3","330","2019-10-17 20:26","0.0","0.0","0.0","...","0.0","...","X","X","18.28","9.5","...","...","...","3.8"
"18","1012.3","1015.4","1013.9","2019-10-18 09:16","1010.4","2019-10-18 14:34","25.7","31.0","2019-10-18 11:39","21.7","2019-10-18 05:53","18.4","65","51","2019-10-18 13:07","3.3","340","10.4","330","2019-10-18 17:29","0.0","0.0","0.0","...","0.0","...","X","X","18.30","11.8","...","...","...","3.2"
"19","1012.6","1015.7","1014.3","2019-10-19 09:08","1010.8","2019-10-19 14:16","25.2","31.1","2019-10-19 12:27","21.5","2019-10-19 05:41","18.8","68","55","2019-10-19 12:24","3.4","350","11.7","310","2019-10-19 15:03","0.0","0.0","0.0","...","0.0","...","X","X","16.49","7.4","...","...","...","3.1"
"20","1011.7","1014.8","1013.5","2019-10-20 08:12","1009.8","2019-10-20 14:30","25.2","30.7","2019-10-20 12:20","21.5","2019-10-20 06:05","18.8","69","54","2019-10-20 13:34","3.2","350","9.6","300","2019-10-20 14:38","0.0","0.0","0.0","...","0.0","...","X","X","18.16","9.4","...","...","...","3.4"
"21","1009.9","1013.0","1011.7","2019-10-21 08:42","1008.0","2019-10-21 14:24","25.3","30.6","2019-10-21 13:05","21.6","2019-10-21 04:47","18.8","68","50","2019-10-21 13:49","2.1","350","6.8","350","2019-10-21 17:41","0.0","0.0","0.0","...","0.0","...","X","X","18.20","10.0","...","...","...","4.5"
"22","1008.6","1011.7","1010.2","2019-10-22 08:24","1006.9","2019-10-22 15:13","25.7","30.2","2019-10-22 13:14","22.3","2019-10-22 05:17","18.8","66","54","2019-10-22 13:13","2.3","350","7.5","290","2019-10-22 16:47","0.0","0.0","0.0","...","0.0","...","X","X","17.01","8.3","...","...","...","4.5"
"23","1009.1","1012.2","1011.1","2019-10-23 21:02","1007.4","2019-10-23 14:23","26.3","31.1","2019-10-23 13:15","23.5","2019-10-23 05:49","19.4","66","52","2019-10-23 11:18","2.9","340","9.8","350","2019-10-23 18:30","0.0","0.0","0.0","...","0.0","...","2.3","X","16.20","6.5","...","...","...","5.2"
"24","1011.5","1014.6","1013.4","2019-10-24 22:23","1009.7","2019-10-24 02:39","26.3","31.2","2019-10-24 12:35","23.0","2019-10-24 06:14","19.6","67","54","2019-10-24 11:32","2.4","340","6.9","290","2019-10-24 13:06","0.0","0.0","0.0","...","0.0","...","7.5","66.1","16.25","7.6","...","...","...","5.0"
"25","1013.2","1016.3","1014.8","2019-10-25 21:13","1011.4","2019-10-25 14:55","26.1","30.2","2019-10-25 13:04","23.1","2019-10-25 06:23","20.1","70","56","2019-10-25 14:52","1.8","340","8.3","210","2019-10-25 14:25","0.0","0.0","0.0","...","0.0","...","9.7","85.6","17.96","6.3","...","...","...","1.6"
"26","1013.3","1016.4","1015.0","2019-10-26 09:15","1011.6","2019-10-26 14:27","25.9","30.3","2019-10-26 11:29","22.5","2019-10-26 05:51","19.7","69","55","2019-10-26 11:29","2.1","340","6.6","200","2019-10-26 13:42","0.0","0.0","0.0","...","0.0","...","9.1","80.5","17.59","7.8","...","...","...","2.5"
"27","1011.6","1014.7","1013.5","2019-10-27 08:37","1008.9","2019-10-27 14:43","25.9","30.2","2019-10-27 13:01","22.5","2019-10-27 05:30","19.9","70","56","2019-10-27 12:24","2.6","340","9.8","270","2019-10-27 15:33","0.0","0.0","0.0","...","0.0","...","9.9","87.7","17.34","7.9","...","...","...","1.5"
"28","1010.8","1013.9","1012.1","2019-10-28 06:32","1008.7","2019-10-28 13:39","25.5","31.3","2019-10-28 12:37","23.0","2019-10-28 23:27","20.5","74","55","2019-10-28 12:37","3.7","330","12.2","340","2019-10-28 19:25","0.0","0.0","0.0","...","0.0","...","9.4","83.4","17.90","9.3","...","...","...","1.7"
"29","1011.3","1014.4","1013.0","2019-10-29 21:54","1009.8","2019-10-29 15:36","24.5","28.9","2019-10-29 13:39","22.2","2019-10-29 03:45","19.3","73","60","2019-10-29 13:19","4.9","330","12.9","340","2019-10-29 16:25","0.0","0.0","0.0","...","0.0","...","9.2","81.8","17.81","8.8","...","...","...","4.3"
"30","1012.1","1015.2","1013.6","2019-10-30 21:29","1010.6","2019-10-30 14:24","25.7","30.8","2019-10-30 13:42","22.6","2019-10-30 03:59","19.9","71","57","2019-10-30 13:29","3.2","340","8.6","350","2019-10-30 07:39","0.0","0.0","0.0","...","0.0","...","8.0","71.2","16.86","6.5","...","...","...","6.2"
"31","1011.9","1015.0","1013.0","2019-10-31 08:28","1010.4","2019-10-31 15:25","26.3","31.4","2019-10-31 13:26","22.9","2019-10-31 06:04","20.8","72","57","2019-10-31 13:58","2.2","340","7.1","310","2019-10-31 17:00","0.0","0.0","0.0","...","0.0","...","8.9","79.4","17.13","5.1","...","...","...","5.5"
