"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1005.9","1008.9","1007.7","2016-06-01 08:41","1004.0","2016-06-01 16:34","30.3","33.7","2016-06-01 13:52","28.3","2016-06-01 05:05","25.5","76","62","2016-06-01 12:48","2.4","200","8.5","280","2016-06-01 11:36","0.0","0.0","0.0","...","0.0","...","10.9","81.3","24.35","17.5","...","...","...","4.0"
"02","1004.6","1007.6","1006.7","2016-06-02 23:02","1003.0","2016-06-02 16:01","29.9","32.8","2016-06-02 12:12","28.1","2016-06-02 04:45","25.8","79","70","2016-06-02 12:10","2.3","260","9.0","280","2016-06-02 13:10","0.5","0.3","0.3","2016-06-02 04:01","0.3","2016-06-02 04:01","4.7","35.0","17.99","14.0","...","...","...","6.8"
"03","1005.3","1008.3","1007.0","2016-06-03 09:15","1003.8","2016-06-03 16:36","30.1","33.5","2016-06-03 12:41","27.3","2016-06-03 01:37","26.1","80","64","2016-06-03 13:26","2.5","280","8.4","270","2016-06-03 17:16","4.5","2.0","3.5","2016-06-03 01:22","4.0","2016-06-03 01:00","10.0","74.5","27.16","17.4","...","...","...","3.8"
"04","1006.4","1009.5","1008.2","2016-06-04 22:13","1005.0","2016-06-04 15:50","30.3","33.1","2016-06-04 13:56","28.4","2016-06-04 05:24","26.0","78","68","2016-06-04 12:21","2.4","290","8.8","280","2016-06-04 12:51","1.5","0.1","1.5","2016-06-04 10:12","1.5","2016-06-04 10:12","10.9","81.1","23.13","14.3","...","...","...","3.1"
"05","1006.7","1009.8","1008.1","2016-06-05 22:15","1005.2","2016-06-05 16:16","29.4","33.4","2016-06-05 14:49","25.4","2016-06-05 19:02","25.4","79","64","2016-06-05 13:55","2.2","160","7.9","170","2016-06-05 18:52","14.5","2.1","9.0","2016-06-05 18:38","14.0","2016-06-05 18:06","6.6","49.1","19.20","15.1","...","...","...","6.9"
"06","1006.9","1010.0","1007.9","2016-06-06 00:01","1005.6","2016-06-06 17:33","28.7","32.1","2016-06-06 11:13","26.4","2016-06-06 02:32","24.6","79","70","2016-06-06 11:11","2.1","160","8.8","280","2016-06-06 11:49","0.5","0.4","0.5","2016-06-06 12:40","0.5","2016-06-06 12:40","4.5","33.5","15.38","16.3","...","...","...","5.5"
"07","1006.2","1009.2","1007.4","2016-06-07 07:41","1004.4","2016-06-07 15:45","29.1","32.6","2016-06-07 12:10","26.3","2016-06-07 21:49","24.7","78","63","2016-06-07 13:33","2.0","290","7.8","300","2016-06-07 13:18","7.5","0.5","6.0","2016-06-07 21:37","7.5","2016-06-07 21:36","9.7","72.1","20.75","17.3","...","...","...","6.3"
"08","1004.6","1007.7","1006.1","2016-06-08 00:01","1002.5","2016-06-08 15:55","28.9","32.8","2016-06-08 12:23","26.6","2016-06-08 00:04","24.6","78","65","2016-06-08 11:48","2.9","190","8.0","270","2016-06-08 16:56","0.0","0.0","0.0","...","0.0","...","7.3","54.2","21.92","13.8","...","...","...","6.1"
"09","1004.8","1007.9","1006.3","2016-06-09 21:44","1003.6","2016-06-09 12:18","28.2","31.1","2016-06-09 11:57","25.5","2016-06-09 07:47","24.6","81","70","2016-06-09 12:45","2.8","180","8.9","250","2016-06-09 16:00","13.0","1.1","8.5","2016-06-09 05:26","13.0","2016-06-09 05:15","2.1","15.6","13.56","13.3","...","...","...","7.0"
"10","1005.6","1008.7","1006.9","2016-06-10 11:08","1004.4","2016-06-10 16:21","25.8","27.1","2016-06-10 00:02","24.8","2016-06-10 21:18","24.3","92","83","2016-06-10 00:02","3.4","190","13.0","190","2016-06-10 22:29","44.0","15.4","4.5","2016-06-10 12:07","9.0","2016-06-10 11:51","0.0","0.0","4.10","12.6","...","...","...","8.9"
"11","1006.6","1009.7","1008.2","2016-06-11 10:13","1004.7","2016-06-11 02:54","25.2","26.3","2016-06-11 19:00","24.0","2016-06-11 04:28","24.2","94","82","2016-06-11 23:42","3.7","160","11.3","230","2016-06-11 04:23","137.0","16.8","19.0","2016-06-11 10:14","48.0","2016-06-11 10:01","0.0","0.0","2.29","7.0","...","...","...","9.6"
"12","1005.7","1008.8","1006.8","2016-06-12 00:01","1004.7","2016-06-12 12:38","26.3","29.8","2016-06-12 08:37","24.7","2016-06-12 02:08","24.6","90","81","2016-06-12 00:33","3.4","160","16.6","210","2016-06-12 12:43","46.0","7.3","10.0","2016-06-12 09:34","15.5","2016-06-12 09:01","1.1","8.2","5.92","10.5","...","...","...","7.6"
"13","1004.8","1007.9","1007.2","2016-06-13 09:54","1003.0","2016-06-13 18:49","25.6","28.4","2016-06-13 07:00","24.0","2016-06-13 13:30","24.2","92","83","2016-06-13 00:52","2.6","110","13.4","280","2016-06-13 08:02","89.5","10.7","17.5","2016-06-13 13:44","40.0","2016-06-13 12:54","0.0","0.0","1.23","10.5","...","...","...","8.3"
"14","1004.4","1007.5","1005.3","2016-06-14 08:48","1003.2","2016-06-14 02:21","28.3","31.8","2016-06-14 16:02","24.8","2016-06-14 01:27","25.5","85","76","2016-06-14 15:42","3.1","130","10.1","230","2016-06-14 11:41","6.0","1.8","4.0","2016-06-14 07:59","4.0","2016-06-14 07:09","6.1","45.2","16.64","11.5","...","...","...","7.6"
"15","1005.4","1008.5","1006.7","2016-06-15 11:17","1004.2","2016-06-15 01:52","29.1","32.4","2016-06-15 14:52","26.1","2016-06-15 02:19","26.2","85","70","2016-06-15 14:49","3.2","180","8.7","210","2016-06-15 12:51","4.5","1.1","2.5","2016-06-15 02:04","3.5","2016-06-15 02:04","7.8","57.8","19.61","11.6","...","...","...","5.4"
"16","1006.2","1009.3","1007.6","2016-06-16 22:10","1004.5","2016-06-16 02:00","29.4","32.9","2016-06-16 14:40","26.8","2016-06-16 06:14","26.3","84","70","2016-06-16 14:40","2.7","220","8.0","220","2016-06-16 14:27","6.0","3.3","2.0","2016-06-16 05:58","3.0","2016-06-16 08:05","8.5","63.0","22.11","10.9","...","...","...","5.0"
"17","1007.6","1010.6","1009.7","2016-06-17 22:09","1005.4","2016-06-17 03:37","29.7","33.2","2016-06-17 12:55","27.2","2016-06-17 05:34","25.8","80","67","2016-06-17 12:54","2.9","230","10.1","220","2016-06-17 13:39","0.0","0.0","0.0","...","0.0","...","11.7","86.7","24.96","15.9","...","...","...","3.9"
"18","1009.5","1012.5","1010.9","2016-06-18 21:01","1007.9","2016-06-18 03:30","30.2","33.4","2016-06-18 11:54","27.4","2016-06-18 05:04","25.7","77","66","2016-06-18 10:46","2.7","240","9.0","250","2016-06-18 13:18","0.0","0.0","0.0","...","0.0","...","11.9","88.1","26.60","20.6","...","...","...","2.8"
"19","1008.4","1011.5","1009.7","2016-06-19 21:28","1006.7","2016-06-19 15:40","29.9","34.6","2016-06-19 12:17","27.4","2016-06-19 17:56","25.1","76","59","2016-06-19 11:43","2.1","10","9.2","30","2016-06-19 17:08","1.5","0.9","1.0","2016-06-19 15:06","1.5","2016-06-19 14:16","6.5","48.1","15.37","17.5","...","...","...","3.5"
"20","1007.3","1010.4","1008.5","2016-06-20 00:01","1005.7","2016-06-20 16:30","29.6","33.4","2016-06-20 12:51","26.6","2016-06-20 05:13","24.0","72","64","2016-06-20 14:20","2.0","110","10.1","260","2016-06-20 16:03","0.0","0.0","0.0","...","0.0","...","8.9","65.9","20.19","17.1","...","...","...","4.1"
"21","1007.6","1010.6","1008.7","2016-06-21 10:24","1006.4","2016-06-21 01:15","30.0","33.7","2016-06-21 10:20","27.0","2016-06-21 04:47","24.7","73","59","2016-06-21 10:20","2.2","110","7.9","250","2016-06-21 13:48","0.0","0.0","0.0","...","0.0","...","10.1","74.8","22.29","16.9","...","...","...","4.5"
"22","1007.3","1010.4","1008.6","2016-06-22 07:42","1005.8","2016-06-22 16:29","30.7","33.9","2016-06-22 12:26","28.3","2016-06-22 05:46","25.5","74","58","2016-06-22 11:59","2.6","200","9.1","220","2016-06-22 12:16","0.0","0.0","0.0","...","0.0","...","12.3","91.1","25.69","18.8","...","...","...","2.5"
"23","1006.5","1009.6","1007.6","2016-06-23 07:25","1005.2","2016-06-23 14:49","30.3","33.9","2016-06-23 11:58","28.2","2016-06-23 03:45","25.6","76","60","2016-06-23 12:30","2.7","240","9.7","290","2016-06-23 13:58","0.0","0.0","0.0","...","0.0","...","8.7","64.4","24.13","20.4","...","...","...","4.0"
"24","1006.2","1009.2","1007.6","2016-06-24 21:34","1004.7","2016-06-24 15:40","30.7","33.7","2016-06-24 10:28","27.8","2016-06-24 05:44","25.3","73","64","2016-06-24 12:17","3.2","150","11.3","220","2016-06-24 12:24","0.0","0.0","0.0","...","0.0","...","10.9","80.7","25.56","21.9","...","...","...","2.5"
"25","1007.1","1010.1","1009.0","2016-06-25 22:19","1005.8","2016-06-25 15:21","30.9","33.8","2016-06-25 10:13","28.3","2016-06-25 05:12","25.9","75","66","2016-06-25 15:59","3.2","240","10.7","220","2016-06-25 08:40","0.0","0.0","0.0","...","0.0","...","12.4","91.8","26.28","20.6","...","...","...","5.0"
"26","1007.5","1010.6","1009.1","2016-06-26 21:35","1005.9","2016-06-26 14:55","30.8","34.1","2016-06-26 13:30","28.7","2016-06-26 04:23","25.6","74","59","2016-06-26 13:06","2.2","220","8.9","220","2016-06-26 12:07","0.0","0.0","0.0","...","0.0","...","7.0","51.9","20.15","15.6","...","...","...","4.6"
"27","1006.4","1009.4","1008.8","2016-06-27 22:45","1004.5","2016-06-27 15:42","31.2","34.7","2016-06-27 10:53","28.3","2016-06-27 05:07","25.4","72","62","2016-06-27 10:52","2.2","320","8.7","300","2016-06-27 12:13","0.0","0.0","0.0","...","0.0","...","9.9","73.3","23.52","18.1","...","...","...","4.9"
"28","1007.7","1010.7","1010.2","2016-06-28 22:28","1006.1","2016-06-28 03:35","31.6","35.1","2016-06-28 13:41","28.9","2016-06-28 03:27","25.0","69","56","2016-06-28 11:03","4.6","210","17.2","200","2016-06-28 11:44","0.0","0.0","0.0","...","0.0","...","9.3","68.9","23.21","22.9","...","...","...","3.8"
"29","1009.6","1012.7","1012.2","2016-06-29 22:15","1008.0","2016-06-29 16:01","31.1","34.5","2016-06-29 09:17","28.7","2016-06-29 04:18","25.1","71","59","2016-06-29 09:17","4.3","200","14.3","210","2016-06-29 11:14","0.0","0.0","0.0","...","0.0","...","11.5","85.2","23.10","21.9","...","...","...","5.8"
"30","1009.5","1012.5","1011.4","2016-06-30 00:01","1006.9","2016-06-30 16:51","30.4","33.8","2016-06-30 12:46","27.3","2016-06-30 21:30","25.0","73","61","2016-06-30 10:47","3.0","250","10.6","250","2016-06-30 15:20","0.0","0.0","0.0","...","0.0","...","10.3","76.4","25.20","21.8","...","...","...","5.6"
