"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1013.7","1016.8","1015.2","2019-03-01 09:55","1012.5","2019-03-01 15:01","21.7","26.8","2019-03-01 11:25","19.0","2019-03-01 05:48","17.5","77","62","2019-03-01 11:25","3.9","340","10.7","300","2019-03-01 16:00","0.0","0.0","0.0","...","0.0","...","9.9","85.3","21.02","5.8","...","...","...","3.2"
"02","1010.6","1013.7","1013.7","2019-03-02 00:01","1008.5","2019-03-02 15:46","23.5","28.4","2019-03-02 12:32","19.9","2019-03-02 00:26","19.0","76","59","2019-03-02 13:35","2.1","360","7.6","210","2019-03-02 14:25","0.0","0.0","0.0","...","0.0","...","8.5","73.1","20.36","5.1","...","...","...","3.4"
"03","1008.4","1011.5","1010.6","2019-03-03 23:52","1006.3","2019-03-03 05:11","23.4","28.9","2019-03-03 10:29","20.8","2019-03-03 13:59","18.0","72","55","2019-03-03 11:13","3.2","350","13.6","350","2019-03-03 13:58","1.0","0.5","1.0","2019-03-03 12:49","1.0","2019-03-03 12:46","3.3","28.3","11.11","14.9","...","...","...","6.4"
"04","1011.7","1014.9","1013.4","2019-03-04 10:23","1009.3","2019-03-04 03:36","21.9","27.6","2019-03-04 12:25","17.7","2019-03-04 06:37","16.6","73","53","2019-03-04 12:24","3.2","350","9.7","340","2019-03-04 04:35","0.0","0.0","0.0","...","0.0","...","10.6","90.8","22.97","9.6","...","...","...","2.1"
"05","1010.6","1013.7","1012.8","2019-03-05 00:08","1007.7","2019-03-05 15:28","22.9","28.2","2019-03-05 17:59","18.3","2019-03-05 22:15","17.4","72","52","2019-03-05 17:55","2.7","340","11.7","360","2019-03-05 20:45","T","0.4","T","2019-03-05 22:01","T","2019-03-05 22:01","1.2","10.3","10.27","5.9","...","...","...","8.1"
"06","1011.0","1014.2","1014.4","2019-03-06 21:37","1008.8","2019-03-06 14:00","22.4","29.1","2019-03-06 11:56","18.8","2019-03-06 03:28","18.0","77","56","2019-03-06 14:01","4.0","350","12.2","300","2019-03-06 14:03","5.5","1.8","2.5","2019-03-06 21:37","4.0","2019-03-06 21:36","7.2","61.4","18.54","9.4","...","...","...","6.2"
"07","1013.2","1016.4","1015.3","2019-03-07 23:45","1011.6","2019-03-07 04:12","16.9","20.3","2019-03-07 00:46","14.4","2019-03-07 23:56","15.5","91","83","2019-03-07 00:46","4.3","350","10.7","10","2019-03-07 11:25","5.5","7.0","1.0","2019-03-07 17:16","2.5","2019-03-07 17:16","0.0","0.0","1.71","4.0","...","...","...","10.0"
"08","1013.6","1016.8","1016.4","2019-03-08 10:19","1011.7","2019-03-08 15:16","17.0","22.8","2019-03-08 15:32","13.8","2019-03-08 02:51","15.6","91","77","2019-03-08 15:13","3.1","350","9.2","360","2019-03-08 05:28","6.0","8.7","1.0","2019-03-08 09:04","1.5","2019-03-08 09:04","1.8","15.3","8.47","4.2","...","...","...","8.9"
"09","1009.2","1012.4","1012.5","2019-03-09 00:59","1006.5","2019-03-09 15:29","20.9","25.3","2019-03-09 11:35","18.1","2019-03-09 02:14","18.8","88","68","2019-03-09 11:32","1.6","360","8.8","300","2019-03-09 12:04","16.0","4.9","3.0","2019-03-09 15:04","5.5","2019-03-09 13:05","0.7","5.9","7.18","3.8","...","...","...","8.9"
"10","1009.8","1013.0","1012.1","2019-03-10 21:22","1008.1","2019-03-10 02:39","21.6","26.2","2019-03-10 11:58","19.0","2019-03-10 04:27","18.6","83","65","2019-03-10 11:57","2.7","320","14.1","340","2019-03-10 02:46","9.5","7.1","3.0","2019-03-10 02:45","4.5","2019-03-10 02:02","2.3","19.5","11.18","11.8","...","...","...","8.4"
"11","1010.9","1014.0","1012.9","2019-03-11 08:29","1009.2","2019-03-11 02:49","19.3","22.7","2019-03-11 11:59","17.8","2019-03-11 23:55","16.5","85","70","2019-03-11 13:08","2.7","350","6.7","280","2019-03-11 11:30","9.0","4.6","1.5","2019-03-11 04:14","5.5","2019-03-11 03:50","0.9","7.6","6.97","5.3","...","...","...","9.0"
"12","1012.9","1016.1","1015.1","2019-03-12 23:47","1011.3","2019-03-12 14:46","21.6","26.5","2019-03-12 11:40","16.6","2019-03-12 05:15","15.5","69","52","2019-03-12 13:36","1.7","350","7.6","190","2019-03-12 15:26","0.0","0.0","0.0","...","0.0","...","11.0","92.8","23.05","6.1","...","...","...","1.3"
"13","1015.4","1018.6","1016.9","2019-03-13 22:28","1014.0","2019-03-13 03:43","23.0","26.9","2019-03-13 12:07","20.7","2019-03-13 06:24","17.8","73","59","2019-03-13 12:51","1.9","350","7.4","280","2019-03-13 14:35","1.0","2.2","0.5","2019-03-13 06:11","0.5","2019-03-13 06:11","4.4","37.0","16.00","5.3","...","...","...","7.4"
"14","1015.8","1018.9","1017.6","2019-03-14 09:05","1013.2","2019-03-14 16:56","23.1","27.5","2019-03-14 14:00","20.1","2019-03-14 23:58","17.7","72","58","2019-03-14 14:27","3.2","310","11.9","340","2019-03-14 23:21","0.0","0.0","0.0","...","0.0","...","7.2","60.5","18.27","4.6","...","...","...","4.2"
"15","1016.3","1019.5","1017.9","2019-03-15 09:05","1014.3","2019-03-15 15:26","19.8","22.4","2019-03-15 11:33","17.7","2019-03-15 22:49","15.0","74","62","2019-03-15 12:50","4.6","350","14.4","340","2019-03-15 13:27","1.0","1.3","0.5","2019-03-15 22:22","1.0","2019-03-15 22:10","0.7","5.9","10.48","5.9","...","...","...","9.5"
