"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.1","1012.2","1010.6","2020-06-01 07:30","1006.9","2020-06-01 16:16","29.9","33.3","2020-06-01 12:29","27.6","2020-06-01 03:51","24.3","73","50","2020-06-01 11:02","1.6","260","7.1","250","2020-06-01 11:59","0.0","0.0","0.0","...","0.0","...","11.1","82.8","26.25","27.5","...","...","...","2.9"
"02","1008.1","1011.2","1009.7","2020-06-02 00:01","1006.1","2020-06-02 15:57","29.8","33.4","2020-06-02 13:20","27.7","2020-06-02 05:26","24.3","73","53","2020-06-02 14:23","1.9","260","8.7","250","2020-06-02 15:45","0.0","0.0","0.0","...","0.0","...","11.8","87.9","26.55","32.5","...","...","...","5.1"
"03","1007.4","1010.4","1009.0","2020-06-03 09:22","1005.3","2020-06-03 16:06","29.9","33.2","2020-06-03 13:52","27.5","2020-06-03 05:16","23.9","71","50","2020-06-03 14:46","2.1","240","8.2","230","2020-06-03 12:34","0.0","0.0","0.0","...","0.0","...","12.2","90.9","26.55","31.9","...","...","...","3.3"
"04","1007.0","1010.1","1008.6","2020-06-04 10:07","1005.7","2020-06-04 03:29","30.3","34.1","2020-06-04 12:18","27.6","2020-06-04 04:57","23.4","68","45","2020-06-04 12:20","1.6","260","7.5","250","2020-06-04 14:34","0.0","0.0","0.0","...","0.0","...","12.3","91.6","26.93","40.0","...","...","...","1.5"
"05","1006.8","1009.8","1008.1","2020-06-05 22:00","1005.1","2020-06-05 16:51","30.0","33.5","2020-06-05 11:23","27.8","2020-06-05 05:27","24.0","71","53","2020-06-05 10:59","2.1","160","9.4","240","2020-06-05 12:28","0.0","0.0","0.0","...","0.0","...","8.4","62.5","18.69","37.5","...","...","...","5.0"
"06","1006.1","1009.1","1007.3","2020-06-06 22:49","1004.8","2020-06-06 03:10","29.3","34.0","2020-06-06 10:23","26.9","2020-06-06 17:10","24.5","76","53","2020-06-06 10:13","2.4","160","9.2","190","2020-06-06 11:44","10.5","0.7","7.5","2020-06-06 16:51","10.0","2020-06-06 16:05","7.5","55.8","21.25","28.8","...","...","...","7.3"
"07","1005.8","1008.9","1006.8","2020-06-07 20:00","1004.9","2020-06-07 14:03","28.9","33.1","2020-06-07 11:07","25.7","2020-06-07 20:04","22.9","71","47","2020-06-07 09:35","2.1","240","15.2","300","2020-06-07 17:06","1.0","0.2","1.0","2020-06-07 17:36","1.0","2020-06-07 17:36","7.7","57.2","20.77","38.8","...","...","...","6.6"
"08","1006.6","1009.7","1008.2","2020-06-08 16:08","1004.3","2020-06-08 03:10","27.6","32.1","2020-06-08 10:51","24.2","2020-06-08 15:18","23.1","77","62","2020-06-08 10:55","2.3","90","17.9","200","2020-06-08 14:12","17.0","4.3","6.5","2020-06-08 14:55","15.5","2020-06-08 14:14","0.3","2.2","8.50","27.5","...","...","...","6.9"
"09","1007.6","1010.7","1008.9","2020-06-09 23:37","1006.2","2020-06-09 05:03","28.5","31.9","2020-06-09 11:23","26.1","2020-06-09 00:01","22.7","71","58","2020-06-09 11:03","1.9","130","6.7","200","2020-06-09 11:04","0.5","2.2","0.5","2020-06-09 19:13","0.5","2020-06-09 18:23","0.0","0.0","10.51","28.3","...","...","...","8.6"
"10","1007.5","1010.6","1008.9","2020-06-10 00:01","1006.0","2020-06-10 16:10","29.8","33.6","2020-06-10 11:24","26.9","2020-06-10 04:07","23.5","70","49","2020-06-10 11:29","2.6","130","7.5","230","2020-06-10 12:45","0.0","0.0","0.0","...","0.0","...","10.1","75.0","24.59","26.3","...","...","...","6.1"
"11","1005.7","1008.8","1007.5","2020-06-11 00:01","1003.5","2020-06-11 16:25","30.3","33.9","2020-06-11 11:02","27.8","2020-06-11 02:46","24.0","70","51","2020-06-11 11:15","2.3","120","6.9","290","2020-06-11 15:26","0.0","0.0","0.0","...","0.0","...","10.0","74.2","24.68","30.0","...","...","...","5.6"
"12","1003.8","1006.8","1005.4","2020-06-12 08:52","1002.1","2020-06-12 16:36","29.8","34.2","2020-06-12 10:38","27.1","2020-06-12 13:27","25.5","78","52","2020-06-12 10:21","2.4","10","11.6","250","2020-06-12 13:08","14.0","0.5","13.0","2020-06-12 13:15","14.0","2020-06-12 13:01","4.8","35.6","13.08","27.9","...","...","...","4.4"
"13","1005.2","1008.2","1009.0","2020-06-13 21:51","1002.8","2020-06-13 01:11","30.6","35.9","2020-06-13 12:22","27.3","2020-06-13 04:58","24.5","71","45","2020-06-13 13:46","3.2","170","14.4","180","2020-06-13 16:12","0.0","0.0","0.0","...","0.0","...","7.2","53.4","20.01","27.5","...","...","...","3.5"
"14","1009.4","1012.5","1012.0","2020-06-14 21:51","1007.4","2020-06-14 02:49","30.3","33.2","2020-06-14 14:03","27.8","2020-06-14 05:08","23.9","69","52","2020-06-14 09:46","4.6","180","13.2","200","2020-06-14 09:55","0.0","0.0","0.0","...","0.0","...","12.0","88.9","26.62","28.1","...","...","...","2.8"
"15","1010.2","1013.3","1011.8","2020-06-15 00:03","1008.9","2020-06-15 16:23","30.5","33.8","2020-06-15 12:29","27.9","2020-06-15 02:44","23.2","66","50","2020-06-15 11:20","2.3","260","17.5","250","2020-06-15 15:32","0.0","0.0","0.0","...","0.0","...","12.7","94.1","27.93","39.4","...","...","...","1.8"
"16","1007.8","1010.8","1009.9","2020-06-16 00:01","1006.2","2020-06-16 15:26","30.2","33.4","2020-06-16 11:20","27.9","2020-06-16 03:04","23.6","68","51","2020-06-16 10:36","1.9","260","8.4","310","2020-06-16 16:21","0.0","0.0","0.0","...","0.0","...","10.9","80.7","25.68","40.0","...","...","...","3.1"
"17","1006.7","1009.8","1007.8","2020-06-17 22:05","1005.7","2020-06-17 03:15","30.2","33.3","2020-06-17 11:49","27.8","2020-06-17 05:24","23.5","68","50","2020-06-17 14:52","1.9","250","7.6","250","2020-06-17 13:01","0.0","0.0","0.0","...","0.0","...","12.0","88.9","26.89","40.0","...","...","...","1.8"
